Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2004-01-01,2004,01,01,,4.7,,2.0,,3.4,,14.6,,0.0,,,,,,0.0,,,,,,,
2004-01-02,2004,01,02,,5.1,,0.4,,2.8,,15.2,,0.0,,,,,,0.4,,,,,,,
2004-01-03,2004,01,03,,2.2,,-6.8,,-2.3,,20.3,,0.0,,,,,,,M,,,,,,
2004-01-04,2004,01,04,,-2.9,,-7.4,,-5.2,,23.2,,0.0,,,,,,,M,,,,,,
2004-01-05,2004,01,05,,-1.7,,-6.0,,-3.9,,21.9,,0.0,,,,,,0.0,,,,,,,
2004-01-06,2004,01,06,,1.7,,-3.8,,-1.1,,19.1,,0.0,,,,,,1.6,,,,,,,
2004-01-07,2004,01,07,,7.7,,1.3,,4.5,,13.5,,0.0,,,,,,8.0,E,,,,,,
2004-01-08,2004,01,08,,9.1,,5.7,,7.4,,10.6,,0.0,,,,,,0.4,,,,,,,
2004-01-09,2004,01,09,,9.2,,6.7,,8.0,,10.0,,0.0,,,,,,0.4,,,,,,,
2004-01-10,2004,01,10,,8.9,,7.1,,8.0,,10.0,,0.0,,,,,,0.6,,,,,,,
2004-01-11,2004,01,11,,8.6,,5.7,,7.2,,10.8,,0.0,,,,,,1.2,,,,,,,
2004-01-12,2004,01,12,,10.0,,6.5,,8.3,,9.7,,0.0,,,,,,0.6,,,,,,,
2004-01-13,2004,01,13,,10.5,,6.4,,8.5,,9.5,,0.0,,,,,,0.2,,,,,,,
2004-01-14,2004,01,14,,10.1,,8.2,,9.2,,8.8,,0.0,,,,,,1.0,,,,,,,
2004-01-15,2004,01,15,,12.6,,6.0,,9.3,,8.7,,0.0,,,,,,0.6,,,,,,,
2004-01-16,2004,01,16,,7.8,,4.3,,6.1,,11.9,,0.0,,,,,,0.0,,,,,,,
2004-01-17,2004,01,17,,8.3,,5.6,,7.0,,11.0,,0.0,,,,,,0.2,,,,,,,
2004-01-18,2004,01,18,,8.5,,6.2,,7.4,,10.6,,0.0,,,,,,3.2,,,,,,,
2004-01-19,2004,01,19,,8.4,,7.0,,7.7,,10.3,,0.0,,,,,,0.8,,,,,,,
2004-01-20,2004,01,20,,8.1,,6.0,,7.1,,10.9,,0.0,,,,,,0.0,,,,,,,
2004-01-21,2004,01,21,,6.8,,5.1,,6.0,,12.0,,0.0,,,,,,0.0,,,,,,,
2004-01-22,2004,01,22,,6.5,,5.1,,5.8,,12.2,,0.0,,,,,,3.8,,,,,,,
2004-01-23,2004,01,23,,6.6,,5.2,,5.9,,12.1,,0.0,,,,,,5.6,,,,,,,
2004-01-24,2004,01,24,,8.2,,3.3,,5.8,,12.2,,0.0,,,,,,1.8,,,,,,,
2004-01-25,2004,01,25,,7.6,,0.4,,4.0,,14.0,,0.0,,,,,,0.2,,,,,,,
2004-01-26,2004,01,26,,8.0,,4.3,,6.2,,11.8,,0.0,,,,,,5.6,,,,,,,
2004-01-27,2004,01,27,,8.6,,5.4,,7.0,,11.0,,0.0,,,,,,1.4,,,,,,,
2004-01-28,2004,01,28,,10.7,,6.3,,8.5,,9.5,,0.0,,,,,,7.4,,,,,,,
2004-01-29,2004,01,29,,8.9,,6.4,,7.7,,10.3,,0.0,,,,,,17.4,,,,,,,
2004-01-30,2004,01,30,,8.7,,4.4,,6.6,,11.4,,0.0,,,,,,5.2,,,,,,,
2004-01-31,2004,01,31,,5.8,,2.1,,4.0,,14.0,,0.0,,,,,,1.2,,,,,,,
2004-02-01,2004,02,01,,6.0,,1.9,,4.0,,14.0,,0.0,,,,,,2.0,,,,,,,
2004-02-02,2004,02,02,,5.4,,2.7,,4.1,,13.9,,0.0,,,,,,2.2,,,,,,,
2004-02-03,2004,02,03,,7.3,,2.7,,5.0,,13.0,,0.0,,,,,,1.0,,,,,,,
2004-02-04,2004,02,04,,10.6,,4.1,,7.4,,10.6,,0.0,,,,,,0.0,,,,,,,
2004-02-05,2004,02,05,,7.0,,2.5,,4.8,,13.2,,0.0,,,,,,0.0,,,,,,,
2004-02-06,2004,02,06,,11.9,,4.9,,8.4,,9.6,,0.0,,,,,,1.4,,,,,,,
2004-02-07,2004,02,07,,9.8,,5.6,,7.7,,10.3,,0.0,,,,,,0.0,,,,,,,
2004-02-08,2004,02,08,,10.7,,4.1,,7.4,,10.6,,0.0,,,,,,0.0,,,,,,,
2004-02-09,2004,02,09,,9.2,,3.3,,6.3,,11.7,,0.0,,,,,,0.0,,,,,,,
2004-02-10,2004,02,10,,9.2,,4.2,,6.7,,11.3,,0.0,,,,,,0.0,,,,,,,
2004-02-11,2004,02,11,,11.6,,3.8,,7.7,,10.3,,0.0,,,,,,0.0,,,,,,,
