Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2000-01-01,2000,01,01,,-5.7,,-15.0,,-10.4,,28.4,,0.0,,0.0,,1.8,,0.6,,0,,,,<31,
2000-01-02,2000,01,02,,-14.9,,-25.7,,-20.3,,38.3,,0.0,,0.0,,9.0,,3.2,,3,,,,<31,
2000-01-03,2000,01,03,,-6.3,,-25.1,,-15.7,,33.7,,0.0,,0.0,,0.0,,0.0,,9,,,,<31,
2000-01-04,2000,01,04,,5.1,,-9.5,,-2.2,,20.2,,0.0,,0.0,,0.0,,0.0,,8,,27,E,61,E
2000-01-05,2000,01,05,,1.4,,-9.4,,-4.0,,22.0,,0.0,,0.0,,0.0,T,0.0,T,2,,4,E,44,E
2000-01-06,2000,01,06,,5.1,,-11.8,,-3.4,,21.4,,0.0,,0.0,,0.0,,0.0,,1,,27,E,61,E
2000-01-07,2000,01,07,,4.7,,-3.5,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,,1,,26,E,52,E
2000-01-08,2000,01,08,,5.9,,-6.7,,-0.4,,18.4,,0.0,,0.0,,0.0,,0.0,,1,,27,E,52,E
2000-01-09,2000,01,09,,1.8,,-10.0,,-4.1,,22.1,,0.0,,0.0,,0.0,T,0.0,T,0,T,27,E,37,E
2000-01-10,2000,01,10,,-3.9,,-18.1,,-11.0,,29.0,,0.0,,0.0,,0.4,,0.2,,0,T,,,<31,
2000-01-11,2000,01,11,,-13.5,,-21.8,,-17.7,,35.7,,0.0,,0.0,,3.4,,2.0,,0,T,,,<31,
2000-01-12,2000,01,12,,-13.7,,-19.2,,-16.5,,34.5,,0.0,,0.0,,2.0,,0.6,,3,,,,<31,
2000-01-13,2000,01,13,,-15.6,,-20.3,,-18.0,,36.0,,0.0,,0.0,,2.4,,1.0,,5,,,,<31,
2000-01-14,2000,01,14,,-20.0,,-25.8,,-22.9,,40.9,,0.0,,0.0,,3.4,,2.0,,8,,,M,,M
2000-01-15,2000,01,15,,-20.0,,-26.5,,-23.3,,41.3,,0.0,,0.0,,0.0,T,0.0,T,10,,,,<31,
2000-01-16,2000,01,16,,-12.3,,-21.7,,-17.0,,35.0,,0.0,,0.0,,0.0,T,0.0,T,9,,,,<31,
2000-01-17,2000,01,17,,-11.8,,-19.5,,-15.7,,33.7,,0.0,,0.0,,0.0,,0.0,,8,,,,<31,
2000-01-18,2000,01,18,,-12.0,,-22.4,,-17.2,,35.2,,0.0,,0.0,,1.0,,0.4,,8,,,,<31,
2000-01-19,2000,01,19,,-5.0,,-21.3,,-13.2,,31.2,,0.0,,0.0,,0.0,,0.0,,9,,,,<31,
2000-01-20,2000,01,20,,2.2,,-22.2,,-10.0,,28.0,,0.0,,0.0,,0.0,,0.0,,9,,27,E,48,E
2000-01-21,2000,01,21,,2.2,,-9.2,,-3.5,,21.5,,0.0,,0.0,,0.2,,0.2,,7,,35,E,37,E
2000-01-22,2000,01,22,,-5.0,,-11.4,,-8.2,,26.2,,0.0,,0.0,,0.0,T,0.0,T,6,,,,<31,
2000-01-23,2000,01,23,,-2.0,,-14.3,,-8.2,,26.2,,0.0,,0.0,,0.0,,0.0,,5,,,,<31,
2000-01-24,2000,01,24,,-3.6,,-16.7,,-10.2,,28.2,,0.0,,0.0,,0.0,,0.0,,4,,,,<31,
2000-01-25,2000,01,25,,2.5,,-17.8,,-7.7,,25.7,,0.0,,0.0,,0.0,,0.0,,4,,,,<31,
2000-01-26,2000,01,26,,3.4,,-8.8,,-2.7,,20.7,,0.0,,0.0,,0.2,,0.0,T,4,,,,<31,
2000-01-27,2000,01,27,,1.4,,-8.9,,-3.8,,21.8,,0.0,,0.0,,0.0,T,0.0,T,4,,,,<31,
2000-01-28,2000,01,28,,6.0,,-12.1,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,3,,,,<31,
2000-01-29,2000,01,29,,5.6,,-12.5,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,3,,,,<31,
2000-01-30,2000,01,30,,6.2,,-9.6,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,3,,,,<31,
2000-01-31,2000,01,31,,6.0,,-17.7,,-5.9,,23.9,,0.0,,0.0,,0.0,,0.0,,3,,27,E,39,E
2000-02-01,2000,02,01,,6.5,,-8.2,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,3,,25,E,52,E
2000-02-02,2000,02,02,,4.2,,-6.1,,-1.0,,19.0,,0.0,,0.0,,1.4,,0.8,,2,,36,E,50,E
2000-02-03,2000,02,03,,0.6,,-15.0,,-7.2,,25.2,,0.0,,0.0,,0.0,,0.0,,2,,,,<31,
2000-02-04,2000,02,04,,-2.4,,-15.6,,-9.0,,27.0,,0.0,,0.0,,0.0,,0.0,,1,,,,<31,
2000-02-05,2000,02,05,,-0.3,,-16.8,,-8.6,,26.6,,0.0,,0.0,,0.0,,0.0,,1,,,,<31,
2000-02-06,2000,02,06,,-0.2,,-11.4,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,1,,,,<31,
2000-02-07,2000,02,07,,9.6,,-7.3,,1.2,,16.8,,0.0,,0.0,,0.0,,0.0,,1,,,,<31,
2000-02-08,2000,02,08,,8.6,,-0.3,,4.2,,13.8,,0.0,,0.2,,2.4,,2.2,,0,T,27,E,35,E
2000-02-09,2000,02,09,,-0.3,,-17.4,,-8.9,,26.9,,0.0,,0.0,,13.2,,10.0,,8,,36,E,46,E
2000-02-10,2000,02,10,,-14.8,,-17.7,,-16.3,,34.3,,0.0,,0.0,,5.6,,4.2,,17,,,,<31,
2000-02-11,2000,02,11,,-14.6,,-22.5,,-18.6,,36.6,,0.0,,0.0,,0.0,T,0.0,T,18,,,,<31,
2000-02-12,2000,02,12,,-13.4,,-21.3,,-17.4,,35.4,,0.0,,0.0,,0.8,,0.2,,16,,,,<31,
2000-02-13,2000,02,13,,-8.8,,-21.6,,-15.2,,33.2,,0.0,,0.0,,0.0,T,0.0,T,17,,,,<31,
2000-02-14,2000,02,14,,-11.8,,-24.3,,-18.1,,36.1,,0.0,,0.0,,0.4,,0.2,,16,,,,<31,
2000-02-15,2000,02,15,,-7.4,,-13.0,,-10.2,,28.2,,0.0,,0.0,,3.8,,2.6,,17,,,,<31,
2000-02-16,2000,02,16,,-6.2,,-21.1,,-13.7,,31.7,,0.0,,0.0,,0.0,T,0.0,T,17,,,,<31,
2000-02-17,2000,02,17,,-4.4,,-19.8,,-12.1,,30.1,,0.0,,0.0,,0.0,,0.0,,16,,,,<31,
2000-02-18,2000,02,18,,0.2,,-20.8,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,15,,28,E,37,E
2000-02-19,2000,02,19,,3.9,,-5.8,,-1.0,,19.0,,0.0,,0.0,,0.0,,0.0,,14,,,,<31,
2000-02-20,2000,02,20,,6.8,,-13.6,,-3.4,,21.4,,0.0,,0.0,,0.0,,0.0,,13,,27,E,52,E
2000-02-21,2000,02,21,,7.3,,-4.7,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,9,,31,E,41,E
2000-02-22,2000,02,22,,6.0,,-10.5,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,7,,,,<31,
