Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1932-01-01,1932,01,01,,7.8,,4.4,,6.1,,11.9,,0.0,,1.3,,0.0,,1.3,,,,,,,
1932-01-02,1932,01,02,,4.4,,3.9,,4.2,,13.8,,0.0,,3.0,,0.0,,3.0,,,,,,,
1932-01-03,1932,01,03,,5.0,,3.9,,4.5,,13.5,,0.0,,0.8,,0.0,,0.8,,,,,,,
1932-01-04,1932,01,04,,6.7,,4.4,,5.6,,12.4,,0.0,,1.5,,0.0,,1.5,,,,,,,
1932-01-05,1932,01,05,,8.9,,5.6,,7.3,,10.7,,0.0,,9.9,,0.0,,9.9,,,,,,,
1932-01-06,1932,01,06,,7.2,,5.6,,6.4,,11.6,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1932-01-07,1932,01,07,,7.8,,5.6,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-08,1932,01,08,,7.8,,6.1,,7.0,,11.0,,0.0,,4.1,,0.0,,4.1,,,,,,,
1932-01-09,1932,01,09,,10.0,,6.7,,8.4,,9.6,,0.0,,4.6,,0.0,,4.6,,,,,,,
1932-01-10,1932,01,10,,8.9,,6.7,,7.8,,10.2,,0.0,,9.1,,0.0,,9.1,,,,,,,
1932-01-11,1932,01,11,,8.9,,1.7,,5.3,,12.7,,0.0,,44.7,,0.0,,44.7,,,,,,,
1932-01-12,1932,01,12,,3.3,,-2.8,,0.3,,17.7,,0.0,,1.0,,0.3,,1.3,,,,,,,
1932-01-13,1932,01,13,,-2.8,,-6.1,,-4.5,,22.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-14,1932,01,14,,0.0,,-3.3,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-15,1932,01,15,,2.8,,-1.1,,0.9,,17.1,,0.0,,0.8,,0.3,,1.0,,,,,,,
1932-01-16,1932,01,16,,5.6,,2.2,,3.9,,14.1,,0.0,,0.8,,0.0,,0.8,,,,,,,
1932-01-17,1932,01,17,,6.1,,2.2,,4.2,,13.8,,0.0,,1.0,,0.0,,1.0,,,,,,,
1932-01-18,1932,01,18,,7.2,,4.4,,5.8,,12.2,,0.0,,12.7,,0.0,,12.7,,,,,,,
1932-01-19,1932,01,19,,6.1,,3.9,,5.0,,13.0,,0.0,,3.3,,0.0,,3.3,,,,,,,
1932-01-20,1932,01,20,,8.9,,3.3,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-21,1932,01,21,,7.2,,2.8,,5.0,,13.0,,0.0,,3.8,,0.0,T,3.8,,,,,,,
1932-01-22,1932,01,22,,5.0,,1.1,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-23,1932,01,23,,5.6,,0.0,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-24,1932,01,24,,6.1,,0.6,,3.4,,14.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-25,1932,01,25,,7.2,,2.8,,5.0,,13.0,,0.0,,2.0,,0.0,,2.0,,,,,,,
1932-01-26,1932,01,26,,4.4,,2.2,,3.3,,14.7,,0.0,,2.3,,0.0,,2.3,,,,,,,
1932-01-27,1932,01,27,,6.7,,0.0,,3.4,,14.6,,0.0,,0.8,,0.0,,0.8,,,,,,,
1932-01-28,1932,01,28,,3.3,,-1.1,,1.1,,16.9,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1932-01-29,1932,01,29,,2.8,,-1.7,,0.6,,17.4,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1932-01-30,1932,01,30,,-2.2,,-7.8,,-5.0,,23.0,,0.0,,0.0,,0.8,,0.8,,,,,,,
1932-01-31,1932,01,31,,-5.6,,-8.9,,-7.3,,25.3,,0.0,,0.0,,0.3,,0.3,,,,,,,
1932-02-01,1932,02,01,,0.6,,-6.7,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-02-02,1932,02,02,,2.2,,-3.9,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-02-03,1932,02,03,,4.4,,0.0,,2.2,,15.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-02-04,1932,02,04,,5.6,,1.7,,3.7,,14.3,,0.0,,0.8,,0.0,,0.8,,,,,,,
1932-02-05,1932,02,05,,6.1,,3.9,,5.0,,13.0,,0.0,,8.4,,0.0,,8.4,,,,,,,
1932-02-06,1932,02,06,,6.1,,3.9,,5.0,,13.0,,0.0,,4.8,,0.0,,4.8,,,,,,,
1932-02-07,1932,02,07,,5.6,,3.3,,4.5,,13.5,,0.0,,0.3,,0.0,,0.3,,,,,,,
1932-02-08,1932,02,08,,7.8,,2.8,,5.3,,12.7,,0.0,,1.3,,0.0,,1.3,,,,,,,
1932-02-09,1932,02,09,,5.6,,2.8,,4.2,,13.8,,0.0,,22.4,,0.0,,22.4,,,,,,,
1932-02-10,1932,02,10,,5.6,,2.2,,3.9,,14.1,,0.0,,2.0,,0.0,,2.0,,,,,,,
1932-02-11,1932,02,11,,7.2,,2.2,,4.7,,13.3,,0.0,,0.5,,0.0,,0.5,,,,,,,
1932-02-12,1932,02,12,,3.9,,1.7,,2.8,,15.2,,0.0,,7.4,,0.0,T,7.4,,,,,,,
1932-02-13,1932,02,13,,5.0,,0.0,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-02-14,1932,02,14,,3.9,,-0.6,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-02-15,1932,02,15,,7.2,,1.1,,4.2,,13.8,,0.0,,0.5,,0.0,T,0.5,,,,,,,
