Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1934-01-01,1934,01,01,,-23.9,,-28.9,,-26.4,,44.4,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-01-02,1934,01,02,,2.2,,-26.7,,-12.3,,30.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-03,1934,01,03,,6.7,,-16.7,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-04,1934,01,04,,6.7,,-2.2,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-05,1934,01,05,,2.2,,-2.8,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-06,1934,01,06,,-2.2,,-8.9,,-5.6,,23.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-07,1934,01,07,,5.0,,-10.0,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-08,1934,01,08,,6.7,,1.7,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-09,1934,01,09,,7.8,,-4.4,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-10,1934,01,10,,2.8,,-5.6,,-1.4,,19.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-11,1934,01,11,,1.7,,-3.9,,-1.1,,19.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-01-12,1934,01,12,,0.6,,-16.7,,-8.1,,26.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-13,1934,01,13,,2.8,,-6.1,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-14,1934,01,14,,0.0,,-8.9,,-4.5,,22.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-15,1934,01,15,,-2.8,,-10.0,,-6.4,,24.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-16,1934,01,16,,7.8,,-10.0,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-17,1934,01,17,,1.7,,-6.7,,-2.5,,20.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-01-18,1934,01,18,,-3.3,,-15.6,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-19,1934,01,19,,1.1,,-10.0,,-4.5,,22.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-20,1934,01,20,,5.6,,-8.3,,-1.4,,19.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-21,1934,01,21,,2.2,,-5.6,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-22,1934,01,22,,0.6,,-8.3,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-23,1934,01,23,,-5.6,,-21.7,,-13.7,,31.7,,0.0,,0.0,,5.6,,5.6,,,,,,,
1934-01-24,1934,01,24,,-1.1,,-25.6,,-13.4,,31.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-25,1934,01,25,,8.3,,-12.8,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-26,1934,01,26,,12.2,,3.9,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-27,1934,01,27,,11.7,,-12.2,,-0.3,,18.3,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-01-28,1934,01,28,,11.1,,-14.4,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-29,1934,01,29,,11.1,,-0.6,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-30,1934,01,30,,11.1,,0.0,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-31,1934,01,31,,12.2,,-3.3,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-01,1934,02,01,,9.4,,1.1,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-02,1934,02,02,,11.7,,-3.9,,3.9,,14.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-02-03,1934,02,03,,2.2,,-6.7,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-04,1934,02,04,,3.3,,-7.2,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-05,1934,02,05,,7.2,,-11.1,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-06,1934,02,06,,3.3,,-1.1,,1.1,,16.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-07,1934,02,07,,10.0,,-7.2,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-08,1934,02,08,,11.1,,-1.7,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-09,1934,02,09,,9.4,,-1.7,,3.9,,14.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-10,1934,02,10,,11.7,,-6.7,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-11,1934,02,11,,14.4,,3.3,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-12,1934,02,12,,18.9,,0.0,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-13,1934,02,13,,13.3,,-1.1,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-14,1934,02,14,,9.4,,-2.8,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-15,1934,02,15,,10.0,,-1.7,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-16,1934,02,16,,11.1,,-5.6,,2.8,,15.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-02-17,1934,02,17,,-1.7,,-3.3,,-2.5,,20.5,,0.0,,0.0,,0.5,,0.5,,,,,,,
1934-02-18,1934,02,18,,5.6,,-6.1,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-19,1934,02,19,,4.4,,-5.0,,-0.3,,18.3,,0.0,,0.0,,2.5,,2.5,,,,,,,
1934-02-20,1934,02,20,,-9.4,,-11.7,,-10.6,,28.6,,0.0,,0.0,,1.0,,1.0,,,,,,,
1934-02-21,1934,02,21,,-7.8,,-21.1,,-14.5,,32.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-22,1934,02,22,,-10.6,,-20.0,,-15.3,,33.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-23,1934,02,23,,-16.1,,-17.8,,-17.0,,35.0,,0.0,,0.0,,2.0,,2.0,,,,,,,
1934-02-24,1934,02,24,,-17.8,,-22.2,,-20.0,,38.0,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-02-25,1934,02,25,,-15.0,,-32.2,,-23.6,,41.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-26,1934,02,26,,5.0,,-25.6,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-27,1934,02,27,,8.9,,-3.9,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-28,1934,02,28,,8.9,,2.2,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-01,1934,03,01,,10.0,,0.6,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-02,1934,03,02,,11.1,,0.0,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-03,1934,03,03,,9.4,,-1.7,,3.9,,14.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-04,1934,03,04,,1.1,,-7.2,,-3.1,,21.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-03-05,1934,03,05,,-5.6,,-10.0,,-7.8,,25.8,,0.0,,0.0,,5.1,,5.1,,,,,,,
1934-03-06,1934,03,06,,-8.9,,-12.2,,-10.6,,28.6,,0.0,,0.0,,1.5,,1.5,,,,,,,
1934-03-07,1934,03,07,,-6.7,,-15.6,,-11.2,,29.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1934-03-08,1934,03,08,,-10.0,,-13.9,,-12.0,,30.0,,0.0,,0.0,,2.5,,2.5,,,,,,,
1934-03-09,1934,03,09,,6.7,,-16.1,,-4.7,,22.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-10,1934,03,10,,18.9,,1.1,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-11,1934,03,11,,18.3,,3.3,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-12,1934,03,12,,11.1,,2.2,,6.7,,11.3,,0.0,,0.0,T,0.0,T,0.0,T,,,,,,
1934-03-13,1934,03,13,,6.7,,-7.8,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-14,1934,03,14,,14.4,,1.1,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-15,1934,03,15,,3.9,,-2.2,,0.9,,17.1,,0.0,,0.0,,6.1,,6.1,,,,,,,
