Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1930-01-01,1930,01,01,,8.3,,3.9,,6.1,,11.9,,0.0,,0.5,,0.0,,0.5,,,,,,,
1930-01-02,1930,01,02,,7.8,,4.4,,6.1,,11.9,,0.0,,1.0,,0.0,,1.0,,,,,,,
1930-01-03,1930,01,03,,5.6,,2.8,,4.2,,13.8,,0.0,,4.3,,0.0,,4.3,,,,,,,
1930-01-04,1930,01,04,,5.0,,2.8,,3.9,,14.1,,0.0,,10.2,,0.0,,10.2,,,,,,,
1930-01-05,1930,01,05,,1.7,,-3.3,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-06,1930,01,06,,-2.2,,-5.6,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-07,1930,01,07,,0.6,,-5.0,,-2.2,,20.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-08,1930,01,08,,0.6,,-2.8,,-1.1,,19.1,,0.0,,0.0,,1.0,,1.0,,,,,,,
1930-01-09,1930,01,09,,1.1,,-3.9,,-1.4,,19.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-10,1930,01,10,,0.0,,-2.8,,-1.4,,19.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-11,1930,01,11,,0.6,,-5.0,,-2.2,,20.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-12,1930,01,12,,1.7,,-5.0,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-13,1930,01,13,,-1.1,,-5.0,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-14,1930,01,14,,-1.1,,-4.4,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-15,1930,01,15,,-4.4,,-6.1,,-5.3,,23.3,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1930-01-16,1930,01,16,,-3.9,,-8.9,,-6.4,,24.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-17,1930,01,17,,2.8,,-6.1,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-18,1930,01,18,,2.2,,-3.9,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-19,1930,01,19,,-1.7,,-4.4,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-20,1930,01,20,,1.1,,-5.0,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-21,1930,01,21,,1.7,,-3.9,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-22,1930,01,22,,3.3,,-1.7,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-23,1930,01,23,,3.9,,-1.1,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-24,1930,01,24,,3.3,,-2.2,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-25,1930,01,25,,3.9,,-0.6,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-01-26,1930,01,26,,1.1,,-1.1,,0.0,,18.0,,0.0,,0.0,T,0.5,,0.5,,,,,,,
1930-01-27,1930,01,27,,1.1,,-1.1,,0.0,,18.0,,0.0,,0.0,,3.0,,3.0,,,,,,,
1930-01-28,1930,01,28,,5.0,,-0.6,,2.2,,15.8,,0.0,,0.5,,0.0,,0.5,,,,,,,
1930-01-29,1930,01,29,,8.3,,2.2,,5.3,,12.7,,0.0,,4.3,,0.0,,4.3,,,,,,,
1930-01-30,1930,01,30,,7.2,,3.9,,5.6,,12.4,,0.0,,0.3,,0.0,,0.3,,,,,,,
1930-01-31,1930,01,31,,6.7,,5.6,,6.2,,11.8,,0.0,,2.3,,0.0,,2.3,,,,,,,
1930-02-01,1930,02,01,,10.6,,5.6,,8.1,,9.9,,0.0,,20.8,,0.0,,20.8,,,,,,,
1930-02-02,1930,02,02,,8.3,,3.3,,5.8,,12.2,,0.0,,1.8,,0.0,,1.8,,,,,,,
1930-02-03,1930,02,03,,6.1,,2.8,,4.5,,13.5,,0.0,,4.3,,0.0,,4.3,,,,,,,
1930-02-04,1930,02,04,,10.6,,5.0,,7.8,,10.2,,0.0,,25.7,,0.0,,25.7,,,,,,,
1930-02-05,1930,02,05,,6.7,,3.3,,5.0,,13.0,,0.0,,1.3,,0.0,,1.3,,,,,,,
1930-02-06,1930,02,06,,7.2,,2.2,,4.7,,13.3,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1930-02-07,1930,02,07,,7.8,,1.7,,4.8,,13.2,,0.0,,10.2,,0.0,,10.2,,,,,,,
1930-02-08,1930,02,08,,7.2,,1.7,,4.5,,13.5,,0.0,,1.0,,0.0,,1.0,,,,,,,
1930-02-09,1930,02,09,,6.7,,0.6,,3.7,,14.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-10,1930,02,10,,9.4,,3.3,,6.4,,11.6,,0.0,,4.6,,0.0,,4.6,,,,,,,
1930-02-11,1930,02,11,,5.0,,2.2,,3.6,,14.4,,0.0,,1.5,,0.0,T,1.5,,,,,,,
1930-02-12,1930,02,12,,6.7,,0.6,,3.7,,14.3,,0.0,,2.0,,0.0,,2.0,,,,,,,
1930-02-13,1930,02,13,,4.4,,0.6,,2.5,,15.5,,0.0,,4.3,,2.5,,6.9,,,,,,,
1930-02-14,1930,02,14,,4.4,,1.7,,3.1,,14.9,,0.0,,0.3,,0.0,,0.3,,,,,,,
1930-02-15,1930,02,15,,9.4,,2.8,,6.1,,11.9,,0.0,,4.8,,0.0,,4.8,,,,,,,
1930-02-16,1930,02,16,,8.9,,6.7,,7.8,,10.2,,0.0,,2.0,,0.0,,2.0,,,,,,,
1930-02-17,1930,02,17,,12.2,,7.2,,9.7,,8.3,,0.0,,8.6,,0.0,,8.6,,,,,,,
1930-02-18,1930,02,18,,11.7,,7.8,,9.8,,8.2,,0.0,,21.6,,0.0,,21.6,,,,,,,
1930-02-19,1930,02,19,,10.6,,7.2,,8.9,,9.1,,0.0,,8.6,,0.0,,8.6,,,,,,,
1930-02-20,1930,02,20,,8.9,,3.9,,6.4,,11.6,,0.0,,3.6,,0.0,,3.6,,,,,,,
1930-02-21,1930,02,21,,10.0,,2.2,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-22,1930,02,22,,8.9,,3.3,,6.1,,11.9,,0.0,,1.0,,0.0,,1.0,,,,,,,
1930-02-23,1930,02,23,,7.2,,3.3,,5.3,,12.7,,0.0,,0.5,,0.0,,0.5,,,,,,,
1930-02-24,1930,02,24,,8.3,,1.1,,4.7,,13.3,,0.0,,0.3,,0.0,,0.3,,,,,,,
1930-02-25,1930,02,25,,7.8,,2.2,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-26,1930,02,26,,9.4,,1.7,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-27,1930,02,27,,9.4,,1.1,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-02-28,1930,02,28,,7.8,,1.1,,4.5,,13.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1930-03-01,1930,03,01,,7.8,,2.8,,5.3,,12.7,,0.0,,1.3,,0.0,,1.3,,,,,,,
1930-03-02,1930,03,02,,9.4,,3.9,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-03,1930,03,03,,10.6,,3.9,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-04,1930,03,04,,11.7,,3.9,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-05,1930,03,05,,9.4,,3.9,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-06,1930,03,06,,9.4,,2.2,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-07,1930,03,07,,9.4,,4.4,,6.9,,11.1,,0.0,,1.3,,0.0,,1.3,,,,,,,
1930-03-08,1930,03,08,,8.3,,3.3,,5.8,,12.2,,0.0,,0.5,,0.0,,0.5,,,,,,,
1930-03-09,1930,03,09,,7.2,,4.4,,5.8,,12.2,,0.0,,0.5,,0.0,,0.5,,,,,,,
1930-03-10,1930,03,10,,8.3,,5.6,,7.0,,11.0,,0.0,,1.0,,0.0,,1.0,,,,,,,
1930-03-11,1930,03,11,,10.6,,3.9,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-12,1930,03,12,,7.8,,0.0,,3.9,,14.1,,0.0,,0.0,,0.3,,0.3,,,,,,,
1930-03-13,1930,03,13,,5.6,,1.1,,3.4,,14.6,,0.0,,0.3,,0.0,,0.3,,,,,,,
1930-03-14,1930,03,14,,8.3,,1.1,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-15,1930,03,15,,10.0,,1.7,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-16,1930,03,16,,12.8,,2.8,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-17,1930,03,17,,13.3,,3.9,,8.6,,9.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-18,1930,03,18,,12.2,,5.0,,8.6,,9.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-19,1930,03,19,,7.2,,2.8,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-20,1930,03,20,,6.7,,1.7,,4.2,,13.8,,0.0,,2.8,,0.0,,2.8,,,,,,,
1930-03-21,1930,03,21,,9.4,,5.0,,7.2,,10.8,,0.0,,26.2,,0.0,,26.2,,,,,,,
1930-03-22,1930,03,22,,8.3,,3.3,,5.8,,12.2,,0.0,,8.4,,0.0,,8.4,,,,,,,
1930-03-23,1930,03,23,,8.9,,3.9,,6.4,,11.6,,0.0,,0.8,,0.0,,0.8,,,,,,,
1930-03-24,1930,03,24,,11.7,,6.1,,8.9,,9.1,,0.0,,12.4,,0.0,,12.4,,,,,,,
1930-03-25,1930,03,25,,10.6,,7.8,,9.2,,8.8,,0.0,,1.5,,0.0,,1.5,,,,,,,
1930-03-26,1930,03,26,,15.0,,8.3,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-27,1930,03,27,,16.1,,7.2,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-28,1930,03,28,,18.9,,8.3,,13.6,,4.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-29,1930,03,29,,12.8,,6.7,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-30,1930,03,30,,17.8,,8.3,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-03-31,1930,03,31,,16.1,,6.7,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1930-04-01,1930,04,01,,12.8,,5.6,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
