Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1938-01-01,1938,01,01,,0.0,,-10.6,,-5.3,,23.3,,0.0,,0.5,,0.0,T,0.5,,,,,,,
1938-01-02,1938,01,02,,0.0,,-4.4,,-2.2,,20.2,,0.0,,0.0,,0.3,,0.3,,,,,,,
1938-01-03,1938,01,03,,1.1,,-5.0,,-2.0,,20.0,,0.0,,0.0,,0.3,,0.3,,,,,,,
1938-01-04,1938,01,04,,-1.7,,-6.1,,-3.9,,21.9,,0.0,,0.0,,0.5,,0.5,,,,,,,
1938-01-05,1938,01,05,,-5.6,,-10.0,,-7.8,,25.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-06,1938,01,06,,-2.2,,-11.7,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-07,1938,01,07,,-1.1,,-6.7,,-3.9,,21.9,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-01-08,1938,01,08,,-4.4,,-8.9,,-6.7,,24.7,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-01-09,1938,01,09,,-5.6,,-11.7,,-8.7,,26.7,,0.0,,0.0,,0.3,,0.3,,,,,,,
1938-01-10,1938,01,10,,-4.4,,-10.0,,-7.2,,25.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-11,1938,01,11,,-3.9,,-9.4,,-6.7,,24.7,,0.0,,0.0,,0.3,,0.3,,,,,,,
1938-01-12,1938,01,12,,-0.6,,-8.3,,-4.5,,22.5,,0.0,,0.0,,11.2,,11.2,,,,,,,
1938-01-13,1938,01,13,,0.0,,-5.0,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-14,1938,01,14,,-1.7,,-4.4,,-3.1,,21.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-01-15,1938,01,15,,-2.2,,-16.1,,-9.2,,27.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-16,1938,01,16,,0.6,,-7.8,,-3.6,,21.6,,0.0,,0.0,,9.7,,9.7,,,,,,,
1938-01-17,1938,01,17,,-10.6,,-12.8,,-11.7,,29.7,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-01-18,1938,01,18,,-11.1,,-20.0,,-15.6,,33.6,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-01-19,1938,01,19,,-7.2,,-15.0,,-11.1,,29.1,,0.0,,0.0,,0.3,,0.3,,,,,,,
1938-01-20,1938,01,20,,0.0,,-11.7,,-5.9,,23.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-21,1938,01,21,,1.1,,-5.0,,-2.0,,20.0,,0.0,,0.0,,0.3,,0.3,,,,,,,
1938-01-22,1938,01,22,,2.8,,-2.8,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-01-23,1938,01,23,,5.6,,0.0,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-24,1938,01,24,,8.3,,-1.1,,3.6,,14.4,,0.0,,10.7,,0.0,,10.7,,,,,,,
1938-01-25,1938,01,25,,2.2,,-3.3,,-0.6,,18.6,,0.0,,0.0,,0.3,,0.3,,,,,,,
1938-01-26,1938,01,26,,-5.6,,-11.7,,-8.7,,26.7,,0.0,,0.0,,0.5,,0.5,,,,,,,
1938-01-27,1938,01,27,,-10.6,,-16.7,,-13.7,,31.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-01-28,1938,01,28,,-5.6,,-17.2,,-11.4,,29.4,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-01-29,1938,01,29,,3.3,,-9.4,,-3.1,,21.1,,0.0,,2.5,,1.0,,3.6,,,,,,,
1938-01-30,1938,01,30,,6.1,,-3.3,,1.4,,16.6,,0.0,,3.0,,0.0,T,3.0,,,,,,,
1938-01-31,1938,01,31,,-3.3,,-10.0,,-6.7,,24.7,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-02-01,1938,02,01,,-5.0,,-13.9,,-9.5,,27.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-02-02,1938,02,02,,3.3,,-9.4,,-3.1,,21.1,,0.0,,0.5,,0.0,,0.5,,,,,,,
1938-02-03,1938,02,03,,5.6,,-1.1,,2.3,,15.7,,0.0,,1.8,,0.0,,1.8,,,,,,,
1938-02-04,1938,02,04,,0.6,,-1.7,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-02-05,1938,02,05,,6.7,,-3.3,,1.7,,16.3,,0.0,,25.7,,0.0,,25.7,,,,,,,
1938-02-06,1938,02,06,,10.6,,3.9,,7.3,,10.7,,0.0,,7.4,,0.0,,7.4,,,,,,,
1938-02-07,1938,02,07,,-0.6,,-3.3,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-02-08,1938,02,08,,5.6,,-5.0,,0.3,,17.7,,0.0,,0.5,,0.0,,0.5,,,,,,,
1938-02-09,1938,02,09,,7.2,,2.2,,4.7,,13.3,,0.0,,5.8,,0.0,,5.8,,,,,,,
1938-02-10,1938,02,10,,-5.0,,-8.9,,-7.0,,25.0,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-02-11,1938,02,11,,-3.9,,-11.1,,-7.5,,25.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-02-12,1938,02,12,,1.7,,-6.7,,-2.5,,20.5,,0.0,,2.8,,0.0,T,2.8,,,,,,,
1938-02-13,1938,02,13,,3.3,,0.0,,1.7,,16.3,,0.0,,23.1,,0.0,,23.1,,,,,,,
1938-02-14,1938,02,14,,1.7,,-8.9,,-3.6,,21.6,,0.0,,0.0,,0.5,,0.5,,,,,,,
1938-02-15,1938,02,15,,-6.7,,-14.4,,-10.6,,28.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1938-02-16,1938,02,16,,-2.2,,-11.1,,-6.7,,24.7,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1938-02-17,1938,02,17,,4.4,,-5.0,,-0.3,,18.3,,0.0,,6.6,,0.0,,6.6,,,,,,,
