Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1935-01-01,1935,01,01,,7.8,,-12.2,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-02,1935,01,02,,-13.3,,-22.2,,-17.8,,35.8,,0.0,,0.0,,4.1,,4.1,,,,,,,
1935-01-03,1935,01,03,,-0.6,,-21.7,,-11.2,,29.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-04,1935,01,04,,-0.6,,-12.8,,-6.7,,24.7,,0.0,,0.0,,2.0,,2.0,,,,,,,
1935-01-05,1935,01,05,,-5.6,,-27.8,,-16.7,,34.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-06,1935,01,06,,-0.6,,-20.0,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-07,1935,01,07,,-2.8,,-17.8,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-08,1935,01,08,,-6.7,,-17.8,,-12.3,,30.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-09,1935,01,09,,-3.3,,-14.4,,-8.9,,26.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-10,1935,01,10,,0.0,,-11.1,,-5.6,,23.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-11,1935,01,11,,-3.3,,-18.9,,-11.1,,29.1,,0.0,,0.0,,20.3,,20.3,,,,,,,
1935-01-12,1935,01,12,,-19.4,,-25.6,,-22.5,,40.5,,0.0,,0.0,,1.3,,1.3,,,,,,,
1935-01-13,1935,01,13,,-22.2,,-29.4,,-25.8,,43.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-14,1935,01,14,,-12.2,,-26.7,,-19.5,,37.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-15,1935,01,15,,-8.9,,-16.7,,-12.8,,30.8,,0.0,,0.0,,1.0,,1.0,,,,,,,
1935-01-16,1935,01,16,,-19.4,,-26.7,,-23.1,,41.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-17,1935,01,17,,-31.1,,-34.4,,-32.8,,50.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-18,1935,01,18,,-30.0,,-37.8,,-33.9,,51.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-19,1935,01,19,,-26.7,,-38.9,,-32.8,,50.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-20,1935,01,20,,-24.4,,-33.9,,-29.2,,47.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-21,1935,01,21,,-25.6,,-30.6,,-28.1,,46.1,,0.0,,0.0,,1.5,,1.5,,,,,,,
1935-01-22,1935,01,22,,-25.6,,-30.0,,-27.8,,45.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-23,1935,01,23,,8.3,,-28.3,,-10.0,,28.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-24,1935,01,24,,6.7,,-17.2,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-25,1935,01,25,,-16.7,,-21.1,,-18.9,,36.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-26,1935,01,26,,7.8,,-21.1,,-6.7,,24.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-27,1935,01,27,,9.4,,-11.1,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-28,1935,01,28,,10.6,,-3.9,,3.4,,14.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-29,1935,01,29,,10.0,,-1.1,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-30,1935,01,30,,10.0,,-3.3,,3.4,,14.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-31,1935,01,31,,11.1,,-0.6,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-01,1935,02,01,,12.2,,1.1,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-02,1935,02,02,,10.0,,3.3,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-03,1935,02,03,,15.0,,0.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-04,1935,02,04,,4.4,,1.7,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-05,1935,02,05,,0.0,,-5.6,,-2.8,,20.8,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-02-06,1935,02,06,,0.6,,-4.4,,-1.9,,19.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-07,1935,02,07,,2.2,,-10.0,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-08,1935,02,08,,8.3,,-7.8,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-09,1935,02,09,,10.0,,-4.4,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-10,1935,02,10,,12.8,,-4.4,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-11,1935,02,11,,5.0,,-5.6,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-12,1935,02,12,,4.4,,-4.4,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-13,1935,02,13,,3.3,,-7.8,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-14,1935,02,14,,6.1,,-12.8,,-3.4,,21.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-15,1935,02,15,,6.1,,-10.0,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-16,1935,02,16,,15.6,,-1.1,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-17,1935,02,17,,11.7,,2.2,,7.0,,11.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
1935-02-18,1935,02,18,,6.1,,-6.1,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-19,1935,02,19,,-0.6,,-7.2,,-3.9,,21.9,,0.0,,0.0,,0.5,,0.5,,,,,,,
1935-02-20,1935,02,20,,11.7,,-8.3,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-21,1935,02,21,,8.9,,-6.7,,1.1,,16.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-22,1935,02,22,,5.0,,-3.3,,0.9,,17.1,,0.0,,0.0,,10.2,,10.2,,,,,,,
1935-02-23,1935,02,23,,-8.3,,-11.7,,-10.0,,28.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-24,1935,02,24,,-4.4,,-22.2,,-13.3,,31.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-25,1935,02,25,,0.0,,-13.9,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-26,1935,02,26,,1.1,,-11.7,,-5.3,,23.3,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-02-27,1935,02,27,,-8.3,,-13.3,,-10.8,,28.8,,0.0,,0.0,,2.0,,2.0,,,,,,,
1935-02-28,1935,02,28,,6.1,,-15.0,,-4.5,,22.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-01,1935,03,01,,0.6,,-6.1,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-02,1935,03,02,,4.4,,-10.0,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-03,1935,03,03,,1.1,,-10.0,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-03-04,1935,03,04,,-16.7,,-18.9,,-17.8,,35.8,,0.0,,0.0,,0.5,,0.5,,,,,,,
1935-03-05,1935,03,05,,-17.8,,-21.7,,-19.8,,37.8,,0.0,,0.0,,2.0,,2.0,,,,,,,
1935-03-06,1935,03,06,,-16.1,,-22.8,,-19.5,,37.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-07,1935,03,07,,-17.8,,-26.7,,-22.3,,40.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-08,1935,03,08,,-15.6,,-25.6,,-20.6,,38.6,,0.0,,0.0,,2.5,,2.5,,,,,,,
1935-03-09,1935,03,09,,-6.7,,-22.8,,-14.8,,32.8,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-03-10,1935,03,10,,-1.1,,-18.3,,-9.7,,27.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-11,1935,03,11,,7.8,,-7.8,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-12,1935,03,12,,10.6,,0.0,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-13,1935,03,13,,15.0,,0.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
