Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1935-01-01,1935,01,01,,1.1,,-7.8,,-3.4,,21.4,,0.0,,0.0,,2.3,,2.3,,,,,,,
1935-01-02,1935,01,02,,1.7,,-10.6,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-03,1935,01,03,,3.3,,-13.3,,-5.0,,23.0,,0.0,,0.0,,0.3,,0.3,,,,,,,
1935-01-04,1935,01,04,,-3.3,,-21.7,,-12.5,,30.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-05,1935,01,05,,5.6,,-7.8,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-06,1935,01,06,,5.6,,1.1,,3.4,,14.6,,0.0,,0.8,,0.0,,0.8,,,,,,,
1935-01-07,1935,01,07,,7.8,,3.3,,5.6,,12.4,,0.0,,2.3,,0.0,,2.3,,,,,,,
1935-01-08,1935,01,08,,6.1,,3.9,,5.0,,13.0,,0.0,,34.8,,0.0,,34.8,,,,,,,
1935-01-09,1935,01,09,,4.4,,1.1,,2.8,,15.2,,0.0,,1.5,,0.0,,1.5,,,,,,,
1935-01-10,1935,01,10,,5.0,,1.1,,3.1,,14.9,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-01-11,1935,01,11,,-0.6,,-3.9,,-2.3,,20.3,,0.0,,0.0,,0.3,,0.3,,,,,,,
1935-01-12,1935,01,12,,-5.0,,-10.0,,-7.5,,25.5,,0.0,,0.0,,1.3,,1.3,,,,,,,
1935-01-13,1935,01,13,,-3.9,,-10.0,,-7.0,,25.0,,0.0,,0.0,,9.1,,9.1,,,,,,,
1935-01-14,1935,01,14,,-6.7,,-13.9,,-10.3,,28.3,,0.0,,0.0,,0.3,,0.3,,,,,,,
1935-01-15,1935,01,15,,-3.3,,-12.8,,-8.1,,26.1,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-16,1935,01,16,,0.6,,-8.3,,-3.9,,21.9,,0.0,,0.0,,5.3,,5.3,,,,,,,
1935-01-17,1935,01,17,,3.9,,-5.6,,-0.9,,18.9,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-18,1935,01,18,,-5.6,,-10.0,,-7.8,,25.8,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
