Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1934-01-01,1934,01,01,,7.8,,5.6,,6.7,,11.3,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-01-02,1934,01,02,,8.9,,5.0,,7.0,,11.0,,0.0,,19.1,,0.0,,19.1,,,,,,,
1934-01-03,1934,01,03,,8.9,,7.8,,8.4,,9.6,,0.0,,4.6,,0.0,,4.6,,,,,,,
1934-01-04,1934,01,04,,8.9,,6.7,,7.8,,10.2,,0.0,,10.2,,0.0,,10.2,,,,,,,
1934-01-05,1934,01,05,,10.0,,6.1,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-06,1934,01,06,,6.1,,3.9,,5.0,,13.0,,0.0,,0.5,,0.0,,0.5,,,,,,,
1934-01-07,1934,01,07,,8.3,,3.9,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-08,1934,01,08,,8.3,,3.9,,6.1,,11.9,,0.0,,0.8,,0.0,,0.8,,,,,,,
1934-01-09,1934,01,09,,10.0,,6.1,,8.1,,9.9,,0.0,,5.8,,0.0,,5.8,,,,,,,
1934-01-10,1934,01,10,,7.8,,5.0,,6.4,,11.6,,0.0,,6.6,,0.0,,6.6,,,,,,,
1934-01-11,1934,01,11,,6.7,,4.4,,5.6,,12.4,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-01-12,1934,01,12,,7.2,,5.0,,6.1,,11.9,,0.0,,4.1,,0.0,,4.1,,,,,,,
1934-01-13,1934,01,13,,7.8,,3.9,,5.9,,12.1,,0.0,,8.6,,0.0,,8.6,,,,,,,
1934-01-14,1934,01,14,,7.2,,2.2,,4.7,,13.3,,0.0,,0.5,,0.0,,0.5,,,,,,,
1934-01-15,1934,01,15,,8.3,,1.1,,4.7,,13.3,,0.0,,11.2,,0.0,,11.2,,,,,,,
1934-01-16,1934,01,16,,9.4,,5.6,,7.5,,10.5,,0.0,,6.4,,0.0,,6.4,,,,,,,
1934-01-17,1934,01,17,,7.2,,4.4,,5.8,,12.2,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-01-18,1934,01,18,,6.1,,2.2,,4.2,,13.8,,0.0,,6.1,,0.0,,6.1,,,,,,,
1934-01-19,1934,01,19,,7.8,,3.9,,5.9,,12.1,,0.0,,6.4,,0.0,,6.4,,,,,,,
1934-01-20,1934,01,20,,6.7,,3.9,,5.3,,12.7,,0.0,,29.7,,0.0,,29.7,,,,,,,
1934-01-21,1934,01,21,,7.8,,5.0,,6.4,,11.6,,0.0,,4.1,,0.0,,4.1,,,,,,,
1934-01-22,1934,01,22,,8.3,,3.9,,6.1,,11.9,,0.0,,41.4,,0.0,,41.4,,,,,,,
1934-01-23,1934,01,23,,7.8,,6.1,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-24,1934,01,24,,5.0,,1.7,,3.4,,14.6,,0.0,,6.9,,0.0,,6.9,,,,,,,
1934-01-25,1934,01,25,,7.8,,3.9,,5.9,,12.1,,0.0,,4.6,,0.0,,4.6,,,,,,,
1934-01-26,1934,01,26,,9.4,,6.1,,7.8,,10.2,,0.0,,1.0,,0.0,,1.0,,,,,,,
1934-01-27,1934,01,27,,11.1,,7.2,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-28,1934,01,28,,7.2,,5.0,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-01-29,1934,01,29,,6.7,,3.9,,5.3,,12.7,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-01-30,1934,01,30,,9.4,,5.0,,7.2,,10.8,,0.0,,2.8,,0.0,,2.8,,,,,,,
1934-01-31,1934,01,31,,10.0,,7.2,,8.6,,9.4,,0.0,,3.0,,0.0,,3.0,,,,,,,
1934-02-01,1934,02,01,,8.9,,5.6,,7.3,,10.7,,0.0,,2.0,,0.0,,2.0,,,,,,,
1934-02-02,1934,02,02,,10.0,,5.6,,7.8,,10.2,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-02-03,1934,02,03,,7.8,,3.3,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-04,1934,02,04,,7.2,,2.8,,5.0,,13.0,,0.0,,0.5,,0.0,,0.5,,,,,,,
1934-02-05,1934,02,05,,11.1,,4.4,,7.8,,10.2,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-02-06,1934,02,06,,11.1,,5.6,,8.4,,9.6,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-02-07,1934,02,07,,11.7,,7.8,,9.8,,8.2,,0.0,,14.0,,0.0,,14.0,,,,,,,
1934-02-08,1934,02,08,,10.6,,6.1,,8.4,,9.6,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-02-09,1934,02,09,,9.4,,5.6,,7.5,,10.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-02-10,1934,02,10,,10.0,,3.9,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-11,1934,02,11,,12.2,,4.4,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-12,1934,02,12,,12.2,,4.4,,8.3,,9.7,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-02-13,1934,02,13,,8.3,,2.8,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-14,1934,02,14,,10.6,,2.2,,6.4,,11.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-15,1934,02,15,,12.2,,4.4,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-16,1934,02,16,,11.1,,6.1,,8.6,,9.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-17,1934,02,17,,12.2,,6.1,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-18,1934,02,18,,10.6,,6.1,,8.4,,9.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-19,1934,02,19,,11.7,,5.0,,8.4,,9.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-20,1934,02,20,,12.2,,6.1,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-21,1934,02,21,,10.6,,6.7,,8.7,,9.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-22,1934,02,22,,9.4,,3.3,,6.4,,11.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-23,1934,02,23,,11.7,,1.7,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-24,1934,02,24,,8.3,,2.8,,5.6,,12.4,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-02-25,1934,02,25,,7.8,,3.9,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-02-26,1934,02,26,,10.6,,6.7,,8.7,,9.3,,0.0,,9.7,,0.0,,9.7,,,,,,,
1934-02-27,1934,02,27,,11.7,,6.7,,9.2,,8.8,,0.0,,3.0,,0.0,,3.0,,,,,,,
1934-02-28,1934,02,28,,8.9,,6.7,,7.8,,10.2,,0.0,,9.1,,0.0,,9.1,,,,,,,
1934-03-01,1934,03,01,,10.0,,7.8,,8.9,,9.1,,0.0,,21.3,,0.0,,21.3,,,,,,,
1934-03-02,1934,03,02,,11.7,,7.2,,9.5,,8.5,,0.0,,3.6,,0.0,,3.6,,,,,,,
1934-03-03,1934,03,03,,10.0,,6.1,,8.1,,9.9,,0.0,,1.8,,0.0,,1.8,,,,,,,
1934-03-04,1934,03,04,,8.3,,2.8,,5.6,,12.4,,0.0,,1.3,,0.0,,1.3,,,,,,,
1934-03-05,1934,03,05,,7.8,,2.8,,5.3,,12.7,,0.0,,24.6,,0.0,,24.6,,,,,,,
1934-03-06,1934,03,06,,11.1,,3.3,,7.2,,10.8,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-03-07,1934,03,07,,11.7,,3.9,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-08,1934,03,08,,11.7,,4.4,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-09,1934,03,09,,14.4,,5.6,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-10,1934,03,10,,15.0,,8.3,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-11,1934,03,11,,17.2,,6.7,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-12,1934,03,12,,15.6,,7.2,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-13,1934,03,13,,17.2,,9.4,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-14,1934,03,14,,12.2,,7.8,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-15,1934,03,15,,9.4,,7.2,,8.3,,9.7,,0.0,,2.5,,0.0,,2.5,,,,,,,
1934-03-16,1934,03,16,,12.2,,6.7,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-17,1934,03,17,,11.7,,4.4,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-18,1934,03,18,,11.1,,5.0,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-19,1934,03,19,,13.9,,6.1,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-20,1934,03,20,,7.8,,3.9,,5.9,,12.1,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-03-21,1934,03,21,,12.2,,3.9,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-22,1934,03,22,,13.9,,5.6,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-23,1934,03,23,,13.9,,7.2,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-24,1934,03,24,,15.0,,5.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-25,1934,03,25,,15.6,,5.0,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-03-26,1934,03,26,,12.2,,5.0,,8.6,,9.4,,0.0,,3.6,,0.0,,3.6,,,,,,,
1934-03-27,1934,03,27,,14.4,,6.7,,10.6,,7.4,,0.0,,12.4,,0.0,,12.4,,,,,,,
1934-03-28,1934,03,28,,13.9,,8.9,,11.4,,6.6,,0.0,,7.4,,0.0,,7.4,,,,,,,
1934-03-29,1934,03,29,,13.3,,9.4,,11.4,,6.6,,0.0,,12.4,,0.0,,12.4,,,,,,,
1934-03-30,1934,03,30,,12.8,,7.8,,10.3,,7.7,,0.0,,3.6,,0.0,,3.6,,,,,,,
1934-03-31,1934,03,31,,11.7,,7.2,,9.5,,8.5,,0.0,,9.9,,0.0,,9.9,,,,,,,
1934-04-01,1934,04,01,,8.3,,4.4,,6.4,,11.6,,0.0,,4.6,,0.0,,4.6,,,,,,,
1934-04-02,1934,04,02,,12.8,,2.2,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-03,1934,04,03,,14.4,,3.3,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-04,1934,04,04,,15.6,,8.3,,12.0,,6.0,,0.0,,0.8,,0.0,,0.8,,,,,,,
1934-04-05,1934,04,05,,13.9,,6.7,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-06,1934,04,06,,17.8,,7.8,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-07,1934,04,07,,14.4,,7.2,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-08,1934,04,08,,12.8,,6.7,,9.8,,8.2,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-04-09,1934,04,09,,9.4,,6.1,,7.8,,10.2,,0.0,,13.5,,0.0,,13.5,,,,,,,
1934-04-10,1934,04,10,,15.0,,7.8,,11.4,,6.6,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-04-11,1934,04,11,,17.8,,7.2,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-12,1934,04,12,,17.2,,9.4,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-13,1934,04,13,,17.2,,7.8,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-14,1934,04,14,,16.7,,8.9,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-15,1934,04,15,,12.8,,8.9,,10.9,,7.1,,0.0,,1.3,,0.0,,1.3,,,,,,,
1934-04-16,1934,04,16,,13.3,,7.8,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-17,1934,04,17,,15.0,,6.7,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-18,1934,04,18,,21.7,,8.3,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-19,1934,04,19,,23.9,,10.6,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-20,1934,04,20,,23.3,,9.4,,16.4,,1.6,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-04-21,1934,04,21,,16.1,,10.0,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-22,1934,04,22,,21.7,,11.7,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-23,1934,04,23,,16.7,,10.0,,13.4,,4.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-04-24,1934,04,24,,13.9,,10.6,,12.3,,5.7,,0.0,,4.6,,0.0,,4.6,,,,,,,
1934-04-25,1934,04,25,,12.2,,9.4,,10.8,,7.2,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-04-26,1934,04,26,,18.9,,9.4,,14.2,,3.8,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-04-27,1934,04,27,,17.8,,10.6,,14.2,,3.8,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-04-28,1934,04,28,,12.8,,8.3,,10.6,,7.4,,0.0,,1.0,,0.0,,1.0,,,,,,,
1934-04-29,1934,04,29,,15.0,,7.8,,11.4,,6.6,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-04-30,1934,04,30,,15.0,,8.3,,11.7,,6.3,,0.0,,0.3,,0.0,,0.3,,,,,,,
1934-05-01,1934,05,01,,13.9,,7.2,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-02,1934,05,02,,13.3,,8.9,,11.1,,6.9,,0.0,,2.8,,0.0,,2.8,,,,,,,
1934-05-03,1934,05,03,,15.0,,7.2,,11.1,,6.9,,0.0,,0.8,,0.0,,0.8,,,,,,,
1934-05-04,1934,05,04,,14.4,,10.0,,12.2,,5.8,,0.0,,10.7,,0.0,,10.7,,,,,,,
1934-05-05,1934,05,05,,15.0,,8.3,,11.7,,6.3,,0.0,,1.5,,0.0,,1.5,,,,,,,
1934-05-06,1934,05,06,,15.6,,6.7,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-07,1934,05,07,,12.2,,7.2,,9.7,,8.3,,0.0,,0.5,,0.0,,0.5,,,,,,,
1934-05-08,1934,05,08,,15.0,,5.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-09,1934,05,09,,17.8,,6.1,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-10,1934,05,10,,15.0,,8.9,,12.0,,6.0,,0.0,,3.6,,0.0,,3.6,,,,,,,
1934-05-11,1934,05,11,,16.7,,8.9,,12.8,,5.2,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1934-05-12,1934,05,12,,19.4,,8.9,,14.2,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-13,1934,05,13,,23.9,,11.7,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-14,1934,05,14,,17.8,,12.2,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-15,1934,05,15,,14.4,,11.1,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-16,1934,05,16,,16.1,,9.4,,12.8,,5.2,,0.0,,0.8,,0.0,,0.8,,,,,,,
1934-05-17,1934,05,17,,11.7,,7.2,,9.5,,8.5,,0.0,,3.3,,0.0,,3.3,,,,,,,
1934-05-18,1934,05,18,,15.6,,6.7,,11.2,,6.8,,0.0,,0.5,,0.0,,0.5,,,,,,,
1934-05-19,1934,05,19,,11.7,,8.9,,10.3,,7.7,,0.0,,3.8,,0.0,,3.8,,,,,,,
1934-05-20,1934,05,20,,14.4,,6.7,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-21,1934,05,21,,19.4,,6.7,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-22,1934,05,22,,24.4,,10.6,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-23,1934,05,23,,20.0,,11.7,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-24,1934,05,24,,18.3,,11.1,,14.7,,3.3,,0.0,,2.0,,0.0,,2.0,,,,,,,
1934-05-25,1934,05,25,,15.6,,9.4,,12.5,,5.5,,0.0,,0.8,,0.0,,0.8,,,,,,,
1934-05-26,1934,05,26,,18.3,,10.0,,14.2,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-27,1934,05,27,,17.8,,10.6,,14.2,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-28,1934,05,28,,17.8,,11.1,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1934-05-29,1934,05,29,,20.6,,11.1,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
