Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1931-01-01,1931,01,01,,-6.7,,-15.6,,-11.2,,29.2,,0.0,,0.0,,5.1,,5.1,,,,,,,
1931-01-02,1931,01,02,,-3.3,,-16.7,,-10.0,,28.0,,0.0,,0.0,,0.3,,0.3,,,,,,,
1931-01-03,1931,01,03,,3.3,,-7.8,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1931-01-04,1931,01,04,,0.0,,-3.9,,-2.0,,20.0,,0.0,,0.8,,0.0,T,0.8,,,,,,,
1931-01-05,1931,01,05,,-1.7,,-6.1,,-3.9,,21.9,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1931-01-06,1931,01,06,,-2.2,,-7.2,,-4.7,,22.7,,0.0,,0.0,,8.9,,8.9,,,,,,,
1931-01-07,1931,01,07,,-9.4,,-14.4,,-11.9,,29.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1931-01-08,1931,01,08,,-7.2,,-18.3,,-12.8,,30.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1931-01-09,1931,01,09,,-6.7,,-17.8,,-12.3,,30.3,,0.0,,0.0,,0.3,,0.3,,,,,,,
1931-01-10,1931,01,10,,-0.6,,-8.3,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1931-01-11,1931,01,11,,0.0,,-5.6,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1931-01-12,1931,01,12,,-6.1,,-8.9,,-7.5,,25.5,,0.0,,0.0,,9.4,,9.4,,,,,,,
1931-01-13,1931,01,13,,-2.8,,-10.0,,-6.4,,24.4,,0.0,,0.0,,1.0,,1.0,,,,,,,
1931-01-14,1931,01,14,,-3.9,,-17.2,,-10.6,,28.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
