Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1932-01-01,1932,01,01,,2.8,,-2.8,,0.0,,18.0,,0.0,,29.5,,22.9,,52.3,,,,,,,
1932-01-02,1932,01,02,,1.7,,0.0,,0.9,,17.1,,0.0,,4.1,,10.2,,14.2,,,,,,,
1932-01-03,1932,01,03,,2.2,,-1.1,,0.6,,17.4,,0.0,,0.0,,0.5,,0.5,,,,,,,
1932-01-04,1932,01,04,,2.8,,1.1,,2.0,,16.0,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1932-01-05,1932,01,05,,6.1,,1.1,,3.6,,14.4,,0.0,,2.5,,0.0,,2.5,,,,,,,
1932-01-06,1932,01,06,,11.1,,3.3,,7.2,,10.8,,0.0,,18.3,,0.0,,18.3,,,,,,,
1932-01-07,1932,01,07,,2.2,,0.6,,1.4,,16.6,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1932-01-08,1932,01,08,,6.7,,1.1,,3.9,,14.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-09,1932,01,09,,2.8,,-1.7,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1932-01-10,1932,01,10,,1.7,,-1.7,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1932-01-11,1932,01,11,,3.9,,-10.6,,-3.4,,21.4,,0.0,,0.0,,0.3,,0.3,,,,,,,
1932-01-12,1932,01,12,,10.6,,-0.6,,5.0,,13.0,,0.0,,6.9,,0.0,,6.9,,,,,,,
