Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1936-01-01,1936,01,01,,1.7,,-5.6,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1936-01-02,1936,01,02,,3.3,,-4.4,,-0.6,,18.6,,0.0,,5.6,,0.0,,5.6,,,,,,,
1936-01-03,1936,01,03,,3.3,,1.7,,2.5,,15.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1936-01-04,1936,01,04,,2.8,,1.1,,2.0,,16.0,,0.0,,8.9,,1.0,,9.9,,,,,,,
1936-01-05,1936,01,05,,0.0,,-4.4,,-2.2,,20.2,,0.0,,0.0,,0.3,,0.3,,,,,,,
1936-01-06,1936,01,06,,0.6,,-3.9,,-1.7,,19.7,,0.0,,0.0,,2.5,,2.5,,,,,,,
1936-01-07,1936,01,07,,2.8,,-1.7,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1936-01-08,1936,01,08,,2.8,,-2.2,,0.3,,17.7,,0.0,,3.8,,2.5,,6.4,,,,,,,
1936-01-09,1936,01,09,,2.8,,-0.6,,1.1,,16.9,,0.0,,3.8,,0.0,T,3.8,,,,,,,
1936-01-10,1936,01,10,,3.9,,0.6,,2.3,,15.7,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1936-01-11,1936,01,11,,3.3,,-0.6,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1936-01-12,1936,01,12,,5.0,,0.0,,2.5,,15.5,,0.0,,1.5,,1.0,,2.5,,,,,,,
1936-01-13,1936,01,13,,5.0,,-6.7,,-0.9,,18.9,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1936-01-14,1936,01,14,,2.2,,-7.2,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1936-01-15,1936,01,15,,3.9,,-1.1,,1.4,,16.6,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1936-01-16,1936,01,16,,-4.4,,-10.6,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1936-01-17,1936,01,17,,-3.3,,-11.7,,-7.5,,25.5,,0.0,,0.0,,5.1,,5.1,,,,,,,
1936-01-18,1936,01,18,,-5.6,,-11.1,,-8.4,,26.4,,0.0,,0.0,,1.0,,1.0,,,,,,,
1936-01-19,1936,01,19,,-12.2,,-16.1,,-14.2,,32.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1936-01-20,1936,01,20,,-4.4,,-15.0,,-9.7,,27.7,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1936-01-21,1936,01,21,,-1.1,,-10.0,,-5.6,,23.6,,0.0,,0.0,,7.6,,7.6,,,,,,,
1936-01-22,1936,01,22,,-5.6,,-9.4,,-7.5,,25.5,,0.0,,0.0,,7.4,,7.4,,,,,,,
1936-01-23,1936,01,23,,-11.1,,-18.3,,-14.7,,32.7,,0.0,,0.0,,0.8,,0.8,,,,,,,
1936-01-24,1936,01,24,,-11.1,,-17.2,,-14.2,,32.2,,0.0,,0.5,,0.0,T,0.5,,,,,,,
