Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1935-01-01,1935,01,01,,-6.1,,-18.3,,-12.2,,30.2,,0.0,,0.0,,1.0,,1.0,,,,,,,
1935-01-02,1935,01,02,,-13.9,,-24.4,,-19.2,,37.2,,0.0,,0.0,,3.8,,3.8,,,,,,,
1935-01-03,1935,01,03,,-12.2,,-17.2,,-14.7,,32.7,,0.0,,0.0,,2.0,,2.0,,,,,,,
1935-01-04,1935,01,04,,-20.0,,-28.9,,-24.5,,42.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-05,1935,01,05,,0.6,,-25.0,,-12.2,,30.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-06,1935,01,06,,5.0,,-14.4,,-4.7,,22.7,,0.0,,0.3,,0.0,,0.3,,,,,,,
1935-01-07,1935,01,07,,5.6,,1.7,,3.7,,14.3,,0.0,,7.1,,0.0,,7.1,,,,,,,
1935-01-08,1935,01,08,,3.9,,1.7,,2.8,,15.2,,0.0,,12.4,,0.0,,12.4,,,,,,,
1935-01-09,1935,01,09,,1.7,,-2.2,,-0.3,,18.3,,0.0,,2.0,,0.0,,2.0,,,,,,,
1935-01-10,1935,01,10,,3.9,,-2.2,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-11,1935,01,11,,-5.0,,-11.7,,-8.4,,26.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-12,1935,01,12,,-12.2,,-18.9,,-15.6,,33.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-13,1935,01,13,,-13.3,,-20.6,,-17.0,,35.0,,0.0,,0.0,,14.0,,14.0,,,,,,,
1935-01-14,1935,01,14,,-9.4,,-16.7,,-13.1,,31.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-15,1935,01,15,,-15.0,,-25.0,,-20.0,,38.0,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-16,1935,01,16,,-11.1,,-21.1,,-16.1,,34.1,,0.0,,0.0,,1.0,,1.0,,,,,,,
1935-01-17,1935,01,17,,-0.6,,-20.6,,-10.6,,28.6,,0.0,,0.0,,14.2,,14.2,,,,,,,
1935-01-18,1935,01,18,,-11.7,,-16.1,,-13.9,,31.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-19,1935,01,19,,-13.3,,-23.3,,-18.3,,36.3,,0.0,,0.0,,1.3,,1.3,,,,,,,
1935-01-20,1935,01,20,,-4.4,,-19.4,,-11.9,,29.9,,0.0,,0.0,,3.6,,3.6,,,,,,,
1935-01-21,1935,01,21,,2.8,,-6.1,,-1.7,,19.7,,0.0,,5.3,,0.0,,5.3,,,,,,,
1935-01-22,1935,01,22,,-10.6,,-16.7,,-13.7,,31.7,,0.0,,0.0,,1.3,,1.3,,,,,,,
1935-01-23,1935,01,23,,-15.6,,-20.6,,-18.1,,36.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-24,1935,01,24,,-18.9,,-28.9,,-23.9,,41.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-25,1935,01,25,,-16.7,,-28.9,,-22.8,,40.8,,0.0,,0.0,,6.9,,6.9,,,,,,,
1935-01-26,1935,01,26,,-15.6,,-25.0,,-20.3,,38.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-27,1935,01,27,,-21.1,,-29.4,,-25.3,,43.3,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-01-28,1935,01,28,,-11.1,,-26.1,,-18.6,,36.6,,0.0,,0.0,,10.2,,10.2,,,,,,,
1935-01-29,1935,01,29,,-10.0,,-20.0,,-15.0,,33.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-30,1935,01,30,,-22.2,,-28.3,,-25.3,,43.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-31,1935,01,31,,-14.4,,-18.9,,-16.7,,34.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-01,1935,02,01,,-3.9,,-30.6,,-17.3,,35.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-02,1935,02,02,,0.6,,-6.1,,-2.8,,20.8,,0.0,,0.0,,1.3,,1.3,,,,,,,
1935-02-03,1935,02,03,,3.3,,-6.7,,-1.7,,19.7,,0.0,,0.0,,0.3,,0.3,,,,,,,
1935-02-04,1935,02,04,,-10.6,,-16.1,,-13.4,,31.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-05,1935,02,05,,-11.7,,-19.4,,-15.6,,33.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-06,1935,02,06,,-10.6,,-23.9,,-17.3,,35.3,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-07,1935,02,07,,-6.1,,-25.0,,-15.6,,33.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-08,1935,02,08,,-3.9,,-22.8,,-13.4,,31.4,,0.0,,0.0,,0.5,,0.5,,,,,,,
1935-02-09,1935,02,09,,0.6,,-8.3,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-10,1935,02,10,,-0.6,,-12.8,,-6.7,,24.7,,0.0,,0.0,,0.8,,0.8,,,,,,,
1935-02-11,1935,02,11,,-11.1,,-16.7,,-13.9,,31.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-12,1935,02,12,,-3.3,,-24.4,,-13.9,,31.9,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-02-13,1935,02,13,,-3.9,,-8.9,,-6.4,,24.4,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-02-14,1935,02,14,,0.0,,-13.3,,-6.7,,24.7,,0.0,,13.5,,0.0,,13.5,,,,,,,
1935-02-15,1935,02,15,,1.1,,-1.7,,-0.3,,18.3,,0.0,,9.7,,0.3,,9.9,,,,,,,
1935-02-16,1935,02,16,,-3.9,,-7.2,,-5.6,,23.6,,0.0,,0.0,,1.3,,1.3,,,,,,,
1935-02-17,1935,02,17,,-3.3,,-7.2,,-5.3,,23.3,,0.0,,0.0,,1.8,,1.8,,,,,,,
1935-02-18,1935,02,18,,0.6,,-11.7,,-5.6,,23.6,,0.0,,0.0,,0.8,,0.8,,,,,,,
1935-02-19,1935,02,19,,-3.9,,-13.3,,-8.6,,26.6,,0.0,,0.0,,1.0,,1.0,,,,,,,
1935-02-20,1935,02,20,,-2.8,,-10.6,,-6.7,,24.7,,0.0,,0.0,,0.5,,0.5,,,,,,,
1935-02-21,1935,02,21,,-1.1,,-16.1,,-8.6,,26.6,,0.0,,0.0,,1.8,,1.8,,,,,,,
1935-02-22,1935,02,22,,-12.2,,-21.7,,-17.0,,35.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-23,1935,02,23,,-10.0,,-20.0,,-15.0,,33.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
1935-02-24,1935,02,24,,2.8,,-14.4,,-5.8,,23.8,,0.0,,0.0,,7.4,,7.4,,,,,,,
1935-02-25,1935,02,25,,-11.1,,-12.8,,-12.0,,30.0,,0.0,,0.0,,14.0,,14.0,,,,,,,
1935-02-26,1935,02,26,,-9.4,,-15.0,,-12.2,,30.2,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-02-27,1935,02,27,,-10.6,,-23.3,,-17.0,,35.0,,0.0,,0.0,,0.3,,0.3,,,,,,,
1935-02-28,1935,02,28,,-5.0,,-20.0,,-12.5,,30.5,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-03-01,1935,03,01,,-4.4,,-23.9,,-14.2,,32.2,,0.0,,0.0,,2.8,,2.8,,,,,,,
1935-03-02,1935,03,02,,1.1,,-8.3,,-3.6,,21.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-03,1935,03,03,,-0.6,,-5.6,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-04,1935,03,04,,-5.6,,-18.9,,-12.3,,30.3,,0.0,,1.0,,3.0,,4.1,,,,,,,
1935-03-05,1935,03,05,,-0.6,,-8.9,,-4.8,,22.8,,0.0,,10.2,,0.0,,10.2,,,,,,,
1935-03-06,1935,03,06,,-1.1,,-6.1,,-3.6,,21.6,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-03-07,1935,03,07,,-5.0,,-14.4,,-9.7,,27.7,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-03-08,1935,03,08,,-5.0,,-18.3,,-11.7,,29.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-09,1935,03,09,,-1.1,,-18.9,,-10.0,,28.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-10,1935,03,10,,1.7,,-7.2,,-2.8,,20.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-11,1935,03,11,,6.7,,1.1,,3.9,,14.1,,0.0,,0.0,,4.3,,4.3,,,,,,,
1935-03-12,1935,03,12,,1.1,,-1.1,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-03-13,1935,03,13,,-2.8,,-11.1,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-14,1935,03,14,,-3.3,,-13.3,,-8.3,,26.3,,0.0,,0.0,,0.8,,0.8,,,,,,,
1935-03-15,1935,03,15,,-2.2,,-12.2,,-7.2,,25.2,,0.0,,0.0,,0.5,,0.5,,,,,,,
1935-03-16,1935,03,16,,11.7,,-6.7,,2.5,,15.5,,0.0,,6.6,,0.0,,6.6,,,,,,,
1935-03-17,1935,03,17,,8.9,,-7.2,,0.9,,17.1,,0.0,,1.0,,0.0,T,1.0,,,,,,,
1935-03-18,1935,03,18,,1.1,,-10.0,,-4.5,,22.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-19,1935,03,19,,3.9,,-3.9,,0.0,,18.0,,0.0,,0.0,,3.6,,3.6,,,,,,,
1935-03-20,1935,03,20,,7.8,,-2.2,,2.8,,15.2,,0.0,,0.0,,2.5,,2.5,,,,,,,
1935-03-21,1935,03,21,,5.6,,-5.6,,0.0,,18.0,,0.0,,0.0,,0.3,,0.3,,,,,,,
1935-03-22,1935,03,22,,7.8,,-4.4,,1.7,,16.3,,0.0,,0.0,,0.0,T,0.0,T,,,,,,
1935-03-23,1935,03,23,,3.9,,-2.2,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-24,1935,03,24,,4.4,,-1.7,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-25,1935,03,25,,2.8,,-6.1,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-26,1935,03,26,,1.7,,-7.8,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-27,1935,03,27,,3.3,,-8.3,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-28,1935,03,28,,4.4,,-2.8,,0.8,,17.2,,0.0,,7.9,,0.0,,7.9,,,,,,,
1935-03-29,1935,03,29,,7.2,,-1.1,,3.1,,14.9,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-03-30,1935,03,30,,5.0,,-4.4,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-03-31,1935,03,31,,6.7,,-4.4,,1.2,,16.8,,0.0,,0.0,,0.0,,0.0,,,,,,,
