Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1935-01-01,1935,01,01,,7.8,,6.1,,7.0,,11.0,,0.0,,8.6,,0.0,,8.6,,,,,,,
1935-01-02,1935,01,02,,6.7,,4.4,,5.6,,12.4,,0.0,,4.8,,0.0,,4.8,,,,,,,
1935-01-03,1935,01,03,,7.8,,3.9,,5.9,,12.1,,0.0,,2.0,,0.0,,2.0,,,,,,,
1935-01-04,1935,01,04,,6.7,,5.6,,6.2,,11.8,,0.0,,2.5,,0.0,,2.5,,,,,,,
1935-01-05,1935,01,05,,7.2,,4.4,,5.8,,12.2,,0.0,,33.5,,0.0,,33.5,,,,,,,
1935-01-06,1935,01,06,,8.3,,3.9,,6.1,,11.9,,0.0,,0.8,,0.0,,0.8,,,,,,,
1935-01-07,1935,01,07,,6.1,,3.3,,4.7,,13.3,,0.0,,6.4,,0.0,,6.4,,,,,,,
1935-01-08,1935,01,08,,4.4,,2.2,,3.3,,14.7,,0.0,,15.0,,0.0,,15.0,,,,,,,
1935-01-09,1935,01,09,,5.0,,1.7,,3.4,,14.6,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-01-10,1935,01,10,,4.4,,2.2,,3.3,,14.7,,0.0,,7.6,,0.0,,7.6,,,,,,,
1935-01-11,1935,01,11,,5.6,,2.2,,3.9,,14.1,,0.0,,1.0,,0.5,,1.5,,,,,,,
1935-01-12,1935,01,12,,5.0,,0.6,,2.8,,15.2,,0.0,,0.3,,0.0,,0.3,,,,,,,
1935-01-13,1935,01,13,,0.0,,-1.7,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-14,1935,01,14,,0.6,,-3.3,,-1.4,,19.4,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-15,1935,01,15,,3.3,,-2.2,,0.6,,17.4,,0.0,,1.3,,1.0,,2.3,,,,,,,
1935-01-16,1935,01,16,,2.8,,-1.1,,0.9,,17.1,,0.0,,0.0,,1.8,,1.8,,,,,,,
1935-01-17,1935,01,17,,-2.8,,-5.6,,-4.2,,22.2,,0.0,,0.0,,1.8,,1.8,,,,,,,
1935-01-18,1935,01,18,,-9.4,,-11.7,,-10.6,,28.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-19,1935,01,19,,-7.2,,-12.2,,-9.7,,27.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-01-20,1935,01,20,,5.0,,-10.6,,-2.8,,20.8,,0.0,,27.2,,20.3,,47.5,,,,,,,
1935-01-21,1935,01,21,,10.0,,-2.8,,3.6,,14.4,,0.0,,77.5,,0.0,,77.5,,,,,,,
1935-01-22,1935,01,22,,6.1,,3.3,,4.7,,13.3,,0.0,,35.3,,0.0,,35.3,,,,,,,
1935-01-23,1935,01,23,,8.9,,4.4,,6.7,,11.3,,0.0,,42.2,,0.0,,42.2,,,,,,,
1935-01-24,1935,01,24,,10.6,,7.2,,8.9,,9.1,,0.0,,24.6,,0.0,,24.6,,,,,,,
1935-01-25,1935,01,25,,11.1,,8.3,,9.7,,8.3,,0.0,,16.8,,0.0,,16.8,,,,,,,
1935-01-26,1935,01,26,,10.0,,7.2,,8.6,,9.4,,0.0,,0.3,,0.0,,0.3,,,,,,,
1935-01-27,1935,01,27,,9.4,,6.7,,8.1,,9.9,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-01-28,1935,01,28,,9.4,,5.0,,7.2,,10.8,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-01-29,1935,01,29,,10.6,,6.1,,8.4,,9.6,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-01-30,1935,01,30,,13.3,,5.6,,9.5,,8.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-01-31,1935,01,31,,13.3,,8.9,,11.1,,6.9,,0.0,,4.3,,0.0,,4.3,,,,,,,
1935-02-01,1935,02,01,,10.6,,8.9,,9.8,,8.2,,0.0,,2.5,,0.0,,2.5,,,,,,,
1935-02-02,1935,02,02,,12.2,,7.8,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-03,1935,02,03,,8.9,,4.4,,6.7,,11.3,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-02-04,1935,02,04,,6.1,,3.3,,4.7,,13.3,,0.0,,0.0,T,0.0,,0.0,T,,,,,,
1935-02-05,1935,02,05,,5.6,,3.9,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-06,1935,02,06,,9.4,,1.1,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-07,1935,02,07,,8.9,,3.9,,6.4,,11.6,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-08,1935,02,08,,8.9,,0.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-09,1935,02,09,,8.3,,0.6,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,,,,,,
1935-02-10,1935,02,10,,6.7,,-1.1,,2.8,,15.2,,0.0,,7.1,,0.0,,7.1,,,,,,,
1935-02-11,1935,02,11,,8.9,,4.4,,6.7,,11.3,,0.0,,0.5,,0.0,,0.5,,,,,,,
1935-02-12,1935,02,12,,6.1,,4.4,,5.3,,12.7,,0.0,,2.8,,0.0,,2.8,,,,,,,
1935-02-13,1935,02,13,,8.9,,5.0,,7.0,,11.0,,0.0,,2.3,,0.0,,2.3,,,,,,,
