MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-12-8,4,2,-1,0,-3,-6,100,71,50,1014,1006,999,,,,21,11,48,3.56,,,171<br />
2001-12-9,-2,-6,-9,-2,-9,-12,97,73,53,1016,1013,1003,,,,13,3,29,0.00,,,161<br />
2001-12-10,-2,-6,-9,-9,-10,-12,86,71,58,1013,1010,1008,,,,8,3,,2.03,,,167<br />
2001-12-11,-4,-8,-12,-9,-10,-12,95,86,70,1016,1013,1010,,,,6,2,,0.00,,,178<br />
2001-12-12,-1,-6,-11,-9,-10,-12,91,70,51,1016,1011,1006,,,,16,5,29,7.87,,,167<br />
2001-12-13,-1,-3,-5,-5,-7,-9,94,76,67,1005,996,985,,,,6,3,,0.00,,,154<br />
2001-12-14,-1,-4,-8,-3,-6,-11,96,88,55,1002,990,983,,,,14,2,34,5.33,,,181<br />
2001-12-15,-2,-6,-10,-6,-10,-12,86,70,51,1007,1003,995,,,,16,6,,0.00,,,171<br />
2001-12-16,2,0,-3,0,-3,-6,87,79,69,998,995,988,,,,16,10,29,0.00,,,184<br />
2001-12-17,3,-2,-8,1,-5,-9,96,83,58,1013,1001,985,,,,11,6,29,3.56,,,165<br />
2001-12-18,-1,-4,-8,-9,-10,-13,91,67,41,1014,1010,1005,,,,11,5,,0.76,,,166<br />
2001-12-19,-4,-8,-11,-7,-9,-11,95,85,73,1022,1015,1007,,,,8,3,,0.00,,,186<br />
2001-12-20,-8,-14,-21,-9,-17,-24,95,85,67,1023,1021,1019,,,,6,2,,4.06,,,197<br />
2001-12-21,-10,-16,-22,-16,-22,-26,81,75,62,1026,1023,1021,,,,8,5,,3.81,,,183<br />
2001-12-22,-8,-16,-22,-14,-21,-26,94,78,60,1032,1029,1026,,,,8,6,,2.79,,,189<br />
2001-12-23,-7,-13,-20,-13,-18,-23,100,82,64,1040,1037,1032,,,,8,5,,0.00,,,186<br />
2001-12-24,-5,-11,-18,-10,-16,-20,95,84,63,1040,1038,1036,,,,10,5,,0.25,,,174<br />
2001-12-25,-7,-13,-18,-12,-17,-21,93,82,65,1040,1037,1036,,,,10,5,,1.52,,,173<br />
2001-12-26,-7,-14,-21,-12,-19,-23,96,80,66,1036,1034,1030,,,,6,3,,0.00,,,189<br />
2001-12-27,-10,-15,-20,-13,-19,-23,92,83,77,1031,1026,1022,,,,8,5,,5.08,,,189<br />
2001-12-28,-11,-17,-22,-12,-18,-26,88,82,75,1029,1025,1022,,,,8,2,,0.00,,,38<br />
2001-12-29,-12,-17,-22,-17,-20,-26,80,72,63,1033,1031,1029,,,,3,2,,0.00,,,149<br />
2001-12-30,-8,-16,-24,-16,-24,-28,81,74,57,1034,1032,1029,,,,8,3,,0.76,,,
