IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-2-6,9,4,-1,2,-2,-7,100,70,34,1022,1019,1014,10,9,5,35,19,,0.00,4,,306<br />
2001-2-7,11,3,-5,-4,-6,-8,93,59,26,1023,1021,1019,8,6,4,21,3,,0.00,1,,58<br />
2001-2-8,12,3,-5,-1,-5,-8,93,62,24,1024,1022,1020,7,5,2,14,6,,0.00,0,,142<br />
2001-2-9,13,4,-3,1,-4,-6,87,58,26,1028,1026,1024,10,8,5,29,5,,0.00,3,,124<br />
2001-2-10,12,6,0,2,-3,-6,87,62,32,1026,1025,1023,10,8,4,21,5,,0.00,6,Rain,117<br />
2001-2-11,4,2,0,2,-1,-4,93,80,60,1024,1022,1020,10,8,4,26,5,,0.00,7,,28<br />
2001-2-12,9,2,-5,-1,-7,-11,93,55,27,1026,1024,1022,10,10,10,35,18,,0.00,2,,327<br />
2001-2-13,12,2,-8,-2,-6,-9,93,57,28,1026,1024,1022,7,6,6,21,10,,0.00,0,,116<br />
2001-2-14,10,3,-4,-3,-6,-9,86,60,32,1023,1019,1012,10,9,5,18,2,,0.00,6,,118<br />
2001-2-15,14,6,-3,-1,-6,-9,75,49,21,1021,1016,1013,10,10,10,29,10,,0.00,2,,294<br />
2001-2-16,13,4,-4,-1,-6,-9,80,52,31,1024,1022,1019,,,,29,8,,0.00,,,330<br />
2001-2-17,14,4,-5,-2,-7,-10,86,50,23,1022,1019,1016,,,,21,10,,0.00,,,88<br />
2001-2-18,16,7,-2,5,-4,-9,100,47,28,1017,1013,1009,10,9,3,35,11,,0.00,4,,172<br />
2001-2-19,15,8,0,4,-4,-10,100,52,22,1021,1017,1013,10,7,5,18,6,,0.00,1,,147<br />
2001-2-20,18,7,-3,-2,-8,-15,86,32,12,1019,1014,1010,,,,29,11,,0.00,,,193<br />
2001-2-21,13,7,2,1,-4,-10,87,48,24,1011,1008,1004,10,10,10,40,26,43,0.00,3,,240<br />
2001-2-22,10,4,-1,-6,-11,-16,56,35,15,1015,1011,1007,7,6,6,40,23,,0.00,0,,254<br />
2001-2-23,12,2,-7,-5,-12,-21,86,38,10,1018,1016,1013,,,,72,14,,0.00,,,264<br />
2001-2-24,13,3,-7,-8,-11,-17,55,34,20,1022,1020,1017,6,6,6,35,16,,0.00,0,,267<br />
2001-2-25,14,4,-5,-1,-6,-10,80,48,29,1023,1020,1016,8,6,5,21,5,,0.00,0,,213<br />
2001-2-26,16,6,-3,-3,-8,-14,64,38,14,1020,1018,1016,10,9,5,32,14,,0.00,1,,287<br />
2001-2-27,16,8,0,-2,-7,-10,75,40,16,1024,1022,1019,10,10,10,6,3,,0.00,5,,276<br />
2001-2-28,20,8,-3,-3,-7,-10,69,37,15,1027,1024,1022,10,9,7,11,3,,0.00,5,,278<br />
2001-3-1,20,9,-2,-7,-9,-12,56,28,11,1028,1026,1025,6,5,4,18,6,,0.00,1,,260<br />
2001-3-2,20,9,-1,-1,-7,-11,69,34,14,1029,1025,1022,10,9,3,18,3,,0.00,4,,258<br />
2001-3-3,21,12,3,-4,-6,-8,56,31,17,1025,1023,1020,10,8,4,29,10,,0.00,5,,308<br />
2001-3-4,20,11,3,2,-2,-8,61,40,23,1025,1023,1021,10,10,10,26,13,,0.00,4,,308<br />
2001-3-5,21,11,1,1,-3,-8,66,38,21,1024,1022,1020,10,10,10,29,14,,0.00,2,,305<br />
2001-3-6,20,10,1,0,-4,-6,81,36,18,1022,1020,1017,10,9,6,14,2,,0.00,2,,241<br />
2001-3-7,20,11,3,-3,-6,-8,56,30,16,1021,1019,1018,,,,18,8,,0.00,,,302<br />
2001-3-8,20,11,2,3,-2,-6,56,39,24,1021,1018,1015,10,10,10,35,11,,0.00,5,,259<br />
2001-3-9,19,12,6,8,3,-3,66,50,37,1018,1016,1014,10,9,5,35,13,,0.00,5,,233<br />
2001-3-10,11,7,4,8,6,3,100,87,62,1018,1016,1015,10,7,3,29,6,,0.00,6,Rain,309<br />
2001-3-11,10,6,2,4,1,-2,100,72,43,1024,1021,1018,10,9,6,18,6,,0.00,5,Rain,62<br />
2001-3-12,11,4,-2,3,0,-2,100,74,47,1024,1022,1019,10,7,3,14,5,,0.00,2,,78<br />
2001-3-13,17,7,-2,2,-1,-4,100,61,27,1020,1018,1016,7,4,3,18,5,,0.00,0,,132<br />
2001-3-14,19,10,2,6,1,-4,93,54,24,1020,1017,1015,10,7,1,18,11,,0.00,4,,151<br />
2001-3-15,17,12,7,8,3,-2,93,56,32,1017,1016,1014,10,10,6,21,6,,0.00,5,,234<br />
2001-3-16,20,11,3,4,-1,-8,81,47,22,1019,1017,1015,10,9,6,29,6,,0.00,1,,243<br />
2001-3-17,21,11,2,5,-3,-10,70,41,12,1018,1017,1014,10,10,10,35,8,,0.00,1,,275<br />
2001-3-18,18,9,1,-1,-6,-9,65,35,16,1023,1021,1018,,,,18,5,,0.00,,,284<br />
2001-3-19,19,9,-1,-1,-6,-10,75,35,15,1024,1022,1019,,,,11,2,,0.00,0,,65<br />
2001-3-20,20,11,2,-1,-4,-9,70,35,18,1021,1019,1017,10,10,10,35,11,,0.00,1,,292<br />
2001-3-21,21,11,2,-2,-6,-9,65,32,13,1020,1016,1014,,,,35,13,,0.00,0,,292<br />
2001-3-22,22,13,5,-1,-4,-7,46,30,17,1017,1014,1011,10,10,10,35,16,,0.00,5,,266<br />
2001-3-23,20,10,0,0,-3,-5,75,30,18,1012,1011,1009,10,10,10,18,16,,0.00,4,,300<br />
2001-3-24,21,13,5,1,-2,-5,61,36,21,1014,1011,1008,6,5,4,26,13,,0.00,1,,172<br />
2001-3-25,14,10,7,10,6,-6,94,78,25,1011,1008,1005,10,10,5,35,19,,0.00,6,Rain,162<br />
2001-3-26,13,8,3,5,2,-2,93,71,36,1012,1008,1006,10,10,6,43,13,,0.00,5,,279<br />
2001-3-27,20,11,2,2,-3,-12,81,45,12,1017,1014,1012,10,10,10,21,19,,0.00,2,,287<br />
2001-3-28,23,14,5,2,-1,-5,66,37,18,1022,1020,1017,10,10,7,29,16,,0.00,1,,299<br />
2001-3-29,24,14,4,2,-2,-4,57,35,18,1022,1019,1015,10,7,5,18,3,,0.00,1,,261<br />
2001-3-30,24,16,8,2,-1,-4,53,31,16,1019,1018,1016,10,9,6,29,10,,0.00,3,,288<br />
2001-3-31,25,16,6,1,-3,-9,61,28,12,1023,1021,1017,10,8,5,14,5,,0.00,2,,290<br />
2001-4-1,27,17,7,2,-1,-7,43,28,18,1025,1024,1023,10,10,10,26,16,,0.00,3,,252<br />
2001-4-2,27,17,8,2,-1,-3,50,31,16,1026,1025,1023,10,10,10,29,10,,0.00,2,,298<br />
2001-4-3,27,17,7,3,0,-4,57,33,17,1025,1022,1019,7,6,3,21,8,,0.00,3,,193<br />
2001-4-4,28,18,8,1,-3,-7,46,25,10,1025,1023,1021,10,10,10,11,10,,0.00,4,,260<br />
2001-4-5,29,19,9,2,-2,-8,34,24,15,1025,1023,1020,10,10,10,35,10,,0.00,6,,252<br />
2001-4-6,27,18,10,-2,-4,-9,40,22,13,1022,1020,1018,10,10,10,29,10,,0.00,5,,266<br />
2001-4-7,24,18,13,-1,-2,-7,36,26,15,1022,1020,1018,10,10,6,35,8,,0.00,7,,192<br />
2001-4-8,26,17,9,1,-2,-5,54,29,13,1021,1018,1015,10,10,10,35,24,,0.00,3,,278<br />
2001-4-9,27,17,7,-1,-4,-7,40,24,12,1016,1013,1010,10,9,7,43,23,,0.00,2,,219<br />
2001-4-10,23,13,4,4,-2,-10,56,33,20,1016,1013,1012,,,,35,16,,0.00,,,297<br />
2001-4-11,25,15,5,-1,-8,-16,61,26,8,1021,1018,1016,,,,21,11,,0.00,,,287<br />
2001-4-12,25,14,4,-3,-9,-14,42,20,10,1017,1016,1014,,,,40,10,,0.00,2,,264<br />
2001-4-13,26,17,8,1,-3,-14,38,25,17,1015,1013,1010,,,,35,19,,0.00,,,263<br />
2001-4-14,25,14,4,-5,-8,-12,49,21,8,1018,1015,1011,,,,26,18,,0.00,,,335<br />
2001-4-15,25,15,5,-1,-9,-17,61,21,5,1021,1019,1017,,,,26,10,,0.00,,,287<br />
2001-4-16,25,17,8,-5,-8,-12,37,18,8,1022,1019,1015,,,,11,6,,0.00,4,,290<br />
2001-4-17,25,16,7,0,-6,-13,37,21,10,1017,1014,1012,10,10,10,35,19,47,0.00,1,,302<br />
2001-4-18,23,14,5,-5,-8,-13,36,20,10,1019,1016,1013,10,9,6,29,19,,0.00,3,,273<br />
2001-4-19,25,17,8,-2,-6,-10,43,21,9,1017,1015,1013,10,10,6,14,3,,0.00,3,,312<br />
2001-4-20,26,18,10,1,-4,-9,44,23,10,1019,1017,1015,10,10,6,29,16,,0.00,2,,252<br />
2001-4-21,26,16,7,1,-1,-6,43,29,19,1017,1015,1013,10,9,6,43,13,,0.00,7,,236<br />
2001-4-22,25,17,9,1,-3,-8,50,26,11,1019,1017,1014,10,7,3,26,14,,0.00,1,,15<br />
2001-4-23,26,17,9,-3,-6,-11,34,17,11,1020,1018,1016,10,9,6,18,8,,0.00,4,,307<br />
2001-4-24,27,18,10,4,-3,-7,39,24,12,1021,1019,1018,10,8,6,14,11,,0.00,5,,261<br />
2001-4-25,27,18,9,3,1,-2,58,31,18,1022,1019,1014,10,9,3,29,14,,0.00,1,,254<br />
2001-4-26,26,18,11,4,1,-2,50,29,18,1017,1015,1013,10,9,3,35,13,,0.00,4,,224<br />
2001-4-27,29,18,8,-1,-3,-6,43,22,10,1018,1016,1014,10,10,10,14,6,,0.00,5,,193<br />
2001-4-28,29,20,11,-1,-5,-8,30,18,11,1018,1016,1014,10,5,1,18,14,,0.00,2,,270<br />
2001-4-29,28,20,13,2,-2,-6,34,21,15,1018,1016,1014,10,10,10,35,16,,0.00,5,,289<br />
2001-4-30,26,17,9,7,1,-3,51,29,19,1020,1017,1015,10,10,10,29,19,,0.00,2,,291<br />
2001-5-1,26,17,9,4,0,-3,50,28,15,1021,1018,1016,10,10,10,32,6,,0.00,6,,258<br />
2001-5-2,27,18,10,13,3,-3,88,39,21,1019,1016,1013,10,5,4,11,8,,0.00,6,,260<br />
2001-5-3,20,15,10,13,11,9,94,83,52,1018,1016,1014,10,6,3,35,13,55,0.00,6,Rain,237<br />
2001-5-4,26,18,10,14,7,-2,94,55,19,1017,1014,1011,10,9,5,35,21,,0.00,3,,244<br />
2001-5-5,28,18,8,6,3,-3,76,39,15,1020,1018,1016,10,7,4,18,10,,0.00,2,,304<br />
2001-5-6,25,18,10,7,0,-9,71,34,13,1017,1015,1014,10,10,10,29,11,,0.00,2,,300<br />
2001-5-7,25,17,9,3,-1,-9,54,29,16,1017,1015,1013,10,10,10,35,18,,0.00,3,,276<br />
2001-5-8,27,17,8,6,1,-2,62,33,16,1015,1012,1010,10,9,5,35,11,55,0.00,2,,235<br />
2001-5-9,28,19,10,3,-2,-7,54,27,10,1014,1012,1010,7,6,5,40,10,,0.00,0,,249<br />
2001-5-10,27,17,8,10,-2,-7,71,26,12,1018,1015,1014,10,9,6,43,8,,0.00,6,,216<br />
2001-5-11,26,19,13,5,3,0,48,32,24,1020,1018,1016,10,10,10,43,16,,0.00,5,,213<br />
2001-5-12,30,20,10,2,0,-3,51,27,12,1021,1019,1017,10,9,7,32,10,,0.00,1,,261<br />
2001-5-13,31,20,10,3,1,-2,44,26,15,1022,1020,1018,10,7,5,14,5,,0.00,0,,262<br />
2001-5-14,33,22,11,4,2,-2,50,25,14,1020,1019,1017,5,5,4,6,6,,0.00,0,,323<br />
2001-5-15,36,24,14,4,2,0,38,23,11,1020,1018,1016,10,9,3,35,18,,0.00,3,,274<br />
2001-5-16,35,26,16,6,3,1,36,22,12,1021,1019,1017,10,8,4,32,14,,0.00,2,,301<br />
2001-5-17,35,26,17,7,5,3,45,26,16,1022,1020,1016,10,9,6,32,21,,0.00,4,,270<br />
2001-5-18,35,26,16,8,4,0,48,27,15,1019,1017,1014,10,9,5,43,14,,0.00,5,,251<br />
2001-5-19,32,22,13,6,2,-3,48,25,12,1018,1016,1014,4,4,4,29,16,,0.00,3,,296<br />
2001-5-20,32,22,12,9,5,-1,44,31,23,1019,1017,1015,10,9,6,35,16,,0.00,3,,271<br />
2001-5-21,30,21,12,8,4,1,77,34,18,1018,1016,1013,10,5,4,18,13,,0.00,1,,290<br />
2001-5-22,31,22,14,3,1,-2,39,22,13,1017,1015,1014,,,,35,26,,0.00,,,317<br />
2001-5-23,32,22,13,7,3,-1,38,26,18,1020,1017,1014,,,,18,16,,0.00,,,308<br />
2001-5-24,32,22,12,6,3,-1,54,28,15,1015,1013,1010,10,8,4,26,11,,0.00,1,,250<br />
2001-5-25,34,24,14,10,6,0,44,29,17,1011,1010,1008,10,9,4,29,13,,0.00,2,,308<br />
2001-5-26,30,23,17,10,6,1,49,33,15,1015,1011,1009,10,6,4,26,16,,0.00,2,,339<br />
2001-5-27,31,22,14,8,4,-2,67,34,14,1017,1015,1014,10,9,5,29,18,,0.00,1,,354<br />
2001-5-28,31,22,14,3,0,-5,41,23,10,1018,1016,1013,10,9,6,26,13,,0.00,1,,138<br />
2001-5-29,33,22,11,2,-1,-3,44,21,10,1014,1011,1008,10,10,10,32,13,,0.00,2,,242<br />
2001-5-30,33,24,15,1,-4,-8,31,16,7,1012,1011,1010,,,,29,19,,0.00,1,,300<br />
2001-5-31,33,23,14,1,-2,-5,29,17,10,1015,1013,1011,10,10,10,43,29,,0.00,2,,240<br />
2001-6-1,31,22,14,3,-1,-4,29,20,14,1019,1016,1013,,,,26,14,,0.00,,,278<br />
2001-6-2,33,24,15,5,1,-3,36,21,13,1022,1019,1017,,,,29,14,,0.00,,,288<br />
2001-6-3,35,25,15,3,-1,-4,34,18,10,1021,1019,1017,,,,18,3,,0.00,0,,26<br />
2001-6-4,36,26,16,3,-2,-5,25,15,10,1019,1016,1013,8,8,8,26,13,,0.00,0,,82<br />
2001-6-5,36,26,16,4,-1,-6,24,17,7,1015,1012,1009,10,7,4,18,10,,0.00,1,,224<br />
2001-6-6,37,27,17,6,3,-1,30,19,12,1011,1009,1006,,,,26,6,,0.00,0,,253<br />
2001-6-7,38,27,17,7,2,-3,32,20,14,1011,1009,1007,10,9,7,29,8,,0.00,1,,291<br />
2001-6-8,37,26,16,3,-1,-6,30,16,9,1017,1011,1009,,,,35,19,,0.00,,,264<br />
2001-6-9,36,26,17,7,2,-6,29,21,14,1012,1010,1008,7,7,7,35,18,,0.00,0,,270<br />
2001-6-10,36,26,15,12,4,-3,42,24,14,1012,1010,1007,7,6,5,18,11,,0.00,0,,298<br />
2001-6-11,30,24,19,5,3,0,40,25,18,1012,1010,1008,6,4,3,18,10,,0.00,1,,10<br />
2001-6-12,26,22,17,9,6,2,56,37,28,1015,1013,1010,8,5,1,43,26,,0.00,5,,6<br />
2001-6-13,29,21,13,12,8,5,72,48,22,1017,1015,1012,10,8,0,72,18,,0.00,2,,301<br />
2001-6-14,31,21,12,16,8,5,77,45,19,1017,1015,1012,10,9,6,29,18,,0.00,3,Rain,1<br />
2001-6-15,32,23,14,12,7,0,82,38,14,1015,1013,1011,10,9,2,29,10,,0.00,2,,50<br />
2001-6-16,33,26,18,12,8,0,64,36,17,1014,1011,1008,10,10,10,43,21,,0.00,4,,296<br />
2001-6-17,34,26,17,8,5,-2,49,26,15,1010,1008,1005,10,10,5,29,11,,0.00,2,,228<br />
2001-6-18,34,24,16,6,2,-4,36,21,12,1010,1008,1006,6,5,5,18,10,,0.00,0,,247<br />
2001-6-19,35,26,16,1,-3,-8,36,15,7,1012,1011,1008,,,,18,14,,0.00,,,263<br />
2001-6-20,36,27,18,6,2,-4,24,18,15,1014,1012,1011,10,10,7,29,16,,0.00,2,,335<br />
2001-6-21,37,30,24,7,4,0,27,19,14,1016,1014,1013,10,10,10,35,21,,0.00,4,,31<br />
2001-6-22,35,28,22,9,6,4,33,23,16,1019,1016,1015,10,9,4,11,5,,0.00,3,,82<br />
2001-6-23,37,28,19,5,3,-3,37,20,12,1018,1016,1013,10,10,10,6,5,,0.00,1,,153<br />
2001-6-24,37,27,18,4,1,-5,24,17,11,1016,1013,1011,,,,29,11,,0.00,,,155<br />
2001-6-25,37,26,16,6,1,-5,26,17,12,1015,1013,1012,5,5,5,21,13,,0.00,,,130<br />
2001-6-26,38,27,16,9,3,-4,36,19,12,1015,1012,1010,7,6,6,18,10,,0.00,0,,142<br />
2001-6-27,38,27,16,7,3,-5,37,20,9,1014,1012,1010,5,5,5,21,6,,0.00,0,,167<br />
2001-6-28,39,28,18,6,1,-5,22,15,10,1013,1010,1008,,,,26,6,,0.00,,,232<br />
2001-6-29,40,30,21,9,2,-2,23,15,11,1011,1009,1007,5,5,5,18,6,,0.00,,,204<br />
2001-6-30,39,29,20,11,4,-2,31,19,13,1010,1009,1007,7,6,5,18,8,,0.00,0,,265<br />
2001-7-1,38,32,27,9,8,6,32,21,14,1013,1011,1010,5,5,4,21,13,,0.00,0,,36<br />
2001-7-2,39,29,19,10,7,2,46,25,13,1013,1011,1008,7,5,4,18,5,,0.00,0,,144<br />
2001-7-3,40,31,22,11,7,0,33,23,10,1012,1010,1007,10,8,4,26,6,,0.00,1,,292<br />
2001-7-4,40,30,21,9,8,7,43,25,14,1011,1009,1007,7,5,4,18,5,,0.00,1,,211<br />
2001-7-5,39,31,23,10,9,8,38,23,15,1011,1009,1007,10,7,3,18,10,,0.00,3,,268<br />
2001-7-6,40,30,21,11,8,5,38,23,15,1012,1010,1008,10,8,2,18,6,,0.00,2,,178<br />
2001-7-7,40,31,22,14,9,3,36,25,17,1013,1010,1009,10,8,1,35,8,,0.00,2,,128<br />
2001-7-8,40,32,24,16,13,8,39,29,22,1012,1010,1008,10,8,2,18,10,,0.00,5,,141<br />
2001-7-9,41,32,24,15,6,0,39,19,10,1009,1007,1005,10,9,8,11,6,,0.00,2,,238<br />
2001-7-10,41,32,23,6,4,1,27,16,11,1009,1007,1004,10,9,5,26,11,,0.00,1,,256<br />
2001-7-11,41,32,24,7,4,2,25,16,10,1008,1006,1005,10,9,5,18,14,,0.00,1,,312<br />
2001-7-12,40,32,24,8,4,0,26,18,11,1008,1007,1004,7,7,6,21,10,,0.00,2,,204<br />
2001-7-13,40,31,22,10,8,4,39,23,15,1010,1008,1005,10,8,4,26,10,,0.00,2,,274<br />
2001-7-14,41,31,22,11,9,3,41,23,15,1012,1009,1008,10,6,2,35,18,,0.00,2,,177<br />
2001-7-15,40,32,24,12,8,2,28,22,18,1013,1011,1009,10,7,3,35,16,,0.00,1,,354<br />
2001-7-16,37,30,23,11,9,5,36,26,20,1014,1012,1009,10,9,7,26,8,,0.00,2,,34<br />
2001-7-17,35,27,19,8,6,3,43,24,15,1011,1008,1004,5,4,3,11,6,,0.00,0,,258<br />
2001-7-18,35,28,20,9,4,0,37,22,13,1009,1007,1005,10,10,7,35,14,,0.00,1,,245<br />
2001-7-19,34,27,20,10,9,8,49,32,21,1012,1010,1009,10,10,7,35,14,,0.00,4,,342<br />
2001-7-20,34,27,19,11,9,7,46,31,19,1016,1013,1011,10,10,6,21,6,,0.00,2,,183<br />
2001-7-21,36,28,20,9,7,3,43,25,16,1015,1013,1010,10,8,4,26,8,,0.00,2,,17<br />
2001-7-22,36,28,21,9,7,4,35,26,18,1014,1012,1010,10,7,3,43,18,,0.00,2,,23<br />
2001-7-23,37,28,20,10,8,5,37,27,19,1016,1014,1012,10,8,5,18,14,,0.00,1,,162<br />
2001-7-24,36,28,20,10,8,6,43,28,19,1017,1015,1013,10,9,5,21,10,,0.00,3,,181<br />
2001-7-25,35,28,22,8,6,5,35,24,16,1018,1015,1013,10,10,10,14,2,,0.00,2,,140<br />
2001-7-26,35,27,18,8,6,2,35,25,18,1018,1016,1014,10,10,10,35,11,,0.00,1,,17<br />
2001-7-27,35,26,16,9,5,0,36,24,18,1020,1018,1016,10,10,10,21,10,,0.00,2,,32<br />
2001-7-28,34,24,14,9,7,2,44,29,20,1020,1019,1017,10,9,5,29,8,,0.00,1,,75<br />
2001-7-29,34,24,16,8,3,0,48,26,12,1020,1019,1017,5,4,3,0,0,,0.00,1,,-1<br />
2001-7-30,33,23,13,5,-1,-5,31,18,10,1020,1017,1015,,,,29,13,,0.00,0,,254<br />
2001-7-31,34,24,15,4,1,-3,34,18,11,1018,1016,1015,,,,26,14,,0.00,,,215<br />
2001-8-1,35,24,13,5,1,-5,29,20,14,1019,1016,1014,,,,11,6,,0.00,,,179<br />
2001-8-2,37,26,15,5,2,-2,34,20,12,1018,1016,1013,5,4,3,11,8,,0.00,0,,160<br />
2001-8-3,38,27,16,6,3,-2,32,19,12,1017,1016,1014,6,5,4,29,13,,0.00,0,,282<br />
2001-8-4,38,27,17,11,5,-2,30,23,15,1021,1018,1016,10,9,6,29,10,,0.00,1,,87<br />
2001-8-5,37,27,17,11,7,2,37,28,20,1023,1020,1018,10,10,10,18,3,,0.00,1,,168<br />
2001-8-6,37,27,17,10,5,-1,42,24,12,1021,1019,1016,10,9,6,18,8,,0.00,0,,197<br />
2001-8-7,38,28,19,8,4,-1,32,21,15,1017,1015,1013,10,9,3,29,13,,0.00,3,,76<br />
2001-8-8,38,28,19,9,6,0,28,20,13,1018,1015,1014,10,9,3,55,14,,0.00,3,Rain,300<br />
2001-8-9,38,30,23,8,7,5,38,22,14,1019,1017,1015,10,10,6,14,10,,0.00,3,,93<br />
2001-8-10,37,30,24,11,8,5,29,23,19,1021,1019,1017,10,10,10,29,11,,0.00,3,,128<br />
2001-8-11,35,30,25,12,9,6,41,28,20,1020,1017,1010,10,8,1,55,19,,0.00,4,,74<br />
2001-8-12,32,26,19,9,8,6,49,33,22,1019,1017,1015,10,8,4,14,8,,0.00,1,,45<br />
2001-8-13,33,24,17,9,7,4,49,31,17,1020,1019,1017,10,8,6,11,5,,0.00,1,,3<br />
2001-8-14,34,26,17,7,1,-6,40,21,8,1023,1021,1019,,,,14,8,,0.00,,,154<br />
2001-8-15,35,25,15,4,0,-4,34,19,11,1022,1019,1016,6,6,6,29,11,,0.00,0,,231<br />
2001-8-16,34,24,14,1,-3,-9,31,16,7,1020,1018,1016,,,,26,13,,0.00,,,175<br />
2001-8-17,34,23,12,2,-3,-9,26,16,11,1020,1018,1016,,,,18,8,,0.00,,,234<br />
2001-8-18,33,24,16,3,1,-4,39,22,10,1020,1018,1016,,,,6,3,,0.00,,,165<br />
2001-8-19,36,24,13,5,2,-2,36,22,14,1020,1017,1016,10,10,10,29,14,,0.00,1,,178<br />
2001-8-20,37,26,16,5,1,-3,29,19,12,1020,1018,1016,10,10,5,26,14,,0.00,2,,214<br />
