CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,-7,-8,-10,-9,-9,-11,93,91,86,995,994,994,4,3,2,11,11,,0.00,6,Snow,50<br />
2001-1-2,-10,,-10,-12,-12,-12,86,86,86,992,992,992,10,10,10,0,0,,0.00,6,,-1<br />
2001-1-3,-2,-6,-6,-4,-6,-7,93,91,86,991,990,990,10,7,3,11,10,,0.00,6,Snow,90<br />
2001-1-4,-9,,-9,-10,-10,-10,93,93,93,997,997,997,10,10,10,2,2,,0.00,6,,40<br />
2001-1-5,-2,-3,-3,-4,-4,-4,93,89,86,994,993,992,10,8,6,14,13,,0.00,6,Snow,66<br />
2001-1-7,-5,-7,-8,-5,-7,-9,100,96,93,991,990,988,10,10,9,2,0,,0.00,5,Snow,285<br />
2001-1-8,-11,-14,-14,-12,-14,-15,92,90,85,995,995,994,10,10,10,0,0,,0.00,5,,-1<br />
2001-1-12,-3,-4,-6,-6,-8,-9,86,77,69,1027,1027,1026,10,10,10,10,5,,0.00,6,,259<br />
2001-1-14,-6,-12,-17,-12,-16,-18,92,81,58,1033,1033,1031,,,,6,3,,0.00,,,262<br />
2001-1-15,-4,-9,-13,-14,-14,-15,85,66,46,1029,1029,1029,,,,23,11,,0.00,,,250<br />
2001-1-17,-18,-21,-23,-21,-22,-25,92,85,78,1025,1025,1025,,,,2,2,,0.00,,,225<br />
2001-1-18,-24,,-24,-27,-27,-27,77,77,77,1024,1024,1024,,,,0,0,,0.00,,,-1<br />
2001-1-19,-18,-24,-27,-20,-26,-30,85,79,76,1025,1025,1024,,,,0,0,,0.00,,,-1<br />
2001-1-21,-9,,-9,-11,-11,-11,86,86,86,1026,1026,1026,9,9,9,2,2,,0.00,6,Snow,-1<br />
2001-1-22,-6,-6,-6,-8,-8,-8,86,86,86,1021,1021,1020,8,8,7,14,13,,0.00,6,Snow,80<br />
