WGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-27,-15,-16,-17,-18,-19,-21,85,82,72,998,998,997,10,10,10,21,13,,0.00,6,,128<br />
2001-1-29,-14,-16,-16,-18,-18,-19,78,75,72,1009,1008,1006,10,10,10,23,10,,0.00,6,,320<br />
2001-1-30,-16,-19,-20,-18,-21,-23,85,82,78,1014,1013,1010,10,10,10,13,10,,0.00,3,Snow,180<br />
2001-1-31,-10,-12,-13,-13,-15,-18,79,73,62,1000,994,989,10,10,10,19,11,,0.00,6,,326<br />
2001-2-1,-8,-10,-10,-9,-11,-11,93,90,86,992,990,988,10,10,8,11,6,,0.00,7,Snow,139<br />
2001-2-2,-9,-10,-10,-11,-11,-12,86,86,86,996,994,991,10,10,7,39,13,,0.00,6,Snow,356<br />
2001-2-3,-14,-14,-15,-17,-17,-17,85,84,79,1003,1002,1002,10,10,10,11,8,,0.00,6,Snow,183<br />
2001-2-4,-11,-11,-12,-14,-14,-14,85,82,79,1009,1009,1008,10,10,10,10,8,,0.00,6,,190<br />
2001-2-5,-11,-13,-13,-13,-14,-15,92,86,79,1018,1018,1017,10,10,10,8,3,,0.00,1,,355<br />
2001-2-6,-10,-11,-11,-12,-13,-13,86,82,79,1019,1018,1018,10,10,10,16,6,,0.00,6,Snow,266<br />
2001-2-7,-12,-13,-14,-14,-15,-17,85,81,79,1017,1017,1017,10,9,5,16,13,,0.00,6,Snow,216<br />
2001-2-8,-15,-18,-21,-17,-21,-24,92,82,77,1013,1010,1008,10,7,3,40,27,,0.00,4,Snow,295<br />
2001-2-9,-21,-22,-23,-24,-25,-26,84,78,77,1014,1013,1012,10,9,6,26,18,,0.00,6,Snow,302<br />
2001-2-10,-27,-27,-28,-30,-31,-31,76,75,70,1015,1014,1013,10,10,10,8,5,,0.00,1,,237<br />
2001-2-12,-24,-24,-26,-26,-28,-29,84,79,77,993,991,989,10,10,10,19,13,,0.00,2,,172<br />
2001-2-13,-25,-27,-28,-28,-30,-31,84,78,76,996,995,993,10,10,10,13,10,,0.00,1,,102<br />
2001-2-14,-24,-24,-26,-26,-27,-28,84,80,70,998,997,997,10,10,10,10,6,,0.00,4,,121<br />
2001-2-15,-23,-24,-26,-26,-27,-29,84,80,77,1006,1004,1002,10,10,10,8,5,,0.00,5,,115<br />
2001-2-16,-26,-27,-28,-28,-30,-31,84,77,70,1011,1011,1010,10,10,10,19,13,,0.00,0,,102<br />
2001-2-17,-18,-19,-21,-21,-24,-27,78,68,55,995,990,985,10,10,10,26,19,,0.00,6,,164<br />
2001-2-18,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-2-19,-8,-12,-16,-11,-14,-18,92,82,73,997,979,970,10,5,0,55,34,82,0.00,4,Snow,201<br />
2001-2-20,-18,-19,-21,-20,-21,-23,85,85,84,1018,1017,1015,10,10,10,19,10,,0.00,4,,122<br />
2001-2-21,-13,-16,-18,-15,-17,-21,85,83,72,1026,1025,1022,10,9,1,27,13,,0.00,4,Snow,241<br />
2001-2-22,-10,-12,-14,-13,-16,-18,79,77,72,1030,1028,1025,10,10,10,45,24,,0.00,2,Snow,55<br />
2001-2-23,-5,-7,-8,-8,-9,-11,86,79,74,1008,1007,1005,10,10,10,19,13,,0.00,1,,91<br />
2001-2-24,-5,-6,-7,-7,-8,-10,93,83,74,1026,1022,1018,10,10,10,35,23,,0.00,5,Snow,271<br />
2001-2-26,-4,-8,-12,-7,-13,-16,92,79,62,1026,1023,1016,10,8,0,47,31,71,0.00,5,Snow,170<br />
2001-2-27,-2,-3,-3,-6,-7,-8,80,72,64,1018,1017,1015,10,10,10,29,23,,0.00,6,,138<br />
2001-2-28,1,0,0,0,0,0,100,96,93,1022,1020,1017,10,9,2,29,21,,0.00,6,Rain-Snow,209<br />
2001-3-1,2,0,-1,-2,-2,-3,93,84,75,1024,1023,1023,10,9,5,8,6,27,0.00,6,Fog,195<br />
2001-3-2,-1,-2,-6,-2,-3,-6,100,96,93,1022,1022,1022,10,7,5,23,19,,0.00,8,Fog-Rain,235<br />
2001-3-3,-7,-8,-8,-9,-10,-11,86,81,74,1025,1025,1024,10,10,10,23,11,,0.00,6,Snow,51<br />
2001-3-5,-10,-11,-12,-13,-13,-14,85,84,79,1015,1015,1014,10,10,10,19,14,,0.00,5,Snow,171<br />
2001-3-6,-12,-13,-14,-15,-15,-16,92,85,79,1016,1016,1015,10,10,8,23,13,,0.00,6,Snow,174<br />
2001-3-7,-12,-13,-13,-17,-18,-19,67,62,57,1012,1010,1009,10,10,10,19,16,,0.00,3,,47<br />
2001-3-8,-14,-16,-17,-16,-17,-19,92,84,79,1007,1006,1005,10,9,6,26,23,,0.00,6,Fog-Snow,236<br />
2001-3-9,-15,-16,-16,-17,-17,-18,92,87,85,1003,1002,1001,9,7,5,23,21,,0.00,6,Snow,226<br />
2001-3-10,-13,-14,-16,-16,-18,-20,79,74,66,999,998,997,10,10,10,16,11,,0.00,4,Snow,131<br />
2001-3-12,-6,-7,-8,-9,-11,-12,80,76,68,1005,1004,1003,10,10,10,23,18,,0.00,2,,52<br />
2001-3-13,-7,-8,-8,-9,-9,-9,93,91,86,1010,1009,1009,10,10,10,19,10,,0.00,6,,137<br />
2001-3-14,-11,-12,-13,-12,-13,-14,92,88,85,1020,1018,1017,10,8,5,26,18,,0.00,6,Snow,256<br />
2001-3-15,-9,-11,-12,-13,-14,-15,85,76,73,1027,1025,1022,10,10,10,39,37,,0.00,1,Snow,58<br />
2001-3-16,-7,-10,-11,-12,-14,-17,68,64,58,1019,1019,1019,10,10,10,11,10,,0.00,3,,116<br />
2001-3-17,-7,-9,-11,-12,-14,-16,73,64,53,1025,1025,1024,10,10,10,27,14,,0.00,1,,113<br />
2001-3-18,-6,,-6,-10,-10,-10,74,74,74,1022,1022,1022,10,10,10,8,8,,0.00,1,,90<br />
2001-3-19,-8,-10,-12,-9,-12,-14,93,88,73,1024,1021,1019,10,8,1,24,14,,0.00,3,Fog-Snow,221<br />
2001-3-20,-10,-12,-13,-12,-14,-15,92,88,85,1029,1028,1028,10,10,8,19,13,,0.00,6,Snow,203<br />
2001-3-21,-10,-11,-12,-12,-13,-14,86,83,79,1029,1029,1029,10,7,1,14,11,,0.00,6,Snow,129<br />
2001-3-22,-13,-14,-14,-17,-18,-18,79,72,67,1028,1027,1026,10,10,10,16,13,,0.00,2,,132<br />
2001-3-23,-15,-17,-17,-18,-19,-20,85,78,72,1030,1029,1027,10,8,5,32,26,,0.00,6,Snow,284<br />
2001-3-24,-14,-16,-16,-17,-18,-19,79,73,67,1031,1031,1030,10,10,5,19,11,,0.00,5,Snow,67<br />
2001-3-25,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-3-26,-16,-18,-19,-19,-20,-21,85,82,72,1029,1029,1028,10,7,1,24,18,,0.00,4,Snow,73<br />
2001-3-27,-17,-18,-19,-21,-21,-21,85,83,72,1025,1025,1024,10,8,5,27,23,,0.00,4,Fog-Snow,168<br />
2001-3-28,-18,-19,-21,-20,-22,-24,85,82,77,1021,1020,1019,10,8,2,13,10,,0.00,3,Fog-Snow,165<br />
2001-3-29,-17,-18,-19,-21,-22,-22,78,73,66,1016,1015,1014,10,10,10,16,13,35,0.00,3,,61<br />
2001-3-30,-16,-18,-19,-19,-20,-21,85,79,78,1013,1013,1013,10,10,10,13,8,,0.00,1,Fog,151<br />
2001-3-31,-14,-16,-18,-16,-18,-20,92,86,85,1015,1014,1014,10,8,1,8,5,,0.00,2,Fog,131<br />
2001-4-1,-14,-15,-15,-17,-18,-18,79,78,78,1017,1017,1016,10,10,10,11,10,,0.00,2,,112<br />
2001-4-2,-14,-16,-18,-17,-18,-20,92,79,72,1023,1023,1022,10,10,10,14,11,,0.00,1,,113<br />
2001-4-3,-13,-16,-17,-17,-18,-20,85,79,72,1022,1021,1011,10,10,10,11,8,,0.00,2,,103<br />
2001-4-4,-15,-17,-18,-18,-19,-20,85,81,72,1015,1013,1010,10,10,10,14,10,,0.00,1,Fog,96<br />
2001-4-5,-12,-13,-14,-16,-17,-17,79,77,73,1012,1011,1010,10,10,10,8,6,,0.00,0,,126<br />
2001-4-6,-13,-16,-18,-16,-18,-20,92,82,78,1018,1017,1017,10,10,10,16,13,,0.00,2,,109<br />
2001-4-7,-6,-8,-9,-8,-9,-10,93,90,80,1021,1021,1020,10,7,4,23,18,,0.00,6,Snow,202<br />
2001-4-9,-7,-9,-10,-9,-11,-12,86,83,79,1021,1020,1018,10,10,10,13,10,,0.00,5,Snow,170<br />
2001-4-10,-4,-7,-8,-8,-9,-11,80,78,74,1023,1022,1021,10,10,10,21,16,,0.00,6,,96<br />
2001-4-11,-3,-4,-5,-5,-7,-8,93,82,74,1018,1017,1016,10,10,10,16,11,,0.00,3,,63<br />
2001-4-12,-5,-7,-8,-6,-8,-9,100,94,93,1018,1017,1017,10,8,1,29,24,,0.00,6,Fog-Snow,298<br />
2001-4-13,-9,-10,-10,-10,-11,-11,93,88,86,1014,1014,1014,10,10,10,23,19,,0.00,4,,112<br />
2001-4-14,0,-2,-4,-5,-7,-8,75,69,55,1012,1011,1011,10,10,10,16,11,,0.00,6,,105<br />
2001-4-16,1,0,-1,-2,-3,-5,93,83,69,1019,1018,1016,10,10,10,16,13,,0.00,4,,105<br />
2001-4-17,0,-3,-4,-4,-5,-7,86,81,75,1016,1015,1014,10,10,10,14,8,,0.00,4,,83<br />
2001-4-18,2,0,-1,-2,-3,-4,86,76,70,1008,1004,1000,10,10,9,14,10,,0.00,4,,53<br />
2001-4-19,-2,-3,-5,-2,-4,-6,100,95,93,1009,1009,1008,10,8,6,21,11,,0.00,6,Snow,110<br />
2001-4-20,0,-2,-3,-1,-2,-3,100,97,93,995,994,994,10,8,0,14,10,37,0.00,5,Fog,80<br />
2001-4-21,-2,-4,-6,-3,-4,-7,100,97,93,1003,1002,1000,10,10,10,58,24,82,0.00,6,,271<br />
2001-4-23,-5,-6,-6,-6,-9,-11,93,78,68,1009,1005,1001,10,10,9,60,48,89,0.00,4,Snow,225<br />
2001-4-24,-6,-7,-7,-8,-10,-11,93,78,68,1010,1009,1007,10,8,3,27,23,,0.00,6,Snow,202<br />
2001-4-25,-2,-4,-6,-10,-11,-13,68,60,55,996,993,990,10,10,10,19,18,,0.00,6,,96<br />
2001-4-26,5,3,1,-4,-6,-6,65,57,52,991,989,987,10,10,10,23,18,,0.00,5,,144<br />
2001-4-27,-1,-2,-3,-2,-3,-4,100,93,86,1007,1005,1002,10,7,1,23,16,,0.00,6,Snow,256<br />
2001-4-28,0,-2,-3,-4,-4,-5,93,84,75,1007,1007,1006,10,10,10,14,11,,0.00,6,Snow,190<br />
2001-4-29,-2,-3,-4,-3,-4,-4,100,95,93,992,992,992,10,10,10,48,45,,0.00,6,,297<br />
2001-4-30,-4,-6,-6,-5,-6,-8,93,90,86,1007,1002,998,10,8,5,34,27,,0.00,7,Snow,247<br />
2001-5-1,-6,-7,-7,-8,-9,-10,86,81,74,1009,1009,1008,10,9,3,27,19,,0.00,6,Snow,131<br />
2001-5-2,1,-3,-7,-1,-2,-11,100,91,74,1009,1009,1008,10,7,3,34,18,,0.00,7,Snow,133<br />
2001-5-3,-7,-8,-8,-10,-11,-12,86,76,73,1011,1010,1008,10,10,10,34,27,,0.00,6,,268<br />
2001-5-4,-4,-4,-5,-9,-10,-11,74,66,59,1012,1012,1011,10,10,10,14,11,,0.00,6,Snow,348<br />
2001-5-5,-5,-6,-7,-8,-9,-10,86,78,74,1002,1002,1002,10,9,5,16,11,,0.00,6,Snow,169<br />
2001-5-7,-2,-3,-5,-7,-8,-8,86,71,64,1008,1007,1007,10,10,10,13,8,,0.00,6,,198<br />
2001-5-8,-3,-4,-4,-7,-8,-8,80,74,69,1013,1013,1012,10,10,10,16,14,27,0.00,6,Snow,63<br />
2001-5-9,-4,-4,-4,-7,-8,-8,80,77,74,1016,1016,1016,10,10,10,13,11,,0.00,6,,53<br />
2001-5-11,1,1,0,0,-1,-1,93,92,87,1017,1015,1013,10,7,2,37,31,55,0.00,6,Rain-Snow,213<br />
2001-5-12,-4,-4,-5,-8,-9,-9,80,73,69,1029,1028,1025,10,10,10,29,19,,0.00,4,Snow,276<br />
2001-5-14,0,-1,-1,-2,-2,-3,87,85,80,1019,1017,1016,10,10,10,16,14,,0.00,6,Rain,77<br />
2001-5-15,-2,-3,-4,-4,-4,-5,100,94,86,1019,1018,1018,10,5,1,29,27,,0.00,6,Snow,243<br />
2001-5-16,-4,-4,-5,-7,-7,-8,86,83,80,1023,1023,1023,10,8,5,21,18,,0.00,6,Snow,280<br />
2001-5-17,-2,-3,-5,-6,-7,-8,80,77,74,1021,1021,1021,10,9,3,13,8,,0.00,6,Snow,212<br />
2001-5-18,-1,-2,-3,-8,-9,-10,64,60,55,1020,1020,1019,10,10,10,27,21,,0.00,0,,65<br />
2001-5-19,1,-1,-2,-4,-5,-6,80,74,69,1020,1020,1019,10,10,10,14,10,,0.00,3,,214<br />
2001-5-21,2,1,1,0,-1,-1,87,85,81,1016,1016,1015,10,10,10,16,14,,0.00,4,,92<br />
2001-5-22,4,3,2,-1,-1,-2,81,75,70,1021,1020,1019,10,10,10,19,16,,0.00,6,,202<br />
2001-5-23,0,-1,-1,-1,-1,-2,100,94,93,1023,1022,1020,0,0,0,10,8,,0.00,0,Fog,55<br />
2001-5-24,3,2,1,1,0,0,93,89,81,1013,1012,1012,10,10,10,34,18,,0.00,6,Rain,222<br />
2001-5-25,1,0,-1,1,-1,-2,100,97,87,1012,1010,1009,10,8,1,27,13,,0.00,6,Fog-Snow,295<br />
2001-5-26,2,0,-1,-3,-4,-5,86,73,65,1011,1011,1010,10,10,10,13,6,,0.00,6,,218<br />
2001-5-28,2,1,0,0,-1,-2,93,86,81,1013,1012,1012,10,10,10,8,5,,0.00,5,Snow,40<br />
2001-5-29,3,2,2,0,0,0,87,82,81,1006,1005,1005,10,10,10,14,10,,0.00,6,,284<br />
2001-5-30,-1,-2,-2,-3,-4,-5,93,86,75,1015,1014,1013,10,9,4,24,21,,0.00,6,Snow,292<br />
2001-5-31,1,0,-1,-2,-2,-2,93,86,81,1007,1006,1006,10,10,10,23,18,,0.00,3,,307<br />
2001-6-1,5,2,0,0,-1,-2,93,77,65,1009,1003,996,10,10,10,32,19,,0.00,6,Rain,61<br />
2001-6-2,2,0,-2,-1,-2,-3,93,86,75,1019,1019,1017,10,6,2,37,27,,0.00,6,Snow,219<br />
2001-6-4,2,1,0,-3,-3,-4,80,71,65,1027,1027,1026,10,10,10,16,10,,0.00,6,,107<br />
2001-6-5,2,1,1,0,-2,-4,87,79,65,1021,1021,1021,10,10,10,16,10,,0.00,6,,277<br />
2001-6-6,4,3,2,0,-1,-1,81,75,70,1016,1016,1015,10,10,10,10,6,,0.00,6,,52<br />
2001-6-7,5,3,2,4,2,1,100,92,87,1009,1006,1005,10,9,6,24,14,,0.00,6,Rain,116<br />
2001-6-8,2,1,1,0,-2,-3,93,83,70,1016,1015,1014,10,7,1,27,14,,0.00,6,Rain-Snow,220<br />
2001-6-9,3,1,0,-1,-2,-3,81,77,75,1017,1016,1014,10,10,10,14,11,,0.00,1,,37<br />
2001-6-11,8,7,5,3,2,0,81,73,66,1017,1016,1015,10,10,10,11,8,,0.00,6,Rain,48<br />
2001-6-12,10,8,7,4,3,2,76,68,62,1022,1021,1020,10,10,10,23,11,,0.00,1,,245<br />
2001-6-13,5,4,3,3,2,2,93,85,81,1022,1021,1021,10,10,10,19,13,,0.00,1,Fog,277<br />
2001-6-14,9,7,7,5,4,3,87,79,66,1020,1019,1019,10,10,10,11,5,,0.00,3,,35<br />
2001-6-15,3,2,2,2,2,1,100,95,93,1022,1021,1021,2,1,0,16,16,,0.00,6,Fog,282<br />
2001-6-16,4,2,1,2,1,1,100,89,81,1020,1019,1018,10,9,2,21,16,,0.00,6,Fog-Rain,266<br />
2001-6-18,6,4,4,6,4,3,100,95,93,1005,1004,1003,10,10,9,26,21,,0.00,6,Rain,197<br />
2001-6-19,5,3,3,3,3,2,100,93,81,1006,1006,1004,10,9,4,13,11,,0.00,6,Fog-Rain,289<br />
2001-6-20,5,4,3,3,3,2,93,91,87,1001,1000,999,10,10,10,14,11,,0.00,6,Rain,67<br />
2001-6-21,6,4,4,4,3,3,93,89,81,1005,1005,1003,10,10,10,21,14,,0.00,6,Rain,242<br />
2001-6-22,5,3,1,0,-1,-1,87,78,65,1014,1012,1009,10,10,10,34,23,29,0.00,5,,245<br />
2001-6-23,6,4,4,2,1,-1,87,73,61,1013,1011,1010,10,10,10,16,13,,0.00,5,,6<br />
2001-6-24,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-6-25,11,8,7,4,3,3,81,70,58,1011,1011,1010,10,10,10,19,14,,0.00,0,,74<br />
2001-6-26,17,13,10,3,1,-2,58,47,27,1013,1012,1012,10,10,10,24,16,,0.00,3,,91<br />
2001-6-27,10,8,6,5,3,2,81,75,66,1011,1011,1010,10,10,10,16,6,,0.00,0,,32<br />
2001-6-28,2,2,2,2,1,1,100,95,93,1016,1016,1015,7,5,1,11,6,,0.00,8,Fog,336<br />
2001-6-29,4,3,2,2,2,1,100,90,81,1013,1013,1012,10,7,1,16,14,,0.00,4,Fog,277<br />
2001-6-30,5,3,2,4,3,2,100,97,93,1009,1009,1008,7,1,0,11,8,35,0.00,1,Fog,52<br />
2001-7-1,4,3,2,3,2,2,100,95,93,1007,1007,1007,1,0,0,16,14,,0.00,4,Fog,282<br />
2001-7-2,4,2,1,4,2,1,100,95,87,1012,1010,1009,10,6,0,21,13,,0.00,5,Fog,282<br />
2001-7-3,11,7,4,6,4,2,100,77,54,1011,1006,999,10,9,0,29,23,,0.00,2,Fog,60<br />
2001-7-4,8,7,6,4,3,3,87,76,71,1004,1001,998,10,10,10,29,21,,0.00,6,Rain,225<br />
2001-7-5,8,7,6,5,4,3,87,81,76,1009,1008,1007,10,10,10,16,5,,0.00,4,,310<br />
2001-7-6,7,4,3,4,3,2,100,93,81,1012,1012,1011,10,4,0,14,10,,0.00,4,Fog,74<br />
2001-7-7,11,9,8,5,4,2,81,68,54,1012,1012,1012,10,10,10,16,11,,0.00,0,,66<br />
2001-7-9,11,9,8,5,5,4,81,72,62,1014,1013,1013,10,10,10,8,6,,0.00,1,,326<br />
2001-7-10,6,6,5,5,4,3,93,87,81,1020,1019,1018,10,7,5,19,14,,0.00,4,Fog,277<br />
2001-7-11,6,3,2,5,4,2,100,96,93,1025,1025,1024,1,0,0,10,6,,0.00,5,Fog,35<br />
2001-7-12,12,10,9,7,6,4,87,77,58,1025,1025,1024,10,10,10,11,6,,0.00,1,,47<br />
2001-7-13,12,11,10,7,5,2,76,65,51,1021,1020,1019,10,10,10,13,8,,0.00,1,,52<br />
2001-7-14,11,10,10,6,4,4,71,68,62,1011,1010,1008,10,10,10,14,11,,0.00,1,,50<br />
2001-7-16,7,6,5,5,4,4,100,90,81,1017,1016,1015,10,10,9,27,24,,0.00,6,Fog-Rain,228<br />
2001-7-17,10,9,8,6,6,6,87,82,76,1018,1017,1017,10,10,10,11,8,,0.00,5,,56<br />
2001-7-18,10,9,8,7,6,6,93,87,76,1016,1016,1015,10,10,10,16,13,,0.00,6,Fog,277<br />
2001-7-19,8,7,7,7,6,6,100,94,93,1015,1014,1014,10,10,10,23,14,,0.00,6,Rain,270<br />
2001-7-20,10,8,7,7,5,4,87,78,71,1017,1016,1013,10,10,10,21,13,,0.00,2,,356<br />
2001-7-21,11,10,9,5,2,0,71,58,47,1009,1009,1008,10,10,10,19,16,39,0.00,1,,70<br />
2001-7-23,7,6,4,4,4,3,100,89,81,1020,1019,1019,10,10,10,8,6,,0.00,6,Fog,317<br />
2001-7-24,7,6,4,6,5,4,100,98,93,1017,1016,1014,10,1,0,14,8,,0.00,6,Fog,300<br />
2001-7-25,9,7,5,5,5,4,100,89,76,1013,1012,1011,10,8,1,13,10,29,0.00,4,Fog,51<br />
2001-7-26,9,8,8,4,2,0,71,65,57,1006,1004,1001,10,10,10,23,18,,0.00,0,,41<br />
2001-7-27,10,9,9,5,2,1,76,61,54,996,994,993,10,10,10,29,21,,0.00,1,,30<br />
2001-7-28,12,10,8,5,4,4,81,68,58,1001,999,998,10,10,10,19,13,,0.00,2,,67<br />
2001-7-30,12,9,6,7,6,5,100,84,72,1014,1014,1013,10,8,1,19,11,,0.00,5,Fog,71<br />
2001-7-31,10,9,9,6,6,5,82,76,71,1013,1012,1012,10,10,10,11,8,,0.00,5,,39<br />
2001-8-1,11,9,8,7,6,5,82,79,76,1015,1015,1014,10,7,3,14,6,,0.00,2,Fog,299<br />
2001-8-2,12,10,9,7,6,5,87,71,62,1010,1010,1009,10,10,10,19,13,,0.00,1,,70<br />
2001-8-3,7,6,4,5,4,4,100,93,87,1009,1008,1007,1,1,0,21,14,,0.00,3,Fog,281<br />
2001-8-4,13,11,9,7,6,5,82,68,58,1002,1001,1000,10,10,10,21,16,,0.00,0,,79<br />
2001-8-5,8,7,7,4,4,4,81,78,76,1013,1012,1011,10,10,10,26,21,,0.00,1,,280<br />
2001-8-6,10,10,10,8,7,6,87,82,76,1014,1014,1012,10,10,9,10,5,,0.00,2,,44<br />
2001-8-7,10,9,9,7,6,6,82,80,76,1008,1007,1007,10,10,10,11,8,61,0.00,1,,44<br />
2001-8-8,10,8,8,7,7,7,93,87,82,1008,1008,1007,10,10,10,6,3,,0.00,6,Fog,336<br />
2001-8-9,13,11,9,6,6,5,82,71,58,995,994,994,10,10,10,13,10,,0.00,4,,14<br />
2001-8-10,12,10,8,7,6,5,93,80,62,1002,999,996,10,9,4,37,19,55,0.00,6,,208<br />
2001-8-11,7,4,4,7,5,4,100,98,93,1002,1002,1001,3,1,0,14,10,,0.00,1,Fog,282<br />
2001-8-13,7,6,5,4,4,3,93,86,81,1009,1009,1008,10,10,10,11,8,,0.00,7,,289<br />
2001-8-14,11,9,8,6,6,5,87,76,67,1004,1002,1000,10,10,10,21,16,,0.00,1,,72<br />
2001-8-15,10,9,8,7,5,4,93,78,71,1002,999,997,10,10,10,34,11,,0.00,4,Rain,265<br />
2001-8-16,10,8,7,7,6,6,93,87,76,1003,1003,1003,10,10,9,21,18,,0.00,6,,87<br />
2001-8-17,9,7,6,8,6,5,100,92,82,1004,1004,1003,10,7,0,23,16,,0.00,6,Fog,255<br />
2001-8-18,8,7,6,6,5,5,93,88,81,1006,1006,1005,10,8,4,19,16,,0.00,7,Fog,214<br />
2001-8-20,6,4,4,0,-2,-4,75,60,49,1008,1007,1004,10,10,10,26,21,,0.00,1,,293<br />
2001-8-21,7,6,6,1,1,0,70,66,61,1009,1008,1008,10,10,10,11,8,,0.00,2,,24<br />
2001-8-22,8,7,6,2,0,-2,71,60,50,1010,1007,1005,10,10,10,27,19,,0.00,4,,87<br />
2001-8-23,10,9,8,5,4,4,76,73,66,1008,1008,1007,10,10,10,19,13,,0.00,5,,87<br />
2001-8-24,11,9,7,6,6,5,87,77,71,1007,1007,1006,10,10,10,10,3,,0.00,6,,37<br />
2001-8-25,11,8,6,5,4,4,87,74,62,1006,1005,1004,10,10,10,21,14,,0.00,5,,159<br />
2001-8-27,13,8,5,6,4,2,100,75,47,1006,1004,1003,10,9,1,21,13,,0.00,4,Fog,79<br />
2001-8-28,9,8,7,5,4,4,87,78,71,1013,1011,1010,10,10,10,16,8,,0.00,6,,274<br />
2001-8-29,9,7,6,6,4,3,93,80,66,1012,1009,1006,10,10,10,26,14,,0.00,2,,78<br />
2001-8-30,9,7,5,7,6,3,100,91,81,1005,1002,999,10,8,2,26,18,,0.00,7,Fog-Rain,255<br />
2001-8-31,6,6,5,5,4,4,100,92,87,1001,1001,1000,10,10,10,21,18,,0.00,6,,281<br />
2001-9-1,6,6,5,5,4,3,93,91,81,1002,999,997,10,9,5,34,16,,0.00,6,Fog-Rain,223<br />
2001-9-2,6,6,5,3,2,2,87,82,76,1011,1009,1006,10,10,10,23,14,,0.00,6,Rain,93<br />
2001-9-3,7,6,4,4,3,0,93,83,75,992,991,990,10,10,10,24,18,,0.00,4,,224<br />
