WGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-2-6,-4,-7,-9,-10,-11,-12,80,67,54,1019,1018,1018,10,10,10,13,10,,0.00,0,,221<br />
2001-2-7,-8,-10,-11,-13,-14,-16,73,67,62,1013,1012,1012,10,10,10,8,3,,0.00,2,,71<br />
2001-2-8,-9,-11,-11,-13,-13,-13,85,79,73,1012,1012,1011,10,10,10,16,10,,0.00,6,,115<br />
2001-2-9,-12,-13,-14,-15,-16,-17,79,76,73,1003,1003,1002,10,10,10,10,6,,0.00,2,,215<br />
2001-2-10,-10,-11,-11,-11,-12,-12,93,89,86,1001,1000,999,10,10,10,10,6,,0.00,6,Snow,203<br />
2001-2-13,-3,-6,-6,-5,-6,-7,100,93,80,979,978,975,10,8,2,23,18,,0.00,6,Snow,223<br />
2001-2-14,-4,-6,-7,-7,-8,-10,100,84,64,984,982,980,10,3,0,39,29,50,0.00,6,Snow,66<br />
2001-2-15,-7,-9,-10,-9,-12,-16,93,78,62,996,995,994,10,5,1,19,14,45,0.00,6,Snow,121<br />
2001-2-16,-17,-18,-18,-19,-19,-20,92,85,78,1001,998,995,10,10,10,27,21,,0.00,1,,306<br />
2001-2-20,-9,-10,-11,-12,-13,-13,86,79,73,1003,1000,998,10,9,5,55,34,60,0.00,3,Snow,273<br />
2001-2-21,-10,-11,-11,-15,-16,-16,73,68,67,1016,1014,1013,10,10,10,47,39,55,0.00,0,Snow,298<br />
2001-2-22,-9,-12,-13,-17,-18,-19,62,57,49,1037,1036,1034,10,10,10,13,8,,0.00,1,,220<br />
2001-2-23,-7,-8,-8,-13,-16,-17,63,54,49,1033,1031,1028,10,10,10,8,5,,0.00,6,,226<br />
2001-2-24,-7,-7,-7,-9,-9,-9,86,86,86,1017,1017,1017,2,1,1,66,45,90,0.00,,Snow,60<br />
2001-2-26,-7,-8,-8,-9,-9,-11,93,88,74,1036,1034,1032,10,4,1,42,34,61,0.00,5,Snow,69<br />
2001-2-27,-5,-7,-9,-10,-13,-14,93,65,50,1026,1024,1022,10,10,10,39,23,,0.00,3,Snow,135<br />
2001-2-28,-9,-12,-13,-11,-13,-14,92,90,86,1030,1028,1026,10,10,10,24,23,,0.00,2,,242<br />
2001-3-1,4,2,1,-5,-6,-6,60,56,49,1017,1016,1015,10,10,10,19,13,,0.00,6,,235<br />
2001-3-2,-6,-7,-7,-9,-10,-11,86,78,74,1014,1012,1009,10,10,10,19,14,,0.00,5,,112<br />
2001-3-3,-9,-11,-12,-12,-14,-16,85,76,62,1016,1013,1010,10,10,10,61,45,82,0.00,6,Snow,48<br />
2001-3-4,-4,-7,-8,-13,-13,-14,68,55,46,1019,1016,1013,10,10,10,23,13,,0.00,0,,238<br />
2001-3-5,-14,-14,-15,-17,-18,-19,79,75,67,1019,1018,1017,10,10,9,37,31,,0.00,3,Snow,94<br />
2001-3-6,-13,-16,-17,-16,-18,-19,85,79,67,1016,1014,1011,10,10,10,14,6,,0.00,0,,218<br />
2001-3-7,-7,-10,-13,-17,-18,-20,62,53,46,1007,1006,1004,10,10,10,16,11,,0.00,2,,230<br />
2001-3-8,-7,-8,-9,-12,-14,-15,73,64,58,1000,999,997,10,10,10,24,13,,0.00,6,,132<br />
2001-3-9,-6,-8,-9,-7,-8,-9,100,95,86,989,986,983,1,0,0,37,11,64,0.00,8,Snow,331<br />
2001-3-11,0,-1,-2,-2,-3,-4,100,89,80,1005,1003,1001,10,8,4,23,11,,0.00,8,Snow,220<br />
2001-3-12,-4,-7,-8,-6,-7,-8,100,89,80,1010,1009,1009,10,10,10,10,6,,0.00,0,,231<br />
2001-3-13,-5,-6,-8,-9,-10,-11,80,74,68,1018,1017,1016,10,10,10,37,23,,0.00,7,,94<br />
2001-3-14,-7,-10,-12,-9,-11,-13,93,88,79,1019,1018,1018,10,10,10,10,3,,0.00,4,,211<br />
2001-3-15,-6,-9,-12,-11,-12,-12,100,87,63,1015,1015,1014,10,10,10,16,10,,0.00,0,,201<br />
2001-3-16,-6,-7,-7,-7,-8,-9,93,88,80,1031,1029,1026,10,10,8,23,10,,0.00,7,Snow,84<br />
2001-3-17,-7,-9,-10,-9,-11,-12,93,84,79,1029,1028,1027,10,10,10,11,5,,0.00,4,,223<br />
2001-3-19,-5,-6,-7,-9,-11,-12,74,68,59,1029,1028,1026,10,10,10,52,45,,0.00,2,Snow,96<br />
2001-3-20,-9,-11,-13,-12,-13,-15,92,82,79,1025,1022,1020,10,10,10,34,10,,0.00,2,,162<br />
2001-3-21,-10,-12,-14,-12,-14,-15,92,85,79,1018,1017,1016,10,10,10,11,5,,0.00,0,,229<br />
2001-3-22,-11,-12,-13,-14,-16,-16,85,78,73,1023,1022,1019,10,10,10,35,27,,0.00,3,Snow,101<br />
2001-3-23,-11,-13,-16,-12,-15,-17,92,84,79,1024,1023,1022,10,10,10,16,8,,0.00,2,,249<br />
2001-3-24,-7,-11,-15,-13,-16,-18,79,64,54,1022,1021,1019,10,10,10,23,10,,0.00,3,,326<br />
2001-3-26,-7,-9,-10,-14,-14,-15,68,63,58,1030,1029,1027,10,10,10,11,8,,0.00,3,,187<br />
2001-3-27,-10,-10,-10,-11,-12,-13,93,90,79,1019,1019,1018,2,0,0,64,52,,0.00,8,Snow,82<br />
2001-3-28,,,,,,,,,,1016,1016,1016,4,1,0,55,50,,0.00,8,,90<br />
2001-3-30,-1,-3,-5,-6,-8,-11,74,70,63,1003,1003,1003,10,10,10,39,32,,0.00,5,Snow,93<br />
2001-3-31,-6,-10,-13,-11,-13,-15,92,76,58,1005,1004,1004,10,10,10,14,11,,0.00,0,,216<br />
2001-4-1,-6,-7,-7,-9,-11,-13,86,76,63,1014,1013,1012,10,10,10,24,13,,0.00,7,Snow,95<br />
2001-4-2,-10,-11,-12,-15,-16,-17,79,67,57,1019,1019,1018,10,10,10,32,24,,0.00,1,Snow,96<br />
2001-4-3,-7,-9,-11,-10,-11,-14,86,81,73,1018,1017,1016,10,10,10,14,6,,0.00,6,,159<br />
2001-4-4,-9,-10,-10,-14,-16,-17,73,59,53,1014,1013,1011,10,10,10,24,19,,0.00,6,,92<br />
2001-4-5,-10,-11,-12,-14,-15,-17,85,72,57,1009,1009,1008,10,10,10,29,13,,0.00,2,,118<br />
2001-4-6,-10,-12,-14,-14,-15,-16,92,78,73,1013,1011,1009,10,10,10,10,6,,0.00,0,,212<br />
2001-4-7,-10,-12,-15,-14,-17,-20,79,69,53,1020,1018,1016,10,10,10,10,3,,0.00,0,,204<br />
2001-4-8,-7,-9,-10,-14,-16,-17,67,58,49,1017,1017,1016,10,10,10,34,29,,0.00,6,,97<br />
2001-4-9,-12,-13,-13,-15,-16,-18,85,75,62,1030,1028,1026,10,10,10,34,29,,0.00,8,,91<br />
2001-4-10,-10,-13,-16,-15,-17,-20,78,70,67,1035,1035,1034,10,10,10,34,26,,0.00,6,Snow,101<br />
2001-4-11,-3,-7,-8,-11,-14,-16,68,56,50,1032,1030,1027,10,10,10,48,40,85,0.00,8,Snow,82<br />
2001-4-12,1,0,0,-1,-2,-2,87,87,87,1015,1014,1013,3,2,1,60,56,84,0.00,,Rain-Snow,70<br />
2001-4-13,0,0,0,0,0,0,100,100,100,1001,1001,1001,10,5,0,10,6,,0.00,8,Fog,255<br />
2001-4-14,-2,-3,-3,-3,-4,-4,93,92,86,1024,1022,1018,10,10,10,24,13,,0.00,7,,308<br />
2001-4-17,-4,-6,-7,-5,-6,-8,100,92,86,1031,1029,1025,10,10,10,21,10,,0.00,6,,245<br />
2001-4-18,2,-2,-4,0,-3,-6,93,89,86,1018,1015,1012,10,10,7,34,18,,0.00,8,Snow,96<br />
2001-4-19,1,0,0,1,0,-1,100,99,93,1009,1008,1006,10,10,10,11,6,,0.00,7,Rain,243<br />
2001-4-20,-2,-3,-3,-4,-6,-6,86,81,80,1004,1004,1003,10,10,10,71,69,90,0.00,6,,80<br />
2001-4-21,-2,-3,-4,-4,-4,-5,93,86,80,1004,1003,1001,9,5,2,48,42,71,0.00,8,Snow,76<br />
2001-4-23,-4,-6,-7,-7,-8,-9,86,83,80,1014,1013,1011,10,10,10,16,8,,0.00,1,,121<br />
2001-4-24,-3,-6,-7,-6,-8,-9,86,79,69,1010,1010,1009,10,10,10,11,5,,0.00,0,,238<br />
2001-4-25,-3,-6,-8,-7,-9,-10,93,79,69,1012,1011,1010,10,10,10,19,5,,0.00,0,,258<br />
2001-4-26,-1,-2,-3,-4,-4,-4,93,87,80,1000,997,994,2,1,1,69,58,114,0.00,,Snow,72<br />
2001-4-27,6,4,3,-1,-3,-4,75,61,49,1002,997,993,10,10,10,47,40,82,0.00,7,Rain,76<br />
2001-4-28,2,-1,-3,-1,-3,-5,87,81,65,1015,1015,1014,10,10,10,21,10,,0.00,1,,256<br />
2001-4-30,2,0,-1,-1,-2,-2,93,85,75,994,993,993,10,6,1,45,35,,0.00,6,Rain-Snow,80<br />
2001-5-1,1,0,-1,-1,-2,-4,100,84,70,999,995,992,10,10,10,19,11,,0.00,2,,245<br />
2001-5-2,5,2,0,-3,-5,-7,65,55,49,1008,1005,1002,10,10,10,39,27,,0.00,2,,300<br />
2001-5-3,2,0,-1,0,-1,-2,100,87,81,1007,1006,1005,10,10,10,13,10,,0.00,5,Fog,107<br />
2001-5-4,2,0,-2,-1,-2,-3,100,84,70,1005,1004,1003,10,10,10,40,14,,0.00,4,Fog,83<br />
2001-5-5,1,0,0,0,-1,-1,93,93,93,1000,1000,999,1,1,1,71,63,93,0.00,6,Rain-Snow,73<br />
2001-5-6,3,3,2,2,2,1,100,94,87,1000,1000,1000,8,8,8,35,32,,0.00,7,Rain,95<br />
2001-5-7,2,1,1,1,1,0,100,96,93,999,997,996,10,8,1,29,21,,0.00,6,Fog-Rain,87<br />
2001-5-8,2,1,1,0,0,-1,93,89,81,1009,1008,1007,10,10,9,29,11,,0.00,7,Rain-Snow,91<br />
2001-5-9,4,2,2,0,0,0,87,81,75,1001,1000,999,10,9,7,64,50,95,0.00,6,Rain,70<br />
2001-5-12,3,1,-1,0,-1,-3,100,85,70,1021,1021,1020,10,10,10,21,14,,0.00,1,,76<br />
2001-5-14,5,3,1,-4,-6,-7,70,58,49,1026,1022,1019,10,10,10,53,43,,0.00,5,,95<br />
2001-5-15,1,0,-1,-2,-3,-5,93,85,69,1031,1030,1028,10,10,10,21,11,,0.00,5,Snow,264<br />
2001-5-16,0,-2,-3,-1,-3,-4,100,91,80,1009,1007,1006,10,9,1,24,16,,0.00,6,Snow,83<br />
2001-5-17,-1,-1,-1,-1,-3,-5,100,85,75,1016,1016,1014,10,10,10,23,11,,0.00,6,Snow,113<br />
2001-5-18,0,-1,-2,-1,-2,-2,100,92,87,1019,1018,1017,10,8,4,14,11,,0.00,5,Snow,277<br />
2001-5-19,0,-1,-2,-5,-6,-7,80,69,64,1018,1017,1017,10,10,10,23,18,,0.00,2,,96<br />
2001-5-21,-1,-3,-4,-3,-5,-7,93,84,80,1023,1023,1022,10,10,10,14,8,,0.00,4,Fog,55<br />
2001-5-22,1,-1,-2,-3,-4,-5,86,80,69,1019,1019,1018,10,10,10,21,18,,0.00,2,Fog,286<br />
2001-5-23,2,0,0,-3,-4,-6,80,72,56,1028,1026,1023,10,10,10,32,27,,0.00,5,,92<br />
2001-5-25,2,1,1,-3,-4,-6,75,65,56,1010,1009,1009,10,10,10,27,13,,0.00,6,,230<br />
2001-5-26,2,1,0,-2,-2,-3,81,79,70,1018,1017,1016,10,10,10,37,27,52,0.00,6,Snow,87<br />
2001-5-28,4,2,1,-1,-1,-2,87,73,70,1014,1014,1013,10,10,10,13,5,,0.00,1,,336<br />
2001-5-29,2,0,-2,0,-1,-2,100,87,81,1015,1015,1014,10,10,10,23,10,,0.00,5,,96<br />
2001-5-30,2,1,1,1,0,-1,93,91,81,1010,1009,1009,10,6,1,11,5,,0.00,4,Fog,322<br />
2001-5-31,3,2,1,0,0,-1,93,86,81,1014,1013,1013,10,10,10,26,19,,0.00,8,Rain,89<br />
2001-6-1,4,3,2,1,1,0,93,86,75,1020,1019,1018,10,10,10,34,24,,0.00,2,,241<br />
2001-6-2,3,2,1,0,0,0,93,86,81,1016,1014,1011,10,10,10,34,26,,0.00,3,,225<br />
2001-6-4,4,3,2,-2,-2,-4,75,69,60,1013,1013,1012,10,10,10,26,13,,0.00,2,,243<br />
2001-6-5,4,2,1,0,-1,-1,87,77,75,1018,1017,1016,10,10,10,10,5,,0.00,0,,6<br />
2001-6-6,5,2,0,-1,-3,-5,87,69,53,1020,1018,1015,10,10,10,24,18,,0.00,4,,253<br />
2001-6-7,4,1,-1,0,-1,-1,100,89,70,1010,1008,1006,10,6,1,27,23,,0.00,4,Fog,275<br />
2001-6-8,4,3,2,1,0,0,87,79,75,1007,1007,1006,10,10,10,23,13,,0.00,4,,91<br />
2001-6-9,11,8,5,1,0,-3,76,64,38,1008,1007,1006,10,10,10,27,14,,0.00,1,,100<br />
2001-6-11,4,2,1,0,-1,-1,87,78,70,1023,1022,1021,10,10,10,13,5,,0.00,6,,28<br />
2001-6-12,4,2,1,2,1,-1,93,88,81,1023,1023,1022,10,10,10,16,10,,0.00,3,Fog,59<br />
2001-6-13,3,2,2,2,1,0,100,91,81,1025,1025,1024,10,8,1,32,26,,0.00,6,Fog,90<br />
2001-6-14,3,2,1,1,1,0,93,90,87,1027,1027,1026,10,10,10,19,8,,0.00,6,Snow,35<br />
2001-6-15,2,-1,-3,0,-1,-3,100,93,87,1027,1027,1026,10,10,6,19,11,,0.00,6,Fog,80<br />
2001-6-16,3,0,-2,0,-1,-2,100,89,81,1021,1019,1019,10,8,1,27,16,,0.00,2,Fog,298<br />
2001-6-18,5,2,1,0,-1,-2,87,77,65,1018,1017,1016,10,10,10,13,10,,0.00,0,,355<br />
2001-6-19,6,4,3,-1,-2,-3,75,64,57,1010,1009,1009,10,10,10,16,11,,0.00,1,,281<br />
2001-6-20,3,2,1,2,1,0,100,91,81,1017,1016,1014,10,10,10,24,13,,0.00,6,Fog-Rain,280<br />
2001-6-21,6,4,4,4,4,2,93,90,87,1012,1012,1011,10,10,10,29,27,,0.00,6,Rain,89<br />
2001-6-22,7,6,4,5,4,4,100,90,81,1015,1015,1014,10,10,10,23,16,,0.00,6,Fog,87<br />
2001-6-23,7,6,5,6,5,4,100,97,93,1018,1017,1017,10,9,1,10,5,,0.00,6,Fog-Rain,338<br />
2001-6-25,7,6,5,4,3,3,93,86,81,1015,1013,1012,10,8,5,58,50,84,0.00,6,Rain,69<br />
2001-6-26,6,6,5,4,3,3,87,85,81,1019,1019,1018,10,10,10,40,37,,0.00,6,Rain,91<br />
2001-6-27,8,7,5,5,4,4,93,85,81,1020,1019,1018,10,10,9,34,26,,0.00,6,Rain,89<br />
2001-6-28,8,6,3,5,4,2,93,90,81,1018,1017,1015,10,10,10,14,6,,0.00,3,Fog,22<br />
2001-6-29,10,6,2,4,3,1,100,80,58,1013,1013,1012,10,10,10,11,8,,0.00,1,,339<br />
2001-6-30,9,7,6,3,2,1,76,68,62,1012,1012,1012,10,10,10,24,19,,0.00,1,,89<br />
2001-7-2,7,4,4,1,1,0,81,74,66,1007,1006,1006,10,10,10,21,14,,0.00,0,,72<br />
2001-7-3,8,6,4,3,2,0,81,74,61,1015,1014,1012,10,10,10,26,21,,0.00,1,,89<br />
2001-7-4,8,7,5,4,4,3,93,82,76,1013,1012,1011,10,10,10,26,21,,0.00,6,Rain,91<br />
2001-7-5,6,,6,4,4,4,87,87,87,1006,1006,1005,10,10,10,24,19,,0.00,3,Fog,239<br />
2001-7-6,5,3,1,3,2,1,100,92,87,1007,1007,1006,10,8,0,11,6,,0.00,6,Fog,32<br />
2001-7-7,12,7,4,6,4,3,93,80,58,1009,1008,1008,10,10,10,11,5,,0.00,6,Rain,338<br />
2001-7-8,8,7,7,4,4,4,81,78,76,1009,1009,1009,10,10,10,8,6,,0.00,0,,305<br />
2001-7-9,7,6,5,2,1,-2,81,72,53,1018,1016,1014,10,10,10,42,29,,0.00,6,Rain,89<br />
2001-7-10,9,6,3,3,2,2,93,77,66,1019,1017,1016,10,10,10,13,6,,0.00,1,,327<br />
2001-7-11,9,7,4,3,1,0,81,66,54,1020,1019,1018,10,10,10,24,11,,0.00,1,,45<br />
2001-7-12,9,6,4,2,1,1,81,70,58,1021,1021,1020,10,10,10,10,5,,0.00,0,,355<br />
2001-7-13,8,7,6,4,3,2,81,77,76,1012,1011,1011,10,10,10,14,10,,0.00,3,Fog,23<br />
2001-7-14,5,3,1,2,2,0,100,92,81,1010,1010,1009,10,4,0,21,10,,0.00,1,Fog,329<br />
2001-7-16,6,4,4,2,2,0,81,78,75,1015,1015,1014,10,10,10,16,8,,0.00,5,,307<br />
2001-7-17,6,3,2,2,2,1,93,84,76,1022,1021,1021,10,10,10,16,13,,0.00,5,,74<br />
2001-7-18,6,3,2,3,2,2,100,87,81,1023,1023,1023,10,10,10,11,6,,0.00,5,Fog,62<br />
2001-7-19,7,6,6,0,0,-1,66,62,57,1024,1023,1023,10,10,10,27,19,,0.00,6,,92<br />
2001-7-20,9,6,3,1,1,-1,81,69,53,1023,1022,1021,10,10,10,35,11,,0.00,6,,74<br />
2001-7-21,8,7,5,5,4,4,100,87,76,1017,1016,1016,10,10,10,24,18,,0.00,6,Rain,75<br />
2001-7-23,7,6,4,2,2,1,81,74,66,1018,1017,1016,10,10,10,21,6,,0.00,1,,354<br />
2001-7-24,8,6,4,2,1,0,81,71,62,1014,1013,1013,10,10,10,14,8,,0.00,1,,35<br />
2001-7-25,8,7,6,4,3,1,81,75,66,1013,1013,1013,10,10,10,14,10,,0.00,4,,348<br />
2001-7-26,9,6,3,5,2,-1,93,75,57,1012,1012,1011,10,10,10,14,11,,0.00,6,,283<br />
2001-7-27,9,8,7,0,-2,-4,54,47,43,1004,1000,996,10,10,10,64,55,114,0.00,7,Rain,67<br />
2001-7-28,7,4,3,5,4,2,100,90,76,999,998,997,10,7,1,24,8,,0.00,6,Fog-Rain,322<br />
2001-7-30,4,2,1,4,3,1,100,99,93,1009,1007,1006,3,1,0,26,19,,0.00,6,Fog,252<br />
2001-7-31,10,8,5,4,3,2,81,74,66,1014,1014,1013,10,10,10,19,10,,0.00,1,,119<br />
2001-8-1,6,3,1,3,2,0,93,83,76,1015,1014,1014,10,10,10,14,6,,0.00,1,,39<br />
2001-8-2,7,3,1,4,2,1,100,90,81,1013,1013,1013,10,10,10,10,5,,0.00,1,Fog,17<br />
2001-8-3,6,3,2,3,2,1,100,88,81,1007,1006,1006,10,8,1,24,23,,0.00,1,Fog,273<br />
2001-8-4,9,6,3,4,2,1,87,75,66,1010,1010,1009,10,10,10,11,5,,0.00,1,,351<br />
2001-8-7,9,4,2,5,3,1,93,83,76,1018,1017,1017,10,10,10,16,6,,0.00,6,,317<br />
2001-8-8,6,3,2,4,3,2,100,93,81,1015,1014,1013,10,6,1,21,16,,0.00,6,Fog,272<br />
2001-8-9,8,4,2,6,4,2,100,92,87,1012,1011,1010,10,10,10,14,10,,0.00,6,Fog,344<br />
2001-8-10,8,7,7,6,4,4,87,79,76,1006,1005,1003,10,10,10,47,40,64,0.00,6,Rain,71<br />
2001-8-11,9,6,4,5,3,1,100,82,58,1000,999,999,10,10,10,29,11,48,0.00,6,Rain,51<br />
2001-8-12,5,,5,3,3,3,87,87,87,1004,1004,1004,10,10,10,3,3,,0.00,6,,-1<br />
2001-8-13,10,7,4,5,4,3,93,79,66,1005,1005,1004,10,10,10,16,6,,0.00,5,,352<br />
2001-8-14,7,6,4,4,3,3,93,85,81,1008,1008,1007,10,10,10,23,8,,0.00,4,,95<br />
2001-8-15,7,6,4,5,4,3,93,87,81,1009,1009,1009,10,10,10,19,10,,0.00,5,,274<br />
2001-8-16,7,6,5,5,4,4,93,89,87,1006,1006,1005,10,10,10,14,11,,0.00,6,Fog,279<br />
2001-8-17,8,7,6,6,5,3,93,84,76,1004,1004,1003,10,10,10,32,19,,0.00,6,Rain,100<br />
2001-8-18,9,7,4,3,2,0,81,72,62,1004,1004,1003,10,10,10,21,10,,0.00,3,,23<br />
2001-8-20,10,7,4,6,4,3,93,87,76,1003,1001,999,10,10,10,24,11,,0.00,7,Rain,235<br />
2001-8-21,10,7,6,6,4,3,93,79,66,993,992,992,10,10,9,60,27,90,0.00,6,Rain,79<br />
2001-8-22,10,8,6,6,5,5,93,81,71,1006,1002,998,10,10,10,34,11,,0.00,6,,78<br />
2001-8-23,9,8,7,6,6,4,93,84,76,1013,1012,1012,10,10,10,13,6,,0.00,5,,356<br />
2001-8-24,9,7,4,6,4,3,93,85,76,1013,1012,1012,10,10,10,11,6,,0.00,1,,343<br />
2001-8-25,8,6,3,5,4,3,100,86,76,1015,1014,1013,10,10,10,13,6,,0.00,1,Fog,315<br />
2001-8-27,9,7,6,3,1,-2,76,64,50,1015,1014,1013,10,10,10,29,26,,0.00,6,,87<br />
2001-8-28,9,6,3,2,1,-1,76,70,58,1011,1011,1010,10,10,10,14,5,,0.00,0,,306<br />
2001-8-29,7,6,5,4,2,0,81,76,66,1006,1005,1004,10,10,10,23,16,,0.00,2,,233<br />
2001-8-30,3,1,0,1,1,0,100,94,87,1015,1015,1014,10,9,1,24,18,,0.00,4,Fog,91<br />
2001-8-31,6,4,3,3,3,2,93,88,76,1013,1011,1009,10,10,10,24,14,,0.00,6,Rain,105<br />
2001-9-1,8,6,4,5,4,4,100,94,81,1008,1008,1007,10,10,10,11,8,,0.00,6,Rain,240<br />
2001-9-3,5,4,3,3,2,2,93,87,81,1010,1008,1004,10,10,10,58,35,90,0.00,6,Rain,82<br />
2001-9-4,8,4,4,4,4,3,100,91,76,997,995,993,10,10,10,34,21,,0.00,5,Fog-Rain,164<br />
2001-9-5,7,6,4,3,2,-2,87,77,65,1002,1001,999,10,10,10,29,23,34,0.00,2,,93<br />
2001-9-6,6,4,3,5,3,2,100,92,87,1010,1010,1009,10,10,8,21,11,,0.00,6,,352<br />
2001-9-7,8,6,3,3,3,2,93,82,66,1022,1020,1018,10,10,10,13,10,,0.00,2,,273<br />
2001-9-8,7,6,6,4,3,3,87,82,81,1022,1021,1020,10,10,10,27,14,35,0.00,6,Rain,51<br />
2001-9-10,5,4,3,4,4,3,100,98,87,995,993,991,10,5,1,19,13,,0.00,5,Fog,67<br />
2001-9-11,6,4,3,4,3,0,100,90,66,997,993,990,10,10,10,16,8,,0.00,2,,60<br />
2001-9-12,5,3,2,3,2,1,100,92,87,1012,1011,1010,10,10,9,21,6,,0.00,6,Rain,45<br />
2001-9-13,5,3,2,3,2,0,93,88,81,1007,1006,1004,10,10,10,29,21,,0.00,6,Rain,152<br />
2001-9-14,8,6,4,2,1,-1,71,68,62,999,998,996,10,10,10,14,8,,0.00,2,,119<br />
2001-9-15,4,3,3,1,1,0,87,84,75,1013,1012,1011,10,10,10,26,23,,0.00,5,,100<br />
2001-9-17,5,4,3,3,2,0,93,87,81,1006,1005,1003,10,10,10,19,14,,0.00,6,,242<br />
2001-9-18,5,4,3,3,2,2,93,90,87,1017,1014,1010,10,10,10,34,26,,0.00,6,Rain,80<br />
2001-9-19,3,2,2,1,1,1,93,89,87,1022,1022,1021,10,7,6,52,47,63,0.00,8,Rain,77<br />
2001-9-20,4,3,3,2,2,-1,93,88,75,1019,1018,1018,10,7,3,52,47,72,0.00,7,Rain,73<br />
