AST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,22,17,12,-4,-9,-17,23,15,9,1024,1022,1020,,,,14,5,,0.00,,,101<br />
2001-1-2,22,16,11,9,3,-13,72,42,14,1022,1019,1017,,,,16,8,,0.00,,,187<br />
2001-1-3,20,17,13,12,9,3,77,61,42,1020,1019,1017,10,10,10,16,13,,0.00,3,,226<br />
2001-1-4,21,17,14,9,7,3,72,52,37,1020,1019,1018,10,10,10,14,5,,0.00,2,,198<br />
2001-1-5,22,18,13,9,6,2,72,50,28,1021,1019,1017,10,10,10,21,10,,0.00,1,,205<br />
2001-1-6,21,17,14,10,8,2,77,57,37,1021,1019,1015,10,10,10,19,10,,0.00,4,,200<br />
2001-1-7,21,17,13,9,8,5,67,54,40,1019,1017,1015,10,10,5,27,19,,0.00,2,,230<br />
2001-1-8,20,14,8,4,-1,-6,58,37,18,1022,1020,1017,,,,27,13,,0.00,,,314<br />
2001-1-9,16,11,7,0,-4,-8,61,35,19,1025,1023,1021,10,10,10,19,10,,0.00,3,,99<br />
2001-1-10,16,11,7,-3,-6,-8,49,29,19,1025,1024,1022,,,,19,10,,0.00,,,103<br />
2001-1-11,19,13,7,-1,-3,-6,40,31,24,1023,1021,1019,,,,14,8,,0.00,,,109<br />
2001-1-12,20,13,7,8,1,-3,55,40,29,1022,1020,1018,10,10,10,14,8,,0.00,4,,151<br />
2001-1-13,22,17,12,6,3,-1,54,39,35,1024,1022,1020,10,10,10,13,6,,0.00,2,,102<br />
2001-1-14,21,14,9,2,1,0,54,37,28,1025,1024,1022,,,,13,6,,0.00,,,101<br />
2001-1-15,22,16,9,2,-1,-5,54,31,23,1025,1024,1022,,,,16,8,,0.00,,,109<br />
2001-1-16,24,17,9,7,-5,-8,87,25,14,1025,1023,1021,,,,14,8,,0.00,,,117<br />
2001-1-17,26,19,13,9,-6,-94,46,25,4,1023,1021,1019,,,,10,5,,0.00,,,102<br />
2001-1-18,26,19,13,10,4,-5,77,42,19,1022,1020,1018,,,,19,6,,0.00,,,201<br />
2001-1-19,22,18,14,11,10,9,72,58,46,1022,1021,1019,,,,23,8,,0.00,,,238<br />
2001-1-20,24,18,13,7,4,1,67,40,27,1024,1022,1020,,,,14,8,,0.00,,,144<br />
2001-1-21,24,17,11,9,4,-1,72,44,23,1023,1021,1019,,,,19,8,,0.00,,,163<br />
2001-1-22,24,18,13,9,6,1,67,46,23,1021,1020,1019,,,,16,8,,0.00,,,182<br />
2001-1-23,22,18,14,9,9,8,72,56,41,1022,1020,1019,10,10,10,19,13,,0.00,4,,247<br />
2001-1-24,19,14,10,9,4,0,77,49,36,1024,1022,1020,10,10,10,19,11,,0.00,3,,252<br />
2001-1-25,22,16,9,8,3,-1,67,43,28,1024,1022,1020,10,10,10,19,11,,0.00,1,,218<br />
