JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,4,-2,-9,-2,-4,-10,100,83,56,999,997,996,10,6,0,47,26,69,0.00,4,Snow,329<br />
2001-1-2,-2,-7,-11,-9,-11,-13,92,64,47,998,996,994,10,10,10,21,13,,0.00,3,,244<br />
2001-1-3,-4,-11,-18,-10,-13,-21,92,71,54,997,996,995,10,10,10,14,5,,0.00,4,Fog-Snow,155<br />
2001-1-4,-1,-6,-11,-5,-9,-14,93,78,64,1008,1000,995,10,9,2,35,14,47,0.00,4,Snow,2<br />
2001-1-5,-3,-8,-12,-7,-11,-14,93,74,54,1015,1012,1008,10,10,5,24,16,,0.00,3,Snow,341<br />
2001-1-6,-5,-10,-15,-8,-12,-17,100,82,59,1026,1020,1015,10,10,3,24,10,,0.00,3,Snow,344<br />
2001-1-7,-7,-11,-14,-10,-15,-17,86,66,49,1029,1028,1026,10,10,5,23,16,,0.00,3,Snow,334<br />
2001-1-8,-9,-12,-15,-15,-17,-19,79,68,57,1027,1025,1022,10,10,10,35,18,,0.00,2,,346<br />
2001-1-9,-2,-11,-20,-6,-14,-22,85,73,54,1028,1024,1012,10,10,10,32,14,,0.00,3,Snow,63<br />
2001-1-10,7,0,-8,3,-3,-14,100,76,51,1011,1001,994,10,7,0,37,26,52,0.00,4,Rain-Snow,201<br />
2001-1-11,0,-7,-14,-1,-11,-16,100,75,51,1009,999,992,10,7,0,35,14,52,0.00,2,Snow,212<br />
2001-1-12,-10,-13,-16,-14,-17,-20,92,69,45,1002,1000,999,10,8,1,29,14,34,0.00,4,Snow,238<br />
2001-1-13,-7,-14,-23,-17,-21,-27,78,56,33,1008,1006,1002,10,10,10,19,10,,0.00,1,,278<br />
2001-1-14,-9,-17,-24,-15,-22,-30,92,64,52,1007,1005,1003,10,10,10,27,10,,0.00,2,,344<br />
2001-1-15,-8,-16,-24,-13,-21,-28,92,69,45,1010,1008,1006,10,10,10,27,8,,0.00,1,Snow,345<br />
2001-1-16,-6,-14,-23,-10,-17,-27,92,76,50,1014,1011,1010,10,9,5,23,8,,0.00,2,Fog-Snow,351<br />
2001-1-17,-5,-14,-23,-14,-19,-27,78,65,46,1017,1015,1014,10,10,10,13,5,,0.00,2,,236<br />
2001-1-18,-4,-13,-22,-11,-19,-27,92,70,40,1019,1016,1014,10,9,2,13,6,,0.00,3,Snow,343<br />
2001-1-19,-6,-13,-20,-10,-18,-24,92,75,58,1026,1024,1019,10,10,5,21,10,,0.00,1,Snow,350<br />
2001-1-20,-2,-11,-20,-5,-12,-25,93,81,65,1024,1018,1012,10,9,2,23,8,,0.00,3,Snow,166<br />
2001-1-21,-3,-7,-11,-5,-9,-13,100,84,59,1011,1008,1006,10,7,0,19,6,,0.00,5,Snow,310<br />
2001-1-22,-5,-11,-17,-8,-12,-19,93,77,63,1018,1015,1008,10,9,2,34,18,,0.00,4,Snow,331<br />
2001-1-23,-3,-12,-21,-7,-11,-27,93,83,47,1018,1016,1014,10,6,1,16,8,,0.00,5,Snow,324<br />
2001-1-24,-5,-11,-17,-9,-12,-20,100,85,74,1023,1022,1019,10,7,1,14,10,,0.00,2,Fog-Snow,341<br />
2001-1-25,-1,-11,-20,-2,-8,-22,100,85,64,1023,1016,1013,10,7,1,27,10,,0.00,5,Fog-Snow,175<br />
2001-1-26,-2,-7,-12,-6,-9,-15,93,80,63,1022,1018,1013,10,7,1,26,16,,0.00,3,Snow,336<br />
