JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,3,2,1,-8,-11,-13,52,37,30,1005,1004,1003,10,10,10,19,13,,0.00,1,,353<br />
2001-1-2,3,2,1,-1,-2,-3,81,75,70,1004,1002,1000,10,8,5,39,35,,0.00,7,Snow,176<br />
2001-1-3,2,1,1,-4,-10,-13,65,43,35,1006,1004,1003,10,10,10,35,27,74,0.00,6,Snow,239<br />
2001-1-4,1,0,-3,-6,-12,-14,80,44,32,1008,1007,1005,10,10,10,39,27,58,0.00,6,Snow,252<br />
2001-1-5,1,0,-1,-6,-6,-7,69,63,56,1016,1015,1014,10,10,10,14,11,,0.00,5,Snow,354<br />
2001-1-6,1,-3,-6,-7,-9,-10,93,57,44,1023,1021,1020,10,10,10,23,11,,0.00,2,,327<br />
2001-1-7,-2,-3,-3,-8,-8,-9,64,62,59,1024,1021,1020,10,10,10,10,8,,0.00,7,,350<br />
2001-1-8,1,0,-1,0,-1,-2,100,87,81,1011,1009,1008,10,8,5,6,3,,0.00,6,Snow,311<br />
2001-1-9,5,1,-3,-2,-2,-4,93,74,61,1021,1018,1016,10,10,8,35,16,,0.00,3,,150<br />
2001-1-10,2,2,1,2,1,-1,100,92,87,1008,1007,1007,10,9,7,19,10,,0.00,6,Rain,328<br />
2001-1-11,6,3,1,-4,-6,-7,70,48,39,1006,1004,1002,10,10,10,32,23,47,0.00,2,,196<br />
2001-1-12,0,-1,-1,-5,-7,-9,75,63,51,1007,1006,1005,10,10,8,34,26,,0.00,6,Snow,205<br />
2001-1-13,1,0,-1,-6,-7,-8,69,59,52,1007,1005,1005,10,10,10,27,18,39,0.00,5,,207<br />
2001-1-14,-3,-4,-5,-6,-9,-12,93,66,54,1005,1004,1003,10,10,8,21,13,,0.00,5,Snow,337<br />
2001-1-15,-2,-3,-5,-9,-11,-11,74,60,51,1010,1009,1008,10,10,10,19,11,,0.00,5,,336<br />
2001-1-16,-3,-6,-7,-11,-11,-11,74,64,55,1013,1012,1011,10,10,9,10,8,,0.00,4,,332<br />
2001-1-17,0,-3,-7,-9,-11,-12,86,53,44,1017,1016,1015,10,10,10,19,11,,0.00,2,,343<br />
2001-1-18,2,1,-1,-4,-7,-9,80,59,51,1017,1014,1012,10,10,10,32,24,45,0.00,5,Snow,204<br />
2001-1-19,-2,-3,-3,-10,-10,-11,55,55,55,1023,1022,1022,10,10,10,16,14,,0.00,1,,332<br />
2001-1-20,2,-3,-7,-2,-5,-9,93,80,65,1018,1014,1011,10,6,1,24,13,42,0.00,7,Fog-Snow,192<br />
2001-1-21,2,0,-1,-1,-2,-4,93,82,70,1012,1011,1010,10,9,5,21,8,,0.00,4,,320<br />
2001-1-22,-1,-3,-5,-5,-7,-8,80,74,69,1018,1017,1016,10,9,5,14,6,,0.00,3,,330<br />
2001-1-23,0,-2,-4,-3,-4,-7,93,87,69,1016,1015,1014,10,6,2,24,18,,0.00,5,Snow,330<br />
2001-1-24,-1,-6,-9,-10,-11,-11,93,65,51,1024,1023,1022,10,10,10,11,5,,0.00,1,,303<br />
2001-1-25,4,2,1,0,-2,-4,81,72,65,1019,1016,1014,10,10,10,29,24,,0.00,7,Rain-Snow,152<br />
2001-1-26,1,0,0,-1,-2,-3,87,83,75,1013,1011,1010,10,10,10,19,16,,0.00,6,,317<br />
2001-1-27,-2,-3,-3,-2,-3,-4,100,97,93,1007,1004,1001,1,0,0,23,16,,0.00,8,Snow,342<br />
