CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,5,3,2,-2,-4,-5,65,57,49,995,990,988,10,10,10,27,21,,0.00,6,Snow,84<br />
2001-1-2,-1,-3,-4,-6,-7,-8,80,75,69,992,991,990,10,10,10,14,11,,0.00,3,,12<br />
2001-1-3,8,2,-3,1,-2,-6,81,71,57,990,988,986,10,10,10,19,8,,0.00,3,,38<br />
2001-1-4,5,3,1,-2,-4,-6,70,59,49,995,994,993,10,10,10,14,10,,0.00,2,,38<br />
2001-1-5,7,4,2,0,-3,-5,70,59,49,993,992,991,10,10,10,19,11,,0.00,5,,47<br />
2001-1-6,5,3,2,0,-2,-4,70,65,61,989,987,986,,,,23,14,,0.00,,,55<br />
2001-1-7,4,3,2,0,-1,-2,87,75,65,995,992,990,10,10,10,13,5,,0.00,6,Rain,18<br />
2001-1-8,2,1,1,0,-1,-2,87,83,75,1005,1000,996,10,10,10,11,5,,0.00,6,Rain-Snow,1<br />
2001-1-9,0,-1,-2,-1,-2,-4,93,91,86,1013,1010,1008,10,9,1,11,5,,0.00,4,Snow,334<br />
2001-1-10,3,0,-2,0,-2,-3,93,81,65,1017,1015,1014,10,9,6,40,16,45,0.00,6,Rain-Snow,276<br />
2001-1-11,5,3,2,2,1,0,87,82,76,1025,1020,1015,10,10,9,26,18,37,0.00,6,Rain,288<br />
2001-1-12,5,4,3,3,2,1,87,82,76,1032,1031,1028,10,10,10,23,10,,0.00,6,Rain,298<br />
2001-1-13,3,0,-2,-1,-3,-4,87,82,75,1035,1034,1033,10,10,10,10,8,,0.00,2,,11<br />
2001-1-14,0,-2,-5,-3,-5,-7,86,83,80,1036,1034,1031,10,10,10,10,6,,0.00,4,,18<br />
2001-1-15,-1,-3,-4,-3,-6,-7,86,81,74,1029,1028,1026,,,,10,6,,0.00,,,32<br />
2001-1-16,-2,-3,-5,-5,-7,-10,80,75,68,1028,1028,1026,10,10,10,11,6,,0.00,2,,27<br />
2001-1-17,0,-3,-6,-5,-7,-9,80,74,64,1028,1027,1026,10,10,10,10,6,,0.00,2,,8<br />
2001-1-18,-3,-4,-6,-7,-8,-9,86,78,74,1028,1027,1026,10,10,10,11,8,,0.00,3,,17<br />
2001-1-19,-3,-4,-7,-6,-8,-9,86,80,74,1030,1029,1028,10,10,10,11,8,,0.00,2,,14<br />
2001-1-20,-4,-7,-8,-8,-9,-11,86,79,74,1031,1031,1030,10,10,10,13,11,,0.00,1,,7<br />
2001-1-21,-2,-6,-8,-8,-9,-11,79,71,55,1027,1025,1023,,,,23,13,,0.00,,,38<br />
2001-1-22,4,1,-1,-5,-8,-10,56,53,48,1021,1017,1011,10,10,10,26,13,,0.00,2,,54<br />
2001-1-23,2,-1,-3,-6,-10,-11,60,50,47,1004,999,994,,,,11,11,,0.00,,,24<br />
2001-1-24,9,7,5,0,-2,-4,70,56,49,988,981,978,10,10,10,37,23,,0.00,5,Rain,85<br />
2001-1-25,8,6,3,1,-1,-3,76,67,53,991,989,986,10,10,10,19,11,,0.00,3,,55<br />
2001-1-26,7,4,2,0,-3,-5,70,59,46,990,989,989,10,10,10,19,10,,0.00,4,,46<br />
2001-1-27,5,3,1,0,-3,-5,70,62,52,994,993,991,10,10,10,11,8,,0.00,1,,30<br />
2001-1-28,1,0,-1,-1,-2,-6,87,81,69,1006,1003,999,10,10,8,13,6,,0.00,6,Snow,25<br />
2001-1-29,3,2,1,1,0,-1,93,89,81,1015,1013,1009,10,10,10,6,5,,0.00,6,Rain,20<br />
2001-1-30,3,2,1,1,1,0,93,90,87,1021,1019,1017,10,10,10,11,5,,0.00,6,Rain,4<br />
2001-1-31,2,0,-2,-1,-2,-5,87,82,75,1031,1028,1024,10,10,7,14,10,,0.00,5,Snow,7<br />
2001-2-1,-4,-7,-9,-8,-11,-14,74,65,54,1032,1031,1029,,,,29,18,,0.00,,,67<br />
2001-2-2,-4,-7,-10,-12,-16,-18,68,54,43,1028,1028,1027,,,,29,18,,0.00,,,58<br />
2001-2-3,-10,-12,-13,-17,-18,-22,62,56,44,1024,1021,1019,,,,29,23,,0.00,,,68<br />
2001-2-4,-10,-13,-17,-16,-21,-25,62,54,43,1019,1017,1014,,,,32,18,,0.00,,,29<br />
2001-2-5,-9,-13,-17,-15,-19,-23,73,66,58,1008,1004,1000,10,10,10,14,11,,0.00,1,,22<br />
