ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-19,29,27,26,27,26,24,100,91,79,1012,1009,1007,10,8,2,10,5,,0.00,6,Rain,67<br />
2001-1-20,34,30,27,27,26,24,94,78,56,1011,1008,1005,10,10,10,34,13,,0.00,6,,80<br />
2001-1-21,32,30,27,27,26,25,94,80,66,1011,1009,1007,10,10,10,16,13,,0.00,5,,85<br />
2001-1-22,34,29,25,27,26,24,100,82,56,1011,1009,1007,10,10,8,19,5,,0.00,4,Rain,60<br />
2001-1-23,34,29,25,27,26,24,100,82,56,1011,1009,1006,10,10,9,19,5,,0.00,5,,76<br />
2001-1-24,35,31,27,27,26,25,94,79,56,1010,1008,1006,10,10,10,19,10,,0.00,5,,344<br />
2001-1-25,34,30,26,27,26,24,100,82,56,1010,1008,1006,10,10,10,14,5,,0.00,3,,82<br />
2001-1-26,34,30,27,27,26,24,94,78,59,1009,1007,1005,10,10,10,14,6,,0.00,5,,67<br />
2001-1-27,35,31,27,28,27,26,100,80,59,1010,1008,1006,10,10,10,14,3,,0.00,4,,90<br />
2001-1-28,35,31,27,27,26,23,100,81,49,1011,1009,1007,10,10,9,16,8,,0.00,5,,78<br />
2001-1-29,35,31,27,27,26,24,94,74,53,1011,1009,1007,10,10,10,21,6,,0.00,4,,95<br />
2001-1-30,33,29,26,27,25,24,89,75,59,1012,1010,1008,10,10,10,16,8,,0.00,5,,80<br />
2001-1-31,31,28,26,28,27,26,100,91,79,1011,1009,1007,10,9,7,11,2,,0.00,6,Rain,121<br />
2001-2-1,33,29,26,28,27,25,100,85,66,1010,1008,1006,10,10,9,14,3,,0.00,5,,309<br />
2001-2-2,34,30,26,28,26,26,100,86,70,1010,1008,1005,10,10,7,19,5,,0.00,4,Rain,267<br />
2001-2-3,34,30,26,28,27,25,100,84,66,1010,1008,1006,10,10,8,14,5,,0.00,6,Rain-Thunderstorm,325<br />
2001-2-4,33,29,26,27,26,25,100,80,63,1010,1008,1006,10,10,10,23,6,,0.00,6,,120<br />
2001-2-5,34,29,25,27,24,21,100,75,46,1011,1009,1006,10,10,9,21,6,,0.00,5,,82<br />
2001-2-6,34,29,24,26,24,21,94,77,52,1010,1008,1006,10,10,9,13,3,,0.00,6,,337<br />
2001-2-7,33,29,25,27,26,24,100,83,62,1010,1007,1005,10,9,8,13,3,,0.00,6,,338<br />
2001-2-8,33,29,26,27,26,22,100,82,52,1009,1008,1006,10,10,8,14,3,,0.00,6,Rain,94<br />
2001-2-9,34,30,26,26,26,25,100,81,63,1011,1009,1007,10,10,7,13,5,,0.00,5,,84<br />
2001-2-10,35,31,27,27,26,25,94,79,59,1011,1009,1007,10,10,9,13,5,,0.00,6,,282<br />
2001-2-11,35,31,27,27,25,21,100,75,44,1010,1008,1006,10,10,10,19,6,,0.00,5,,101<br />
2001-2-12,35,30,26,27,25,22,94,76,49,1011,1009,1007,10,10,10,14,6,,0.00,5,,94<br />
2001-2-13,34,30,27,27,26,23,100,79,59,1011,1009,1007,10,10,9,14,5,,0.00,5,Rain-Thunderstorm,269<br />
2001-2-14,33,29,26,27,26,24,100,84,59,1012,1009,1007,10,10,8,14,6,,0.00,5,,89<br />
2001-2-15,35,31,28,26,26,24,89,74,53,1013,1011,1008,10,10,10,24,16,,0.00,4,,92<br />
2001-2-16,35,31,28,27,25,22,84,73,49,1014,1011,1008,10,10,9,23,14,,0.00,4,,78<br />
2001-2-17,34,30,26,26,24,22,94,77,49,1013,1011,1008,10,9,9,24,6,,0.00,2,,69<br />
2001-2-18,33,28,24,26,23,20,100,78,46,1013,1011,1008,10,10,9,14,6,,0.00,3,,89<br />
2001-2-19,35,30,26,26,24,22,94,74,49,1013,1011,1009,10,10,9,14,6,,0.00,2,,79<br />
2001-2-20,35,30,25,27,26,24,100,79,56,1011,1009,1008,10,9,8,13,5,,0.00,2,,304<br />
2001-2-21,35,30,26,27,26,25,100,74,59,1011,1009,1007,10,9,8,16,6,,0.00,4,,307<br />
2001-2-22,35,30,25,27,25,23,100,77,55,1011,1009,1007,10,9,8,19,5,,0.00,3,,298<br />
2001-2-23,34,30,27,27,26,24,94,77,59,1012,1010,1008,10,9,7,145,11,,0.00,3,,304<br />
2001-2-24,33,28,24,26,24,22,100,76,55,1012,1010,1007,10,10,9,23,6,,0.00,1,,308<br />
2001-2-25,35,30,25,26,24,22,100,74,52,1011,1009,1007,10,10,8,11,5,,0.00,1,,285<br />
2001-2-26,35,29,24,27,25,24,100,77,56,1012,1010,1008,10,10,10,19,5,,0.00,3,,274<br />
2001-2-27,35,30,25,27,25,21,100,80,44,1014,1012,1011,10,10,10,14,3,,0.00,2,,33<br />
2001-2-28,36,31,26,27,24,21,94,70,49,1014,1012,1010,10,10,8,16,5,,0.00,2,,309<br />
2001-3-1,36,31,27,27,25,22,94,73,47,1014,1012,1009,10,10,10,23,8,,0.00,2,,84<br />
2001-3-2,36,30,25,27,24,21,100,71,41,1014,1012,1009,10,10,10,19,5,,0.00,2,,90<br />
2001-3-3,36,30,25,26,24,21,100,74,44,1013,1011,1008,10,10,10,21,5,,0.00,2,,8<br />
2001-3-4,36,31,27,28,26,25,100,81,53,1013,1011,1009,10,9,8,55,5,,0.00,5,Thunderstorm,47<br />
2001-3-5,34,30,26,27,26,22,100,79,49,1012,1011,1008,10,9,8,19,5,,0.00,6,Rain-Thunderstorm,89<br />
2001-3-6,36,31,26,28,26,24,100,76,53,1012,1010,1008,10,10,10,13,5,,0.00,4,Thunderstorm,312<br />
2001-3-7,37,31,26,28,26,23,100,80,47,1012,1009,1007,10,9,5,21,8,,0.00,5,Thunderstorm,120<br />
2001-3-8,35,30,26,27,26,24,100,82,53,1010,1009,1007,10,9,8,13,3,,0.00,5,,82<br />
2001-3-9,35,31,27,27,27,25,100,85,59,1011,1009,1007,10,10,8,40,8,,0.00,5,,85<br />
2001-3-10,29,27,26,27,26,26,100,98,89,1012,1009,1008,10,8,4,14,3,,0.00,7,Rain,129<br />
2001-3-11,31,28,26,28,27,25,100,93,70,1011,1009,1007,10,8,4,138,14,,0.00,6,Rain,139<br />
2001-3-12,28,27,26,27,27,26,100,97,89,1011,1010,1008,10,9,6,11,5,,0.00,6,Rain,106<br />
2001-3-13,33,29,26,27,26,23,100,81,55,1013,1009,1007,10,10,8,24,8,,0.00,6,Rain,79<br />
2001-3-14,36,31,26,28,26,24,100,80,50,1013,1010,1008,10,10,10,21,6,,0.00,4,,92<br />
2001-3-15,35,30,26,28,26,24,100,81,56,1013,1011,1009,10,9,1,21,6,,0.00,5,Rain,247<br />
2001-3-16,34,30,27,27,26,24,94,84,59,1013,1011,1007,10,10,10,16,10,,0.00,6,,312<br />
2001-3-17,34,30,26,28,26,25,100,82,66,1011,1009,1007,10,10,10,16,3,,0.00,3,,278<br />
2001-3-18,35,30,26,28,27,26,100,81,59,1012,1009,1007,10,10,10,13,5,,0.00,3,,299<br />
2001-3-19,34,30,27,28,26,24,94,78,59,1011,1009,1006,10,10,6,23,8,,0.00,5,,304<br />
2001-3-20,31,29,27,27,27,26,100,91,75,1010,1007,1005,10,9,4,16,11,,0.00,6,Rain,274<br />
2001-3-21,33,30,26,28,27,26,100,86,70,1009,1007,1004,10,10,6,14,6,,0.00,6,Rain,196<br />
2001-3-22,32,29,26,27,27,26,100,89,70,1008,1006,1004,10,10,9,19,8,,0.00,5,Thunderstorm,149<br />
2001-3-23,28,27,26,28,27,26,100,99,89,1011,1008,1005,10,8,1,14,5,,0.00,6,Rain,170<br />
2001-3-24,33,29,26,28,27,25,100,87,66,1010,1008,1005,10,10,9,14,3,,0.00,6,,264<br />
2001-3-25,33,30,27,28,27,26,100,86,66,1010,1008,1006,10,10,7,13,8,,0.00,5,Rain,277<br />
2001-3-26,34,30,26,29,27,26,100,81,70,1009,1007,1005,10,10,10,21,13,,0.00,5,,255<br />
2001-3-27,31,29,27,28,27,26,100,86,79,1010,1007,1005,10,9,5,27,19,,0.00,6,Rain,280<br />
2001-3-28,33,31,29,28,28,27,94,86,75,1010,1008,1006,10,9,6,19,13,,0.00,6,Rain,273<br />
2001-3-29,34,31,28,28,27,27,100,81,67,1010,1008,1006,10,10,9,16,11,,0.00,5,,291<br />
2001-3-30,33,30,27,28,27,26,100,80,70,1010,1008,1006,10,10,9,14,8,,0.00,6,,296<br />
2001-3-31,35,31,27,28,27,26,100,85,66,1011,1009,1007,10,9,8,14,3,,0.00,6,Rain-Thunderstorm,295<br />
2001-4-1,35,31,27,27,27,26,100,79,59,1011,1009,1006,10,10,8,16,3,,0.00,6,Thunderstorm,85<br />
2001-4-2,35,31,27,29,27,27,100,86,63,1010,1008,1006,10,10,10,14,5,,0.00,5,,81<br />
2001-4-3,35,31,27,29,28,27,100,88,67,1011,1009,1007,10,9,8,26,5,,0.00,6,Rain-Thunderstorm,150<br />
2001-4-4,35,31,27,28,28,27,100,84,67,1010,1008,1007,10,10,10,14,5,,0.00,6,Thunderstorm,276<br />
2001-4-5,35,31,28,29,28,26,100,85,59,1011,1008,1006,10,10,6,19,3,,0.00,5,Rain,290<br />
2001-4-6,34,30,27,29,28,26,100,90,63,1011,1009,1007,10,10,7,21,5,,0.00,5,Rain,125<br />
2001-4-7,36,31,27,28,27,27,100,82,60,1012,1010,1007,10,9,1,27,6,,0.00,4,Rain-Thunderstorm,135<br />
2001-4-8,35,31,27,30,28,27,100,83,71,1011,1009,1006,10,10,10,21,6,,0.00,4,,269<br />
2001-4-9,35,31,28,30,28,27,94,83,67,1011,1009,1007,10,10,8,16,8,,0.00,5,Rain-Thunderstorm,277<br />
2001-4-10,36,32,29,29,28,26,94,81,63,1012,1010,1008,10,10,8,21,10,,0.00,5,Rain,304<br />
2001-4-11,36,32,28,30,28,28,100,82,67,1012,1010,1008,10,10,10,21,6,,0.00,5,,293<br />
2001-4-12,36,32,28,29,28,26,100,82,66,1012,1010,1007,10,10,10,14,5,,0.00,5,,319<br />
2001-4-13,36,31,27,29,28,24,100,79,50,1012,1010,1008,10,10,10,14,5,,0.00,4,,92<br />
2001-4-14,35,31,27,28,27,25,100,80,59,1014,1012,1010,10,10,10,13,3,,0.00,4,Thunderstorm,289<br />
2001-4-15,34,29,25,28,27,25,100,89,63,1014,1012,1010,10,10,5,29,3,,0.00,5,Rain,312<br />
2001-4-16,36,31,26,28,27,26,100,82,56,1013,1010,1007,10,10,10,21,5,,0.00,4,,82<br />
2001-4-17,35,31,27,29,28,26,94,77,67,1012,1009,1007,10,10,10,14,5,,0.00,4,,260<br />
2001-4-18,34,31,29,29,28,26,94,80,70,1011,1009,1007,10,10,10,19,6,,0.00,5,,280<br />
2001-4-19,35,32,29,29,28,27,94,78,67,1010,1008,1006,10,10,10,19,10,,0.00,4,,298<br />
2001-4-20,35,31,28,29,27,26,94,78,63,1009,1007,1004,10,10,10,21,10,,0.00,2,,307<br />
2001-4-21,36,32,28,29,27,26,94,76,63,1008,1006,1004,10,10,10,21,10,,0.00,4,,303<br />
2001-4-22,34,30,27,28,27,26,100,79,66,1008,1006,1004,10,10,10,14,8,,0.00,3,,281<br />
2001-4-23,36,32,28,29,28,27,100,81,63,1009,1007,1005,10,10,8,21,6,,0.00,6,Rain,326<br />
2001-4-24,36,32,28,29,28,26,100,81,63,1010,1008,1005,10,10,7,11,5,,0.00,5,,233<br />
2001-4-25,34,30,27,29,28,27,100,83,67,1009,1007,1005,10,9,8,16,5,,0.00,5,Rain-Thunderstorm,265<br />
2001-4-26,34,30,27,29,28,27,100,85,71,1012,1009,1006,10,9,5,21,6,,0.00,6,Rain,271<br />
2001-4-27,34,30,27,28,28,27,100,85,67,1011,1009,1007,10,10,9,13,8,,0.00,6,,279<br />
2001-4-28,33,30,28,29,28,27,100,86,79,1010,1008,1005,10,10,8,21,6,,0.00,6,Rain,271<br />
2001-4-29,34,30,27,28,27,26,100,88,66,1010,1008,1006,10,9,7,23,11,,0.00,6,Rain-Thunderstorm,285<br />
2001-4-30,33,30,27,29,27,26,100,88,71,1011,1009,1007,10,9,8,23,8,,0.00,6,Rain,279<br />
2001-5-1,34,31,28,28,28,27,94,86,71,1011,1009,1007,10,10,8,19,5,,0.00,6,Rain,223<br />
2001-5-2,32,29,26,29,27,26,100,95,79,1009,1008,1006,10,9,3,19,6,,0.00,6,Rain,112<br />
2001-5-3,31,29,27,28,27,26,100,93,75,1009,1007,1005,10,9,5,16,2,,0.00,5,Rain-Thunderstorm,216<br />
2001-5-4,35,31,27,28,27,25,100,82,59,1010,1009,1006,10,10,8,11,3,,0.00,6,Rain-Thunderstorm,130<br />
2001-5-5,34,31,28,29,28,28,100,89,71,1011,1009,1007,10,10,9,13,3,,0.00,6,Thunderstorm,138<br />
2001-5-6,34,30,27,31,28,27,100,86,67,1011,1008,1004,10,10,10,23,5,,0.00,6,,194<br />
2001-5-7,34,31,27,29,28,27,100,91,75,1011,1009,1008,10,9,8,16,3,,0.00,6,Thunderstorm,300<br />
2001-5-8,31,29,27,28,27,26,100,89,79,1013,1010,1008,10,9,4,40,8,,0.00,6,Rain,280<br />
2001-5-9,35,31,27,29,28,27,100,84,67,1011,1009,1007,10,9,3,40,10,,0.00,6,Rain,264<br />
2001-5-10,34,32,30,29,28,28,94,83,75,1011,1009,1007,10,10,10,21,16,,0.00,5,,252<br />
2001-5-11,35,31,28,30,28,27,100,84,71,1012,1010,1008,10,9,8,27,16,,0.00,6,,280<br />
2001-5-12,33,30,27,28,28,27,100,90,75,1011,1009,1007,10,9,9,24,5,,0.00,6,Rain,276<br />
2001-5-13,35,32,29,29,28,27,94,80,67,1009,1008,1006,10,10,9,23,16,,0.00,6,,272<br />
2001-5-14,34,32,31,29,28,28,89,80,71,1010,1008,1006,10,10,10,26,19,,0.00,6,,253<br />
2001-5-15,35,32,29,30,29,28,100,86,75,1010,1008,1006,10,10,10,35,24,,0.00,6,,249<br />
2001-5-16,35,32,29,30,28,28,94,83,71,1011,1009,1007,10,10,9,27,23,,0.00,5,,251<br />
2001-5-17,35,31,28,29,28,27,100,88,71,1011,1009,1008,10,10,10,19,5,,0.00,6,,249<br />
2001-5-18,35,33,31,30,28,28,84,78,71,1012,1010,1008,10,10,10,19,13,,0.00,5,,242<br />
2001-5-19,33,31,30,29,28,27,89,82,71,1010,1008,1007,10,10,10,14,10,,0.00,5,,253<br />
2001-5-20,34,32,30,29,28,27,89,82,71,1010,1008,1006,10,10,7,27,10,,0.00,5,Rain,240<br />
2001-5-21,34,31,29,29,28,28,94,83,71,1010,1009,1007,10,10,10,26,16,,0.00,5,,253<br />
2001-5-22,35,32,29,30,29,28,94,83,71,1011,1009,1007,10,10,8,27,24,,0.00,6,Rain,259<br />
2001-5-23,34,32,30,29,28,27,94,84,71,1010,1009,1007,10,10,5,34,21,,0.00,5,Rain,262<br />
2001-5-24,33,30,28,29,28,27,100,86,75,1009,1007,1005,10,9,1,37,21,,0.00,6,Rain,261<br />
2001-5-25,32,29,26,29,28,26,100,95,84,1008,1007,1005,10,9,4,37,11,55,0.00,6,Rain,251<br />
2001-5-26,31,28,26,29,27,26,100,92,84,1009,1007,1006,10,9,5,32,6,,0.00,6,Rain,231<br />
2001-5-27,34,30,27,30,28,26,100,89,75,1010,1008,1007,10,10,7,27,8,,0.00,6,Rain,249<br />
2001-5-28,35,32,30,29,28,27,89,80,71,1010,1008,1006,10,10,9,35,16,,0.00,5,Rain,242<br />
2001-5-29,34,31,29,29,28,26,89,80,71,1009,1008,1006,10,10,9,24,19,,0.00,5,,249<br />
2001-5-30,35,32,26,29,28,26,100,84,71,1009,1007,1006,10,10,8,23,11,,0.00,5,Rain,257<br />
2001-5-31,35,31,28,29,28,26,100,86,67,1009,1008,1005,10,9,8,29,5,,0.00,6,Rain,236<br />
2001-6-1,33,29,26,29,28,26,100,88,71,1009,1008,1005,10,9,4,16,3,,0.00,6,,249<br />
2001-6-2,34,30,26,29,28,26,100,85,75,1011,1009,1007,10,10,8,19,6,,0.00,5,Rain,243<br />
2001-6-3,31,29,27,28,27,26,100,92,79,1012,1010,1008,10,10,7,14,6,,0.00,6,Rain,249<br />
2001-6-4,34,30,26,28,27,26,100,84,66,1011,1009,1007,10,10,10,21,6,,0.00,6,,279<br />
2001-6-5,35,31,27,28,28,27,100,83,67,1009,1008,1006,10,10,10,21,10,,0.00,6,,281<br />
2001-6-6,34,31,28,30,28,27,100,84,75,1009,1007,1005,10,9,1,23,11,,0.00,6,Rain,261<br />
2001-6-7,31,28,26,28,27,26,100,98,84,1009,1008,1006,10,7,0,19,8,,0.00,6,Rain,269<br />
2001-6-8,32,29,26,28,27,26,100,89,70,1009,1007,1006,10,9,6,23,5,,0.00,6,Rain,280<br />
2001-6-9,34,30,27,29,28,27,100,91,71,1009,1007,1006,10,10,4,14,3,,0.00,6,Rain,265<br />
2001-6-10,34,31,28,30,28,26,100,87,75,1008,1007,1006,10,10,10,16,3,,0.00,6,,307<br />
2001-6-11,33,29,26,29,28,26,100,93,75,1010,1008,1007,10,10,9,10,2,,0.00,6,Rain,237<br />
2001-6-12,34,31,28,29,28,26,100,86,66,1011,1009,1008,10,10,10,14,3,,0.00,5,,295<br />
2001-6-13,34,30,27,29,27,26,100,85,66,1011,1010,1008,10,10,10,23,5,,0.00,4,,260<br />
2001-6-14,33,31,30,29,28,27,89,84,75,1011,1010,1008,10,10,5,24,14,,0.00,6,Rain,267<br />
2001-6-15,31,29,28,28,27,26,94,85,75,1011,1010,1008,10,10,9,23,16,,0.00,5,Rain,282<br />
2001-6-16,34,30,26,29,27,26,100,87,75,1010,1009,1007,10,10,7,24,10,,0.00,5,Rain,259<br />
2001-6-17,32,29,26,29,28,26,100,94,84,1010,1009,1007,10,9,7,19,6,,0.00,6,Rain,259<br />
2001-6-18,30,28,26,29,27,26,100,97,89,1011,1009,1007,10,7,4,34,13,,0.00,6,Rain,235<br />
2001-6-19,33,31,30,29,28,28,94,84,75,1010,1009,1007,10,10,10,32,21,27,0.00,6,,265<br />
2001-6-20,33,31,30,29,28,28,89,84,75,1010,1008,1007,10,10,10,27,21,,0.00,6,,267<br />
2001-6-21,34,32,30,29,28,27,89,83,75,1009,1008,1006,10,10,10,32,27,,0.00,4,,267<br />
2001-6-22,34,32,30,30,28,28,89,84,75,1009,1007,1006,10,9,9,37,29,,0.00,6,,251<br />
2001-6-23,32,31,30,29,28,28,94,86,79,1009,1007,1006,10,9,8,35,27,,0.00,6,Rain,245<br />
2001-6-24,34,32,31,30,28,28,84,81,75,1009,1008,1007,10,10,10,32,26,,0.00,6,,247<br />
2001-6-25,32,30,29,29,28,27,89,84,79,1009,1008,1007,10,9,7,34,24,37,0.00,6,Rain,246<br />
2001-6-26,34,32,29,29,28,27,94,83,75,1009,1007,1006,10,10,9,40,29,,0.00,6,,253<br />
2001-6-27,33,31,29,29,28,27,94,83,75,1009,1008,1007,10,9,9,29,26,,0.00,6,,257<br />
2001-6-28,34,32,31,29,28,28,89,82,75,1010,1009,1007,10,10,10,35,24,,0.00,6,,247<br />
2001-6-29,34,32,30,28,28,27,89,81,71,1011,1010,1009,10,10,10,37,26,,0.00,5,,246<br />
2001-6-30,33,31,30,29,28,27,89,82,75,1011,1010,1008,10,10,9,32,24,,0.00,6,,258<br />
2001-7-1,34,32,30,29,28,28,89,85,75,1011,1009,1008,10,10,10,27,21,,0.00,5,,257<br />
2001-7-2,35,32,30,30,28,28,89,82,75,1010,1008,1006,10,10,10,35,23,,0.00,5,,244<br />
2001-7-3,35,30,26,30,28,26,100,87,75,1008,1007,1005,10,9,1,48,26,,0.00,6,Rain,256<br />
2001-7-4,31,29,27,28,28,27,100,89,79,1009,1007,1005,9,8,1,52,32,64,0.00,6,Rain,250<br />
2001-7-5,31,30,29,28,28,27,94,87,84,1008,1006,1004,10,9,8,35,24,40,0.00,6,Rain,248<br />
2001-7-6,35,32,30,30,28,28,94,85,75,1009,1007,1005,10,10,10,27,24,,0.00,6,,245<br />
2001-7-7,34,32,30,29,27,26,89,79,71,1009,1007,1006,10,10,10,32,26,,0.00,6,,244<br />
2001-7-8,36,32,28,28,27,24,94,77,53,1009,1008,1006,10,10,10,19,14,,0.00,6,,231<br />
2001-7-9,33,30,27,29,28,27,100,90,79,1010,1009,1007,10,8,3,19,8,,0.00,6,Rain,186<br />
2001-7-10,33,29,26,28,27,26,100,90,75,1019,1010,1007,10,10,10,21,8,,0.00,6,,240<br />
2001-7-11,34,30,27,29,28,27,100,87,71,1011,1009,1007,10,10,10,23,10,,0.00,4,,255<br />
2001-7-12,34,30,27,29,28,27,100,88,71,1011,1009,1007,10,9,4,23,13,,0.00,6,Rain,271<br />
2001-7-13,34,29,25,30,28,25,100,88,75,1010,1008,1007,10,9,3,35,16,,0.00,6,Rain,272<br />
2001-7-14,31,28,26,29,27,26,100,98,89,1011,1009,1008,10,8,4,32,8,,0.00,6,Rain-Thunderstorm,250<br />
2001-7-15,31,28,26,29,27,26,100,87,79,1011,1010,1008,10,9,5,32,14,,0.00,6,Rain,251<br />
2001-7-16,33,29,26,29,27,26,100,89,75,1013,1010,1009,10,9,3,24,11,,0.00,6,Rain,270<br />
2001-7-17,34,31,29,29,28,28,94,84,75,1011,1010,1008,10,10,10,26,23,,0.00,6,,253<br />
2001-7-18,34,31,29,29,28,27,94,83,71,1010,1009,1008,10,10,10,24,16,,0.00,4,,249<br />
2001-7-19,34,31,28,29,28,27,100,85,71,1010,1009,1007,10,10,10,24,14,,0.00,2,,258<br />
2001-7-20,33,31,30,28,28,27,89,81,71,1010,1008,1006,10,10,10,26,18,,0.00,5,,272<br />
2001-7-21,33,31,30,29,28,27,94,85,79,1008,1007,1005,10,10,9,26,18,,0.00,5,Rain,262<br />
2001-7-22,33,31,29,29,28,27,94,86,79,1009,1008,1006,10,10,8,24,19,,0.00,6,Rain,259<br />
2001-7-23,31,29,27,28,27,26,100,89,75,1009,1008,1006,10,9,3,24,13,,0.00,5,Rain,257<br />
2001-7-24,33,30,27,28,27,26,100,85,75,1009,1007,1005,10,10,6,26,16,,0.00,5,Rain,259<br />
2001-7-25,33,30,28,28,28,27,100,87,75,1010,1008,1006,10,10,8,29,18,,0.00,6,,257<br />
2001-7-26,34,32,30,29,28,27,89,83,71,1010,1008,1006,10,10,9,29,19,,0.00,4,,256<br />
2001-7-27,34,31,29,29,28,27,89,83,75,1010,1008,1007,10,10,5,34,18,,0.00,6,,259<br />
2001-7-28,34,30,27,30,28,27,100,88,75,1010,1008,1007,10,10,6,23,13,,0.00,5,,254<br />
2001-7-29,33,29,26,28,27,25,100,88,63,1012,1010,1009,10,9,3,48,19,,0.00,6,Rain,238<br />
2001-7-30,35,31,27,30,28,26,100,86,75,1012,1010,1008,10,9,3,45,18,,0.00,5,Rain,247<br />
2001-7-31,33,30,26,28,27,26,100,87,75,1012,1011,1009,10,9,3,37,19,,0.00,6,Rain,253<br />
2001-8-1,33,29,26,29,27,26,100,85,70,1011,1009,1007,10,10,8,29,13,,0.00,6,Rain,262<br />
2001-8-2,33,31,30,29,28,27,89,83,75,1009,1008,1006,10,10,10,37,32,,0.00,6,,258<br />
2001-8-3,34,32,30,29,28,27,89,80,71,1011,1008,1007,10,10,10,37,27,,0.00,6,,245<br />
2001-8-4,33,31,30,28,28,27,89,83,75,1012,1010,1008,10,10,8,32,23,,0.00,6,Rain,254<br />
2001-8-5,30,28,25,29,27,25,100,97,89,1011,1009,1008,10,7,1,34,24,,0.00,7,Rain,260<br />
2001-8-6,32,29,27,29,28,27,100,87,79,1010,1008,1006,10,10,7,42,26,,0.00,6,Rain,248<br />
2001-8-7,34,30,27,29,28,27,100,88,75,1010,1008,1007,10,9,2,47,27,40,0.00,5,Rain,260<br />
2001-8-8,32,29,27,29,28,27,100,91,84,1011,1009,1008,10,8,3,27,19,,0.00,6,Rain,255<br />
2001-8-9,34,32,30,29,28,27,89,83,75,1012,1010,1009,10,10,9,32,23,,0.00,6,,260<br />
2001-8-10,33,30,27,29,28,27,100,85,79,1011,1010,1008,10,9,6,27,21,,0.00,6,Rain,251<br />
2001-8-11,34,31,25,30,28,25,100,90,79,1011,1010,1008,10,9,5,27,19,,0.00,6,Rain,253<br />
2001-8-12,34,30,26,29,27,26,100,92,75,1011,1010,1008,10,9,2,39,13,27,0.00,6,Rain,255<br />
2001-8-13,34,30,26,30,27,26,100,93,79,1012,1010,1009,10,9,1,47,19,,0.00,7,Rain,253<br />
2001-8-14,34,30,26,29,28,26,100,89,75,1013,1012,1010,10,10,9,24,14,,0.00,6,,257<br />
2001-8-15,34,32,30,29,28,27,89,83,75,1014,1012,1010,10,10,10,29,23,,0.00,5,,249<br />
2001-8-16,33,31,29,29,28,27,94,84,75,1012,1010,1008,10,10,10,37,31,,0.00,6,,256<br />
2001-8-17,33,31,30,29,28,27,89,83,75,1010,1009,1007,10,10,10,45,34,37,0.00,6,,265<br />
