IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,24,19,15,13,8,5,82,56,29,1014,1013,1011,6,5,4,11,10,,0.00,1,,30<br />
2001-1-2,23,17,10,6,5,4,67,52,31,1017,1014,1013,6,5,3,16,10,,0.00,0,,19<br />
2001-1-3,24,17,10,8,6,3,76,52,29,1020,1016,1015,6,5,4,16,5,,0.00,0,,46<br />
2001-1-4,24,17,11,6,3,1,67,47,25,1019,1016,1015,6,5,4,16,8,,0.00,0,,55<br />
2001-1-5,25,18,12,5,3,2,51,41,26,1016,1015,1014,6,5,4,16,11,,0.00,0,,43<br />
2001-1-6,28,21,14,7,4,1,49,37,24,1017,1014,1011,5,5,4,14,8,,0.00,1,,41<br />
2001-1-7,27,20,13,8,2,-2,55,32,18,1014,1013,1011,6,5,4,16,10,,0.00,1,,348<br />
2001-1-8,26,18,10,4,-1,-6,50,29,12,1016,1014,1012,8,5,4,16,8,,0.00,1,,11<br />
2001-1-9,25,18,11,7,3,0,58,42,25,1017,1014,1013,6,4,4,16,10,,0.00,0,,26<br />
2001-1-10,26,19,12,10,5,2,63,41,21,1017,1014,1012,6,5,4,19,10,,0.00,0,,36<br />
2001-1-11,27,20,13,14,10,6,77,51,37,1014,1012,1010,6,5,4,23,8,,0.00,0,,17<br />
2001-1-12,28,20,12,11,8,4,82,51,23,1015,1013,1011,8,5,3,14,6,,0.00,0,,349<br />
2001-1-13,28,19,11,10,8,6,82,52,28,1018,1015,1013,6,5,4,14,11,,0.00,0,,33<br />
2001-1-14,28,20,12,12,9,6,88,55,30,1016,1014,1011,6,5,3,19,8,,0.00,0,,28<br />
2001-1-15,29,22,15,10,8,5,51,40,29,1016,1014,1012,6,5,4,19,11,,0.00,0,,28<br />
2001-1-16,28,21,14,10,8,6,67,47,25,1017,1014,1012,6,4,3,23,6,,0.00,0,,37<br />
2001-1-17,29,22,16,16,9,5,73,44,31,1018,1015,1013,6,5,4,26,16,,0.00,0,,50<br />
2001-1-18,30,24,18,14,9,6,73,49,36,1017,1015,1014,5,4,4,14,10,,0.00,0,,38<br />
2001-1-21,14,14,14,12,12,12,88,88,88,1014,1014,1014,1,1,1,0,0,,0.00,0,,-1<br />
2001-1-22,14,14,14,12,12,12,88,88,88,1012,1012,1012,2,2,2,0,0,,0.00,0,,-1<br />
2001-1-29,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-1-30,17,17,17,7,7,7,52,52,52,1012,1012,1012,4,4,4,6,5,,0.00,0,,340<br />
2001-1-31,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-2-1,18,17,17,6,6,5,45,45,45,1012,1012,1011,4,4,4,8,6,,0.00,3,,320<br />
2001-2-2,13,13,13,3,3,3,51,51,51,1013,1013,1013,4,4,4,6,6,,0.00,0,,60<br />
2001-2-3,12,12,12,0,0,0,44,44,44,1012,1012,1012,4,4,4,6,6,,0.00,0,,50<br />
2001-2-5,9,9,9,0,0,0,54,54,54,1012,1012,1012,3,3,3,8,8,,0.00,1,,310<br />
2001-2-7,30,24,18,5,4,3,42,26,18,1016,1013,1012,5,5,4,11,8,,0.00,0,,8<br />
2001-2-8,32,22,12,6,4,2,51,36,16,1016,1014,1012,6,5,1,14,8,,0.00,1,,17<br />
2001-2-9,31,21,12,7,4,2,72,41,16,1016,1014,1012,8,4,3,10,5,,0.00,1,,11<br />
2001-2-10,31,22,14,8,5,2,63,35,16,1015,1012,1010,6,5,1,14,5,,0.00,1,,8<br />
