CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,-6,-14,-22,-7,-11,-24,100,91,84,999,998,996,10,8,3,37,11,55,0.00,6,Snow,140<br />
2001-1-2,-5,-6,-6,-7,-8,-8,93,88,86,992,992,992,10,10,10,21,14,,0.00,6,Snow,121<br />
2001-1-3,-2,-3,-5,-4,-4,-5,100,89,86,994,993,992,10,10,8,29,18,,0.00,4,Snow,135<br />
2001-1-4,-1,-3,-8,-3,-6,-8,100,86,74,999,997,996,10,10,10,11,10,,0.00,2,,171<br />
2001-1-5,-2,-3,-3,-4,-4,-4,93,88,86,997,996,996,10,9,5,26,18,,0.00,6,Snow,140<br />
2001-1-6,0,-1,-1,-2,-2,-2,93,89,87,992,991,990,10,10,8,24,19,,0.00,6,Snow,112<br />
2001-1-7,0,-1,-2,-3,-3,-4,93,88,80,993,992,991,10,10,10,19,8,,0.00,6,,134<br />
2001-1-8,-3,-4,-4,-4,-5,-5,93,93,93,995,995,994,10,10,10,10,3,,0.00,6,Snow,224<br />
2001-1-9,-5,-6,-7,-6,-7,-9,93,88,80,1002,1001,1001,10,6,1,21,14,,0.00,5,Snow,325<br />
2001-1-10,-3,-9,-14,-5,-8,-15,93,87,80,1008,1008,1007,10,5,2,34,10,55,0.00,4,Snow,266<br />
2001-1-11,-4,-4,-5,-5,-7,-7,93,89,86,1014,1011,1007,8,4,2,40,23,60,0.00,6,Snow,323<br />
2001-1-12,1,0,0,0,-2,-3,93,86,75,1026,1024,1022,10,9,1,23,13,,0.00,6,Snow,301<br />
2001-1-13,-2,-6,-10,-4,-8,-11,93,91,80,1032,1030,1029,10,10,10,14,8,,0.00,6,,245<br />
