CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,15,8,0,6,2,-1,93,70,42,1017,1015,1013,10,9,7,27,6,,0.00,5,,212<br />
2001-1-2,11,9,8,7,6,4,93,79,62,1020,1018,1014,10,9,7,26,10,,0.00,4,Rain,253<br />
2001-1-3,12,6,1,5,3,0,100,78,54,1024,1022,1021,10,9,4,8,3,,0.00,3,,233<br />
2001-1-4,13,9,6,10,8,6,100,88,77,1025,1024,1023,10,9,3,13,3,,0.00,5,,258<br />
2001-1-5,18,12,7,10,7,0,100,76,32,1020,1017,1014,10,6,1,14,3,,0.00,6,Fog,249<br />
2001-1-6,12,9,7,8,6,5,93,86,62,1015,1012,1010,10,9,5,29,13,,0.00,6,Rain,234<br />
2001-1-7,8,6,3,2,1,-1,93,77,57,1021,1019,1018,10,10,8,16,6,,0.00,3,,297<br />
2001-1-8,9,2,-4,1,-2,-5,100,75,46,1025,1023,1019,9,8,6,10,2,,0.00,1,,108<br />
2001-1-9,11,3,-4,5,1,-5,100,74,54,1020,1018,1016,10,8,2,26,5,45,0.00,6,,224<br />
2001-1-10,14,12,10,9,7,4,88,74,54,1020,1018,1017,10,10,9,24,11,,0.00,6,,218<br />
2001-1-11,13,10,8,6,4,0,87,63,44,1014,1012,1011,10,10,8,39,19,,0.00,5,Rain,184<br />
2001-1-12,10,8,5,6,4,3,100,81,62,1008,1007,1006,10,9,4,6,2,,0.00,5,Rain,272<br />
2001-1-13,12,8,5,6,4,4,93,78,62,1019,1017,1015,10,10,9,23,6,,0.00,3,,280<br />
2001-1-14,7,6,4,4,4,3,100,88,81,1020,1019,1018,10,6,2,11,2,,0.00,5,,92<br />
