JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,9,7,6,0,-4,-8,54,46,34,1007,1004,1001,10,10,10,34,31,53,0.00,1,,300<br />
2001-1-2,11,11,7,2,0,-4,54,51,46,1009,1007,1006,10,10,10,37,32,60,0.00,6,,263<br />
2001-1-3,6,4,3,-3,-6,-6,53,48,42,1013,1011,1009,10,10,10,40,29,63,0.00,4,,280<br />
2001-1-4,5,3,2,-3,-6,-8,70,51,39,1014,1013,1012,10,10,10,35,31,58,0.00,3,Snow,280<br />
2001-1-5,7,7,4,-3,-4,-5,61,49,43,1020,1016,1009,10,10,10,32,29,50,0.00,3,,278<br />
2001-1-6,7,6,6,-9,-9,-9,34,33,31,1025,1024,1024,10,10,10,34,31,53,0.00,1,,307<br />
2001-1-7,7,3,1,3,-1,-8,87,68,52,1026,1023,1021,10,8,4,32,11,,0.00,7,Rain,23<br />
2001-1-8,14,10,6,8,4,0,100,76,51,1020,1009,1003,10,9,4,37,23,55,0.00,4,Rain,7<br />
2001-1-9,9,7,5,8,4,1,100,79,62,1023,1017,1011,10,8,4,21,14,,0.00,7,Rain,80<br />
2001-1-10,15,10,6,15,8,-1,100,85,61,1009,1006,1004,10,8,4,47,16,74,0.00,6,Rain-Thunderstorm,277<br />
2001-1-11,7,,7,-1,-1,-1,57,57,57,1010,1010,1010,10,10,10,23,23,,0.00,3,Rain,290<br />
2001-1-12,7,6,4,-4,-6,-8,56,45,39,1013,1012,1011,10,10,10,35,26,55,0.00,3,,280<br />
2001-1-13,3,2,2,-4,-5,-6,65,58,56,1015,1013,1009,10,10,10,16,16,,0.00,4,,282<br />
2001-1-14,4,2,1,-6,-8,-10,60,49,36,1010,1008,1005,10,10,10,29,21,42,0.00,4,Snow,291<br />
2001-1-15,3,1,-1,-5,-9,-11,75,52,36,1018,1015,1012,10,10,10,27,24,48,0.00,3,Snow,281<br />
2001-1-16,1,1,1,-8,-8,-8,52,52,52,1019,1018,1018,10,10,10,16,13,,0.00,4,,300<br />
2001-1-17,4,,4,-5,-5,-5,52,52,52,1022,1022,1022,10,10,10,23,23,,0.00,6,,290<br />
2001-1-18,7,6,4,-1,-3,-5,70,58,43,1021,1020,1019,10,10,10,27,24,47,0.00,4,Rain,280<br />
2001-1-19,5,2,1,-8,-9,-10,48,44,39,1026,1024,1023,10,10,10,34,29,53,0.00,2,,277<br />
2001-1-20,8,6,4,4,1,-1,87,73,57,1022,1014,1008,10,7,5,13,8,,0.00,6,Rain,20<br />
2001-1-21,11,8,5,2,-1,-4,81,54,35,1012,1011,1008,10,10,10,34,21,58,0.00,1,,288<br />
2001-1-22,10,,10,-7,-7,-7,30,30,30,1018,1018,1018,10,10,10,16,16,,0.00,6,,330<br />
2001-1-23,11,7,4,-1,-2,-2,65,49,41,1019,1016,1014,10,10,10,29,16,48,0.00,5,Rain,278<br />
2001-1-24,9,8,7,-3,-5,-9,46,40,31,1025,1024,1023,10,10,10,11,10,,0.00,4,,206<br />
2001-1-25,10,8,7,7,4,0,82,74,57,1022,1016,1008,10,8,5,19,8,,0.00,7,Rain,32<br />
2001-1-26,10,9,8,7,6,2,87,79,66,1010,1008,1005,10,7,4,24,10,,0.00,8,Rain,317<br />
2001-1-27,8,7,6,5,3,1,87,75,66,1005,1002,996,10,9,5,29,19,48,0.00,6,Rain,324<br />
2001-1-28,10,8,6,1,-1,-2,66,59,47,1014,1010,1009,10,10,10,23,16,,0.00,4,,287<br />
2001-1-29,8,8,8,-5,-5,-5,40,40,40,1015,1014,1014,10,10,10,23,21,,0.00,6,,305<br />
2001-1-30,9,8,8,-3,-4,-5,46,42,37,1017,1017,1016,10,10,10,29,26,,0.00,4,,270<br />
2001-1-31,8,8,5,2,-1,-4,81,62,43,1019,1017,1016,10,10,10,11,8,,0.00,6,Rain,335<br />
2001-2-1,8,6,6,5,3,1,93,79,62,1007,1005,1004,10,8,4,29,13,50,0.00,7,Rain,300<br />
2001-2-2,9,7,4,-5,-7,-9,49,39,32,1016,1012,1008,10,10,10,34,29,53,0.00,2,,303<br />
2001-2-3,9,,9,-9,-9,-9,27,27,27,1020,1020,1020,10,10,10,29,29,48,0.00,6,,290<br />
2001-2-4,7,3,3,-5,-8,-9,43,41,39,1026,1025,1024,10,10,10,10,8,,0.00,6,,283<br />
2001-2-5,8,6,5,4,2,-2,93,73,53,1024,1023,1023,10,10,10,8,6,,0.00,6,Rain,308<br />
2001-2-6,12,9,6,6,4,4,87,80,67,1014,1013,1011,10,9,7,16,6,,0.00,6,Rain,311<br />
2001-2-7,10,8,6,7,5,4,93,84,71,1014,1012,1011,10,6,3,8,5,,0.00,7,Rain,272<br />
2001-2-8,6,6,5,2,2,1,81,76,70,1010,1010,1010,10,9,8,21,16,,0.00,4,,250<br />
2001-2-10,8,,8,-3,-3,-3,46,46,46,1021,1021,1021,10,10,10,32,32,50,0.00,6,,290<br />
2001-2-12,9,9,7,-9,-11,-12,31,26,22,1023,1023,1023,10,10,10,23,21,,0.00,6,,285<br />
2001-2-13,3,,3,-12,-12,-12,33,33,33,1017,1017,1017,10,10,10,11,11,,0.00,6,,280<br />
2001-2-14,9,8,7,-4,-6,-9,43,36,29,1011,1010,1010,10,10,10,34,27,55,0.00,5,Rain,294<br />
2001-2-16,9,4,1,-2,-6,-12,70,49,27,1019,1015,1012,10,10,10,40,16,64,0.00,3,Thunderstorm,349<br />
2001-2-18,11,11,9,-1,-2,-3,50,44,38,1014,1014,1013,10,10,10,19,19,,0.00,6,,275<br />
2001-2-19,15,14,12,-3,-4,-5,31,30,29,1013,1012,1011,10,10,10,37,34,58,0.00,1,,297<br />
2001-2-20,11,8,8,2,0,-2,54,52,50,1020,1020,1020,10,10,10,13,8,,0.00,4,,210<br />
2001-2-21,13,13,9,8,6,4,93,74,54,1014,1014,1013,10,7,3,14,11,,0.00,7,Rain,250<br />
2001-2-22,9,8,8,7,6,5,93,85,76,1012,1012,1012,10,8,5,16,14,,0.00,4,,273<br />
2001-2-23,18,16,14,6,6,4,59,52,45,1009,1008,1007,10,10,10,21,16,,0.00,5,Rain,235<br />
2001-2-24,13,11,10,11,9,6,100,90,63,1006,1002,1000,10,4,1,13,8,,0.00,8,Rain,107<br />
2001-2-25,,,,,,,,,,,,,10,10,10,39,39,77,0.00,,,300<br />
2001-2-26,7,3,1,-9,-10,-11,48,37,29,1026,1025,1023,10,10,10,37,32,55,0.00,4,,302<br />
2001-2-27,13,6,0,3,0,-4,75,59,51,1029,1028,1027,10,10,10,10,6,,0.00,5,,325<br />
2001-2-28,10,8,5,9,5,-1,94,80,65,1021,1018,1013,10,7,3,13,8,,0.00,7,Rain,25<br />
2001-3-1,11,10,6,10,8,3,94,92,81,1005,1004,1003,10,6,3,23,13,,0.00,5,Rain,27<br />
2001-3-2,11,8,5,1,-3,-5,76,50,33,1013,1009,1004,10,10,10,34,23,53,0.00,1,,297<br />
2001-3-3,11,7,3,4,1,-3,65,63,61,1024,1023,1021,10,10,10,19,8,,0.00,7,,33<br />
