EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,10,7,3,9,6,2,100,89,66,1015,1013,1011,10,9,5,40,21,58,0.00,8,Rain,37<br />
2001-1-2,7,4,3,5,3,1,93,85,76,1020,1019,1016,10,10,10,32,16,47,0.00,8,Rain,279<br />
2001-1-3,11,8,5,6,5,-5,100,86,46,1019,1016,1014,10,9,7,18,6,,0.00,7,,241<br />
2001-1-4,12,7,2,7,4,1,100,90,67,1016,1015,1015,9,5,0,21,13,,0.00,4,Fog,258<br />
2001-1-5,10,5,0,8,6,0,100,94,82,1019,1017,1016,10,4,0,18,6,,0.00,6,Fog,173<br />
2001-1-6,9,7,6,7,6,5,100,90,82,1020,1019,1018,9,5,0,26,13,,0.00,7,Fog,258<br />
2001-1-7,9,7,6,8,6,5,100,92,82,1022,1020,1020,8,5,2,32,26,,0.00,5,,271<br />
2001-1-8,14,9,5,10,7,5,100,91,77,1020,1017,1014,10,7,2,29,19,,0.00,5,,261<br />
2001-1-9,18,12,7,10,7,4,100,77,59,1014,1010,1008,10,10,8,43,19,61,0.00,4,Rain,250<br />
2001-1-10,11,6,1,4,-1,-4,81,59,38,1025,1020,1013,10,10,10,43,21,40,0.00,1,,276<br />
2001-1-11,11,4,-2,2,-1,-4,93,69,47,1024,1021,1018,,,,79,11,,0.00,,,252<br />
2001-1-12,10,6,1,7,2,0,100,82,62,1021,1018,1017,10,8,2,18,14,,0.00,7,Rain,273<br />
2001-1-13,6,2,-1,5,1,-3,100,93,86,1030,1026,1022,10,6,1,32,21,,0.00,8,Rain-Snow,35<br />
2001-1-14,1,0,-1,-2,-4,-6,93,75,64,1031,1030,1029,10,10,5,40,27,58,0.00,8,Snow,22<br />
2001-1-15,2,1,0,-2,-3,-4,81,77,75,1029,1028,1027,10,10,7,43,35,61,0.00,8,Snow,20<br />
2001-1-16,3,2,1,0,-1,-2,87,81,75,1030,1029,1029,10,10,8,32,26,,0.00,8,Rain-Snow,18<br />
2001-1-17,3,2,1,-1,-2,-3,81,72,65,1029,1029,1028,10,10,10,26,19,,0.00,8,Rain-Snow,355<br />
2001-1-18,5,2,0,-1,-2,-4,81,72,61,1028,1027,1026,10,10,7,21,14,,0.00,8,Rain-Snow,342<br />
2001-1-19,2,0,-1,-2,-4,-6,81,74,64,1032,1030,1027,10,10,8,26,19,40,0.00,8,Snow,357<br />
2001-1-20,3,0,-2,-2,-4,-6,81,73,65,1031,1030,1030,10,10,8,18,16,,0.00,7,,354<br />
2001-1-21,4,2,0,-1,-3,-4,81,73,61,1031,1030,1029,10,10,10,26,13,,0.00,7,,28<br />
2001-1-22,2,-1,-4,-4,-7,-9,74,62,44,1032,1031,1030,10,10,10,26,18,,0.00,7,,17<br />
2001-1-23,4,2,0,2,-1,-4,100,85,75,1029,1028,1026,10,8,1,29,13,,0.00,8,Rain-Snow,14<br />
