ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-22,33,26,19,20,18,17,94,68,43,1012,1009,1006,10,8,4,10,3,,0.00,4,,193<br />
2001-1-23,33,24,17,19,17,14,94,64,34,1012,1008,1006,10,10,10,13,5,,0.00,1,,236<br />
2001-1-24,34,27,19,19,18,16,88,63,36,1011,1007,1005,10,9,7,24,5,,0.00,2,,223<br />
2001-1-25,35,27,19,19,15,8,88,54,19,1009,1006,1003,10,9,6,26,6,,0.00,1,,225<br />
2001-1-26,31,23,15,12,10,7,77,49,22,1010,1007,1004,10,9,8,11,2,,0.00,1,,157<br />
2001-1-27,32,21,10,15,9,4,82,52,18,1011,1008,1005,8,7,6,13,2,,0.00,2,,200<br />
2001-1-28,32,21,11,15,9,6,76,53,24,1013,1009,1006,10,7,5,13,2,,0.00,6,,235<br />
2001-1-29,32,23,14,18,13,11,82,59,36,1014,1010,1007,10,8,5,16,3,,0.00,1,,199<br />
2001-1-30,32,23,16,18,14,12,88,59,31,1013,1009,1005,10,9,7,21,5,,0.00,1,,203<br />
2001-1-31,32,23,15,13,12,8,82,54,22,1010,1007,1004,8,8,7,11,2,,0.00,0,,213<br />
2001-2-1,32,23,14,13,12,9,82,56,25,1010,1007,1005,8,6,3,8,5,,0.00,1,,300<br />
2001-2-2,32,23,14,13,12,10,88,58,26,1011,1007,1004,8,6,4,8,2,,0.00,1,,62<br />
2001-2-3,33,24,15,23,12,6,94,55,18,1011,1007,1005,8,6,3,8,2,,0.00,0,,122<br />
2001-2-4,32,23,15,15,12,10,82,56,26,1012,1008,1005,8,6,2,10,2,,0.00,0,,160<br />
2001-2-5,33,24,15,15,13,12,82,58,28,1012,1008,1006,10,8,4,11,2,,0.00,0,,170<br />
2001-2-6,34,24,16,14,13,10,82,51,23,1012,1008,1005,10,7,5,11,5,,0.00,1,,138<br />
2001-2-7,34,24,16,13,11,6,77,51,17,1012,1008,1005,8,7,4,10,2,,0.00,1,,204<br />
2001-2-8,33,24,15,17,13,11,88,57,28,1010,1007,1004,8,5,1,8,3,,0.00,0,,209<br />
2001-2-9,34,26,18,20,16,12,83,59,28,1010,1007,1004,8,6,3,26,6,,0.00,1,,203<br />
2001-2-10,34,27,19,19,16,11,78,57,24,1011,1008,1004,10,7,3,19,10,,0.00,2,,205<br />
2001-2-11,32,24,18,18,15,11,88,60,27,1011,1008,1005,10,8,5,14,5,,0.00,1,,209<br />
2001-2-12,32,23,15,14,12,11,82,54,27,1013,1009,1006,8,6,4,16,2,,0.00,0,,142<br />
2001-2-13,34,24,16,15,13,11,88,55,24,1012,1009,1006,8,6,3,11,3,,0.00,1,,214<br />
2001-2-14,33,26,18,18,16,15,83,60,36,1014,1010,1008,8,5,1,8,2,,0.00,1,,214<br />
2001-2-15,32,26,21,19,17,14,83,57,36,1015,1012,1009,10,6,1,13,5,,0.00,1,,192<br />
2001-2-16,31,26,20,17,16,15,83,56,38,1016,1013,1010,7,6,3,13,3,,0.00,1,,217<br />
2001-2-17,30,26,21,16,15,13,73,52,35,1016,1012,1009,8,6,2,19,6,,0.00,1,,209<br />
2001-2-18,33,26,19,17,16,15,83,58,36,1014,1010,1007,8,5,2,11,2,,0.00,1,,215<br />
2001-2-19,33,26,19,17,16,13,83,58,31,1013,1009,1006,10,8,5,11,2,,0.00,1,,172<br />
2001-2-20,34,27,19,16,11,5,73,45,16,1009,1007,1005,10,10,10,16,6,,0.00,1,,242<br />
2001-2-21,33,24,16,12,11,4,77,47,16,1011,1007,1005,8,6,3,10,3,,0.00,0,,10<br />
2001-2-22,33,24,16,14,12,10,77,51,24,1011,1007,1004,8,6,3,11,3,,0.00,0,,191<br />
2001-2-23,34,26,17,14,10,6,73,43,18,1011,1007,1004,10,5,3,19,3,,0.00,0,,182<br />
2001-2-24,33,26,18,13,12,9,68,43,23,1010,1007,1004,10,8,6,24,5,,0.00,0,,209<br />
2001-2-25,32,24,18,14,13,10,77,49,26,1010,1007,1005,8,7,5,11,3,,0.00,0,,110<br />
2001-2-26,34,26,17,15,12,10,72,49,23,1012,1009,1005,8,6,2,11,3,,0.00,0,,200<br />
2001-2-27,35,27,18,16,13,10,77,49,22,1014,1011,1008,10,7,2,14,3,,0.00,0,,226<br />
2001-2-28,36,27,19,15,13,9,73,48,19,1015,1011,1008,8,6,2,13,3,,0.00,0,,307<br />
2001-3-1,35,28,20,15,12,8,68,44,19,1015,1011,1008,7,5,2,11,3,,0.00,1,,291<br />
2001-3-2,34,26,18,16,13,11,73,49,27,1015,1011,1008,6,4,1,10,3,,0.00,0,,233<br />
2001-3-3,36,26,17,14,12,7,77,47,17,1014,1010,1007,6,4,1,11,2,,0.00,0,,114<br />
2001-3-4,34,27,20,20,16,10,68,53,37,1013,1010,1006,7,5,1,16,5,,0.00,1,,204<br />
2001-3-5,34,28,23,19,18,17,78,56,38,1013,1009,1005,8,7,3,16,10,,0.00,1,,188<br />
2001-3-6,36,28,21,19,16,9,83,51,19,1012,1008,1005,10,8,5,16,5,,0.00,1,,192<br />
2001-3-7,36,27,19,15,13,9,73,44,22,1012,1008,1004,8,7,5,16,5,,0.00,0,,142<br />
2001-3-8,35,27,19,22,14,8,89,49,19,1012,1008,1004,10,6,3,16,3,,0.00,2,Rain,195<br />
2001-3-9,25,23,22,22,22,21,100,90,78,1014,1011,1010,10,8,4,16,6,,0.00,7,Rain,228<br />
2001-3-10,22,21,21,21,21,20,100,94,88,1015,1013,1011,10,6,2,13,6,,0.00,8,Rain,216<br />
2001-3-11,23,21,20,21,20,19,100,90,78,1015,1013,1011,10,8,5,13,5,,0.00,8,Rain,219<br />
2001-3-12,21,20,20,20,20,19,100,95,88,1014,1013,1011,10,7,4,10,3,,0.00,8,Rain,246<br />
2001-3-13,24,22,20,20,19,19,100,90,78,1014,1012,1010,10,9,4,11,5,,0.00,8,Rain,33<br />
2001-3-14,27,23,21,21,20,19,94,82,65,1014,1012,1010,10,9,5,32,5,,0.00,6,Rain,342<br />
2001-3-15,25,22,20,22,20,12,100,88,47,1015,1013,1010,10,9,4,27,8,,0.00,7,Rain,17<br />
2001-3-16,31,26,21,22,21,20,94,77,52,1013,1009,1005,10,10,10,10,2,,0.00,4,,152<br />
2001-3-17,34,28,22,21,20,17,94,66,36,1009,1006,1003,10,10,10,14,2,,0.00,2,,186<br />
2001-3-18,35,28,21,21,19,17,88,59,34,1010,1007,1003,10,10,10,21,3,,0.00,1,,195<br />
2001-3-19,34,28,23,22,21,19,88,64,44,1011,1008,1004,10,10,10,13,6,,0.00,2,,167<br />
2001-3-20,33,28,24,23,22,20,83,69,49,1010,1007,1004,10,10,10,16,6,,0.00,4,,191<br />
2001-3-21,34,28,22,22,21,16,94,67,34,1010,1006,1002,10,9,6,14,3,,0.00,2,,205<br />
2001-3-22,31,26,22,23,21,20,94,71,55,1010,1007,1003,10,10,10,14,6,,0.00,4,Rain,192<br />
2001-3-23,33,28,24,23,22,20,89,68,49,1009,1006,1002,10,10,10,16,8,,0.00,3,Thunderstorm,209<br />
2001-3-24,33,28,23,22,21,20,88,66,46,1009,1005,1001,10,10,8,14,5,,0.00,3,,189<br />
2001-3-25,34,28,23,22,21,19,88,66,41,1008,1004,1000,10,10,8,11,2,,0.00,1,,174<br />
2001-3-26,34,28,23,21,19,16,78,59,34,1006,1003,999,10,9,6,16,3,,0.00,2,,149<br />
2001-3-27,33,27,22,21,19,17,83,62,43,1006,1003,1000,10,8,6,13,2,,0.00,2,,234<br />
2001-3-28,35,29,23,20,18,16,78,58,32,1007,1005,1002,10,8,6,11,5,,0.00,1,,182<br />
2001-3-29,34,28,22,19,18,16,78,57,34,1009,1006,1002,8,5,3,10,2,,0.00,1,,125<br />
2001-3-30,34,28,22,21,19,18,83,61,38,1010,1007,1004,10,7,3,11,3,,0.00,1,,207<br />
2001-3-31,34,28,23,21,20,19,83,62,41,1012,1009,1006,8,7,5,11,2,,0.00,1,,190<br />
2001-4-1,36,29,23,22,20,11,83,61,24,1012,1008,1005,10,7,4,16,3,,0.00,1,,222<br />
2001-4-2,35,29,23,21,19,16,88,59,34,1010,1007,1003,10,7,6,16,5,,0.00,1,,188<br />
2001-4-3,37,29,22,20,18,12,78,53,22,1010,1007,1003,10,7,5,13,2,,0.00,1,,211<br />
2001-4-4,36,29,22,20,18,16,78,56,30,1008,1006,1003,7,6,5,6,0,,0.00,0,,175<br />
2001-4-5,36,29,23,20,19,17,78,56,32,1010,1006,1003,6,5,3,11,2,,0.00,0,,201<br />
2001-4-6,36,29,23,21,20,17,83,57,32,1011,1008,1004,7,5,4,11,2,,0.00,0,,134<br />
2001-4-7,38,31,24,20,18,16,78,52,27,1011,1008,1004,7,6,4,16,3,,0.00,0,,202<br />
2001-4-8,36,29,23,20,19,18,73,56,37,1010,1006,1002,8,7,5,13,2,,0.00,0,,228<br />
2001-4-9,37,30,23,21,19,14,78,54,30,1009,1006,1003,8,7,5,10,2,,0.00,0,,115<br />
2001-4-10,38,30,23,20,19,17,78,54,29,1011,1008,1005,8,6,5,11,2,,0.00,1,,193<br />
2001-4-11,37,31,25,21,19,16,74,52,32,1011,1007,1003,7,6,5,19,3,,0.00,0,,171<br />
2001-4-12,37,31,25,23,20,17,78,61,30,1011,1007,1004,10,8,4,37,8,,0.00,2,Thunderstorm,330<br />
2001-4-13,36,29,22,22,19,15,88,59,28,1013,1009,1005,10,7,3,14,3,,0.00,1,,285<br />
2001-4-14,37,30,24,22,19,15,78,55,27,1014,1010,1007,10,9,7,13,3,,0.00,1,,71<br />
2001-4-15,38,30,23,20,18,13,78,51,24,1014,1010,1006,10,9,7,10,3,,0.00,1,,158<br />
2001-4-16,38,31,25,20,18,16,69,48,27,1011,1008,1004,10,9,7,16,5,,0.00,2,,204<br />
2001-4-17,39,32,25,20,18,15,74,46,24,1010,1006,1002,10,9,8,14,6,,0.00,1,,198<br />
2001-4-18,38,33,28,21,18,15,58,42,29,1009,1005,1001,10,9,7,19,8,,0.00,1,,169<br />
2001-4-19,38,31,24,20,19,18,73,50,31,1007,1004,1000,10,9,4,24,3,,0.00,1,,161<br />
2001-4-20,39,32,25,21,18,11,74,47,18,1006,1002,998,10,9,7,23,6,,0.00,1,,227<br />
2001-4-21,37,30,24,20,17,15,69,44,27,1005,1002,999,10,9,6,14,5,,0.00,1,,176<br />
2001-4-22,38,31,25,20,18,16,69,48,27,1007,1003,1000,10,9,6,16,6,,0.00,1,,188<br />
2001-4-23,39,32,25,21,17,12,74,45,20,1007,1004,1001,10,9,6,21,6,,0.00,1,,199<br />
2001-4-24,39,31,23,17,15,13,65,39,22,1009,1005,1001,10,9,7,21,3,,0.00,1,,194<br />
2001-4-25,38,31,24,20,17,14,65,44,27,1008,1005,1001,10,9,7,11,5,,0.00,1,,201<br />
2001-4-26,38,32,26,26,19,15,89,51,25,1010,1006,1002,10,10,7,16,10,,0.00,1,,195<br />
2001-4-27,38,32,27,21,18,14,66,46,24,1009,1005,1001,10,10,10,24,11,,0.00,1,,190<br />
2001-4-28,39,32,25,19,17,13,65,40,22,1008,1004,1000,10,10,8,19,10,,0.00,1,,187<br />
2001-4-29,38,31,25,19,17,13,65,42,22,1008,1005,1001,10,9,8,16,5,,0.00,1,,187<br />
2001-4-30,38,32,27,21,19,15,66,47,25,1010,1007,1003,10,9,6,21,8,,0.00,3,Rain-Thunderstorm,186<br />
2001-5-1,30,27,24,23,22,20,94,71,62,1011,1008,1004,10,10,6,21,8,,0.00,6,Rain-Thunderstorm,200<br />
2001-5-2,30,27,23,23,22,21,94,81,62,1010,1007,1004,10,9,7,14,5,,0.00,7,Rain,199<br />
2001-5-3,27,24,23,23,22,21,94,86,70,1009,1007,1004,10,9,6,13,5,,0.00,7,Rain,12<br />
2001-5-4,32,27,22,23,22,21,100,81,58,1010,1007,1004,10,9,4,14,8,,0.00,5,Rain,203<br />
2001-5-5,34,29,24,23,23,21,94,71,49,1010,1008,1004,10,10,10,16,8,,0.00,2,,211<br />
2001-5-6,34,29,24,24,22,21,89,77,49,1010,1008,1005,10,10,8,24,5,,0.00,3,Rain-Thunderstorm,190<br />
2001-5-7,32,27,23,24,23,22,94,78,58,1010,1008,1004,10,10,7,13,5,,0.00,4,Rain,230<br />
2001-5-8,32,28,24,23,22,21,89,70,52,1008,1005,1002,10,10,10,143,11,,0.00,5,,218<br />
2001-5-9,33,28,23,24,22,20,94,70,49,1008,1005,1001,10,10,8,14,6,,0.00,4,Rain-Thunderstorm,192<br />
2001-5-10,34,28,23,25,23,22,94,73,49,1007,1005,1001,10,10,10,14,3,,0.00,3,,153<br />
2001-5-11,32,28,24,23,22,20,83,71,52,1009,1007,1004,10,10,10,32,13,,0.00,4,,15<br />
2001-5-12,32,27,23,23,22,20,94,79,49,1009,1006,1003,10,9,6,29,3,,0.00,4,Rain,236<br />
2001-5-13,33,28,24,23,22,21,89,75,49,1007,1004,1000,10,10,8,23,5,,0.00,5,Rain,197<br />
2001-5-14,31,27,24,23,22,21,94,78,58,1009,1004,1002,10,10,7,21,8,,0.00,3,Rain,219<br />
2001-5-15,34,28,23,23,22,20,94,67,44,1007,1005,1002,10,10,10,14,5,,0.00,3,,71<br />
2001-5-16,31,27,24,23,23,22,94,77,58,1009,1007,1004,10,10,10,19,10,,0.00,4,,254<br />
2001-5-17,33,28,23,25,23,23,100,88,55,1008,1006,1002,10,9,3,14,5,,0.00,6,Rain,54<br />
2001-5-18,32,28,24,24,23,23,100,81,59,1008,1005,1001,10,10,8,14,3,,0.00,5,Rain,182<br />
2001-5-19,33,28,24,23,23,21,94,76,49,1007,1004,1000,10,10,10,19,5,,0.00,3,,219<br />
2001-5-20,32,28,24,26,23,22,100,77,55,1005,1003,1000,10,10,4,29,6,,0.00,4,Rain-Tornado,191<br />
2001-5-21,31,27,24,24,23,21,89,75,58,1006,1003,1001,10,10,10,14,5,,0.00,4,,238<br />
2001-5-22,34,29,24,24,23,22,94,75,52,1005,1003,1000,10,10,10,21,3,,0.00,3,,258<br />
2001-5-23,34,29,24,24,23,22,94,74,49,1006,1003,999,10,10,10,13,3,,0.00,3,,65<br />
2001-5-24,35,29,24,24,22,20,94,70,44,1004,1002,998,10,10,10,21,5,,0.00,2,,190<br />
2001-5-25,33,29,25,24,23,22,89,73,52,1004,1002,998,10,10,10,19,5,,0.00,4,Rain,198<br />
2001-5-26,33,28,24,24,23,22,94,77,52,1006,1003,1001,10,9,5,24,6,,0.00,4,Rain-Thunderstorm,206<br />
2001-5-27,33,28,24,24,23,23,94,84,59,1007,1005,1002,10,9,4,23,5,,0.00,5,Rain-Thunderstorm,200<br />
2001-5-28,31,27,24,24,23,22,94,85,66,1007,1005,1001,10,10,8,21,5,,0.00,4,Rain,199<br />
2001-5-29,31,27,23,24,23,22,94,82,62,1006,1004,1001,10,10,5,29,3,,0.00,4,Rain-Thunderstorm,207<br />
2001-5-30,31,28,25,24,23,22,94,82,58,1006,1004,1001,10,10,10,32,5,,0.00,5,Rain,207<br />
2001-5-31,28,26,24,24,23,23,94,86,74,1007,1005,1002,10,9,3,14,5,,0.00,5,Rain,219<br />
2001-6-1,32,28,24,24,23,22,100,78,59,1009,1006,1004,10,10,10,14,5,,0.00,5,,215<br />
2001-6-2,33,28,24,24,23,22,94,78,55,1010,1008,1005,10,10,4,26,5,,0.00,3,Rain-Thunderstorm,307<br />
2001-6-3,33,28,24,23,23,22,94,76,55,1011,1008,1005,10,10,8,24,5,,0.00,5,Thunderstorm,141<br />
2001-6-4,33,28,24,24,23,22,100,83,55,1009,1007,1005,10,10,10,14,3,,0.00,4,Rain,80<br />
2001-6-5,33,28,23,24,23,22,100,76,55,1008,1005,1001,10,10,7,19,6,,0.00,4,,178<br />
2001-6-6,33,28,24,24,23,22,89,74,55,1006,1004,1001,10,10,10,24,3,,0.00,4,,328<br />
2001-6-7,32,28,24,24,23,22,89,76,58,1006,1004,1001,10,10,10,16,2,,0.00,5,Thunderstorm,194<br />
2001-6-8,33,28,24,24,23,22,94,73,55,1005,1003,1000,10,10,10,14,5,,0.00,4,Rain,186<br />
2001-6-9,32,28,24,24,23,22,89,73,58,1006,1003,1000,10,10,7,13,5,,0.00,4,,175<br />
2001-6-10,32,28,25,24,23,22,89,78,55,1005,1003,1001,10,10,7,16,5,,0.00,4,,204<br />
2001-6-11,31,27,24,24,22,21,89,75,58,1006,1004,1002,10,10,10,14,6,,0.00,5,,212<br />
2001-6-12,32,28,24,23,22,20,89,72,55,1007,1005,1003,10,10,10,14,6,,0.00,4,,207<br />
2001-6-13,32,28,24,24,22,21,94,75,52,1008,1006,1003,10,9,8,11,5,,0.00,5,Rain,208<br />
2001-6-14,30,27,23,24,23,21,100,81,66,1007,1005,1003,10,10,10,24,3,,0.00,6,Rain,228<br />
2001-6-15,29,27,24,24,22,21,94,79,66,1006,1004,1001,10,10,8,13,3,,0.00,3,Rain,169<br />
2001-6-16,32,28,24,23,21,19,89,71,46,1005,1003,1001,10,10,10,24,6,,0.00,4,,205<br />
2001-6-17,32,28,24,24,22,21,83,72,55,1006,1004,1001,10,10,10,19,5,,0.00,3,,232<br />
2001-6-18,32,27,23,24,22,21,88,73,55,1007,1004,1002,10,10,7,13,6,,0.00,3,Rain,298<br />
2001-6-19,32,27,23,24,22,20,89,74,55,1005,1003,1001,10,10,6,11,6,,0.00,3,Rain,224<br />
2001-6-20,33,28,23,23,22,22,94,74,55,1005,1002,1000,10,10,10,16,3,,0.00,3,,189<br />
2001-6-21,32,28,24,23,22,21,89,71,58,1003,1001,999,10,10,10,13,3,,0.00,5,,190<br />
2001-6-22,34,28,23,23,22,21,89,71,49,1003,1002,999,10,10,10,21,5,,0.00,3,Rain,173<br />
2001-6-23,34,28,23,24,23,22,94,78,52,1004,1002,999,10,10,5,27,5,,0.00,4,Thunderstorm,211<br />
2001-6-24,31,27,24,24,23,23,94,83,62,1004,1003,1001,10,9,4,24,5,,0.00,4,Rain,230<br />
2001-6-25,30,27,24,24,23,22,94,81,66,1004,1003,1001,10,10,6,23,3,,0.00,4,Rain,232<br />
2001-6-26,32,27,23,24,23,22,94,75,55,1004,1002,999,10,10,10,13,5,,0.00,4,,222<br />
2001-6-27,32,28,25,23,22,21,89,71,55,1004,1002,1000,10,10,10,21,5,,0.00,5,,234<br />
2001-6-28,30,27,24,23,22,21,89,78,62,1005,1003,1002,10,10,10,26,6,,0.00,6,Rain,251<br />
2001-6-29,30,27,24,24,23,22,100,77,62,1007,1005,1003,10,10,8,11,3,,0.00,5,Rain,269<br />
2001-6-30,28,26,23,24,23,22,100,89,70,1008,1006,1004,10,9,8,13,5,,0.00,7,Rain,44<br />
2001-7-1,30,27,23,24,23,21,100,79,58,1007,1005,1001,10,9,7,14,3,,0.00,6,Rain,252<br />
2001-7-2,34,29,24,23,23,22,89,71,49,1004,1002,998,10,10,10,13,3,,0.00,3,,241<br />
2001-7-3,33,29,25,24,23,22,89,71,52,1001,999,996,10,10,10,14,6,,0.00,4,,233<br />
2001-7-4,33,29,25,24,23,22,89,73,55,1001,999,997,10,10,8,24,8,,0.00,4,,224<br />
2001-7-5,33,29,26,24,23,22,83,71,55,1001,999,996,10,10,7,16,6,,0.00,4,Rain,199<br />
2001-7-6,31,28,25,24,23,22,94,77,58,1003,1000,999,10,10,10,14,3,,0.00,4,,294<br />
2001-7-7,31,28,25,24,23,22,94,80,62,1004,1002,1000,10,10,10,14,3,,0.00,5,,29<br />
2001-7-8,32,28,24,24,23,22,94,80,55,1006,1003,1000,10,9,8,32,3,,0.00,5,Rain,228<br />
2001-7-9,25,24,24,24,23,22,94,93,89,1008,1007,1005,10,9,5,13,3,,0.00,8,Rain,208<br />
2001-7-10,29,27,24,25,23,23,94,91,74,1009,1007,1005,10,10,8,16,5,,0.00,6,Rain,212<br />
2001-7-11,31,27,24,24,23,22,94,82,66,1009,1006,1003,10,10,10,21,5,,0.00,4,Rain,337<br />
2001-7-12,32,27,23,24,22,22,94,78,55,1007,1005,1002,10,10,10,14,5,,0.00,3,,236<br />
2001-7-13,34,29,24,24,23,22,94,76,49,1005,1003,1000,10,10,5,13,3,,0.00,4,Rain,202<br />
2001-7-14,32,28,24,24,23,22,94,77,58,1005,1003,1002,10,10,8,21,5,,0.00,5,Rain-Thunderstorm,102<br />
2001-7-15,31,27,24,23,23,22,94,77,58,1006,1004,1002,10,10,10,23,6,,0.00,5,,241<br />
2001-7-16,32,28,24,23,22,21,89,75,55,1008,1005,1002,10,10,10,19,8,,0.00,4,,223<br />
2001-7-17,31,27,24,24,22,21,89,79,62,1007,1005,1002,10,10,10,10,5,,0.00,5,Rain,258<br />
2001-7-18,28,26,23,24,22,21,94,80,70,1006,1004,1003,10,10,8,14,5,,0.00,5,Rain,242<br />
2001-7-19,30,27,24,25,23,21,94,84,66,1007,1005,1003,10,10,7,11,5,,0.00,6,Rain,288<br />
2001-7-20,30,27,24,24,23,22,94,87,66,1006,1004,1002,10,9,6,11,3,,0.00,6,Rain,167<br />
2001-7-21,29,26,23,24,23,23,100,89,74,1003,1002,999,10,9,4,27,6,,0.00,7,Rain-Thunderstorm,235<br />
2001-7-22,27,26,24,25,24,23,100,94,84,1005,1002,1001,10,8,6,13,5,,0.00,8,Rain,194<br />
2001-7-23,29,26,23,24,23,23,100,88,70,1006,1004,1003,10,10,6,16,5,,0.00,6,Rain,218<br />
2001-7-24,32,28,24,24,23,23,94,83,59,1006,1004,1002,10,9,6,10,2,,0.00,5,Rain,237<br />
2001-7-25,32,28,24,25,23,22,94,80,62,1006,1004,1003,10,10,10,19,2,,0.00,4,,47<br />
2001-7-26,31,27,24,25,23,22,94,83,62,1006,1005,1002,10,9,3,24,5,,0.00,4,Rain,219<br />
2001-7-27,29,27,24,24,23,23,94,85,70,1006,1004,1003,10,9,4,21,3,,0.00,6,Rain,189<br />
2001-7-28,30,27,24,23,23,22,94,79,62,1006,1005,1003,10,10,10,10,3,,0.00,5,,166<br />
2001-7-29,32,27,23,24,23,22,94,82,55,1008,1005,1003,10,10,4,32,5,,0.00,5,Rain,60<br />
2001-7-30,31,27,23,24,23,22,100,84,66,1008,1006,1004,10,10,7,16,6,,0.00,5,Rain,357<br />
2001-7-31,31,27,24,24,23,22,94,81,62,1008,1006,1004,10,10,8,19,3,,0.00,6,Rain,265<br />
2001-8-1,31,27,23,24,23,22,94,82,66,1007,1004,1001,10,10,8,13,5,,0.00,6,Rain,354<br />
2001-8-2,30,27,23,24,23,22,100,85,70,1004,1002,999,10,9,5,16,3,,0.00,6,Rain,282<br />
2001-8-3,29,26,23,24,23,22,100,91,74,1008,1004,1003,10,8,5,26,5,,0.00,7,Rain,237<br />
2001-8-4,31,27,24,24,23,22,94,78,58,1009,1008,1005,10,10,10,13,3,,0.00,4,,203<br />
2001-8-5,33,28,23,25,23,22,100,80,55,1009,1007,1003,10,9,6,16,8,,0.00,4,Rain-Thunderstorm,323<br />
2001-8-6,31,27,23,25,23,22,100,89,70,1006,1005,1003,10,9,3,26,8,,0.00,5,Rain,326<br />
2001-8-7,32,27,23,24,23,22,100,82,58,1006,1004,1001,10,9,6,26,5,,0.00,4,Rain-Thunderstorm,229<br />
2001-8-8,32,28,24,24,23,22,94,79,58,1008,1005,1003,10,10,8,19,5,,0.00,5,Rain,189<br />
2001-8-9,33,28,24,24,23,22,94,79,55,1007,1006,1003,10,10,8,21,6,,0.00,5,Rain,241<br />
2001-8-10,31,27,24,25,24,23,94,84,66,1007,1005,1002,10,10,7,13,2,,0.00,5,Rain,210<br />
2001-8-11,28,26,23,25,23,23,100,90,79,1005,1003,1001,10,8,5,11,3,,0.00,6,Rain-Thunderstorm,92<br />
2001-8-12,28,26,23,24,23,22,100,90,74,1005,1002,1000,10,7,4,29,14,,0.00,7,Rain,219<br />
2001-8-13,31,27,24,24,23,22,94,82,62,1008,1005,1003,10,10,2,13,8,,0.00,4,Rain,226<br />
2001-8-14,32,28,24,23,23,21,94,76,58,1009,1007,1004,10,10,10,16,3,,0.00,4,,201<br />
2001-8-15,28,27,25,24,23,22,94,85,70,1009,1007,1004,10,10,6,16,3,,0.00,5,Rain,262<br />
2001-8-16,31,27,24,24,23,22,94,81,66,1006,1004,1000,10,10,8,19,5,,0.00,4,Rain,245<br />
2001-8-17,32,28,24,25,23,22,89,75,55,1005,1002,999,10,10,10,11,5,,0.00,5,,213<br />
2001-8-18,33,29,25,24,23,23,89,78,59,1005,1003,1000,10,10,7,14,6,,0.00,4,,232<br />
2001-8-19,33,29,25,24,23,20,94,75,59,1007,1005,1002,10,10,10,13,5,,0.00,4,,281<br />
