CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,13,7,0,5,2,0,100,82,41,1018,1016,1015,,,,34,16,,0.00,,,14<br />
2001-1-2,14,8,3,13,8,2,100,89,72,1018,1015,1012,10,9,5,55,24,74,0.00,5,Rain,75<br />
2001-1-3,16,12,8,12,10,6,94,86,68,1017,1013,1010,10,9,3,47,23,69,0.00,4,Rain,48<br />
2001-1-4,13,8,3,11,7,1,94,88,87,1018,1013,1006,10,8,4,50,23,69,0.00,4,Rain,31<br />
2001-1-5,14,9,4,12,8,3,94,88,82,1016,1014,1009,10,10,10,40,23,,0.00,4,,117<br />
2001-1-6,17,14,12,16,13,11,100,91,88,1014,1012,1011,10,10,8,77,43,100,0.00,4,,133<br />
2001-1-7,15,14,14,15,13,11,100,93,82,1014,1012,1010,10,10,10,53,32,72,0.00,4,Rain,129<br />
2001-1-8,14,10,7,12,9,5,94,88,87,1010,1008,1007,10,9,4,35,19,39,0.00,6,Rain-Thunderstorm,48<br />
2001-1-9,11,7,4,8,4,2,93,87,82,1020,1013,1008,10,10,5,16,10,,0.00,3,Rain-Thunderstorm,41<br />
2001-1-10,14,9,5,12,8,3,94,89,77,1021,1020,1020,10,10,10,32,19,50,0.00,5,,118<br />
2001-1-11,15,11,7,13,10,5,94,90,87,1021,1020,1019,10,10,10,39,19,48,0.00,5,,111<br />
2001-1-12,15,13,10,13,11,8,94,89,82,1020,1017,1015,10,9,5,21,14,,0.00,6,Rain,82<br />
2001-1-13,12,9,6,8,6,1,87,77,66,1015,1013,1013,10,10,10,61,32,93,0.00,6,,347<br />
2001-1-14,7,6,3,2,-1,-3,76,66,57,1019,1016,1015,10,10,10,63,53,97,0.00,1,,344<br />
2001-1-15,8,4,2,2,-1,-3,87,75,65,1022,1020,1019,10,10,10,42,32,64,0.00,1,,355<br />
2001-1-16,10,5,0,3,1,-3,100,80,40,1023,1022,1022,10,10,10,14,10,,0.00,2,,26<br />
2001-1-17,10,6,2,9,4,0,94,88,82,1022,1020,1018,10,8,4,40,16,,0.00,6,Rain-Thunderstorm,71<br />
2001-1-18,12,8,4,9,6,2,94,86,81,1021,1020,1019,10,9,5,23,11,,0.00,4,Rain,28<br />
2001-1-19,12,8,4,9,5,2,94,86,77,1021,1020,1019,10,9,7,26,14,,0.00,6,,52<br />
2001-1-20,13,9,5,8,6,3,93,85,72,1020,1019,1018,10,10,10,32,16,,0.00,5,,26<br />
2001-1-21,13,8,3,9,4,1,94,85,67,1023,1021,1019,10,10,10,27,13,,0.00,1,,30<br />
2001-1-22,12,7,2,9,5,1,94,88,77,1024,1022,1021,10,10,8,19,11,,0.00,5,,90<br />
2001-1-23,14,11,9,12,9,7,94,89,82,1020,1016,1015,10,9,7,29,21,,0.00,6,,139<br />
