IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-2,25,19,14,11,9,7,82,52,34,1023,1021,1019,8,6,3,14,6,,0.00,0,,72<br />
2002-1-3,25,21,17,13,11,8,72,50,39,1022,1020,1018,8,6,3,19,6,,0.00,0,,110<br />
2002-1-4,25,21,17,14,12,9,77,61,36,1021,1019,1017,6,5,3,19,5,,0.00,1,,122<br />
2002-1-5,26,23,20,16,14,11,65,58,54,1019,1017,1015,6,5,4,19,13,,0.00,5,,116<br />
2002-1-6,24,21,19,19,18,17,94,83,69,1019,1017,1014,8,5,3,23,14,,0.00,4,Rain-Thunderstorm,118<br />
2002-1-7,25,21,17,19,17,15,88,81,69,1020,1018,1016,6,4,2,16,11,,0.00,4,Rain-Thunderstorm,107<br />
2002-1-8,25,22,19,19,18,17,100,85,69,1021,1018,1016,8,4,2,23,13,,0.00,4,Rain-Thunderstorm,95<br />
2002-1-9,26,22,19,18,16,15,94,66,54,1020,1018,1017,8,6,4,14,11,,0.00,3,,102<br />
2002-1-10,25,21,17,16,14,11,88,65,41,1022,1020,1018,8,5,3,14,5,,0.00,1,,67<br />
2002-1-11,28,21,15,15,13,11,94,66,35,1019,1017,1015,8,6,4,19,5,,0.00,0,,85<br />
2002-1-12,27,22,17,14,12,8,77,54,32,1018,1016,1015,8,6,6,14,3,,0.00,0,,78<br />
2002-1-13,28,20,12,13,11,7,94,59,32,1018,1015,1013,8,5,1,19,5,,0.00,1,,112<br />
2002-1-14,28,20,13,13,11,9,88,52,30,1017,1014,1012,8,5,1,14,3,,0.00,0,,129<br />
2002-1-15,30,21,13,14,12,9,88,60,27,1017,1015,1012,8,5,2,11,3,,0.00,2,,164<br />
2002-1-16,30,22,15,15,12,8,94,53,25,1017,1014,1011,8,6,1,14,5,,0.00,2,,146<br />
2002-1-17,29,24,19,14,13,8,73,47,30,1016,1013,1011,8,7,3,23,11,,0.00,1,,130<br />
2002-1-18,29,26,22,17,15,13,73,55,37,1015,1012,1010,8,6,3,19,13,,0.00,1,,154<br />
2002-1-19,28,23,18,17,17,16,94,72,51,1015,1013,1011,8,5,3,14,11,,0.00,1,,116<br />
2002-1-20,32,26,19,19,17,15,94,70,38,1016,1014,1012,8,6,1,19,11,,0.00,2,,147<br />
2002-1-21,27,23,20,21,19,17,100,79,54,1016,1014,1011,8,5,1,14,5,,0.00,3,Fog,127<br />
2002-1-22,32,27,22,21,20,18,94,71,48,1016,1013,1011,8,7,3,19,13,,0.00,3,,140<br />
2002-1-23,32,27,22,21,19,16,94,64,43,1017,1014,1011,10,6,3,19,5,,0.00,2,,196<br />
2002-1-24,31,27,23,19,17,16,73,58,43,1017,1015,1013,10,6,4,14,3,,0.00,2,,317<br />
2002-1-25,30,25,20,17,12,9,83,50,27,1016,1014,1012,8,6,2,23,5,,0.00,1,,328<br />
2002-1-26,31,23,15,12,9,8,82,43,28,1017,1015,1011,8,6,2,11,2,,0.00,2,,200<br />
2002-1-27,31,24,19,13,9,8,68,37,24,1014,1012,1010,8,7,6,19,10,,0.00,2,,237<br />
2002-1-28,29,22,16,15,14,10,88,58,37,1017,1014,1013,8,5,3,23,8,,0.00,3,,44<br />
2002-1-29,30,24,19,17,14,8,73,52,37,1018,1015,1013,8,7,4,14,11,,0.00,3,,103<br />
2002-1-30,28,24,21,18,16,14,78,63,51,1019,1017,1015,10,6,4,19,14,,0.00,3,,87<br />
2002-1-31,28,23,19,19,16,11,94,62,39,1020,1017,1012,10,7,3,23,14,,0.00,2,,110<br />
2002-2-1,29,26,22,18,16,13,73,56,40,1022,1019,1016,8,6,6,14,13,,0.00,3,,109<br />
2002-2-2,29,24,20,19,16,13,83,63,37,1020,1018,1016,8,6,6,11,5,,0.00,3,Fog,113<br />
2002-2-3,28,23,19,17,14,13,78,56,39,1019,1017,1015,8,6,3,19,11,,0.00,3,,105<br />
2002-2-4,32,24,17,17,13,11,88,56,33,1018,1015,1007,8,6,3,13,6,,0.00,1,,101<br />
2002-2-5,29,24,19,18,16,14,88,62,40,1018,1016,1014,8,6,3,23,11,,0.00,0,,130<br />
2002-2-6,29,24,19,18,16,13,94,60,37,1017,1015,1013,8,6,3,23,14,,0.00,0,,148<br />
2002-2-7,30,26,22,17,16,11,69,54,40,1016,1014,1012,8,7,6,19,14,,0.00,3,,126<br />
2002-2-8,28,24,21,20,19,18,94,73,58,1017,1015,1013,6,5,3,23,18,,0.00,6,,115<br />
2002-2-9,28,24,21,20,17,15,88,70,48,1018,1016,1014,6,5,4,19,13,34,0.00,4,,130<br />
2002-2-10,29,26,23,17,16,14,65,56,40,1017,1015,1013,8,6,6,19,16,37,0.00,2,,135<br />
2002-2-11,27,23,19,18,16,15,83,69,51,1017,1016,1015,10,8,6,23,19,,0.00,3,,140<br />
2002-2-12,30,24,19,20,17,13,94,69,40,1020,1017,1015,10,6,4,26,16,,0.00,2,,112<br />
2002-2-13,32,28,25,18,16,13,65,48,31,1020,1018,1015,10,7,6,21,16,,0.00,0,,126<br />
