JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,6,4,4,2,1,-3,87,73,53,1015,1013,1012,10,10,10,37,27,,0.00,6,Rain,337<br />
2001-1-2,8,7,5,4,1,-2,81,70,57,1011,1010,1009,10,10,8,53,23,72,0.00,5,Rain,222<br />
2001-1-3,7,3,0,1,-2,-5,93,73,46,1018,1016,1015,10,6,1,64,48,85,0.00,6,Snow,266<br />
2001-1-4,2,0,-1,0,-2,-5,100,86,60,1022,1019,1017,10,3,0,47,37,69,0.00,6,Snow-Thunderstorm,250<br />
2001-1-5,5,2,1,1,-1,-3,93,84,57,1026,1025,1024,10,5,1,53,24,72,0.00,6,Rain-Snow,250<br />
2001-1-6,5,3,2,0,-1,-3,87,71,57,1031,1030,1028,10,10,6,40,32,,0.00,6,Rain-Snow,347<br />
2001-1-7,7,2,0,4,0,-1,93,87,81,1028,1020,1009,10,8,1,24,13,50,0.00,6,Rain-Snow,115<br />
2001-1-8,10,9,7,9,6,2,94,80,66,1022,1016,1010,10,10,7,48,43,61,0.00,6,Rain,5<br />
2001-1-9,13,7,2,8,4,1,93,75,47,1021,1015,1008,10,10,8,27,18,,0.00,4,Rain,161<br />
2001-1-10,9,7,5,3,2,1,87,68,62,1013,1012,1012,10,10,8,34,24,,0.00,6,,311<br />
2001-1-11,8,4,2,3,0,-4,87,70,53,1013,1011,1010,10,10,8,47,23,,0.00,5,Rain,223<br />
2001-1-12,5,3,1,-2,-5,-7,81,59,45,1018,1016,1015,10,8,3,45,32,,0.00,4,Snow,248<br />
2001-1-13,4,2,1,2,-1,-4,100,84,61,1016,1013,1011,10,7,2,39,21,,0.00,7,Rain-Snow,278<br />
2001-1-14,1,-1,-3,-1,-4,-7,100,85,56,1014,1013,1012,10,4,0,42,29,58,0.00,4,Snow,259<br />
2001-1-15,0,-2,-5,-5,-7,-9,100,74,51,1020,1018,1017,10,7,0,42,26,39,0.00,4,Snow,236<br />
2001-1-16,2,-2,-5,-3,-7,-9,93,68,44,1022,1021,1019,10,8,1,37,19,55,0.00,3,Snow,228<br />
2001-1-17,3,1,-1,0,-1,-4,100,89,60,1026,1025,1024,10,6,1,32,19,,0.00,6,Snow-Thunderstorm,234<br />
2001-1-18,5,2,-1,2,0,-4,87,81,65,1026,1024,1023,10,9,4,39,19,34,0.00,6,Rain,239<br />
2001-1-19,3,2,1,-1,-3,-4,87,69,60,1031,1029,1028,10,10,10,34,23,,0.00,4,Rain-Snow,63<br />
2001-1-20,3,2,1,3,1,-3,100,89,70,1019,1015,1011,10,7,3,21,16,,0.00,6,Rain-Snow,149<br />
2001-1-21,9,7,4,3,0,-3,93,65,50,1019,1018,1017,10,10,10,34,26,,0.00,3,,313<br />
2001-1-22,8,4,2,2,0,-4,93,74,43,1022,1021,1020,10,10,10,13,11,,0.00,5,,167<br />
