IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-3-3,22,16,11,0,-6,-9,47,23,13,1023,1019,1018,7,7,6,14,6,,0.00,5,,338<br />
2001-3-4,16,11,6,1,-1,-5,58,42,31,1024,1020,1017,10,5,3,26,10,,0.00,6,,166<br />
2001-3-5,15,11,7,4,2,-1,81,59,38,1024,1022,1020,6,5,3,21,11,,0.00,7,,189<br />
2001-3-6,19,11,4,3,-1,-3,81,48,26,1022,1019,1017,8,6,4,14,2,,0.00,0,,182<br />
2001-3-7,24,14,5,1,-3,-6,70,36,15,1019,1016,1015,10,8,5,26,6,,0.00,4,,2<br />
2001-3-8,24,14,6,-1,-3,-4,57,31,18,1020,1017,1014,10,9,6,18,5,,0.00,1,,171<br />
2001-3-9,19,13,7,6,1,-4,93,48,28,1020,1015,1013,10,7,4,35,11,,0.00,7,,191<br />
2001-3-10,7,3,0,6,1,-4,100,79,53,1022,1020,1019,10,6,0,29,18,,0.00,8,Snow,163<br />
2001-3-11,-1,-2,-4,-1,-2,-4,100,98,80,1027,1025,1022,8,2,0,21,11,,0.00,8,Snow,186<br />
2001-3-12,4,0,-4,0,-5,-9,100,76,39,1027,1024,1022,10,7,4,21,8,,0.00,4,Snow,172<br />
2001-3-13,10,3,-3,5,-1,-4,100,75,37,1022,1020,1018,10,5,3,18,10,,0.00,3,,131<br />
2001-3-14,18,9,0,4,-1,-8,100,61,16,1019,1018,1017,7,4,1,14,3,,0.00,2,,65<br />
2001-3-15,21,12,3,4,-3,-45,100,44,4,1018,1016,1014,10,6,4,14,3,,0.00,4,,91<br />
2001-3-16,22,16,9,6,2,-2,76,45,20,1015,1014,1012,10,8,5,43,5,,0.00,4,,327<br />
2001-3-17,24,16,7,7,2,-4,93,45,16,1016,1013,1009,10,10,8,35,5,,0.00,3,,196<br />
2001-3-18,12,8,4,6,2,-2,100,67,38,1026,1020,1013,10,10,8,29,21,,0.00,4,,346<br />
2001-3-19,16,10,4,5,-2,-6,100,54,25,1026,1023,1019,10,9,7,18,8,,0.00,4,,170<br />
2001-3-20,22,12,2,3,-4,-13,100,44,9,1019,1017,1015,6,5,5,21,5,,0.00,0,,345<br />
2001-3-21,23,14,6,-1,-4,-8,61,30,12,1017,1013,1010,10,10,10,21,5,,0.00,1,,108<br />
2001-3-22,25,17,8,-1,-4,-9,50,27,11,1014,1012,1011,10,9,6,32,6,,0.00,3,,192<br />
2001-3-23,26,17,9,0,-4,-10,46,25,9,1013,1009,1006,10,9,7,14,6,,0.00,6,,343<br />
2001-3-24,24,19,14,5,-1,-6,55,27,20,1008,1007,1006,10,10,10,18,10,,0.00,4,,255<br />
2001-3-25,26,19,12,9,3,-4,72,37,22,1009,1007,1004,10,10,8,29,14,,0.00,6,Rain,337<br />
2001-3-26,14,9,5,13,8,4,100,91,67,1009,1006,1004,10,8,1,35,13,,0.00,7,Rain,16<br />
2001-3-27,11,8,5,5,1,-1,100,67,53,1013,1010,1008,10,9,6,26,16,,0.00,7,Rain,346<br />
2001-3-28,21,12,4,5,2,-6,100,59,17,1020,1016,1013,10,10,10,26,10,,0.00,2,,194<br />
2001-3-29,21,13,5,7,3,0,100,59,25,1020,1016,1012,7,7,6,26,6,,0.00,0,,98<br />
2001-3-30,22,16,10,9,5,3,88,54,29,1020,1017,1013,10,8,6,26,10,,0.00,2,,138<br />
2001-3-31,20,13,7,7,5,2,100,60,37,1024,1021,1019,10,9,6,26,16,,0.00,4,,183<br />
2001-4-1,15,11,7,6,4,3,87,67,51,1031,1028,1024,10,9,6,21,13,,0.00,7,,185<br />
2001-4-2,17,12,8,6,4,2,87,64,42,1031,1028,1024,10,8,6,14,10,,0.00,7,,176<br />
2001-4-3,27,17,7,6,3,-1,93,47,16,1025,1021,1018,7,7,7,11,5,,0.00,0,,57<br />
2001-4-4,30,20,10,5,2,-4,62,33,12,1024,1020,1018,10,8,6,21,6,,0.00,3,,163<br />
2001-4-5,22,16,11,11,7,5,100,59,33,1029,1025,1022,10,10,10,18,13,,0.00,6,,188<br />
2001-4-6,31,20,10,9,6,1,94,44,18,1021,1017,1014,8,8,7,18,3,,0.00,3,,183<br />
2001-4-7,33,24,15,6,4,1,48,29,16,1017,1015,1013,10,9,6,43,10,,0.00,5,,213<br />
2001-4-8,27,21,15,9,7,2,59,43,30,1017,1015,1013,10,7,5,26,10,,0.00,5,,175<br />
2001-4-9,26,18,11,12,9,7,100,61,30,1015,1013,1010,10,8,4,21,5,,0.00,1,,175<br />
2001-4-10,24,18,12,12,9,6,100,64,31,1014,1012,1010,8,5,2,29,10,,0.00,2,Thunderstorm,197<br />
2001-4-11,25,18,10,10,8,2,100,65,24,1015,1014,1013,10,7,5,14,8,,0.00,0,,153<br />
2001-4-12,29,19,10,11,2,-9,100,39,10,1014,1010,1007,10,8,6,14,6,,0.00,0,,265<br />
2001-4-13,24,18,13,6,2,-7,47,34,18,1015,1008,1005,10,8,3,29,11,,0.00,2,,10<br />
2001-4-14,21,14,9,7,6,3,87,56,37,1019,1017,1015,10,8,6,26,10,,0.00,3,,161<br />
2001-4-15,26,17,9,8,6,4,93,51,26,1019,1017,1013,8,7,6,14,6,,0.00,0,,134<br />
2001-4-16,28,20,13,7,4,1,63,37,21,1016,1013,1010,10,10,10,35,10,,0.00,3,,134<br />
2001-4-17,25,18,10,7,5,2,66,46,29,1015,1013,1003,10,9,7,26,10,,0.00,3,,153<br />
2001-4-18,19,14,10,11,8,5,100,70,45,1018,1015,1013,10,10,8,29,10,,0.00,4,Rain,45<br />
2001-4-19,22,14,7,9,3,-3,100,51,21,1016,1015,1013,10,10,10,14,5,,0.00,2,,143<br />
2001-4-20,27,18,10,4,-1,-6,66,31,12,1015,1014,1012,10,10,10,18,8,,0.00,3,,44<br />
2001-4-21,28,20,12,3,0,-3,51,27,14,1016,1013,1011,10,10,10,35,10,,0.00,5,,187<br />
2001-4-22,22,18,14,9,4,3,63,41,29,1018,1015,1013,10,10,10,35,13,,0.00,4,,179<br />
2001-4-23,25,18,10,9,4,3,94,43,25,1018,1016,1014,10,7,6,21,10,,0.00,2,,168<br />
2001-4-24,27,19,11,8,4,1,76,39,20,1017,1016,1014,7,5,4,14,6,,0.00,6,,180<br />
2001-4-25,30,21,13,6,3,0,63,31,15,1017,1015,1013,10,8,6,18,6,,0.00,4,,159<br />
2001-4-26,33,23,14,4,1,-1,42,24,13,1014,1012,1009,10,8,6,26,6,,0.00,2,,178<br />
2001-4-27,31,24,18,9,4,-1,46,30,18,1017,1013,1011,10,8,4,29,14,,0.00,3,,152<br />
2001-4-28,28,21,15,4,1,-1,36,26,19,1018,1016,1015,10,10,10,21,10,,0.00,6,,181<br />
2001-4-29,27,21,15,5,3,-1,48,31,23,1019,1017,1015,10,9,5,29,10,,0.00,3,,154<br />
2001-4-30,27,20,14,6,3,1,48,34,21,1028,1017,1015,10,10,10,29,11,,0.00,5,,130<br />
2001-5-1,27,20,13,8,3,0,58,34,19,1020,1018,1016,10,10,10,26,10,,0.00,1,,165<br />
2001-5-2,31,21,12,5,1,-2,51,27,16,1019,1016,1013,,,,18,5,,0.00,,,141<br />
2001-5-3,33,24,15,10,1,-3,34,22,12,1014,1012,1008,10,10,10,18,6,,0.00,5,,67<br />
2001-5-4,34,28,23,9,6,2,33,25,18,1014,1011,1009,10,9,6,18,10,,0.00,5,,295<br />
2001-5-5,34,26,19,8,7,3,49,32,20,1017,1015,1012,10,10,10,29,16,,0.00,3,,360<br />
2001-5-6,33,27,20,13,8,4,60,31,18,1014,1011,1007,10,9,5,40,14,,0.00,5,Thunderstorm,151<br />
2001-5-7,30,22,14,17,7,-5,100,45,13,1011,1009,1007,10,10,6,26,13,,0.00,3,Thunderstorm,1<br />
2001-5-8,31,23,16,13,4,-7,82,34,10,1008,1007,1005,10,10,10,26,11,,0.00,2,,340<br />
2001-5-9,34,26,18,5,-1,-7,37,19,8,1007,1006,1005,10,9,4,26,11,,0.00,3,,293<br />
2001-5-10,35,26,16,4,-1,-8,45,20,7,1016,1010,1006,10,8,4,21,10,,0.00,3,,298<br />
2001-5-11,31,24,19,2,1,-2,26,20,15,1019,1016,1012,10,10,10,32,10,,0.00,4,,174<br />
2001-5-12,34,26,18,5,3,1,37,23,14,1017,1015,1013,10,7,6,26,10,,0.00,2,,112<br />
2001-5-13,36,24,13,5,2,0,44,21,11,1017,1016,1014,10,8,6,21,8,,0.00,2,,107<br />
2001-5-14,38,27,17,4,1,-2,34,17,9,1017,1016,1014,,,,18,8,,0.00,,,149<br />
2001-5-15,38,28,19,4,0,-3,24,16,10,1017,1016,1014,8,6,6,18,6,,0.00,0,,205<br />
2001-5-16,39,29,20,4,1,-4,24,15,10,1016,1015,1012,7,6,6,18,5,,0.00,0,,124<br />
2001-5-17,36,28,20,9,4,-2,43,23,15,1018,1015,1013,8,6,4,32,6,,0.00,3,,129<br />
2001-5-18,28,23,19,11,9,6,56,44,30,1020,1018,1016,10,6,2,35,13,,0.00,4,,154<br />
2001-5-19,26,21,16,8,6,5,48,39,30,1021,1019,1018,10,10,7,26,11,,0.00,1,,153<br />
2001-5-20,28,21,15,6,4,3,48,34,21,1020,1018,1015,10,10,10,26,6,,0.00,1,,177<br />
2001-5-21,30,26,20,4,2,0,26,21,17,1016,1014,1012,10,10,10,21,11,,0.00,1,,142<br />
2001-5-22,30,22,15,4,3,0,37,26,18,1017,1016,1014,10,7,4,32,10,,0.00,3,,121<br />
2001-5-23,28,22,16,10,7,3,63,38,26,1019,1017,1016,10,9,7,29,13,,0.00,1,,155<br />
2001-5-24,32,23,14,10,7,4,63,38,21,1017,1014,1010,,,,26,10,,0.00,,,152<br />
2001-5-25,33,24,17,7,6,2,43,28,17,1015,1013,1012,10,7,3,32,10,,0.00,1,,111<br />
2001-5-26,27,21,16,12,8,4,77,42,28,1018,1016,1014,10,8,6,35,16,,0.00,2,,164<br />
2001-5-27,28,21,15,8,4,2,42,36,28,1017,1016,1013,10,8,7,26,10,,0.00,4,,186<br />
2001-5-28,29,22,15,8,5,2,49,32,23,1017,1015,1013,,,,21,8,,0.00,,,137<br />
2001-5-29,33,24,15,9,3,0,42,25,15,1014,1010,1007,,,,18,5,,0.00,,,182<br />
2001-5-30,35,27,18,6,4,0,32,21,15,1008,1006,1003,10,8,6,35,13,,0.00,4,,145<br />
2001-5-31,36,27,18,12,10,8,68,42,22,1012,1010,1008,10,8,7,29,14,,0.00,1,,168<br />
2001-6-1,33,27,21,11,9,7,49,34,23,1020,1014,1010,10,8,4,32,14,,0.00,2,,103<br />
2001-6-2,29,23,17,8,7,5,55,36,26,1023,1021,1019,,,,29,10,,0.00,,,174<br />
2001-6-3,32,23,16,6,3,-1,48,26,16,1020,1017,1010,6,6,6,26,8,,0.00,0,,203<br />
2001-6-4,33,24,16,6,2,-1,32,21,14,1017,1016,1014,5,3,1,32,13,,0.00,0,,107<br />
2001-6-5,34,24,16,4,2,-1,31,20,15,1015,1012,1010,,,,29,8,,0.00,,,103<br />
2001-6-6,36,27,18,4,2,-1,30,19,13,1010,1007,1005,,,,26,8,,0.00,,,128<br />
2001-6-7,39,29,19,4,1,-2,26,17,11,1009,1007,1006,10,8,6,35,8,,0.00,1,,150<br />
2001-6-8,34,27,19,8,4,-3,36,23,13,1011,1010,1008,10,8,6,35,13,,0.00,5,,156<br />
2001-6-9,33,27,21,10,8,3,40,32,24,1012,1010,1008,10,7,6,29,11,,0.00,2,,157<br />
2001-6-10,32,26,19,10,7,5,46,32,22,1014,1013,1011,8,7,6,32,10,,0.00,2,,78<br />
2001-6-11,27,23,19,9,7,5,49,38,29,1017,1016,1013,10,10,8,32,16,,0.00,5,,100<br />
2001-6-12,27,22,17,8,7,5,45,36,30,1018,1016,1015,10,10,7,35,13,,0.00,5,,128<br />
2001-6-13,28,23,19,9,7,5,43,35,28,1019,1016,1015,10,10,10,32,6,,0.00,4,,159<br />
2001-6-14,32,24,17,10,7,4,42,32,25,1017,1015,1013,10,10,10,29,10,,0.00,3,,103<br />
2001-6-15,32,26,20,8,6,3,37,28,22,1014,1012,1010,10,10,10,40,11,,0.00,2,,74<br />
2001-6-16,34,26,18,7,5,1,33,26,19,1011,1010,1008,,,,35,11,,0.00,,,85<br />
2001-6-17,34,27,19,8,6,3,37,26,19,1010,1008,1005,,,,21,8,,0.00,,,154<br />
2001-6-18,38,28,19,8,5,1,33,22,13,1007,1006,1004,10,10,10,29,3,,0.00,1,,83<br />
2001-6-19,37,28,20,11,7,0,35,24,17,1012,1010,1007,10,7,6,29,10,,0.00,3,,155<br />
2001-6-20,35,28,22,14,12,8,50,37,26,1014,1012,1010,10,7,6,35,8,,0.00,1,,70<br />
2001-6-21,34,27,21,13,12,10,53,39,28,1017,1015,1013,10,9,8,26,10,,0.00,3,,95<br />
2001-6-22,33,27,20,15,7,0,61,30,17,1018,1016,1015,10,10,10,29,11,,0.00,1,,115<br />
2001-6-23,34,26,17,5,3,0,34,21,14,1017,1015,1013,,,,21,8,,0.00,,,87<br />
2001-6-24,36,27,18,8,4,0,34,22,15,1014,1012,1011,,,,35,8,,0.00,,,111<br />
2001-6-25,38,28,18,7,3,0,30,20,14,1014,1012,1011,,,,26,10,,0.00,,,110<br />
2001-6-26,41,30,19,7,4,1,32,18,12,1011,1009,998,,,,18,5,,0.00,,,81<br />
2001-6-27,40,31,22,12,8,2,30,23,17,1012,1010,1009,6,5,4,29,8,,0.00,0,,147<br />
2001-6-28,40,31,23,13,10,7,41,27,18,1012,1010,1009,8,7,4,35,8,,0.00,0,,115<br />
2001-6-29,41,32,24,11,9,6,32,23,17,1010,1009,1007,8,6,4,32,8,,0.00,0,,126<br />
2001-6-30,33,27,22,15,13,9,57,41,31,1013,1011,1010,7,6,5,32,5,,0.00,0,,150<br />
2001-7-1,32,27,22,12,11,8,46,34,29,1016,1015,1013,10,10,10,29,13,,0.00,1,,132<br />
2001-7-2,33,27,22,12,9,8,41,33,26,1016,1014,1012,10,10,10,21,8,,0.00,2,,147<br />
2001-7-3,33,27,21,11,9,7,40,32,24,1015,1013,1011,,,,29,10,,0.00,,,142<br />
2001-7-4,23,23,23,6,6,6,33,33,33,1012,1012,1012,,,,0,0,,0.00,,,-1<br />
2001-7-5,32,28,23,9,6,4,29,26,24,1013,1013,1012,,,,18,10,,0.00,,,113<br />
2001-7-6,34,27,19,7,5,2,33,24,18,1016,1014,1012,10,10,10,26,8,,0.00,1,,182<br />
2001-7-7,36,27,19,7,4,0,31,23,17,1015,1014,1013,,,,26,6,,0.00,,,141<br />
2001-7-8,37,30,23,9,6,3,27,22,17,1016,1014,1012,,,,26,8,,0.00,,,129<br />
2001-7-9,37,29,22,10,7,4,33,24,18,1013,1011,1010,8,8,6,35,10,,0.00,0,,107<br />
2001-7-10,37,28,20,8,6,3,35,23,15,1011,1010,1008,,,,32,6,,0.00,,,134<br />
2001-7-11,39,30,22,10,6,3,29,21,16,1009,1008,1007,8,8,8,32,13,,0.00,0,,96<br />
2001-7-12,38,30,23,11,7,2,36,24,20,1011,1010,1008,7,7,7,32,11,,0.00,0,,128<br />
2001-7-13,37,30,24,12,8,4,30,25,21,1012,1011,1009,10,10,10,32,13,,0.00,2,,163<br />
2001-7-14,35,29,23,8,5,2,27,22,19,1015,1013,1012,10,10,10,35,13,,0.00,1,,160<br />
2001-7-15,34,28,23,8,4,1,27,22,20,1016,1015,1013,10,10,10,35,16,,0.00,2,,138<br />
2001-7-16,33,26,19,5,3,0,28,21,17,1015,1013,1011,10,10,10,26,11,,0.00,4,,123<br />
2001-7-17,34,27,19,8,5,-1,30,24,20,1011,1009,1006,10,10,8,18,8,,0.00,1,,163<br />
2001-7-18,31,27,23,11,10,9,44,35,29,1008,1007,1005,10,8,6,35,14,,0.00,3,,130<br />
2001-7-19,32,26,20,14,11,4,56,42,17,1012,1008,1007,10,10,10,32,14,,0.00,2,,153<br />
2001-7-20,33,27,20,18,13,10,88,46,29,1014,1013,1011,10,10,10,29,10,,0.00,2,,123<br />
2001-7-21,34,28,22,12,9,6,44,32,21,1016,1014,1012,10,10,10,18,5,,0.00,2,,129<br />
2001-7-22,34,27,20,10,8,5,40,30,23,1016,1014,1012,,,,26,8,,0.00,,,93<br />
2001-7-23,34,27,20,11,8,6,40,30,23,1016,1014,1013,10,10,10,32,8,,0.00,2,,44<br />
2001-7-24,34,27,20,10,7,5,40,28,21,1015,1014,1013,10,10,10,26,13,,0.00,1,,62<br />
2001-7-25,35,29,23,8,6,4,33,23,16,1014,1013,1012,,,,35,13,,0.00,,,50<br />
2001-7-26,36,28,21,10,7,3,33,24,19,1014,1013,1012,10,10,10,29,11,,0.00,1,,43<br />
2001-7-27,36,29,22,10,8,6,35,24,19,1015,1014,1013,10,9,7,40,11,,0.00,2,,36<br />
2001-7-28,36,29,22,10,7,5,35,26,19,1016,1014,1013,10,10,6,32,13,,0.00,2,,22<br />
2001-7-29,33,26,19,6,3,0,33,24,16,1018,1017,1016,7,7,7,35,11,,0.00,0,,110<br />
2001-7-30,32,23,16,5,2,-3,30,23,18,1018,1017,1015,,,,26,6,,0.00,,,137<br />
2001-7-31,33,27,20,5,3,-1,25,21,17,1017,1016,1015,,,,32,11,,0.00,,,108<br />
2001-8-1,35,26,16,6,3,-1,31,21,15,1016,1014,1012,8,6,5,26,6,,0.00,0,,117<br />
2001-8-2,36,27,18,8,4,1,32,21,16,1014,1011,1005,,,,21,8,,0.00,,,121<br />
2001-8-3,37,29,22,8,6,2,29,21,16,1015,1013,1011,10,10,10,29,8,,0.00,1,,134<br />
2001-8-4,37,29,22,11,7,3,34,24,18,1019,1016,1014,10,5,1,40,10,,0.00,0,,75<br />
2001-8-5,36,30,24,17,9,5,54,27,20,1020,1019,1018,10,6,4,29,14,,0.00,0,,68<br />
2001-8-6,34,28,23,10,8,5,34,27,23,1021,1018,1015,,,,26,8,,0.00,,,171<br />
2001-8-7,35,28,20,10,7,4,40,27,20,1015,1014,1013,7,6,5,26,10,,0.00,0,,156<br />
2001-8-8,35,27,19,8,4,1,30,24,17,1017,1016,1015,8,7,6,35,6,,0.00,0,,127<br />
2001-8-9,34,27,20,8,6,2,33,25,20,1019,1017,1016,,,,29,10,,0.00,,,153<br />
2001-8-10,36,27,19,10,7,3,37,26,20,1018,1017,1015,10,8,4,29,5,,0.00,1,,117<br />
2001-8-11,34,27,20,12,8,6,50,33,23,1018,1016,998,10,10,8,29,10,,0.00,2,,78<br />
2001-8-12,31,26,20,15,9,5,73,39,28,1018,1016,1015,10,7,4,29,13,,0.00,6,,14<br />
2001-8-13,30,23,17,16,9,3,94,46,23,1019,1017,1016,10,10,6,26,11,,0.00,2,,54<br />
2001-8-14,31,23,17,9,7,3,46,31,24,1020,1018,1017,,,,29,10,,0.00,,,64<br />
2001-8-15,34,26,17,8,5,1,42,28,18,1019,1017,1016,,,,18,6,,0.00,,,143<br />
2001-8-16,35,26,16,8,4,0,37,25,19,1017,1016,1014,,,,21,6,,0.00,,,117<br />
2001-8-17,35,26,17,12,8,2,44,32,22,1017,1016,1014,8,7,5,43,11,,0.00,0,,87<br />
2001-8-18,32,26,20,11,9,6,46,36,26,1018,1016,1015,8,7,6,26,6,,0.00,0,,166<br />
2001-8-19,33,24,17,9,6,4,42,29,20,1018,1017,1016,8,7,6,26,10,,0.00,0,,144<br />
2001-8-20,35,26,17,8,6,2,39,27,18,1017,1016,1015,9,7,6,18,3,,0.00,0,,170<br />
2001-8-21,37,27,17,8,4,1,34,24,15,1017,1016,1014,7,6,6,21,8,,0.00,0,,189<br />
2001-8-22,37,27,18,9,5,1,34,23,17,1017,1015,1013,8,7,6,26,8,,0.00,0,,115<br />
