CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,8,4,1,1,0,-2,93,74,50,1018,1017,1016,10,10,10,21,11,,0.00,2,,253<br />
2001-1-2,15,8,0,7,3,-1,100,81,55,1017,1014,1011,10,10,8,27,5,45,0.00,3,,174<br />
2001-1-3,12,7,2,7,4,2,100,90,72,1015,1012,1010,10,4,1,23,13,,0.00,4,Rain,265<br />
2001-1-4,11,4,-1,8,2,-1,100,94,71,1017,1015,1012,10,3,1,11,3,,0.00,2,Rain,183<br />
2001-1-5,11,6,1,8,6,1,100,87,71,1015,1014,1012,10,9,5,16,6,,0.00,5,,143<br />
2001-1-6,15,10,5,11,7,3,100,83,67,1012,1011,1010,10,6,2,19,13,,0.00,3,,236<br />
2001-1-7,17,14,11,13,9,6,100,73,55,1013,1012,1010,10,10,10,23,14,,0.00,3,,155<br />
2001-1-8,13,10,7,10,9,7,100,96,77,1010,1008,1006,10,7,4,16,8,,0.00,4,Rain,315<br />
2001-1-9,11,7,4,8,6,3,100,89,76,1019,1015,1006,10,7,1,26,10,,0.00,3,Rain,199<br />
2001-1-10,13,10,7,7,5,3,82,72,58,1021,1020,1019,10,10,10,16,10,,0.00,4,,167<br />
2001-1-11,10,8,6,8,7,6,100,96,82,1021,1021,1020,7,3,2,13,6,,0.00,3,,304<br />
2001-1-12,8,7,6,8,7,6,100,97,87,1020,1019,1018,3,2,1,13,6,,0.00,6,Rain,299<br />
2001-1-13,9,7,6,9,3,0,100,78,61,1023,1021,1018,10,7,2,35,23,55,0.00,3,Rain,33<br />
2001-1-14,7,6,5,1,-2,-4,66,62,53,1024,1024,1023,10,10,9,39,32,60,0.00,4,,20<br />
2001-1-15,5,2,0,-1,-2,-3,87,75,61,1025,1024,1024,10,6,3,29,24,,0.00,3,Snow,301<br />
2001-1-16,2,1,0,0,-2,-4,100,82,65,1026,1026,1025,6,4,1,24,21,,0.00,3,Snow,277<br />
2001-1-17,2,1,1,2,-1,-4,100,80,65,1026,1025,1024,6,4,3,23,16,,0.00,5,Rain,282<br />
2001-1-18,4,2,0,2,0,-1,100,90,75,1024,1023,1022,4,3,2,16,11,,0.00,4,,298<br />
2001-1-19,4,3,2,3,2,1,100,94,87,1025,1024,1024,3,2,1,19,10,,0.00,5,Fog,292<br />
2001-1-20,7,6,4,5,3,2,100,85,76,1024,1023,1022,4,3,2,24,18,,0.00,4,Rain,289<br />
2001-1-21,6,4,2,5,4,2,100,97,87,1026,1024,1022,5,3,1,24,16,,0.00,4,Fog-Rain,280<br />
2001-1-22,8,4,1,4,2,1,100,91,66,1026,1024,1021,9,6,3,10,5,,0.00,2,Fog,239<br />
2001-1-23,10,7,4,6,5,3,100,87,71,1020,1017,1016,10,5,1,23,10,34,0.00,5,,263<br />
2001-1-24,14,9,5,9,6,5,100,92,67,1019,1016,1013,10,3,0,21,6,,0.00,6,Fog,224<br />
2001-1-25,17,11,6,10,8,5,100,83,63,1014,1013,1010,10,6,2,21,13,37,0.00,4,,183<br />
2001-1-26,14,9,5,11,6,3,100,76,48,1012,1010,1010,10,9,3,14,8,,0.00,4,Rain,192<br />
2001-1-27,12,8,4,7,5,2,100,80,62,1010,1007,1004,10,9,4,23,11,,0.00,4,,178<br />
2001-1-28,7,6,5,7,6,4,100,96,81,1006,1005,1005,5,3,2,14,6,,0.00,5,Rain,282<br />
2001-1-29,7,6,5,7,6,5,100,100,100,1006,1004,1003,3,2,2,32,16,,0.00,4,Rain,278<br />
2001-1-30,9,8,7,8,7,5,100,90,76,1010,1005,1003,6,2,1,37,24,47,0.00,4,Rain,19<br />
2001-1-31,7,6,5,5,3,-1,100,82,57,1013,1011,1011,10,7,2,24,13,,0.00,4,Rain,326<br />
2001-2-1,7,6,4,0,-3,-6,75,51,42,1016,1013,1010,10,10,5,39,19,61,0.00,4,,28<br />
2001-2-2,6,2,-2,-3,-4,-6,86,57,42,1019,1018,1017,10,10,10,26,19,37,0.00,2,,329<br />
2001-2-3,10,3,-3,4,-1,-6,100,74,50,1019,1015,1013,10,10,10,24,8,,0.00,4,,199<br />
2001-2-4,7,3,1,2,0,-4,100,76,49,1016,1015,1014,10,8,5,13,6,,0.00,3,,301<br />
2001-2-5,13,7,2,8,6,2,100,80,67,1015,1013,1012,10,7,2,21,8,,0.00,3,,172<br />
2001-2-6,13,7,1,9,4,1,100,93,67,1023,1020,1017,2,1,0,13,5,,0.00,2,Fog,301<br />
2001-2-7,17,9,2,10,6,2,100,81,55,1024,1022,1020,10,6,0,21,6,,0.00,2,Fog,189<br />
2001-2-8,14,8,2,10,7,2,100,87,63,1020,1015,1011,9,6,1,23,8,,0.00,4,Fog,108<br />
2001-2-9,13,10,8,11,8,7,100,88,76,1017,1014,1011,10,10,7,23,10,,0.00,4,Rain,140<br />
2001-2-10,11,9,7,10,8,7,100,98,87,1030,1023,1017,10,6,1,21,10,,0.00,3,Rain,303<br />
2001-2-11,13,9,5,8,6,4,100,82,54,1037,1035,1032,9,7,6,24,16,,0.00,0,,297<br />
2001-2-12,15,10,5,6,4,1,93,73,39,1037,1033,1028,,,,26,14,,0.00,,,285<br />
2001-2-13,11,6,1,5,2,-1,93,76,58,1026,1021,1018,6,5,5,10,5,,0.00,3,,225<br />
2001-2-14,12,8,4,8,6,2,100,81,76,1026,1023,1020,7,6,4,21,10,,0.00,4,,345<br />
2001-2-15,12,6,0,4,2,0,100,82,50,1031,1030,1028,10,7,6,19,3,,0.00,0,,307<br />
2001-2-16,11,6,0,7,2,-1,100,83,54,1032,1030,1027,9,9,8,13,5,,0.00,0,,172<br />
2001-2-17,13,7,0,8,3,-1,100,84,47,1027,1025,1024,9,9,9,11,5,,0.00,0,,140<br />
2001-2-18,12,7,3,7,4,2,100,86,67,1029,1027,1025,9,5,2,26,10,,0.00,0,,283<br />
2001-2-19,11,6,1,7,1,-4,100,70,35,1030,1027,1024,8,6,3,23,6,,0.00,0,,145<br />
2001-2-20,11,6,0,7,4,-2,100,87,71,1025,1021,1019,8,2,1,13,5,,0.00,3,,231<br />
2001-2-21,11,6,0,7,3,0,100,86,62,1023,1020,1015,7,2,1,13,5,,0.00,4,Fog,102<br />
2001-2-22,11,6,0,7,3,-2,100,83,62,1015,1009,1003,8,3,2,13,5,,0.00,0,,176<br />
2001-2-23,18,10,2,7,5,1,100,78,42,1003,999,995,9,5,3,26,8,45,0.00,0,,215<br />
2001-2-24,11,7,4,7,6,3,100,89,71,1003,998,996,10,3,0,35,14,52,0.00,5,Fog-Rain,305<br />
2001-2-25,6,4,2,5,2,-3,100,84,53,1006,1005,1004,10,6,4,23,14,,0.00,4,Rain,314<br />
2001-2-26,5,2,0,2,-1,-7,100,77,42,1007,1003,999,10,6,0,32,18,50,0.00,4,Fog-Rain-Snow,338<br />
2001-2-27,7,2,-3,-3,-4,-7,93,64,37,1009,1008,1007,,,,21,10,,0.00,,,185<br />
2001-2-28,11,4,-1,5,2,-3,100,82,62,1008,1000,996,10,9,4,21,8,,0.00,4,Rain,163<br />
2001-3-1,8,6,3,5,3,1,100,84,66,1004,1002,999,10,6,2,19,10,,0.00,3,Rain,296<br />
2001-3-2,10,7,3,8,4,1,100,87,62,1006,1004,999,10,9,5,26,11,,0.00,4,Rain,153<br />
2001-3-3,8,7,5,8,6,4,100,97,87,1001,997,995,9,3,1,27,16,,0.00,5,Rain,307<br />
2001-3-4,19,12,6,11,9,6,100,74,56,1005,1003,1001,10,8,2,27,11,37,0.00,4,,177<br />
2001-3-5,21,16,12,12,11,9,100,72,49,1013,1008,1004,10,10,7,26,14,,0.00,3,,206<br />
2001-3-6,11,10,9,11,8,6,100,87,71,1022,1020,1015,10,7,1,16,10,,0.00,4,,28<br />
2001-3-7,11,9,8,8,7,5,100,84,67,1024,1021,1020,10,9,7,13,3,,0.00,5,,70<br />
2001-3-8,13,11,10,10,8,7,94,84,77,1020,1014,1008,10,6,3,26,13,,0.00,4,Rain,113<br />
2001-3-9,19,14,10,11,9,6,100,76,43,1012,1009,1008,10,9,5,24,14,,0.00,3,Rain,171<br />
2001-3-10,17,10,4,12,8,4,100,84,52,1014,1013,1012,10,10,10,14,5,,0.00,4,Rain,196<br />
2001-3-11,14,11,8,11,10,8,100,93,77,1018,1017,1014,7,2,0,11,6,,0.00,3,Fog-Rain,17<br />
2001-3-12,17,12,7,12,9,7,100,94,68,1017,1015,1012,10,4,0,14,5,,0.00,3,Fog,119<br />
2001-3-13,16,13,11,12,10,9,100,79,63,1011,1005,1003,10,10,7,32,16,53,0.00,4,Rain,190<br />
2001-3-14,19,11,3,11,7,3,100,78,40,1011,1008,1006,10,10,10,23,6,,0.00,2,,177<br />
2001-3-15,16,10,4,11,7,4,100,82,55,1015,1014,1011,10,10,10,24,5,,0.00,3,,134<br />
2001-3-16,16,11,6,12,9,6,100,85,55,1017,1016,1015,10,10,10,26,10,,0.00,2,,92<br />
