IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,22,12,3,5,1,-2,75,48,25,1019,1015,1013,9,8,7,14,8,,0.00,0,,213<br />
2001-1-2,17,13,9,7,1,-1,76,46,30,1016,1013,1011,9,8,7,27,13,,0.00,1,,266<br />
2001-1-3,14,11,9,10,8,6,94,84,67,1019,1016,1014,10,9,9,23,10,,0.00,3,Rain,263<br />
2001-1-4,16,12,8,9,8,6,94,78,55,1021,1019,1018,10,9,7,16,8,,0.00,2,,318<br />
2001-1-5,18,12,6,8,4,2,93,67,34,1020,1019,1017,10,10,9,11,8,,0.00,1,,246<br />
2001-1-6,17,11,5,8,4,4,93,68,42,1018,1017,1015,9,9,9,14,10,,0.00,0,,247<br />
2001-1-7,16,11,6,6,4,2,87,63,42,1021,1019,1017,10,10,10,16,10,,0.00,1,,341<br />
2001-1-8,17,10,4,5,2,1,87,60,34,1025,1023,1016,,,,13,10,,0.00,,,198<br />
2001-1-9,16,10,5,9,6,3,93,75,55,1026,1024,1024,9,9,9,16,10,,0.00,0,,196<br />
2001-1-10,17,11,5,10,6,4,93,77,48,1024,1023,1022,9,8,6,23,13,,0.00,1,,263<br />
2001-1-11,16,10,4,8,6,4,100,78,59,1022,1021,1019,10,9,8,21,11,,0.00,3,,245<br />
2001-1-12,15,10,6,10,7,4,94,83,67,1020,1019,1019,9,7,3,13,8,,0.00,3,,305<br />
2001-1-13,16,10,5,9,6,3,100,77,48,1022,1020,1018,10,9,8,14,11,,0.00,0,,251<br />
2001-1-14,18,11,4,7,2,-2,87,63,32,1020,1019,1015,,,,16,13,,0.00,,,241<br />
2001-1-15,23,14,6,1,-2,-4,61,40,18,1018,1017,1015,,,,21,8,,0.00,,,225<br />
2001-1-16,18,13,8,4,-2,-6,58,36,27,1020,1018,1017,9,9,9,16,13,,0.00,0,,341<br />
2001-1-17,15,11,8,9,5,2,100,66,45,1021,1019,1018,9,7,1,13,10,,0.00,0,Fog,172<br />
2001-1-18,18,11,5,8,3,-1,93,59,31,1018,1016,1014,10,10,10,24,11,,0.00,,,256<br />
2001-1-19,14,11,9,9,7,2,87,75,62,1022,1019,1017,10,10,10,39,16,,0.00,6,,258<br />
2001-1-20,16,10,5,8,6,4,93,76,48,1024,1022,1021,10,10,10,14,10,,0.00,3,,221<br />
2001-1-21,16,10,4,9,5,4,100,76,48,1021,1019,1017,10,9,8,14,6,,0.00,4,,301<br />
2001-1-22,15,10,5,7,4,1,93,72,48,1019,1018,1016,10,10,10,19,10,,0.00,3,,265<br />
2001-1-23,14,10,7,7,5,3,87,70,51,1023,1021,1019,10,10,10,27,14,,0.00,6,,266<br />
2001-1-24,14,9,5,6,4,2,87,68,51,1025,1023,1022,10,10,10,19,13,,0.00,3,,231<br />
2001-1-25,16,11,7,10,6,4,82,72,52,1022,1020,1019,10,9,9,35,18,,0.00,6,,277<br />
2001-1-26,13,9,6,7,3,1,93,69,44,1022,1020,1019,10,9,9,26,16,,0.00,4,,7<br />
2001-1-27,14,8,2,2,-2,-6,87,57,25,1023,1022,1021,9,9,9,23,10,,0.00,0,,45<br />
2001-1-28,16,7,-1,1,-3,-6,75,51,25,1022,1021,1019,,,,16,11,,0.00,,,273<br />
2001-1-29,16,8,1,6,-3,-7,65,46,27,1021,1020,1018,,,,19,13,,0.00,,,239<br />
2001-1-30,19,10,1,2,-3,-5,75,46,24,1021,1019,1018,,,,19,13,,0.00,,,277<br />
2001-1-31,29,17,4,0,-3,-6,53,37,10,1018,1016,1014,,,,16,11,,0.00,,,236<br />
2001-2-1,23,14,6,7,-6,-10,50,28,10,1016,1015,1013,,,,19,11,,0.00,,,245<br />
2001-2-2,21,13,6,7,2,-5,71,50,27,1016,1014,1013,,,,14,6,,0.00,,,80<br />
2001-2-3,17,12,8,4,-2,-6,76,40,22,1019,1015,1012,9,9,7,35,16,,0.00,1,,250<br />
2001-2-4,15,12,9,6,4,-1,82,63,48,1022,1020,1019,10,9,8,29,16,,0.00,2,,273<br />
2001-2-5,14,9,5,6,4,2,93,72,51,1023,1022,1022,10,10,8,19,10,,0.00,3,,204<br />
2001-2-6,16,9,3,7,3,2,93,67,39,1023,1022,1020,,,,19,8,,0.00,,,49<br />
2001-2-7,16,10,4,7,5,3,93,70,48,1021,1018,1016,10,10,8,23,11,,0.00,2,,288<br />
2001-2-8,13,10,5,8,6,4,93,80,58,1020,1017,1016,10,9,6,35,16,,0.00,5,,312<br />
2001-2-9,15,9,3,6,3,0,100,72,38,1022,1021,1020,7,6,6,13,10,,0.00,0,,277<br />
2001-2-10,17,10,4,8,2,-3,93,61,29,1024,1023,1022,,,,19,10,,0.00,,,67<br />
2001-2-11,19,12,5,6,2,-1,93,55,26,1029,1021,1018,8,8,8,21,8,,0.00,0,,78<br />
2001-2-12,21,13,5,1,-1,-6,66,42,18,1020,1018,1016,,,,21,10,,0.00,,,236<br />
2001-2-13,19,13,7,9,2,-1,67,46,28,1017,1014,1012,,,,13,8,,0.00,,,325<br />
2001-2-14,19,13,8,9,2,-5,93,52,23,1017,1015,1013,,,,24,13,,0.00,,,269<br />
2001-2-15,18,12,6,6,1,-5,76,50,32,1021,1020,1018,,,,16,10,,0.00,,,269<br />
