IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-2,29,29,29,22,22,22,66,66,66,1009,1009,1009,10,10,10,10,10,,0.00,6,,100<br />
2001-1-4,30,30,30,18,18,18,48,48,48,1010,1010,1010,,,,,,,0.00,1,,-1<br />
2001-1-5,25,25,25,22,22,22,83,83,83,1014,1014,1014,6,6,6,11,11,,0.00,1,,80<br />
2001-1-6,23,23,23,20,20,20,83,83,83,1013,1013,1013,6,6,6,11,11,,0.00,2,,45<br />
2001-1-8,30,30,30,20,20,20,55,55,55,1009,1009,1009,8,8,8,14,14,,0.00,3,,20<br />
2001-1-9,24,24,24,21,21,21,83,83,83,1014,1014,1014,6,6,6,10,10,,0.00,6,,60<br />
2001-1-10,29,29,29,21,21,21,62,62,62,1010,1010,1010,6,6,6,19,19,,0.00,6,,80<br />
2001-1-11,29,28,27,21,21,20,65,62,58,1014,1012,1010,8,7,6,16,16,,0.00,2,,60<br />
2001-1-12,25,25,25,21,21,21,78,78,78,1013,1013,1013,6,6,6,6,6,,0.00,3,,70<br />
2001-1-13,29,29,29,20,20,20,58,58,58,1014,1014,1014,6,6,6,21,21,,0.00,3,,80<br />
2001-1-14,,,,,,,,,,,,,6,6,6,6,6,,0.00,1,,80<br />
2001-1-15,23,23,23,20,20,20,83,83,83,1015,1015,1015,2,2,2,3,3,,0.00,1,,20<br />
2001-1-16,25,25,25,19,19,19,69,69,69,1014,1014,1014,6,6,6,8,8,,0.00,1,,70<br />
2001-1-17,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-1-18,28,26,23,21,21,20,83,74,66,1014,1013,1011,6,6,6,14,14,,0.00,6,,50<br />
2001-1-19,27,26,26,20,20,20,69,67,65,1015,1013,1011,4,4,4,26,24,,0.00,6,,40<br />
2001-1-21,28,28,28,18,18,18,54,54,54,1009,1009,1009,8,8,8,11,11,,0.00,6,,80<br />
2001-1-22,22,22,22,20,20,20,88,88,88,1010,1010,1010,2,2,2,0,0,,0.00,6,,-1<br />
2001-1-25,23,23,23,21,21,21,88,88,88,1011,1011,1011,4,4,4,0,0,,0.00,3,,-1<br />
2001-1-31,28,27,25,22,21,19,83,75,58,1011,1010,1009,6,5,4,16,13,,0.00,6,,50<br />
2001-2-1,27,27,27,23,23,23,79,79,79,,,,6,6,6,14,14,,0.00,6,,50<br />
2001-2-4,32,32,32,21,21,21,52,52,52,1008,1008,1008,10,10,10,6,6,,0.00,6,,50<br />
2001-2-9,28,28,28,19,19,19,58,58,58,1014,1014,1014,6,6,6,6,6,,0.00,1,,10<br />
2001-2-11,33,33,33,19,19,19,43,43,43,1007,1007,1007,8,8,8,10,10,,0.00,1,,110<br />
2001-2-12,27,27,27,20,20,20,65,65,65,1014,1014,1014,6,6,6,6,6,,0.00,3,,50<br />
2001-2-13,25,25,25,20,20,20,74,74,74,1014,1014,1014,4,4,4,8,8,,0.00,3,,180<br />
2001-2-14,26,26,26,20,20,20,69,69,69,1012,1012,1012,6,6,6,11,11,,0.00,1,,60<br />
