IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-1,17,13,10,13,11,10,100,83,68,1020,1018,1015,5,3,2,8,3,,0.00,3,,300<br />
2003-1-2,21,13,7,15,11,7,100,84,46,1033,1021,1019,5,2,0,0,0,,0.00,1,Fog,-1<br />
2003-1-3,20,14,8,15,12,8,100,88,64,1021,1020,1018,4,1,0,6,0,,0.00,0,Fog,180<br />
2003-1-4,19,14,11,13,12,9,94,85,68,1020,1019,1017,3,2,1,14,5,,0.00,1,Fog,284<br />
2003-1-5,13,11,10,11,10,8,94,90,77,1022,1021,1018,1,1,0,11,6,,0.00,6,Fog,281<br />
2003-1-6,11,10,9,9,8,7,94,88,82,1024,1022,1020,1,1,1,0,0,,0.00,5,,-1<br />
2003-1-7,13,10,8,9,9,8,100,88,77,1022,1020,1019,2,1,0,6,0,,0.00,3,Fog,280<br />
2003-1-8,11,8,5,10,8,5,100,94,82,1021,1020,1019,1,1,0,8,2,,0.00,4,Fog,270<br />
2003-1-9,14,11,8,8,7,6,93,83,67,1023,1021,1020,2,1,1,6,2,,0.00,4,,270<br />
2003-1-10,14,8,2,10,7,2,100,91,72,1022,1020,1019,1,1,0,8,2,,0.00,3,Fog,280<br />
2003-1-11,12,8,5,9,7,1,100,89,47,1023,1021,1020,1,0,0,8,3,,0.00,4,Fog,286<br />
2003-1-12,15,10,5,10,8,5,100,93,72,1024,1021,1020,4,1,0,6,0,,0.00,1,Fog,290<br />
2003-1-13,8,7,5,8,6,5,100,98,93,1023,1022,1020,1,0,0,0,0,,0.00,,Fog,-1<br />
