CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,-1,-2,-2,-20,-27,-30,25,15,10,1009,1009,1009,,,,11,8,,0.00,,,157<br />
2001-1-2,1,-2,-5,-3,-6,-15,100,78,46,1008,1008,1007,10,4,0,26,10,45,0.00,5,Fog-Snow,193<br />
2001-1-3,-2,-3,-5,-4,-7,-12,93,80,59,1009,1007,1005,10,3,0,3,0,,0.00,5,Fog,350<br />
2001-1-4,-3,-4,-6,-6,-8,-11,93,79,55,1011,1009,1008,10,7,0,23,10,37,0.00,5,Fog-Snow,173<br />
2001-1-5,-1,-3,-5,-8,-16,-28,80,42,11,1010,1009,1007,10,10,10,26,18,29,0.00,6,Snow,204<br />
2001-1-6,1,-1,-3,0,-1,-3,100,92,81,1008,1007,1007,1,0,0,34,21,,0.00,,Fog-Rain-Snow,188<br />
2001-1-7,1,0,0,0,-1,-1,100,95,93,1011,1010,1010,0,0,0,34,23,60,0.00,,Fog-Rain,225<br />
2001-1-8,-1,-2,-3,-2,-3,-5,93,90,86,1007,1004,1002,1,0,0,0,0,,0.00,,Fog-Snow,-1<br />
2001-1-9,-5,-7,-9,-12,-13,-19,79,63,42,1010,1007,1003,10,10,10,0,0,,0.00,1,,-1<br />
2001-1-10,-4,-6,-6,-5,-9,-15,93,71,50,1014,1013,1012,10,10,10,14,10,,0.00,5,,172<br />
2001-1-11,0,-3,-6,-6,-8,-12,86,63,44,1016,1016,1015,10,10,10,0,0,,0.00,2,,-1<br />
2001-1-12,0,-1,-3,-2,-5,-8,100,76,55,1016,1015,1014,10,3,0,8,2,,0.00,6,Fog-Snow,155<br />
2001-1-13,-3,-4,-7,-6,-9,-14,93,75,43,1015,1015,1014,10,4,0,3,0,,0.00,3,Fog,180<br />
2001-1-14,-5,-7,-8,-26,-29,-30,18,15,13,1017,1017,1015,,,,19,5,,0.00,,,50<br />
2001-1-15,-6,-9,-12,-26,-29,-30,22,19,14,1015,1014,1014,,,,0,0,,0.00,,,-1<br />
2001-1-16,-7,-10,-12,-20,-22,-25,45,37,32,1014,1013,1013,,,,0,0,,0.00,,,-1<br />
2001-1-17,-5,-8,-11,-9,-13,-17,86,70,58,1014,1014,1013,10,7,6,23,8,,0.00,7,Snow,152<br />
2001-1-18,-4,-6,-7,-7,-8,-10,86,85,80,1014,1013,1013,2,0,0,19,10,,0.00,8,Fog-Snow,184<br />
2001-1-19,-5,-7,-9,-9,-11,-13,86,75,63,1016,1015,1014,10,9,6,19,8,,0.00,2,,160<br />
2001-1-20,-4,-7,-9,-9,-11,-12,80,72,63,1016,1016,1016,10,10,10,14,3,,0.00,5,,180<br />
2001-1-21,-4,-7,-8,-11,-13,-14,73,64,54,1016,1015,1014,10,10,10,0,0,,0.00,3,,-1<br />
2001-1-22,-4,-6,-7,-9,-12,-17,80,64,42,1016,1014,1011,10,10,10,11,2,,0.00,4,,158<br />
2001-1-23,-2,-4,-7,-6,-8,-10,93,76,64,1009,1009,1008,10,8,1,23,11,,0.00,4,Fog,176<br />
2001-1-24,-1,-3,-4,-2,-4,-8,100,84,69,1012,1010,1008,10,4,0,29,10,48,0.00,4,Fog-Snow,212<br />
2001-1-25,1,0,-1,-1,-3,-6,100,85,64,1009,1008,1006,10,3,0,26,13,48,0.00,5,Fog-Snow,217<br />
2001-1-26,-2,-3,-5,-6,-7,-11,93,75,55,1006,1004,1003,10,7,0,19,11,,0.00,6,Fog-Snow,230<br />
2001-1-27,-4,-6,-7,-6,-7,-10,93,86,74,1000,999,998,1,0,0,29,18,32,0.00,,Fog-Snow,210<br />
2001-1-28,-3,-7,-9,-13,-20,-28,58,37,19,1012,1001,1000,,,,3,2,,0.00,,,213<br />
2001-1-29,-1,-4,-7,-13,-18,-30,63,36,10,1004,1002,1001,,,,23,2,,0.00,,,70<br />
2001-1-30,-5,-7,-8,-9,-11,-12,93,77,59,1006,1004,1003,10,3,0,34,18,53,0.00,3,Fog-Snow,2<br />
2001-1-31,-7,-9,-11,-13,-16,-22,79,61,35,1007,1006,1006,10,8,1,19,5,,0.00,3,Fog,1<br />
2001-2-1,-10,-12,-15,-27,-29,-30,34,25,19,1009,1008,1006,10,10,10,26,11,40,0.00,2,,16<br />
2001-2-2,-10,-13,-16,-28,-29,-30,36,25,19,1009,1009,1008,10,10,10,19,5,,0.00,1,,346<br />
2001-2-3,-4,-8,-12,-18,-22,-30,45,32,20,1007,1005,1005,,,,8,0,,0.00,,,43<br />
2001-2-4,3,-1,-4,-11,-13,-17,55,41,30,1010,1008,1007,,,,8,0,,0.00,,,40<br />
2001-2-5,0,-2,-4,-5,-7,-8,93,71,60,1010,1009,1008,10,7,0,23,8,,0.00,5,Fog,246<br />
2001-2-6,1,-2,-4,-3,-7,-14,93,73,43,1018,1016,1014,10,8,1,11,2,,0.00,5,,25<br />
2001-2-7,1,-1,-2,-2,-4,-8,93,77,52,1019,1019,1017,10,10,10,26,8,,0.00,4,,191<br />
2001-2-8,-1,-2,-3,-2,-2,-3,100,97,86,1014,1011,1008,0,0,0,27,21,,0.00,,Fog-Snow,191<br />
2001-2-9,0,-2,-3,-2,-4,-5,100,88,69,1011,1009,1007,1,0,0,26,14,,0.00,,Fog,203<br />
2001-2-10,1,-2,-5,-8,-10,-12,74,59,41,1026,1021,1016,10,7,1,8,3,,0.00,3,Fog,57<br />
2001-2-11,2,-2,-5,-14,-25,-30,50,18,9,1035,1034,1031,,,,11,2,,0.00,,,20<br />
2001-2-12,5,2,-1,-26,-29,-30,10,9,8,1034,1031,1028,,,,8,0,,0.00,,,155<br />
2001-2-13,5,2,0,-17,-24,-29,25,14,8,1022,1019,1018,,,,3,0,,0.00,,,210<br />
2001-2-14,2,-1,-4,-7,-19,-30,74,29,8,1024,1022,1019,,,,8,2,,0.00,,,337<br />
2001-2-15,3,0,-3,-11,-17,-22,44,28,21,1028,1027,1024,,,,3,0,,0.00,,,160<br />
2001-2-16,4,1,-1,-11,-14,-16,36,30,24,1028,1027,1025,,,,0,0,,0.00,,,-1<br />
2001-2-17,1,-1,-3,-5,-8,-13,80,62,43,1022,1021,1020,10,10,10,14,3,,0.00,5,,160<br />
2001-2-18,0,-3,-6,-9,-13,-30,80,53,10,1024,1023,1022,10,10,10,23,6,37,0.00,2,,8<br />
2001-2-19,0,-3,-6,-24,-28,-30,19,14,9,1025,1023,1022,,,,27,21,35,0.00,,,358<br />
2001-2-20,-3,-4,-7,-16,-21,-28,43,31,17,1018,1016,1015,10,10,10,45,26,89,0.00,3,,2<br />
2001-2-21,1,-4,-8,-11,-14,-18,58,42,30,1017,1015,1013,10,10,10,52,19,85,0.00,2,,358<br />
2001-2-22,-1,-3,-4,-6,-8,-11,80,66,47,1010,1006,1003,10,10,10,37,31,60,0.00,4,,352<br />
2001-2-23,0,-2,-5,-11,-15,-20,59,40,25,995,993,991,10,10,10,40,16,84,0.00,3,,335<br />
2001-2-24,-8,-9,-10,-20,-21,-22,41,36,32,993,992,992,10,10,10,19,8,,0.00,4,,12<br />
2001-2-25,-7,-11,-15,-17,-25,-30,62,35,17,996,996,995,10,10,10,8,2,,0.00,5,,150<br />
2001-2-26,-11,-13,-16,-21,-26,-30,61,37,20,995,994,992,10,10,10,19,13,26,0.00,3,,2<br />
2001-2-27,-7,-11,-15,-13,-21,-27,92,49,34,997,996,996,10,6,1,23,5,,0.00,4,Fog-Snow,182<br />
2001-2-28,-7,-10,-12,-7,-11,-15,100,91,79,996,993,989,10,2,0,14,3,,0.00,6,Fog-Snow,162<br />
2001-3-1,-5,-8,-11,-10,-12,-14,85,75,59,992,991,990,10,10,10,11,2,,0.00,4,,194<br />
2001-3-2,-4,-8,-12,-9,-16,-25,93,58,19,997,996,995,10,3,0,14,3,,0.00,7,Fog-Snow,194<br />
2001-3-3,2,0,-2,-1,-2,-5,100,84,65,996,992,990,10,3,0,23,16,52,0.00,6,Fog-Snow,178<br />
2001-3-4,3,1,-1,-1,-2,-7,100,84,48,1001,999,998,10,1,0,26,18,64,0.00,6,Fog-Rain-Snow,209<br />
2001-3-5,2,1,0,0,-7,-15,100,65,28,1013,1008,1001,10,8,0,8,0,,0.00,5,Fog,350<br />
2001-3-6,2,-1,-3,-1,-5,-11,100,71,51,1017,1017,1015,10,5,0,8,0,,0.00,3,Fog,150<br />
2001-3-7,5,0,-5,-2,-12,-30,93,44,8,1016,1016,1015,0,0,0,11,2,,0.00,,Fog,166<br />
2001-3-8,2,0,-2,0,-2,-6,100,85,69,1014,1012,1009,10,4,0,23,14,52,0.00,7,Fog-Rain-Snow,189<br />
2001-3-9,2,0,-2,-1,-3,-4,100,85,65,1006,1004,1004,0,0,0,14,6,,0.00,,Fog-Snow,193<br />
2001-3-10,2,-1,-4,-2,-5,-9,93,77,60,1008,1008,1007,10,3,0,19,3,,0.00,4,Fog,162<br />
2001-3-11,5,1,-2,-4,-12,-17,65,37,21,1013,1012,1011,,,,8,0,,0.00,,,210<br />
2001-3-12,2,0,-1,1,-3,-11,93,75,41,1013,1012,1011,1,0,0,19,5,39,0.00,,Fog,176<br />
2001-3-13,-1,-2,-3,-1,-4,-11,100,85,51,1003,1001,1000,10,4,0,23,16,45,0.00,4,Fog-Snow,305<br />
2001-3-14,0,-2,-4,-9,-16,-21,69,37,20,1006,1004,1002,10,10,10,23,8,,0.00,3,,20<br />
2001-3-15,4,0,-4,-4,-13,-18,70,39,24,1012,1010,1008,10,10,10,11,2,,0.00,3,,311<br />
2001-3-16,3,-1,-4,-1,-3,-4,100,85,60,1014,1013,1012,6,2,0,11,2,,0.00,4,Fog,170<br />
