IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,24,17,9,8,4,2,76,49,27,1018,1014,1012,9,9,9,37,11,,0.00,0,,130<br />
2001-1-2,17,13,10,11,6,2,88,62,37,1013,1011,1010,10,8,3,34,13,,0.00,3,Rain,147<br />
2001-1-3,17,13,11,12,10,8,88,79,72,1018,1015,1012,10,10,6,24,13,,0.00,3,Rain,178<br />
2001-1-4,17,13,10,13,11,8,88,83,72,1020,1019,1018,10,10,10,26,11,,0.00,5,Rain,159<br />
2001-1-5,18,14,11,12,11,9,94,79,68,1020,1019,1018,10,10,10,24,10,,0.00,6,,148<br />
2001-1-6,19,14,10,11,9,7,88,72,52,1018,1017,1015,10,10,10,23,11,,0.00,6,Rain,117<br />
2001-1-7,20,15,10,16,8,5,88,68,37,1022,1019,1017,10,10,10,14,8,,0.00,2,,38<br />
2001-1-8,18,13,8,12,8,5,88,74,55,1025,1023,1022,10,10,10,23,10,,0.00,3,,106<br />
2001-1-9,19,14,10,12,10,8,88,77,56,1026,1025,1023,10,10,8,24,10,,0.00,4,,121<br />
2001-1-10,19,14,10,12,10,8,88,73,52,1025,1024,1023,10,10,10,19,10,,0.00,4,,44<br />
2001-1-11,19,14,9,13,11,7,88,81,64,1023,1021,1020,10,9,7,27,11,,0.00,2,,131<br />
2001-1-12,19,16,11,15,11,9,88,78,60,1021,1020,1019,10,9,7,27,8,,0.00,5,,87<br />
2001-1-13,20,14,8,10,8,6,87,71,43,1022,1020,1018,,,,24,8,,0.00,,,88<br />
2001-1-14,23,14,7,11,7,5,87,69,31,1021,1019,1016,9,8,8,19,6,,0.00,0,,89<br />
2001-1-15,24,16,8,8,4,1,76,51,25,1017,1016,1014,9,9,9,27,10,,0.00,0,,176<br />
2001-1-16,20,15,10,13,9,3,94,70,56,1019,1018,1018,10,10,9,19,11,,0.00,5,,174<br />
2001-1-17,19,14,11,13,11,9,94,79,56,1021,1019,1018,10,10,8,32,13,,0.00,3,,134<br />
2001-1-18,20,14,9,11,7,3,88,65,33,1018,1016,1014,10,10,10,37,16,,0.00,2,Rain-Thunderstorm,171<br />
2001-1-19,14,13,12,12,11,9,94,88,82,1020,1017,1014,10,9,6,40,26,,0.00,5,Rain-Thunderstorm,167<br />
2001-1-20,17,13,11,12,10,8,94,81,63,1023,1021,1019,10,9,3,34,14,,0.00,4,Rain,161<br />
2001-1-21,18,14,9,10,8,6,93,73,45,1022,1020,1018,10,9,8,26,11,,0.00,1,,69<br />
2001-1-22,17,12,7,10,8,5,94,77,55,1019,1017,1017,10,9,6,23,10,,0.00,3,Rain-Thunderstorm,222<br />
2001-1-23,16,13,10,11,9,8,94,85,72,1022,1020,1018,10,10,7,26,13,,0.00,5,Rain,170<br />
2001-1-24,17,13,11,12,10,9,94,85,63,1024,1022,1020,10,9,5,34,26,40,0.00,5,Rain,177<br />
2001-1-25,16,13,10,12,11,8,94,80,68,1020,1018,1017,10,10,7,37,19,55,0.00,5,Rain,304<br />
2001-1-26,14,10,6,8,4,0,87,68,38,1024,1022,1019,10,10,10,42,11,,0.00,4,,73<br />
2001-1-27,17,11,5,5,1,-3,81,59,27,1025,1023,1022,,,,21,6,,0.00,,,99<br />
2001-1-28,18,11,4,5,2,-1,81,60,28,1022,1021,1020,,,,23,8,,0.00,,,83<br />
2001-1-29,19,12,6,8,4,-1,76,58,28,1022,1020,1019,,,,24,8,,0.00,,,143<br />
2001-1-30,23,14,6,9,4,-2,81,54,23,1020,1018,1017,,,,26,11,,0.00,,,74<br />
2001-1-31,23,16,9,6,3,-2,76,47,26,1017,1015,1014,,,,27,14,47,0.00,,,170<br />
2001-2-1,20,14,8,12,6,-1,88,63,33,1016,1014,1013,10,9,3,34,11,,0.00,3,,177<br />
2001-2-2,20,15,9,11,7,2,94,67,32,1016,1014,1012,10,10,9,23,11,,0.00,2,,148<br />
2001-2-3,18,13,9,11,6,2,94,62,34,1015,1012,1009,10,10,9,42,21,64,0.00,4,Rain,205<br />
2001-2-4,17,13,11,11,9,7,94,78,63,1021,1018,1015,10,9,4,47,27,64,0.00,4,Rain,212<br />
2001-2-5,16,13,10,11,9,7,88,77,55,1023,1022,1020,10,10,5,34,18,,0.00,3,Rain,169<br />
2001-2-6,17,13,9,9,8,6,87,72,52,1024,1023,1022,10,10,10,21,11,,0.00,2,,107<br />
2001-2-7,15,12,9,11,9,7,94,85,72,1021,1018,1016,10,9,7,16,13,,0.00,5,Rain-Thunderstorm,153<br />
2001-2-8,17,13,10,9,8,7,94,74,52,1020,1017,1015,10,9,7,40,13,61,0.00,4,Rain,34<br />
2001-2-9,18,13,8,11,8,5,88,76,52,1022,1021,1020,10,10,10,27,11,,0.00,2,,133<br />
2001-2-10,19,14,9,11,8,7,93,75,49,1024,1023,1022,10,9,6,23,11,,0.00,1,,74<br />
2001-2-11,21,14,8,7,5,2,87,53,35,1023,1021,1018,,,,37,14,,0.00,,,77<br />
2001-2-12,24,18,11,9,4,0,77,45,24,1018,1017,1016,,,,39,24,50,0.00,,,97<br />
2001-2-13,19,13,8,13,9,4,81,72,59,1017,1014,1011,10,9,7,21,11,,0.00,4,,296<br />
2001-2-14,18,14,12,11,9,6,82,66,45,1015,1013,1011,10,10,10,40,19,60,0.00,3,Rain-Thunderstorm,248<br />
2001-2-15,15,13,11,13,11,9,94,86,72,1021,1019,1015,10,8,4,37,21,,0.00,5,Rain,181<br />
2001-2-16,18,14,10,11,9,8,88,78,59,1021,1019,1017,10,9,8,24,16,,0.00,3,,167<br />
2001-2-17,13,10,8,10,8,6,94,86,77,1019,1016,1015,10,9,8,27,18,47,0.00,5,Rain-Thunderstorm,143<br />
2001-2-18,16,11,7,11,9,6,93,81,68,1022,1020,1018,10,10,9,24,18,,0.00,4,,163<br />
