JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-3,7,,7,-12,-12,-12,25,25,25,1006,1006,1006,10,10,10,11,11,,0.00,0,,300<br />
2001-1-4,5,0,0,-6,-8,-10,64,48,33,1010,1009,1008,10,10,10,13,8,24,0.00,2,,290<br />
2001-1-5,7,,7,-6,-6,-6,39,39,39,1016,1016,1016,10,10,10,11,11,,0.00,1,,90<br />
2001-1-8,4,,4,-1,-1,-1,70,70,70,,,,10,10,10,13,13,26,0.00,8,,320<br />
2001-1-9,5,5,3,0,0,0,81,76,70,1026,1024,1022,9,9,9,14,8,,0.00,7,Rain,345<br />
2001-1-10,4,2,2,3,2,2,100,96,93,1006,1005,1005,9,8,6,13,13,,0.00,7,,335<br />
2001-1-12,7,7,3,-5,-6,-7,48,46,43,1010,1009,1008,10,10,10,13,11,23,0.00,0,,50<br />
2001-1-14,6,,6,-14,-14,-14,23,23,23,1005,1005,1005,10,10,10,24,24,39,0.00,3,,350<br />
2001-1-25,3,2,2,-1,-2,-4,81,74,60,1021,1020,1019,6,6,6,11,10,,0.00,8,Rain,47<br />
2001-1-26,6,3,3,3,3,2,100,90,76,1013,1012,1011,6,5,3,23,21,35,0.00,8,Rain,10<br />
2001-2-1,4,3,3,3,1,0,93,83,75,1012,1009,1003,2,1,1,13,8,21,0.00,7,Fog-Rain,349<br />
2001-2-2,3,2,2,-1,-2,-2,81,76,75,1012,1011,1011,6,5,2,16,14,24,0.00,7,Snow,353<br />
2001-2-5,5,,5,0,0,0,70,70,70,1021,1021,1021,9,9,9,14,14,,0.00,6,,330<br />
2001-2-6,8,,8,4,4,4,76,76,76,1015,1015,1015,,,,8,8,,0.00,8,Rain,70<br />
2001-2-7,3,3,3,3,2,2,100,96,93,1018,1017,1017,2,2,2,14,14,26,0.00,8,Rain,350<br />
2001-2-8,3,2,2,2,2,2,100,96,93,1012,1011,1010,6,6,6,13,6,23,0.00,7,,10<br />
2001-2-14,4,1,0,-1,-2,-3,93,81,70,1012,1011,1011,10,5,2,16,13,26,0.00,8,Snow,12<br />
2001-2-22,10,,10,6,6,6,76,76,76,1015,1015,1015,10,10,10,8,8,19,0.00,0,,240<br />
2001-3-1,7,,7,7,7,7,100,100,100,1008,1008,1008,2,2,2,13,13,19,0.00,8,Rain,70<br />
2001-3-5,6,,6,-4,-4,-4,49,49,49,1008,1008,1008,10,10,10,8,8,,0.00,0,,220<br />
2001-3-6,9,,9,2,2,2,62,62,62,1011,1011,1011,10,10,10,11,11,,0.00,0,,210<br />
2001-3-7,9,,9,-15,-15,-15,17,17,17,1005,1005,1005,10,10,10,24,24,39,0.00,6,,330<br />
2001-3-9,6,,6,-7,-7,-7,39,39,39,1011,1011,1011,10,10,10,14,14,23,0.00,6,,40<br />
2001-3-12,5,3,2,2,-1,-5,87,72,60,1017,1013,1010,6,6,6,11,11,23,0.00,8,Rain-Snow,87<br />
2001-3-26,15,,15,9,9,9,67,67,67,997,997,997,10,10,10,16,16,29,0.00,6,,10<br />
2001-3-27,14,,14,1,1,1,41,41,41,1011,1011,1011,10,10,10,8,8,,0.00,1,,160<br />
2001-3-28,12,,12,4,4,4,58,58,58,1012,1012,1012,8,8,8,11,11,21,0.00,3,,50<br />
2001-3-29,7,,7,6,6,6,93,93,93,1006,1006,1006,1,1,1,14,14,,0.00,8,Rain,20<br />
2001-3-30,4,3,3,3,3,3,100,98,93,1004,1004,1003,9,5,2,6,5,,0.00,7,Rain,299<br />
2001-4-10,21,,21,9,9,9,46,46,46,1015,1015,1015,10,10,10,13,13,24,0.00,3,,50<br />
2001-4-11,24,,24,10,10,10,41,41,41,1005,1005,1005,9,9,9,14,14,24,0.00,6,,30<br />
2001-4-16,17,,17,10,10,10,63,63,63,1018,1018,1018,10,10,10,21,21,29,0.00,0,,0<br />
2001-5-3,13,10,10,10,10,10,100,91,82,1015,1014,1014,6,6,6,19,18,29,0.00,8,Rain,350<br />
2001-5-4,12,,12,6,6,6,67,67,67,1020,1020,1020,8,8,8,13,13,,0.00,6,,10<br />
2001-5-8,17,16,16,17,16,16,100,100,100,1006,1006,1005,1,1,1,11,10,,0.00,8,Fog-Rain,157<br />
2001-5-9,18,17,16,16,16,16,100,96,88,1004,1003,1001,2,1,1,8,6,23,0.00,8,Fog,154<br />
2001-5-10,19,18,17,17,16,15,100,89,78,1007,1006,1006,2,2,1,11,8,19,0.00,8,Rain,4<br />
2001-5-16,17,16,16,17,17,16,100,100,100,1010,1009,1007,1,0,0,6,5,,0.00,8,Fog-Rain,296<br />
2001-5-22,18,,18,18,18,18,100,100,100,1013,1013,1013,2,2,2,6,6,,0.00,8,,-1<br />
2001-5-23,17,16,15,17,17,15,100,100,100,1008,1008,1006,6,2,1,14,13,24,0.00,7,Fog-Rain,334<br />
2001-5-24,21,19,17,21,19,15,100,97,88,999,999,999,6,4,2,19,14,29,0.00,8,Rain,342<br />
2001-5-27,20,16,16,18,17,16,100,97,88,1006,1006,1004,,,,16,11,,0.00,8,Rain,350<br />
2001-5-30,20,20,18,17,16,15,94,82,73,1016,1016,1015,6,4,2,19,14,27,0.00,8,Rain,169<br />
2001-5-31,20,20,20,19,18,18,94,91,88,1000,1000,999,10,8,6,21,16,27,0.00,7,,250<br />
2001-6-5,21,21,20,20,19,19,100,94,88,1012,1012,1012,2,2,2,10,8,,0.00,8,Rain,130<br />
2001-6-6,17,16,16,17,16,15,100,98,94,1012,1011,1010,2,1,1,6,5,,0.00,8,Fog-Rain,276<br />
2001-6-8,23,20,19,17,16,16,83,74,69,1011,1010,1010,6,6,6,14,8,,0.00,7,,117<br />
2001-6-12,20,,20,13,13,13,64,64,64,1009,1009,1009,10,10,10,6,6,,0.00,8,Rain,80<br />
2001-6-14,17,16,16,17,17,16,100,100,100,1005,1005,1005,2,1,1,11,10,21,0.00,8,Fog-Rain,360<br />
2001-6-15,18,16,14,17,16,14,100,98,94,1006,1005,1004,8,5,1,16,13,23,0.00,8,Rain,330<br />
2001-6-16,22,22,21,16,16,15,69,68,68,1014,1013,1012,6,6,6,10,8,23,0.00,4,,35<br />
2001-6-18,23,,23,21,21,21,88,88,88,1009,1009,1009,,,,13,13,23,0.00,8,,160<br />
2001-6-19,24,,24,22,22,22,89,89,89,1001,1001,1001,,,,8,8,,0.00,8,Rain,200<br />
2001-6-20,22,,22,21,21,21,94,94,94,1000,1000,1000,10,10,10,16,16,26,0.00,6,,170<br />
2001-6-21,18,17,17,18,17,17,100,99,94,1011,1011,1011,2,1,0,8,5,,0.00,8,Fog-Rain,10<br />
2001-6-22,20,17,17,17,17,17,100,92,83,1012,1012,1012,2,1,1,10,10,,0.00,8,Rain,7<br />
2001-6-25,29,27,25,24,23,21,78,73,70,1010,1005,1003,10,6,1,21,11,34,0.00,7,,221<br />
2001-6-26,28,23,23,23,22,22,94,87,74,1007,1006,1006,2,1,1,10,6,,0.00,4,,15<br />
2001-6-27,27,26,25,23,23,23,89,84,79,1005,1005,1004,2,2,1,11,8,21,0.00,6,,160<br />
2001-6-29,28,28,28,23,22,21,74,70,66,1004,1004,1004,6,6,6,14,13,,0.00,6,Rain,170<br />
2001-6-30,24,24,24,22,22,22,89,89,89,1006,1005,1002,1,1,1,10,8,,0.00,8,Rain,180<br />
2001-7-6,31,28,28,24,23,23,79,70,62,1005,1005,1004,,,,6,6,,0.00,6,,210<br />
2001-7-7,24,,24,21,21,21,83,83,83,1010,1010,1010,9,9,9,6,6,,0.00,8,,80<br />
2001-7-10,23,,23,21,21,21,88,88,88,1010,1010,1010,10,10,10,13,13,,0.00,0,,150<br />
2001-7-11,30,,30,23,23,23,66,66,66,1005,1005,1005,10,10,10,24,24,34,0.00,1,,160<br />
2001-7-12,28,,28,22,22,22,70,70,70,1007,1007,1007,10,10,10,21,21,32,0.00,0,,170<br />
2001-7-13,34,,34,23,23,23,52,52,52,1006,1006,1006,10,10,10,24,24,35,0.00,3,,160<br />
2001-7-19,25,,25,22,22,22,83,83,83,1011,1011,1011,6,6,6,8,8,,0.00,8,,290<br />
2001-7-20,26,,26,24,24,24,89,89,89,1010,1010,1010,10,10,10,14,14,24,0.00,3,,150<br />
2001-7-24,30,,30,23,23,23,66,66,66,1007,1007,1007,,,,6,6,,0.00,6,Rain,280<br />
2001-7-25,31,30,25,25,25,25,100,83,70,1009,1008,1007,6,5,2,14,13,24,0.00,7,Rain-Thunderstorm,126<br />
2001-7-26,27,26,24,23,23,22,94,85,74,1010,1010,1009,8,7,6,13,11,23,0.00,8,Rain,7<br />
2001-7-27,26,26,24,19,19,18,69,66,65,1012,1012,1011,10,9,8,16,14,29,0.00,6,Rain,9<br />
2001-7-30,27,,27,22,22,22,74,74,74,1015,1015,1015,,,,11,11,,0.00,1,,0<br />
2001-7-31,27,,27,23,23,23,79,79,79,1013,1013,1013,,,,2,2,,0.00,0,,-1<br />
2001-8-7,21,20,20,21,21,20,100,98,94,1012,1011,1011,2,2,1,10,8,,0.00,8,,347<br />
2001-8-9,25,,25,22,22,22,83,83,83,1012,1012,1012,,,,6,6,,0.00,8,,300<br />
2001-8-13,24,19,19,22,21,19,100,94,89,1017,1017,1017,2,2,2,6,5,,0.00,7,,60<br />
2001-8-16,25,24,24,22,22,22,89,86,83,1015,1015,1015,8,8,8,11,10,,0.00,6,,30<br />
2001-8-17,24,,24,18,18,18,69,69,69,,,,,,,,,,0.00,6,,-1<br />
2001-8-21,21,19,17,21,19,17,100,98,88,1007,1005,1002,2,1,0,16,13,29,0.00,8,Fog-Rain,358<br />
2001-8-22,26,22,19,26,23,19,100,95,69,986,986,985,2,1,0,26,21,52,0.00,7,Fog-Rain,152<br />
2001-8-24,29,27,25,24,22,22,83,76,66,,,,,,,,,,0.00,5,,-1<br />
2001-8-27,27,,27,22,22,22,74,74,74,,,,,,,,,,0.00,6,,-1<br />
2001-8-28,26,,26,24,24,24,89,89,89,,,,,,,,,,0.00,3,,-1<br />
2001-9-2,28,,28,15,15,15,45,45,45,,,,,,,,,,0.00,6,,-1<br />
2001-9-7,22,18,18,22,20,18,100,100,100,1014,1014,1014,1,1,1,6,6,,0.00,8,Fog,60<br />
2001-9-9,25,24,24,23,23,23,94,92,89,1014,1014,1014,8,8,8,14,13,,0.00,7,Rain,45<br />
2001-9-10,25,24,24,25,24,24,100,100,100,1006,1005,1004,8,2,0,16,14,45,0.00,8,Fog-Rain,101<br />
2001-9-11,24,24,24,24,24,24,100,100,100,996,991,989,6,3,0,27,14,50,0.00,8,Fog-Rain,37<br />
2001-9-12,24,,24,21,21,21,83,83,83,1005,1005,1005,10,10,10,10,10,,0.00,6,,180<br />
2001-9-14,24,23,23,23,22,21,100,91,83,1018,1017,1016,6,3,1,13,10,,0.00,7,Fog,32<br />
2001-9-17,23,22,22,20,19,19,88,83,78,1009,1009,1008,8,8,8,11,11,,0.00,7,,20<br />
2001-9-18,26,,26,22,22,22,78,78,78,1009,1009,1009,8,8,8,10,10,,0.00,3,,210<br />
2001-9-20,21,21,19,19,18,1
