CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,3,2,1,-7,-11,-16,56,41,24,998,996,993,10,10,10,37,18,66,0.00,6,,109<br />
2001-1-2,3,2,1,-5,-7,-8,60,55,52,995,995,994,10,10,10,21,14,39,0.00,1,,88<br />
2001-1-3,6,4,3,-2,-4,-5,60,58,56,995,995,993,10,10,10,19,11,35,0.00,1,,41<br />
2001-1-4,7,6,4,1,-1,-4,70,61,56,999,997,994,10,10,10,23,13,45,0.00,4,Rain,94<br />
2001-1-5,6,4,3,-3,-5,-6,56,52,45,999,998,997,10,10,10,14,10,37,0.00,2,,67<br />
2001-1-6,6,6,5,-2,-3,-6,61,54,45,998,997,997,10,10,10,19,13,40,0.00,4,,34<br />
2001-1-7,3,2,2,-4,-4,-4,65,64,60,998,997,997,10,10,10,10,8,,0.00,5,,84<br />
2001-1-8,2,0,-1,-2,-3,-5,87,80,70,1002,1000,998,10,10,8,21,10,,0.00,6,Snow,41<br />
2001-1-9,-1,-3,-5,-4,-6,-9,86,75,69,1010,1006,1002,10,10,10,24,19,,0.00,5,Snow,58<br />
2001-1-10,0,-2,-4,-4,-6,-8,93,77,55,1009,1006,1004,10,9,5,27,14,47,0.00,5,Snow-Hail,45<br />
2001-1-11,1,-1,-2,-2,-4,-9,93,77,55,1018,1012,1004,10,9,3,29,18,52,0.00,5,Snow,100<br />
2001-1-12,5,2,0,3,1,-3,93,88,75,1024,1022,1019,10,10,8,23,13,,0.00,6,Rain-Snow,179<br />
2001-1-13,6,4,4,4,3,3,93,89,87,1027,1025,1024,10,10,10,35,24,,0.00,6,Rain,220<br />
2001-1-14,7,6,6,5,5,5,93,89,87,1027,1026,1024,10,9,6,37,34,,0.00,6,Rain,212<br />
2001-1-15,7,6,6,5,4,4,93,87,81,1023,1021,1020,10,10,10,42,32,52,0.00,6,Rain,206<br />
2001-1-16,7,6,4,5,4,3,93,88,81,1023,1021,1019,10,9,6,39,29,,0.00,6,Rain,226<br />
2001-1-17,6,6,2,4,3,0,93,91,87,1027,1025,1024,10,10,10,19,11,,0.00,6,Rain,187<br />
2001-1-18,5,3,2,3,0,-3,93,79,61,1024,1022,1020,10,10,10,34,16,55,0.00,6,Rain-Snow,184<br />
2001-1-19,6,4,3,4,3,1,93,88,87,1025,1021,1019,10,10,10,34,26,,0.00,6,Rain,232<br />
2001-1-20,2,1,0,-2,-2,-3,87,82,75,1031,1029,1028,10,10,10,16,10,,0.00,1,,70<br />
2001-1-21,3,1,-1,-4,-6,-7,69,64,60,1027,1026,1025,,,,16,13,,0.00,,,110<br />
2001-1-22,0,-2,-3,-7,-8,-9,69,58,51,1024,1021,1018,,,,14,6,,0.00,,,105<br />
2001-1-23,0,-1,-1,-6,-9,-12,64,53,41,1015,1009,1005,10,10,10,34,13,55,0.00,6,Snow,83<br />
2001-1-24,6,4,3,-3,-3,-5,61,56,53,996,990,984,10,10,10,53,24,97,0.00,4,,107<br />
2001-1-25,7,6,4,2,-1,-4,81,62,53,994,988,984,10,10,8,37,27,74,0.00,5,Rain,142<br />
2001-1-26,6,4,3,-1,-3,-4,65,59,53,994,993,992,,,,14,11,,0.00,,,97<br />
2001-1-27,2,1,0,-3,-4,-5,75,68,65,996,995,994,10,10,10,8,5,,0.00,1,,62<br />
2001-1-28,-1,-2,-2,-4,-4,-5,86,82,80,1005,1003,1002,,,,14,10,,0.00,,,70<br />
2001-1-29,0,-1,-2,-1,-3,-4,93,87,80,1012,1009,1006,10,10,10,13,8,,0.00,5,Snow,65<br />
2001-1-30,1,0,-1,-1,-3,-4,93,81,75,1021,1017,1012,10,10,10,16,13,,0.00,4,,63<br />
2001-1-31,1,-3,-6,-2,-11,-14,81,57,46,1037,1031,1023,10,10,10,21,13,,0.00,4,,51<br />
2001-2-1,-5,-7,-8,-15,-17,-20,49,43,38,1040,1039,1037,,,,21,13,45,0.00,,,38<br />
2001-2-2,-8,-9,-10,-17,-19,-20,49,45,41,1040,1040,1038,10,10,10,27,19,72,0.00,1,,10<br />
2001-2-3,-10,-12,-13,-19,-21,-22,52,49,45,1037,1035,1033,10,10,10,14,11,,0.00,1,,79<br />
2001-2-4,-9,-11,-12,-15,-17,-17,67,63,53,1026,1022,1018,10,10,10,16,10,,0.00,6,,85<br />
2001-2-5,-8,-12,-15,-14,-20,-24,68,54,40,1014,1009,1004,10,10,10,26,13,40,0.00,3,Snow,68<br />
2001-2-6,-9,-11,-13,-20,-20,-20,57,47,41,1003,1000,996,10,10,10,26,19,50,0.00,3,,91<br />
