IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,19,17,14,15,14,12,100,88,78,1015,1013,1012,1,1,0,3,0,,0.00,5,Fog-Rain,57<br />
2001-1-2,22,18,16,16,15,15,94,88,64,1017,1015,1013,3,1,0,10,0,,0.00,6,Fog,290<br />
2001-1-3,19,16,12,11,11,10,94,82,60,1020,1017,1016,4,2,1,11,6,,0.00,2,,290<br />
2001-1-4,11,9,8,10,9,8,100,94,88,1020,1018,1016,2,1,0,11,2,,0.00,3,Fog,276<br />
2001-1-5,17,13,8,9,8,6,94,78,55,1020,1018,1016,5,2,1,11,6,,0.00,3,,257<br />
2001-1-6,16,10,5,11,7,4,100,89,72,1022,1018,1016,3,1,0,6,0,,0.00,0,Fog,312<br />
2001-1-7,18,11,4,11,8,3,100,83,59,1018,1016,1013,4,1,0,8,0,,0.00,0,Fog,290<br />
2001-1-8,20,13,6,11,9,5,100,78,46,1015,1014,1012,3,1,0,8,0,,0.00,3,Fog,350<br />
2001-1-9,22,14,8,11,8,5,93,67,35,1017,1015,1014,4,2,1,14,5,,0.00,0,Fog,250<br />
2001-1-10,21,13,7,10,7,6,93,65,40,1019,1016,1014,5,2,1,14,6,,0.00,0,Fog,272<br />
2001-1-11,19,12,5,11,8,4,100,85,60,1017,1015,1004,2,1,0,11,3,,0.00,0,Fog,274<br />
2001-1-12,20,12,4,11,8,4,100,80,40,1017,1015,1014,3,1,0,11,2,,0.00,1,Fog,7<br />
2001-1-13,21,16,10,11,8,5,94,71,35,1017,1015,1014,5,2,0,13,2,,0.00,1,Fog,286<br />
2001-1-14,21,13,7,10,8,6,93,67,40,1018,1016,1014,4,2,1,11,3,,0.00,0,Fog,254<br />
2001-1-15,23,14,5,11,8,4,93,66,41,1020,1017,1015,5,2,0,8,0,,0.00,0,Fog,330<br />
2001-1-16,24,16,7,10,8,5,93,64,29,1019,1017,1015,5,2,0,6,0,,0.00,0,Fog,277<br />
2001-1-17,22,13,6,10,8,4,87,65,35,1021,1019,1017,5,3,1,8,2,,0.00,0,Fog,285<br />
2001-1-18,23,14,7,10,7,5,93,65,36,1020,1017,1015,5,2,0,10,2,,0.00,0,Fog,276<br />
2001-1-19,23,16,8,12,8,6,93,66,36,1020,1017,1015,5,2,1,3,2,,0.00,0,,235<br />
2001-1-20,24,16,7,11,9,5,93,67,36,1019,1016,1014,5,2,0,0,0,,0.00,0,Fog,-1<br />
2001-1-21,24,16,8,12,9,7,100,65,36,1016,1012,1010,4,2,1,10,2,,0.00,0,Fog,63<br />
2001-1-22,24,18,12,16,12,9,88,70,44,1013,1009,1007,4,2,1,10,2,,0.00,2,,55<br />
2001-1-23,26,18,10,12,10,7,100,64,39,1012,1011,1010,6,3,0,19,5,,0.00,0,Fog,259<br />
2001-1-24,22,16,10,8,6,2,71,51,29,1015,1013,1011,5,3,2,19,13,37,0.00,0,,255<br />
2001-1-25,22,16,9,8,3,1,77,44,25,1015,1013,1011,8,5,3,23,13,40,0.00,0,,265<br />
2001-1-26,22,16,9,8,5,3,76,48,29,1015,1012,1011,7,5,2,19,10,,0.00,0,,260<br />
2001-1-27,24,17,9,9,6,3,76,51,31,1014,1013,1011,7,4,2,19,8,,0.00,0,,254<br />
2001-1-28,25,17,9,10,6,2,71,48,22,1016,1013,1012,8,5,2,14,6,,0.00,1,,260<br />
2001-1-29,19,14,9,11,9,7,87,73,46,1019,1014,1013,4,3,1,6,0,,0.00,1,Fog,250<br />
2001-1-30,26,18,10,11,9,7,88,59,34,1032,1014,1010,6,3,1,14,3,,0.00,0,,248<br />
2001-1-31,27,19,11,14,11,8,88,66,30,1012,1011,1009,6,2,0,6,2,,0.00,1,Fog,267<br />
2001-2-1,27,20,14,14,11,9,77,57,32,1013,1011,1010,5,3,1,19,6,,0.00,3,,260<br />
2001-2-2,24,19,14,12,8,5,68,53,29,1015,1012,1010,8,5,3,19,10,,0.00,3,,258<br />
2001-2-3,23,17,10,10,5,1,77,51,25,1015,1013,1011,8,5,2,19,5,,0.00,0,,257<br />
2001-2-4,23,14,5,10,6,1,93,53,23,1016,1013,1011,8,4,1,8,0,,0.00,0,Fog,300<br />
2001-2-5,25,18,10,12,8,4,88,59,26,1015,1012,1011,7,3,1,8,2,,0.00,1,Fog,14<br />
2001-2-6,26,17,9,11,8,5,93,57,28,1016,1013,1012,6,3,1,14,5,,0.00,0,,264<br />
2001-2-7,25,18,10,7,4,1,76,41,21,1016,1014,1013,8,5,2,19,10,,0.00,0,,264<br />
2001-2-8,26,18,11,7,6,2,62,43,28,1015,1012,1010,7,5,3,23,10,,0.00,0,,259<br />
2001-2-9,26,18,11,10,6,4,68,45,24,1014,1012,1010,8,5,4,19,10,,0.00,0,,255<br />
2001-2-10,26,18,10,10,6,2,77,48,21,1013,1011,1009,9,5,3,19,8,,0.00,0,,262<br />
2001-2-11,26,18,11,9,7,4,72,48,28,1013,1011,1010,8,4,2,19,6,,0.00,0,,258<br />
2001-2-12,27,18,9,12,9,5,87,56,28,1016,1014,1012,7,4,1,11,3,,0.00,0,,242<br />
2001-2-13,27,18,10,14,9,6,82,56,26,1016,1014,1012,6,4,1,11,3,,0.00,1,,260<br />
2001-2-14,28,19,11,14,11,6,88,56,32,1015,1012,1010,6,3,1,14,5,,0.00,3,Fog,80<br />
2001-2-15,22,18,15,15,14,11,94,78,64,1016,1013,1011,3,2,1,23,10,,0.00,4,Rain,14<br />
2001-2-16,27,19,12,15,14,11,94,74,48,1017,1015,1013,7,4,1,11,3,,0.00,0,Fog,354<br />
2001-2-17,27,19,12,18,14,11,94,72,47,1017,1015,1013,6,3,0,3,0,,0.00,1,Fog,345<br />
2001-2-18,29,21,14,15,13,11,94,60,37,1016,1013,1011,8,4,1,3,2,,0.00,0,Fog,246<br />
2001-2-19,29,22,15,16,13,12,88,56,35,1015,1013,1011,7,4,1,11,5,,0.00,0,,256<br />
2001-2-20,29,22,15,13,11,9,77,52,29,1015,1012,1010,8,5,3,11,5,,0.00,0,,262<br />
2001-2-21,29,22,16,16,13,5,88,60,33,1010,1009,1008,7,4,2,11,2,,0.00,1,Rain,51<br />
2001-2-22,28,21,15,14,12,10,88,56,32,1013,1010,1009,8,5,1,19,6,,0.00,0,,260<br />
2001-2-23,29,21,14,16,12,9,82,56,30,1013,1011,1008,8,5,1,11,3,,0.00,0,,259<br />
2001-2-24,32,23,14,16,13,12,94,56,29,1010,1008,1006,7,4,1,8,2,,0.00,1,,259<br />
2001-2-25,29,22,16,19,16,13,88,66,40,1015,1006,1003,5,3,1,14,2,,0.00,4,,60<br />
