CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,4,0,-3,1,-2,-5,93,79,65,1012,1003,998,10,9,3,35,23,52,0.00,6,Rain,161<br />
2001-1-2,9,6,3,5,3,1,93,84,76,999,997,995,10,10,10,35,21,,0.00,6,Rain,176<br />
2001-1-3,9,6,2,6,3,0,93,81,76,1008,1002,996,10,10,10,34,24,,0.00,6,Rain,208<br />
2001-1-4,8,4,2,5,2,0,93,78,66,1007,1000,997,10,10,10,27,19,,0.00,6,Rain,161<br />
2001-1-5,10,8,5,8,5,2,93,84,76,1000,992,985,10,10,10,34,21,45,0.00,7,Rain,178<br />
2001-1-6,9,7,5,7,4,3,100,86,76,1005,996,987,10,9,1,32,14,,0.00,6,Rain,246<br />
2001-1-7,8,6,3,3,2,1,87,77,66,1010,1008,1006,10,10,10,24,16,,0.00,5,Rain,206<br />
2001-1-8,6,3,2,3,2,1,93,82,70,1011,1010,1010,10,10,10,24,13,,0.00,4,,218<br />
2001-1-9,6,3,2,3,2,0,93,85,76,1014,1012,1011,10,9,7,32,18,,0.00,5,Rain,245<br />
2001-1-10,3,1,-1,1,0,-2,100,91,81,1017,1015,1013,8,6,1,16,10,,0.00,6,Fog,95<br />
2001-1-11,3,0,-3,1,-3,-6,93,82,56,1025,1023,1018,10,10,8,16,11,,0.00,4,,19<br />
2001-1-12,1,-1,-2,0,-2,-5,100,91,75,1032,1028,1025,10,5,1,14,8,,0.00,7,Fog,106<br />
2001-1-13,0,-2,-4,-2,-4,-5,100,91,80,1038,1036,1033,7,5,0,11,8,,0.00,6,Fog,59<br />
2001-1-14,-1,-3,-5,-2,-4,-5,100,94,86,1038,1036,1035,10,6,0,24,8,,0.00,7,Fog-Snow,73<br />
2001-1-15,-1,-3,-4,-4,-4,-5,93,86,80,1035,1032,1029,10,10,8,24,21,,0.00,7,,98<br />
2001-1-16,-1,-4,-7,-4,-6,-8,100,88,74,1029,1026,1023,10,6,4,23,16,,0.00,3,,93<br />
2001-1-17,-2,-6,-8,-5,-7,-10,93,88,80,1023,1021,1020,9,7,5,16,11,,0.00,3,,95<br />
