WGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-2-18,-6,-10,-12,-10,-13,-14,92,76,63,996,995,993,10,10,10,39,29,,0.00,4,Snow,99<br />
2001-2-19,-8,-10,-12,-9,-11,-12,100,96,86,1006,996,981,10,2,0,47,34,63,0.00,6,Snow,226<br />
2001-2-20,-7,-8,-8,-7,-8,-11,100,93,74,1016,1013,1010,10,6,1,40,24,,0.00,6,Snow,198<br />
2001-2-21,-6,-8,-10,-7,-10,-12,100,85,79,1019,1017,1015,10,9,1,39,21,,0.00,5,Snow,92<br />
2001-2-22,0,-2,-3,-2,-5,-8,93,74,64,1019,1016,1012,10,10,8,37,31,,0.00,2,Snow,88<br />
2001-2-23,6,1,-4,1,-2,-5,100,84,65,1008,1003,1000,10,6,0,53,32,,0.00,7,Rain-Snow,132<br />
2001-2-24,-5,-6,-7,-7,-9,-15,100,80,54,1025,1024,1021,10,8,1,29,23,,0.00,2,Snow,129<br />
2001-2-26,-3,-7,-9,-5,-8,-10,93,86,74,1026,1025,1023,10,8,4,45,21,61,0.00,7,Snow,144<br />
2001-2-27,3,1,-1,0,-2,-6,93,80,69,1019,1015,1013,10,7,3,84,42,103,0.00,7,Rain-Snow,157<br />
2001-2-28,7,3,1,5,1,0,100,81,66,1023,1022,1020,10,10,10,48,35,71,0.00,6,Rain,150<br />
2001-3-1,2,0,-2,-1,-2,-4,100,83,70,1024,1022,1021,10,7,0,11,6,,0.00,0,Fog,194<br />
2001-3-2,-3,-4,-5,-3,-4,-5,100,99,93,1021,1020,1018,10,3,0,16,13,,0.00,3,Fog,38<br />
2001-3-3,-2,-3,-5,-4,-6,-7,100,84,74,1014,1013,1012,10,10,10,37,27,,0.00,0,,24<br />
2001-3-5,-6,-7,-10,-8,-10,-13,93,81,74,1012,1010,1008,10,10,10,23,13,,0.00,1,,69<br />
2001-3-6,-6,-8,-9,-9,-11,-14,86,78,68,1014,1012,1009,10,10,10,24,13,,0.00,0,,29<br />
2001-3-7,-7,-9,-10,-10,-12,-13,86,79,73,1005,1004,1004,10,10,7,16,11,,0.00,1,Snow,24<br />
2001-3-8,-9,-10,-11,-11,-13,-14,93,79,73,1002,1001,1000,10,10,10,21,14,,0.00,3,Snow,7<br />
2001-3-9,-10,-11,-12,-12,-13,-15,92,84,79,998,996,995,10,10,10,24,18,,0.00,1,,7<br />
2001-3-10,-7,-9,-11,-10,-12,-14,86,80,73,996,993,992,10,10,10,19,14,,0.00,1,,60<br />
2001-3-12,2,-3,-7,-5,-8,-12,74,65,41,1001,1000,1000,10,10,10,11,5,,0.00,3,,174<br />
2001-3-13,-2,-3,-4,-3,-4,-6,100,91,86,1011,1008,1004,10,10,6,19,13,,0.00,7,Snow,14<br />
2001-3-14,-5,-6,-8,-5,-7,-10,100,92,80,1020,1018,1016,10,9,4,32,19,,0.00,5,Snow,352<br />
2001-3-15,-3,-4,-6,-5,-7,-9,100,87,74,1016,1014,1013,10,10,10,27,19,,0.00,1,Snow,62<br />
2001-3-16,-1,-4,-8,-6,-8,-10,93,73,60,1018,1016,1014,10,10,10,13,6,,0.00,1,,144<br />
2001-3-17,1,-2,-5,-4,-7,-10,86,71,60,1021,1020,1019,10,10,10,24,10,,0.00,0,,83<br />
2001-3-18,-1,-3,-5,-2,-5,-10,100,82,68,1017,1017,1017,10,10,10,23,8,,0.00,1,,185<br />
2001-3-19,-4,-6,-7,-6,-7,-9,100,91,86,1024,1022,1018,10,10,10,26,13,,0.00,6,Snow,308<br />
2001-3-20,-6,-7,-8,-7,-9,-10,100,89,80,1022,1021,1019,10,10,10,21,19,,0.00,1,,2<br />
2001-3-21,-3,-4,-6,-7,-8,-9,86,74,69,1016,1015,1014,10,10,10,35,27,,0.00,1,,63<br />
2001-3-22,-2,-4,-6,-6,-9,-11,80,69,59,1019,1017,1016,10,10,10,29,21,,0.00,0,,76<br />
2001-3-23,0,-2,-5,-6,-7,-10,80,72,64,1024,1023,1023,10,10,10,19,10,,0.00,4,,61<br />
2001-3-24,-2,-3,-5,-5,-6,-7,86,80,74,1026,1026,1025,10,10,10,24,13,,0.00,1,,45<br />
2001-3-26,-7,-9,-10,-9,-10,-13,100,89,68,1021,1019,1017,10,10,10,29,24,,0.00,1,,2<br />
2001-3-27,-9,-11,-12,-12,-13,-15,92,82,73,1016,1015,1015,10,10,10,29,24,,0.00,0,,5<br />
2001-3-28,-9,-11,-12,-12,-13,-14,92,82,68,1012,1011,1009,10,10,10,27,21,,0.00,0,,22<br />
2001-3-29,-10,-12,-13,-12,-13,-15,92,85,73,1004,1001,998,10,10,10,32,24,,0.00,1,,15<br />
2001-3-30,-3,-6,-7,-4,-7,-12,93,81,68,1005,1003,1000,10,10,10,24,16,,0.00,0,,29<br />
2001-3-31,-3,-4,-6,-6,-8,-8,93,81,74,1006,1006,1005,10,10,10,23,16,,0.00,0,,44<br />
2001-4-1,-4,-4,-4,-8,-8,-9,74,72,69,1012,1012,1011,10,10,10,8,6,,0.00,1,,270<br />
2001-4-2,-3,-4,-5,-6,-7,-8,86,83,80,1017,1016,1015,10,10,10,19,14,,0.00,4,Snow,52<br />
2001-4-3,-6,-7,-7,-8,-8,-9,93,84,80,1016,1015,1014,10,10,10,14,11,,0.00,2,,22<br />
2001-4-4,-5,-7,-8,-8,-9,-11,86,80,68,1010,1008,1006,10,10,10,19,13,,0.00,2,Snow,31<br />
2001-4-5,-5,-7,-8,-8,-9,-10,93,83,74,1011,1008,1006,10,10,10,16,11,,0.00,1,,26<br />
2001-4-6,-5,-6,-7,-7,-8,-10,93,85,74,1019,1017,1015,10,10,10,13,8,,0.00,6,Snow,15<br />
2001-4-7,-3,-6,-7,-7,-9,-10,86,70,59,1017,1015,1014,10,10,10,32,27,,0.00,0,,54<br />
2001-4-8,-5,-7,-7,-10,-11,-11,74,70,68,1012,1012,1012,10,10,9,8,3,,0.00,0,,130<br />
2001-4-9,0,-2,-3,-2,-3,-4,100,87,75,1020,1017,1016,10,6,1,48,29,63,0.00,6,Snow,161<br />
2001-4-10,1,0,0,-4,-4,-6,75,70,60,1021,1019,1017,10,10,10,29,19,60,0.00,8,Snow,133<br />
2001-4-11,0,-1,-2,-2,-4,-6,93,81,69,1013,1012,1012,10,10,10,27,19,,0.00,5,,30<br />
2001-4-12,-1,-2,-3,-2,-3,-6,100,88,74,1012,1012,1011,10,10,10,27,19,,0.00,3,,357<br />
2001-4-13,0,-2,-4,-4,-6,-7,86,76,69,1013,1013,1012,10,10,10,26,18,,0.00,3,,54<br />
2001-4-14,5,2,0,0,-4,-6,93,68,49,1017,1014,1012,10,10,10,29,11,,0.00,5,,193<br />
2001-4-15,3,2,1,-1,-2,-3,87,78,65,1022,1021,1020,10,10,10,29,18,,0.00,6,,189<br />
2001-4-16,1,-1,-2,-1,-3,-4,93,84,70,1016,1014,1013,10,10,10,21,18,,0.00,3,,33<br />
2001-4-17,11,6,2,2,1,-1,87,67,50,1012,1011,1010,10,10,10,32,11,,0.00,7,Rain,73<br />
2001-4-18,5,3,2,4,3,2,100,91,81,1005,1003,1001,10,10,8,35,16,,0.00,7,Rain,128<br />
2001-4-19,1,0,-1,1,-1,-1,100,99,93,1009,1007,1002,10,7,0,26,16,,0.00,8,Rain-Snow,207<br />
2001-4-20,3,1,-1,0,0,-1,100,94,81,992,991,990,10,7,0,23,11,,0.00,6,Fog,355<br />
2001-4-21,0,-1,-2,-2,-2,-3,100,94,86,1003,1001,999,10,9,1,23,14,,0.00,8,Snow,326<br />
2001-4-23,-3,-4,-6,-5,-7,-8,100,88,74,1013,1012,1009,10,8,1,39,14,,0.00,4,Snow,222<br />
2001-4-24,0,-2,-4,-5,-6,-7,86,73,64,1011,1008,1003,10,9,3,35,21,,0.00,1,Snow,111<br />
2001-4-25,5,1,-2,0,-2,-6,87,73,64,993,984,978,10,10,10,82,23,108,0.00,7,Rain-Snow,111<br />
2001-4-26,-1,-3,-4,-4,-6,-7,86,75,64,994,989,985,10,10,10,29,21,,0.00,5,Snow,200<br />
2001-4-27,1,-1,-2,-2,-3,-4,93,84,75,1005,1003,1001,10,10,10,19,14,,0.00,3,,22<br />
2001-4-28,3,1,-1,0,-1,-2,100,90,81,1007,1005,1003,10,4,1,76,32,100,0.00,8,Rain-Snow,167<br />
2001-4-29,0,-1,-2,-1,-2,-2,100,98,93,996,992,989,10,6,2,39,24,,0.00,8,Snow,2<br />
2001-4-30,-5,-6,-7,-7,-8,-9,100,91,80,1009,1006,1001,10,8,4,23,18,,0.00,7,Snow,297<br />
2001-5-1,-3,-6,-7,-6,-8,-9,86,74,69,1011,1010,1009,10,10,10,27,13,,0.00,6,,164<br />
2001-5-2,5,3,1,1,-1,-3,93,82,70,1012,1010,1008,10,8,3,77,39,98,0.00,7,Rain-Snow,176<br />
2001-5-3,4,2,1,1,1,0,93,88,81,1007,1006,1004,10,6,4,74,66,95,0.00,8,Rain-Snow,176<br />
2001-5-4,3,1,-1,1,0,-1,100,95,81,1001,999,995,10,9,6,29,16,,0.00,8,,23<br />
2001-5-5,0,-2,-3,-3,-4,-6,93,83,75,993,992,991,10,9,5,34,24,,0.00,5,Snow,19<br />
2001-5-6,-2,-2,-2,-3,-3,-5,93,90,80,1001,1000,999,10,7,4,26,19,,0.00,8,Rain-Snow,240<br />
2001-5-7,0,-2,-3,-2,-4,-6,100,84,75,1008,1006,1004,10,10,4,13,5,,0.00,6,Fog-Snow,22<br />
2001-5-8,0,-2,-3,-3,-4,-6,93,83,74,1008,1008,1007,10,10,7,19,13,,0.00,6,Snow,3<br />
2001-5-9,0,-2,-3,-4,-6,-7,80,76,74,1010,1010,1009,10,10,10,23,21,,0.00,0,,24<br />
2001-5-11,4,3,3,2,2,2,93,89,87,1021,1019,1017,10,8,4,76,68,97,0.00,8,Rain,174<br />
2001-5-12,4,3,2,3,2,1,100,91,87,1026,1026,1025,10,10,10,13,6,,0.00,7,Rain,16<br />
2001-5-14,8,6,4,5,4,3,93,90,81,1021,1017,1015,10,7,3,72,47,90,0.00,8,Rain,188<br />
2001-5-15,3,1,0,2,1,-1,100,95,87,1026,1023,1020,10,4,0,45,26,61,0.00,8,Fog-Rain-Snow,200<br />
2001-5-16,1,0,-1,-1,-2,-4,100,88,75,1024,1021,1018,10,8,1,23,11,,0.00,7,Fog-Snow,333<br />
2001-5-17,2,0,-2,-1,-3,-5,93,82,69,1017,1015,1014,10,10,10,27,16,,0.00,3,,3<br />
2001-5-18,3,1,-1,0,-2,-4,87,80,70,1016,1014,1013,10,10,10,23,10,,0.00,2,,27<br />
2001-5-19,5,2,0,0,-2,-3,81,71,57,1017,1017,1016,10,10,10,21,16,,0.00,0,,36<br />
2001-5-20,4,3,3,-1,-2,-2,75,70,65,1014,1014,1014,10,10,10,23,19,,0.00,1,,43<br />
2001-5-21,9,6,2,2,1,0,87,71,54,1018,1016,1014,10,10,10,21,14,,0.00,1,,235<br />
2001-5-22,8,3,0,2,1,-1,93,85,66,1020,1019,1018,10,10,10,14,10,,0.00,6,,229<br />
2001-5-23,9,6,3,4,2,0,87,77,66,1017,1017,1016,10,10,9,21,18,,0.00,0,Fog,32<br />
2001-5-24,8,4,0,2,1,0,100,89,62,1018,1017,1015,10,7,0,48,24,63,0.00,6,Fog-Rain,206<br />
2001-5-25,2,1,0,1,1,-1,100,96,87,1009,1007,1006,10,5,1,37,21,,0.00,7,Fog-Rain-Snow,201<br />
2001-5-26,2,1,0,0,-1,-2,93,88,81,1011,1010,1008,10,10,10,23,18,,0.00,7,Snow,334<br />
2001-5-27,2,1,1,0,-2,-2,93,80,75,1015,1015,1015,10,10,10,13,8,,0.00,6,,212<br />
2001-5-28,8,4,1,3,0,-3,93,77,57,1014,1011,1007,10,9,2,60,29,80,0.00,6,Rain-Snow,191<br />
2001-5-29,4,3,2,2,2,1,100,91,87,1008,1005,1002,10,6,0,77,48,97,0.00,8,Fog-Rain-Snow,183<br />
2001-5-30,7,4,2,2,1,0,100,76,61,1011,1008,1003,10,8,0,23,16,,0.00,6,Fog,30<br />
2001-5-31,7,6,4,5,3,2,93,86,76,1007,1003,999,10,9,1,35,13,,0.00,6,Fog-Rain,194<br />
2001-6-1,6,3,1,5,2,-1,100,93,87,1013,1003,997,10,5,0,93,26,122,0.00,7,Fog-Rain-Snow,184<br />
2001-6-2,3,1,0,2,1,-1,100,92,81,1017,1016,1016,10,7,0,24,16,,0.00,7,Fog-Rain-Snow,205<br />
2001-6-3,2,1,1,0,0,0,93,89,87,1022,1021,1019,10,10,10,14,13,,0.00,7,Rain-Snow,337<br />
2001-6-4,5,3,1,-1,-2,-5,87,70,60,1026,1024,1023,10,10,10,19,11,,0.00,4,,25<br />
2001-6-5,5,2,0,1,-1,-2,93,78,70,1022,1020,1019,10,10,10,16,10,,0.00,2,,350<br />
2001-6-6,8,4,2,6,3,0,100,93,87,1015,1013,1010,10,8,3,69,29,95,0.00,7,Rain,169<br />
2001-6-7,6,3,1,5,3,1,100,96,93,1013,1010,1006,7,4,0,71,52,84,0.00,8,Fog-Rain-Snow,197<br />
2001-6-8,5,2,0,3,2,0,100,91,81,1015,1015,1013,10,9,1,21,8,,0.00,7,Fog,21<br />
2001-6-9,8,6,4,6,4,3,93,91,87,1010,1009,1008,10,10,10,21,18,,0.00,6,Rain,42<br />
2001-6-11,16,11,7,10,7,6,100,84,63,1017,1013,1011,10,10,3,40,29,,0.00,3,Fog,152<br />
2001-6-12,11,8,6,8,6,5,100,92,82,1020,1020,1018,10,8,0,21,11,,0.00,7,Fog-Rain,24<br />
2001-6-13,13,9,6,8,7,5,93,83,72,1021,1020,1019,10,10,9,23,11,,0.00,2,,120<br />
2001-6-14,18,12,7,9,7,5,93,77,52,1018,1017,1016,10,10,10,19,11,,0.00,2,,245<br />
2001-6-15,17,13,9,10,8,6,82,71,59,1023,1020,1018,10,10,10,39,11,,0.00,3,,220<br />
2001-6-16,8,7,5,7,6,5,100,97,87,1021,1019,1016,10,8,0,23,11,,0.00,7,Fog-Rain,204<br />
2001-6-17,5,4,4,5,5,4,100,100,100,1011,1011,1011,10,4,1,11,8,,0.00,,Fog-Rain,206<br />
2001-6-18,7,6,4,4,3,2,93,87,76,1009,1007,1005,10,8,4,80,64,106,0.00,8,Rain,177<br />
2001-6-19,6,4,4,5,4,3,100,97,93,1007,1005,1003,10,8,0,19,10,,0.00,7,Fog-Rain,260<br />
2001-6-20,7,4,4,4,3,3,100,90,76,1003,1002,1002,10,9,2,34,24,,0.00,7,Fog-Rain,193<br />
2001-6-21,6,6,5,5,5,4,100,95,87,1008,1007,1007,10,9,1,23,16,,0.00,7,Rain,199<br />
2001-6-22,7,6,4,3,2,1,87,79,71,1014,1014,1012,10,9,1,14,8,,0.00,6,Fog,270<br />
2001-6-23,5,3,2,4,3,2,100,94,87,1017,1012,1009,10,7,0,71,48,90,0.00,8,Fog-Rain,200<br />
2001-6-25,16,12,9,8,6,4,71,61,52,1008,1007,1006,10,10,10,16,6,,0.00,1,,357<br />
2001-6-26,8,6,4,4,3,3,93,85,76,1014,1013,1010,10,10,10,32,24,,0.00,3,,209<br />
2001-6-27,5,3,2,3,2,2,100,92,87,1012,1012,1011,10,9,2,14,13,,0.00,5,Fog,216<br />
2001-6-28,10,8,7,7,6,5,100,84,71,1013,1013,1012,10,10,10,16,10,,0.00,6,Rain,210<br />
2001-6-29,12,8,5,10,7,5,100,87,77,1012,1010,1007,10,7,0,16,11,,0.00,2,Fog,10<br />
2001-6-30,16,11,6,10,7,5,93,79,63,1006,1006,1005,10,10,10,14,10,,0.00,2,,240<br />
2001-7-1,15,11,5,9,7,5,100,80,67,1007,1006,1005,10,10,10,16,10,,0.00,1,Fog,331<br />
2001-7-2,12,7,2,7,5,2,100,80,62,1012,1011,1008,10,8,0,24,10,,0.00,1,Fog,350<br />
2001-7-3,13,8,4,8,6,4,100,84,67,1007,1000,996,10,9,0,34,19,,0.00,6,Fog-Rain,75<br />
2001-7-4,14,10,6,8,6,5,93,84,63,1005,1002,999,10,10,10,27,18,47,0.00,6,Rain,291<br />
2001-7-5,10,8,6,7,6,5,93,85,76,1009,1007,1007,10,10,10,19,14,,0.00,5,,353<br />
2001-7-6,12,7,3,8,6,3,100,86,76,1011,1010,1009,10,7,0,14,10,,0.00,1,Fog,347<br />
2001-7-7,6,4,3,5,3,3,100,94,87,1011,1011,1010,6,3,0,21,16,,0.00,1,Fog,208<br />
2001-7-9,7,6,3,4,3,3,100,93,81,1018,1016,1014,8,3,0,21,16,,0.00,3,Fog,209<br />
2001-7-10,6,4,3,4,3,2,100,92,87,1020,1020,1019,10,7,1,11,10,,0.00,3,Fog,222<br />
2001-7-11,10,7,3,6,5,3,100,91,76,1024,1023,1022,10,6,0,13,8,,0.00,2,Fog,295<br />
2001-7-12,14,9,4,9,7,4,100,84,67,1024,1023,1021,10,6,0,23,16,,0.00,1,Fog,15<br />
2001-7-13,18,11,4,10,7,4,100,73,56,1019,1014,1008,10,8,0,21,11,,0.00,1,Fog,20<br />
2001-7-14,8,6,4,5,4,4,100,88,81,1005,1005,1005,10,7,0,32,24,,0.00,3,Fog,208<br />
2001-7-16,7,4,2,5,4,2,100,94,87,1017,1017,1017,10,7,0,19,10,,0.00,6,Fog,220<br />
2001-7-17,6,4,4,5,4,4,100,98,93,1018,1017,1017,10,5,0,26,18,,0.00,7,Fog-Rain,200<br />
2001-7-18,8,7,6,5,4,4,87,83,81,1016,1015,1014,10,9,1,50,34,71,0.00,6,Rain,187<br />
2001-7-19,7,6,5,6,5,4,100,92,87,1015,1014,1014,10,10,10,37,14,,0.00,8,Rain,193<br />
2001-7-20,11,8,6,6,6,5,93,80,71,1013,1012,1011,10,10,10,19,13,,0.00,6,Rain,47<br />
2001-7-21,13,9,5,8,7,5,100,81,72,1007,1007,1006,10,10,10,14,13,,0.00,1,,16<br />
2001-7-22,8,7,7,5,5,5,87,83,81,1017,1016,1015,10,10,10,13,11,,0.00,6,,195<br />
2001-7-23,6,4,4,4,3,3,100,89,81,1019,1018,1017,10,10,10,26,18,,0.00,5,,231<br />
2001-7-24,10,8,6,6,5,4,93,80,71,1014,1013,1012,10,10,10,24,16,,0.00,5,,198<br />
2001-7-25,14,10,5,7,6,4,100,75,63,1010,1007,1005,10,10,5,19,13,,0.00,6,Fog,15<br />
2001-7-26,19,11,5,8,6,4,100,68,43,998,994,990,10,9,0,27,19,,0.00,2,Fog,43<br />
2001-7-27,11,7,4,8,6,4,100,88,67,995,995,993,10,7,0,34,26,55,0.00,4,Fog,205<br />
2001-7-28,9,7,4,6,5,4,100,91,81,1006,999,994,10,9,0,14,10,,0.00,7,Fog,220<br />
2001-7-29,12,11,10,8,7,6,77,75,72,1011,1010,1010,10,10,10,16,13,,0.00,0,,5<br />
2001-7-30,15,9,3,9,7,3,100,84,67,1012,1010,1008,10,6,0,11,8,,0.00,1,Fog,337<br />
2001-7-31,8,6,4,5,4,4,100,93,81,1013,1011,1009,10,5,0,37,23,,0.00,5,Fog,207<br />
2001-8-1,17,10,4,11,7,4,100,82,63,1015,1013,1011,10,7,0,21,13,,0.00,0,Fog,360<br />
2001-8-2,9,7,4,6,6,4,100,91,81,1010,1009,1008,10,5,0,29,11,,0.00,1,Fog,221<br />
2001-8-3,15,11,7,8,6,4,87,69,55,1007,1004,1001,10,10,10,16,11,,0.00,0,Fog,30<br />
2001-8-4,9,7,4,6,5,4,100,92,82,1004,1001,1000,10,7,0,26,10,,0.00,5,Fog,229<br />
2001-8-5,10,8,5,6,5,4,93,83,76,1013,1011,1009,10,10,10,21,10,,0.00,4,Fog,214<br />
2001-8-6,16,12,8,12,10,8,100,89,72,1013,1010,1007,10,8,0,21,8,158,0.00,6,Fog-Rain,1<br />
2001-8-7,14,12,10,10,9,9,94,83,77,1007,1006,1004,10,10,10,26,11,,0.00,7,,205<br />
2001-8-8,17,13,9,12,10,8,94,84,72,1007,1001,993,10,10,10,24,16,,0.00,5,,35<br />
2001-8-9,11,10,10,10,9,9,100,96,88,995,994,993,10,9,1,19,11,,0.00,7,Fog-Rain,80<br />
2001-8-10,10,9,8,8,8,7,100,90,82,1001,1001,1000,10,10,6,24,14,,0.00,6,Rain,217<br />
2001-8-11,16,12,7,10,8,7,100,80,59,999,998,997,10,9,4,21,16,,0.00,2,,37<br />
2001-8-12,7,6,5,6,6,5,100,99,93,1003,1002,1000,10,2,0,10,3,,0.00,8,Fog,341<br />
2001-8-13,10,8,5,7,6,4,100,88,82,1009,1008,1006,10,10,7,13,10,,0.00,2,Fog,349<br />
2001-8-14,12,8,5,8,7,4,100,87,77,1003,1000,999,10,7,1,21,8,,0.00,6,Fog-Rain,299<br />
2001-8-15,11,9,7,8,7,6,93,86,76,1004,1002,999,10,10,5,42,32,55,0.00,6,Rain,186<br />
2001-8-16,8,7,6,7,6,6,100,95,87,1004,1003,1003,10,5,0,35,24,,0.00,8,Fog-Rain,198<br />
2001-8-17,11,8,5,8,7,5,100,93,82,1002,1001,1001,10,7,0,13,10,,0.00,6,Fog-Rain,358<br />
2001-8-18,9,6,3,8,6,3,100,96,87,1007,1006,1004,10,5,0,14,6,,0.00,3,Fog,332<br />
2001-8-20,7,6,4,3,2,1,93,80,66,1009,1008,1006,10,10,9,21,13,,0.00,3,,330<br />
2001-8-21,9,6,2,4,2,1,93,79,71,1009,1008,1007,10,10,10,23,14,,0.00,1,,11<br />
