EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,2,0,-2,2,1,-3,100,99,93,1019,1017,1016,10,6,1,21,13,35,0.00,8,Rain-Snow,47<br />
2001-1-2,3,1,-1,2,1,-1,100,98,93,1020,1019,1017,10,7,1,21,10,,0.00,7,Fog,243<br />
2001-1-3,1,0,-1,1,0,-1,100,100,100,1017,1015,1013,2,1,1,18,14,,0.00,8,Fog,239<br />
2001-1-4,2,1,1,2,2,1,100,100,100,1016,1014,1013,1,1,0,18,11,,0.00,8,Fog,239<br />
2001-1-5,1,0,0,1,1,0,100,100,100,1018,1017,1016,1,0,0,14,8,,0.00,8,Fog,71<br />
2001-1-6,2,1,0,2,1,0,100,100,100,1018,1017,1015,1,0,0,18,10,,0.00,8,Fog,237<br />
2001-1-7,10,5,0,8,3,0,100,98,76,1019,1018,1017,7,1,0,18,13,,0.00,3,Fog,231<br />
2001-1-8,9,4,0,5,2,0,100,96,76,1017,1014,1010,7,2,0,18,6,,0.00,1,Fog,235<br />
2001-1-9,12,6,0,6,3,0,100,87,66,1010,1006,1004,10,5,2,40,10,58,0.00,3,Fog-Rain,246<br />
2001-1-10,10,6,0,3,1,-1,93,79,58,1022,1018,1009,3,3,3,32,19,50,0.00,,,243<br />
2001-1-11,8,4,0,3,1,-2,100,80,57,1022,1019,1015,,,,21,11,,0.00,,,238<br />
2001-1-12,7,3,-1,2,0,-3,100,82,66,1023,1018,1015,10,10,10,29,10,,0.00,4,,88<br />
2001-1-13,1,-1,-2,-2,-5,-7,100,72,56,1032,1028,1024,10,10,8,26,16,35,0.00,8,Snow,87<br />
2001-1-14,1,-2,-4,-4,-7,-10,93,71,44,1035,1034,1032,10,10,10,26,10,40,0.00,5,,54<br />
2001-1-15,0,-3,-6,-6,-7,-9,80,73,60,1034,1033,1032,10,10,10,29,16,47,0.00,6,,58<br />
2001-1-16,2,-1,-3,-4,-5,-6,86,75,60,1033,1032,1031,10,10,10,26,11,,0.00,6,,48<br />
2001-1-17,2,-1,-4,-4,-5,-6,93,75,56,1032,1031,1030,10,9,6,11,6,,0.00,7,,63<br />
2001-1-18,1,-1,-2,-4,-6,-7,80,72,56,1030,1029,1028,10,10,10,14,5,,0.00,8,,54<br />
2001-1-19,-1,-2,-3,-6,-7,-8,80,70,64,1033,1032,1030,10,10,10,18,13,,0.00,8,Snow,64<br />
2001-1-20,2,0,-2,-3,-6,-7,86,69,56,1033,1032,1031,10,10,10,11,5,,0.00,8,,22<br />
2001-1-21,0,-1,-2,-3,-4,-6,86,80,74,1033,1031,1030,10,9,5,18,6,,0.00,8,Snow,40<br />
2001-1-22,-2,-3,-4,-6,-8,-10,74,68,59,1033,1032,1031,10,10,10,29,11,,0.00,7,Snow,74<br />
2001-1-23,-2,-3,-5,-2,-7,-10,100,81,64,1031,1030,1028,10,8,3,26,19,,0.00,8,Snow,49<br />
2001-1-24,-1,-3,-4,-3,-5,-6,93,82,69,1031,1030,1029,10,9,3,26,21,35,0.00,8,Snow,51<br />
2001-1-25,3,-1,-4,-1,-4,-6,87,79,70,1032,1030,1026,10,10,10,18,14,,0.00,8,,44<br />
2001-1-26,5,1,-3,0,-2,-4,100,82,65,1026,1021,1016,10,9,8,11,5,,0.00,0,,33<br />
2001-1-27,8,3,-2,2,0,-2,100,84,61,1017,1012,1009,8,5,3,21,6,,0.00,5,,244<br />
2001-1-28,15,8,1,4,2,0,93,76,45,1010,1009,1007,7,4,2,14,8,,0.00,5,,235<br />
2001-1-29,16,9,2,6,4,1,100,76,48,1012,1011,1009,9,6,3,11,5,,0.00,4,,248<br />
2001-1-30,10,6,2,5,3,2,100,87,71,1013,1012,1010,6,4,3,26,13,35,0.00,6,Rain,59<br />
2001-1-31,7,4,2,7,4,1,100,99,93,1009,1004,1002,10,4,2,26,19,40,0.00,8,Rain,83<br />
2001-2-1,5,2,0,3,1,-1,100,91,76,1011,1007,1005,10,9,5,26,11,,0.00,8,Rain-Snow,231<br />
2001-2-2,0,-2,-3,0,-3,-5,100,91,80,1014,1013,1012,10,6,1,21,18,35,0.00,8,Snow,75<br />
2001-2-3,-2,-7,-12,-2,-5,-13,100,96,80,1018,1015,1014,10,5,0,14,6,,0.00,5,Fog-Snow,234<br />
2001-2-4,2,-4,-11,-5,-8,-12,93,77,56,1019,1017,1015,6,5,1,14,6,,0.00,3,,237<br />
2001-2-5,7,2,-3,1,-3,-8,81,70,56,1017,1015,1013,8,7,5,14,10,,0.00,6,,236<br />
2001-2-6,15,8,2,7,4,1,93,76,55,1021,1017,1013,8,8,7,21,11,,0.00,3,,242<br />
2001-2-7,16,9,2,7,5,2,100,83,52,1024,1023,1021,9,6,1,6,6,,0.00,5,Fog,243<br />
2001-2-8,16,8,0,8,4,0,100,87,55,1023,1020,1017,10,3,0,6,3,,0.00,2,Fog,19<br />
2001-2-9,18,9,0,7,4,0,100,81,48,1018,1017,1016,7,2,0,21,6,,0.00,1,Fog,246<br />
2001-2-10,16,8,1,6,4,0,100,78,48,1027,1022,1019,8,6,2,29,11,,0.00,1,Fog,59<br />
2001-2-11,11,7,3,5,4,1,100,83,66,1039,1034,1028,10,8,6,29,19,47,0.00,4,,79<br />
2001-2-12,5,3,2,4,2,0,100,87,75,1039,1036,1030,10,8,3,18,8,,0.00,8,,75<br />
2001-2-13,8,4,1,3,2,0,100,84,62,1030,1022,1018,10,6,2,14,8,,0.00,6,Fog,242<br />
2001-2-14,4,1,-1,3,2,-1,100,97,87,1025,1022,1018,10,3,1,18,5,35,0.00,7,Fog-Rain-Snow,250<br />
2001-2-15,7,3,0,1,-1,-6,100,79,42,1032,1029,1025,10,10,10,14,8,,0.00,6,,276<br />
2001-2-16,11,4,-2,2,-1,-3,100,79,47,1030,1027,1025,,,,18,13,,0.00,,,247<br />
2001-2-17,12,4,-2,2,0,-3,100,76,47,1026,1025,1022,8,6,3,29,6,,0.00,0,Fog,56<br />
2001-2-18,6,3,1,1,-1,-3,87,75,61,1026,1020,1010,10,10,8,26,16,40,0.00,6,Rain,189<br />
2001-2-19,5,2,-1,1,-6,-12,100,63,31,1016,1015,1010,10,10,10,26,10,43,0.00,4,,302<br />
2001-2-20,7,1,-4,-4,-7,-9,80,51,31,1016,1014,1013,,,,14,6,,0.00,,,263<br />
2001-2-21,9,3,-3,-1,-3,-6,93,62,37,1016,1010,1002,,,,35,10,55,0.00,,,264<br />
2001-2-22,9,4,1,0,-2,-5,87,63,37,1001,998,996,10,10,10,32,21,55,0.00,4,Rain,274<br />
2001-2-23,12,6,0,-1,-5,-12,80,53,19,999,997,995,10,10,10,55,24,72,0.00,2,,268<br />
2001-2-24,9,4,0,3,0,-5,100,70,37,1008,1002,999,10,9,2,26,11,35,0.00,7,Rain-Snow,249<br />
2001-2-25,0,-2,-3,0,-3,-4,100,96,93,1012,1010,1007,8,3,0,35,19,43,0.00,8,Snow,53<br />
2001-2-26,-2,-3,-4,-3,-3,-4,100,95,86,1012,1003,998,10,3,0,43,27,61,0.00,8,Snow,54<br />
2001-2-27,2,-3,-7,-1,-4,-8,100,87,65,1014,1004,999,10,8,2,26,13,,0.00,7,Snow,240<br />
2001-2-28,1,-4,-9,0,-4,-9,100,95,80,1021,1019,1014,10,4,0,26,11,,0.00,7,Fog,57<br />
2001-3-1,3,2,1,2,1,0,100,95,87,1017,1008,1000,10,6,0,29,21,40,0.00,8,Fog,50<br />
2001-3-2,10,6,1,3,2,0,100,81,54,1010,1005,1000,10,5,0,32,13,50,0.00,7,Fog-Rain,252<br />
2001-3-3,13,7,1,7,3,0,93,81,58,1010,1007,1004,10,10,10,14,8,,0.00,6,Rain,265<br />
2001-3-4,20,12,4,10,6,3,93,72,37,1009,1007,1005,,,,14,10,,0.00,,,234<br />
2001-3-5,19,13,7,10,8,5,93,77,52,1011,1009,1007,,,,26,11,,0.00,,,240<br />
2001-3-6,11,6,-1,9,1,-3,93,76,53,1028,1022,1010,10,10,6,233,19,47,0.00,7,Rain,82<br />
2001-3-7,10,3,-3,-1,-7,-10,100,57,24,1028,1027,1025,10,10,10,21,8,32,0.00,,,34<br />
2001-3-8,14,4,-5,-1,-4,-7,86,56,25,1026,1024,1020,,,,18,10,,0.00,,,242<br />
2001-3-9,16,6,-3,3,-3,-9,87,58,21,1020,1017,1015,,,,14,5,,0.00,,,80<br />
2001-3-10,13,7,2,5,3,2,100,76,47,1017,1015,1014,10,9,7,18,10,,0.00,6,,50<br />
2001-3-11,20,11,2,6,4,1,100,67,33,1015,1014,1013,7,4,2,21,8,,0.00,3,,243<br />
2001-3-12,21,11,2,7,4,2,100,63,31,1015,1013,1012,7,5,4,11,6,,0.00,4,,251<br />
2001-3-13,22,13,4,6,3,1,87,56,27,1013,1009,1003,,,,11,6,,0.00,,,5<br />
2001-3-14,17,11,6,10,7,3,100,81,55,1006,1002,1000,10,8,4,21,8,35,0.00,7,Rain,333<br />
2001-3-15,16,10,5,7,3,-3,100,70,27,1014,1010,1006,10,9,5,18,8,32,0.00,6,Rain,192<br />
2001-3-16,19,11,3,6,3,0,87,64,40,1016,1013,1011,,,,26,10,,0.00,,,144<br />
2001-3-17,21,12,4,7,4,2,87,64,33,1016,1011,1006,,,,21,13,,0.00,,,261<br />
2001-3-18,21,13,5,8,5,3,93,62,33,1008,1004,1002,10,8,6,50,14,68,0.00,6,Rain,263<br />
2001-3-19,16,10,5,9,6,3,94,74,52,1012,1009,1007,10,9,7,18,10,35,0.00,6,Rain,69<br />
2001-3-20,15,9,3,9,6,-1,100,74,42,1012,1008,1006,8,7,5,40,16,58,0.00,5,Rain,256<br />
2001-3-21,17,8,0,5,1,-3,93,61,33,1012,1009,1004,,,,21,11,,0.00,,,244<br />
2001-3-22,6,3,1,3,2,1,100,91,76,1005,1003,1001,10,8,4,29,14,47,0.00,8,Rain-Snow,60<br />
2001-3-23,8,4,0,5,3,0,100,91,76,1012,1008,1001,10,7,3,29,11,35,0.00,8,Rain-Snow,44<br />
2001-3-24,17,11,6,12,7,5,100,85,63,1011,1009,1008,10,5,3,26,8,,0.00,5,Rain,58<br />
2001-3-25,20,13,7,13,9,6,100,85,60,1008,1001,996,7,3,0,21,14,,0.00,7,Fog,255<br />
2001-3-26,26,18,11,12,8,3,94,62,25,1006,997,994,7,6,5,55,14,72,0.00,7,,258<br />
2001-3-27,12,8,5,6,3,1,100,73,58,1012,1010,1006,10,10,8,50,21,68,0.00,8,Rain,71<br />
2001-3-28,5,3,2,5,3,0,100,93,81,1021,1013,1007,10,8,3,26,16,43,0.00,8,Rain-Thunderstorm,80<br />
2001-3-29,4,2,1,4,1,-1,100,94,87,1023,1022,1020,10,7,3,32,23,40,0.00,8,Rain,63<br />
2001-3-30,5,2,0,5,2,0,100,96,87,1022,1020,1019,10,7,3,29,23,40,0.00,8,Rain-Snow,61<br />
2001-3-31,11,6,1,3,1,-2,93,73,50,1027,1025,1022,10,10,8,32,19,50,0.00,6,,53<br />
2001-4-1,11,6,1,-2,-4,-7,75,53,34,1026,1025,1024,,,,35,19,55,0.00,,,52<br />
2001-4-2,13,6,-2,0,-4,-8,86,52,26,1026,1024,1022,,,,18,8,,0.00,,,301<br />
2001-4-3,16,7,-2,2,-1,-4,93,58,25,1023,1022,1020,7,7,7,11,6,,0.00,1,,251<br />
2001-4-4,17,8,0,1,-1,-5,87,54,23,1023,1020,1017,,,,14,5,,0.00,,,72<br />
2001-4-5,19,10,1,2,-1,-3,87,52,24,1017,1012,1009,,,,11,3,,0.00,,,239<br />
2001-4-6,19,10,2,7,3,-1,87,58,35,1011,1010,1008,10,7,5,14,6,29,0.00,4,Thunderstorm,241<br />
2001-4-7,19,12,6,8,5,1,93,65,30,1013,1011,1010,8,6,5,14,8,,0.00,5,,229<br />
2001-4-8,22,14,7,10,7,3,93,67,35,1012,1011,1008,8,6,4,14,10,,0.00,4,,67<br />
2001-4-9,21,14,8,11,8,6,87,68,40,1010,1009,1008,,,,29,18,47,0.00,,,64<br />
2001-4-10,18,14,10,9,7,3,82,63,37,1010,1008,1006,10,8,7,35,23,55,0.00,8,Rain,52<br />
2001-4-11,19,14,8,9,7,4,93,66,37,1013,1009,1008,10,10,10,29,23,47,0.00,6,,71<br />
2001-4-12,20,12,4,9,5,1,100,67,28,1013,1012,1009,10,6,1,11,3,,0.00,0,Fog,76<br />
2001-4-13,10,8,6,10,7,4,100,93,76,1009,1005,1001,10,5,2,26,11,35,0.00,8,Rain,43<br />
2001-4-14,9,6,3,7,3,0,100,85,54,1015,1011,1006,10,9,5,21,10,,0.00,8,Rain,110<br />
2001-4-15,7,3,1,6,3,0,93,91,87,1015,1013,1010,10,8,5,29,13,,0.00,8,Rain,78<br />
2001-4-16,14,9,5,6,4,4,100,79,51,1015,1013,1011,10,9,7,21,14,,0.00,7,Rain,278<br />
2001-4-17,16,8,1,9,5,1,100,77,51,1016,1013,1008,8,4,2,21,6,,0.00,4,Fog,83<br />
2001-4-18,12,9,7,11,8,6,100,95,82,1008,1006,1005,10,4,2,21,11,,0.00,8,Rain,36<br />
2001-4-19,19,11,4,10,6,2,100,76,34,1011,1010,1007,10,6,0,18,8,,0.00,5,Fog,233<br />
2001-4-20,20,12,5,11,8,4,100,74,46,1012,1010,1007,8,8,8,14,6,,0.00,1,,71<br />
2001-4-21,24,17,10,13,11,10,100,76,44,1007,999,995,10,9,3,26,13,35,0.00,7,Rain,60<br />
2001-4-22,21,16,11,14,12,10,100,82,53,996,993,989,10,9,7,21,5,35,0.00,6,Rain-Thunderstorm,110<br />
2001-4-23,16,11,6,10,8,3,94,81,68,997,992,988,10,10,10,29,11,,0.00,6,Rain,214<br />
2001-4-24,11,8,6,11,8,5,100,91,82,1008,1000,995,10,9,4,14,6,,0.00,7,Rain,231<br />
2001-4-25,19,12,5,8,6,5,100,74,43,1014,1012,1008,5,2,1,21,8,,0.00,0,Fog,257<br />
2001-4-26,21,12,4,10,7,3,100,68,40,1016,1015,1014,,,,14,6,,0.00,,,245<br />
2001-4-27,23,16,8,14,11,7,100,77,47,1017,1015,1014,10,9,5,29,8,35,0.00,4,Rain,226<br />
2001-4-28,15,11,8,13,11,6,100,88,72,1017,1016,1015,10,7,4,18,8,,0.00,6,Rain-Thunderstorm,50<br />
2001-4-29,21,13,6,14,11,6,100,88,53,1020,1017,1015,10,2,0,14,8,,0.00,2,Fog,98<br />
2001-4-30,21,13,6,12,9,6,100,80,49,1023,1022,1020,10,5,0,26,13,35,0.00,4,Fog,84<br />
