JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,1,-1,-3,-5,-8,-9,65,60,55,993,992,992,10,10,10,45,35,63,0.00,5,,279<br />
2001-1-2,-2,-3,-4,-10,-11,-11,64,57,51,993,992,992,10,10,10,29,26,,0.00,2,,295<br />
2001-1-3,-3,-4,-4,-10,-11,-11,59,57,55,990,988,987,10,10,10,47,34,69,0.00,6,,247<br />
2001-1-4,0,-2,-3,-2,-4,-7,93,85,74,1004,1000,997,10,4,1,39,27,58,0.00,6,Snow,357<br />
2001-1-5,-3,-4,-5,-5,-7,-9,93,82,74,1013,1011,1010,10,4,1,35,29,,0.00,6,Snow,309<br />
2001-1-6,-6,-7,-7,-8,-9,-11,86,79,68,1022,1021,1020,10,6,2,26,14,,0.00,6,Snow,313<br />
2001-1-7,-8,-9,-10,-12,-15,-16,73,60,53,1029,1028,1027,10,10,10,27,19,,0.00,6,Snow,303<br />
2001-1-8,-9,-9,-9,-15,-16,-16,62,59,58,1027,1026,1025,10,10,10,29,19,,0.00,4,Snow,327<br />
2001-1-9,-8,-11,-13,-14,-16,-18,73,62,45,1028,1025,1022,10,10,10,16,11,,0.00,1,,152<br />
2001-1-10,7,1,-5,-2,-4,-8,80,64,53,994,992,989,10,10,10,50,23,72,0.00,2,,270<br />
2001-1-11,-3,-6,-7,-11,-13,-14,63,55,50,1002,995,990,10,10,10,26,14,,0.00,5,Snow,151<br />
2001-1-12,-10,-11,-12,-16,-18,-19,73,57,49,995,994,993,10,10,10,42,31,61,0.00,6,Snow,262<br />
2001-1-13,-5,-6,-7,-13,-14,-15,63,55,50,1005,1003,1003,10,10,10,35,31,,0.00,2,,280<br />
2001-1-14,-9,-10,-12,-10,-14,-17,93,74,57,1006,1005,1005,10,6,1,27,16,,0.00,5,Snow,308<br />
2001-1-15,-10,-12,-13,-14,-17,-20,79,62,53,1010,1009,1008,10,10,10,14,10,,0.00,2,Snow,22<br />
2001-1-16,-9,-12,-14,-16,-17,-18,79,61,49,1011,1010,1010,10,10,10,19,11,,0.00,2,,305<br />
2001-1-17,-8,-9,-10,-12,-14,-15,73,67,58,1014,1013,1013,10,10,10,24,16,,0.00,3,Snow,306<br />
2001-1-18,-7,-9,-11,-14,-16,-17,73,57,49,1016,1015,1014,10,10,10,21,16,,0.00,1,,287<br />
2001-1-19,-6,-7,-8,-12,-13,-14,73,61,54,1025,1024,1023,10,10,10,23,14,,0.00,4,Snow,306<br />
2001-1-20,0,-3,-7,-9,-11,-12,68,54,41,1018,1016,1014,10,10,10,16,10,,0.00,4,,192<br />
2001-1-21,-3,-4,-6,-5,-7,-10,93,80,68,1007,1006,1005,10,9,5,8,5,,0.00,6,Snow,9<br />
2001-1-22,-9,-10,-11,-14,-15,-17,79,66,58,1017,1016,1016,10,10,10,16,13,,0.00,1,Snow,329<br />
2001-1-23,-9,-11,-12,-11,-12,-13,93,88,86,1017,1016,1016,10,10,10,10,3,,0.00,2,Snow,339<br />
2001-1-24,-5,-7,-9,-11,-13,-15,74,61,50,1022,1021,1021,10,10,10,19,13,,0.00,2,,305<br />
2001-1-25,0,-4,-6,-9,-11,-12,68,57,47,1016,1013,1011,10,10,10,14,6,,0.00,5,,109<br />
2001-1-26,-7,-8,-9,-10,-11,-12,80,77,73,1022,1020,1017,10,10,10,34,27,,0.00,4,Snow,331<br />
2001-1-27,-10,-13,-16,-14,-15,-16,100,76,67,1024,1021,1018,10,10,10,16,10,,0.00,2,,112<br />
2001-1-28,-3,-6,-8,-6,-8,-11,86,81,74,1006,1003,1001,10,10,10,10,3,,0.00,7,Snow,306<br />
2001-1-29,-2,-3,-5,-6,-7,-10,93,80,55,1007,1005,1003,10,10,10,27,16,,0.00,5,Snow,6<br />
2001-1-30,-1,-2,-6,-11,-12,-14,55,48,43,1011,1010,1009,10,10,10,29,18,,0.00,1,,254<br />
2001-1-31,-7,-8,-9,-10,-12,-15,86,73,54,1021,1021,1020,10,10,10,14,13,,0.00,1,,76<br />
2001-2-1,0,-5,-10,-5,-7,-13,80,76,69,1013,1007,1003,10,10,10,34,19,52,0.00,5,,128<br />
2001-2-2,-7,-8,-9,-15,-16,-18,54,51,45,998,997,996,10,10,10,37,34,64,0.00,5,Snow,247<br />
2001-2-3,-8,-10,-11,-13,-16,-18,73,61,53,1003,998,996,10,9,7,48,42,82,0.00,4,Snow,262<br />
2001-2-4,-6,-8,-9,-12,-14,-16,73,59,46,1015,1015,1014,10,10,10,34,24,48,0.00,3,,296<br />
2001-2-5,-5,-7,-8,-12,-13,-15,63,56,46,1017,1016,1015,10,10,10,32,21,,0.00,3,Snow,255<br />
2001-2-6,-6,-7,-8,-10,-13,-16,80,66,53,1013,1010,1009,10,9,5,35,24,,0.00,4,Snow,282<br />
2001-2-7,-10,-11,-12,-12,-13,-16,86,82,73,1016,1014,1014,10,7,5,8,5,,0.00,6,Snow,138<br />
2001-2-8,-9,-10,-12,-12,-13,-15,86,80,73,1016,1014,1013,10,9,5,19,13,,0.00,5,Snow,5<br />
2001-2-9,-5,-10,-15,-10,-15,-18,78,63,46,1017,1016,1016,10,10,10,24,8,,0.00,3,Snow,224<br />
2001-2-10,-5,-6,-6,-8,-9,-11,86,80,63,1013,1010,1009,10,5,2,14,8,,0.00,5,Snow,116<br />
2001-2-11,-10,-11,-12,-15,-17,-20,79,62,45,1020,1019,1018,10,10,10,29,23,,0.00,5,,299<br />
