IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-20,15,13,13,14,13,13,100,97,94,1017,1017,1017,2,1,1,10,3,,0.00,4,Fog-Rain,320<br />
2002-1-21,22,16,11,11,11,10,100,60,46,1015,1014,1013,4,3,1,14,10,,0.00,4,,320<br />
2002-1-22,22,16,11,10,9,8,88,66,41,1014,1013,1011,5,3,2,8,6,,0.00,0,,317<br />
2002-1-23,14,10,10,9,9,9,94,87,72,1013,1013,1013,3,3,2,11,6,,0.00,0,,303<br />
2002-1-24,9,9,8,7,7,6,93,87,82,1013,1012,1012,2,2,2,8,8,,0.00,0,,270<br />
2002-1-26,24,20,17,12,11,9,72,59,38,1011,1010,1009,5,3,3,11,10,,0.00,2,,83<br />
2002-1-27,21,17,13,14,13,11,100,81,53,1011,1010,1009,4,3,2,29,16,,0.00,5,Rain-Thunderstorm,64<br />
2002-1-28,18,14,10,12,11,9,94,80,68,1019,1017,1015,5,4,3,8,2,,0.00,2,Fog,20<br />
2002-1-29,20,16,11,10,9,9,88,70,52,1019,1018,1017,5,4,3,6,2,,0.00,2,,280<br />
2002-1-30,21,16,11,10,9,7,94,76,40,1019,1019,1018,5,3,2,14,6,,0.00,1,,280<br />
2002-1-31,21,16,16,9,8,6,63,50,38,1021,1020,1019,5,4,3,8,8,,0.00,0,,295<br />
2002-2-1,23,23,13,9,8,6,77,55,33,1018,1017,1017,5,5,4,11,8,,0.00,0,,290<br />
2002-2-2,19,10,10,8,7,6,87,76,49,1020,1018,1017,4,3,3,6,2,,0.00,0,,263<br />
2002-2-3,18,18,14,8,8,7,63,56,52,1017,1016,1014,6,4,3,11,10,,0.00,1,,285<br />
2002-2-4,22,16,9,8,7,6,87,68,38,1017,1015,1014,6,4,3,11,8,,0.00,0,,285<br />
2002-2-5,19,8,8,11,9,7,93,76,60,1016,1015,1014,3,3,3,8,3,,0.00,3,Rain,80<br />
2002-2-6,23,17,12,14,12,10,94,81,57,1015,1013,1010,3,3,2,11,8,,0.00,4,Rain,95<br />
2002-2-7,16,,16,13,13,13,82,82,82,,,,3,3,3,3,3,,0.00,6,,90<br />
2002-2-8,22,22,18,19,18,17,94,88,83,1015,1014,1012,4,4,3,14,11,,0.00,2,,95<br />
2002-2-9,25,22,19,17,17,16,88,76,61,1015,1015,1015,5,4,4,10,10,,0.00,2,,290<br />
2002-2-10,23,13,11,15,12,9,100,83,44,1020,1017,1016,5,3,3,10,8,,0.00,1,,309<br />
2002-2-11,15,10,6,15,11,4,100,88,77,1015,1014,1014,3,2,2,23,13,,0.00,6,Rain-Thunderstorm,14<br />
2002-2-12,20,17,14,15,13,13,94,84,73,1021,1020,1019,5,4,2,11,5,,0.00,4,,277<br />
2002-2-13,22,13,12,14,12,11,100,85,60,1022,1020,1017,4,3,2,11,8,,0.00,2,Fog,292<br />
2002-2-14,24,18,12,14,11,7,94,74,34,1021,1018,1017,5,3,1,14,6,,0.00,1,,268<br />
2002-2-15,16,13,13,11,10,9,88,76,63,1019,1018,1017,3,2,2,8,8,,0.00,0,,265<br />
2002-2-16,26,19,12,15,13,11,94,81,44,1017,1015,1014,3,2,1,8,3,,0.00,1,Fog,263<br />
2002-2-17,26,13,11,14,11,9,100,81,44,1018,1016,1015,3,1,0,6,0,,0.00,2,Fog,270<br />
2002-2-18,27,21,15,16,14,13,94,75,42,1021,1019,1016,4,3,2,8,2,,0.00,0,,280<br />
2002-2-19,16,,16,15,15,15,94,94,94,1019,1019,1019,4,4,4,0,0,,0.00,0,,-1<br />
2002-2-20,25,22,19,13,13,12,68,59,44,1017,1016,1016,5,4,3,6,3,,0.00,1,,270<br />
2002-2-21,27,19,12,14,11,10,88,60,34,1018,1016,1015,6,4,3,19,5,,0.00,0,,291<br />
2002-2-22,31,22,14,14,12,10,88,45,27,1019,1017,1016,6,4,1,8,5,,0.00,0,,277<br />
2002-2-23,31,31,21,17,16,14,78,56,35,1015,1014,1013,7,5,4,11,8,,0.00,3,,90<br />
2002-2-24,27,22,17,19,16,15,94,78,51,1016,1014,1011,4,3,1,11,2,,0.00,3,,154<br />
2002-2-25,25,18,17,15,14,14,88,74,50,1017,1015,1013,8,5,3,23,18,,0.00,4,,347<br />
2002-2-26,21,21,21,12,11,10,56,52,49,1018,1016,1014,6,5,4,14,11,,0.00,3,,280<br />
2002-2-27,28,24,21,10,9,7,46,37,26,1015,1013,1012,6,5,4,14,10,,0.00,2,,270<br />
2002-2-28,18,17,16,12,12,11,77,71,68,1012,1012,1012,3,3,3,8,8,,0.00,0,,290<br />
2002-3-1,29,27,27,13,12,10,39,37,34,1013,1011,1010,6,6,5,8,6,,0.00,3,,177<br />
2002-3-2,27,22,18,18,14,1,83,57,18,1011,1009,1007,6,5,4,23,10,,0.00,5,,103<br />
2002-3-3,27,22,17,18,13,8,94,69,30,1015,1012,1011,6,4,3,19,14,,0.00,3,,303<br />
2002-3-4,21,17,15,11,10,10,72,65,49,1013,1012,1011,6,5,4,19,10,,0.00,0,,284<br />
2002-3-5,26,20,14,10,9,6,77,50,28,1015,1013,1012,6,5,4,23,11,,0.00,2,,298<br />
2002-3-6,23,14,14,11,10,9,77,67,44,1015,1013,1011,6,4,3,11,5,,0.00,0,,285<br />
2002-3-7,28,20,12,11,10,9,82,60,34,1013,1012,1010,6,5,3,8,2,,0.00,2,,249<br />
2002-3-8,30,14,13,11,11,10,88,69,29,1013,1012,1010,6,4,3,10,2,,0.00,1,,120<br />
2002-3-9,31,30,28,15,15,15,45,41,38,1011,1010,1010,6,6,5,11,11,,0.00,3,,90<br />
2002-3-10,30,24,19,19,16,14,73,64,45,1015,1013,1011,6,5,3,10,5,,0.00,2,,89<br />
2002-3-11,21,20,19,16,12,10,78,62,49,1014,1013,1013,4,4,3,11,10,,0.00,2,,277<br />
2002-3-12,23,16,15,14,11,10,72,66,57,1015,1013,1011,5,4,4,11,10,,0.00,3,,270<br />
2002-3-13,31,29,28,13,10,9,39,30,27,1016,1015,1012,7,6,6,26,19,,0.00,2,,313<br />
2002-3-14,30,23,17,14,13,10,82,56,29,1015,1013,1011,5,5,4,19,8,,0.00,4,,307<br />
2002-3-15,30,30,28,11,9,7,35,29,23,1012,1011,1010,6,6,6,11,11,,0.00,3,,305<br />
2002-3-16,15,,15,11,11,11,77,77,77,1011,1011,1011,5,5,4,14,5,,0.00,0,,250<br />
2002-3-17,33,26,19,11,9,8,49,31,21,1012,1010,1009,6,5,4,14,6,,0.00,0,,278<br />
2002-3-18,32,24,17,13,12,11,77,41,31,1016,1014,1011,6,6,5,10,3,,0.00,0,,235<br />
2002-3-20,27,19,19,17,14,11,78,63,54,1013,1011,1009,4,4,4,0,0,,0.00,0,,-1<br />
2002-3-21,35,35,34,14,14,13,30,28,26,1006,1005,1005,6,6,6,13,11,,0.00,5,,283<br />
2002-3-22,33,28,23,16,14,12,61,46,28,1007,1005,1004,6,5,4,14,6,,0.00,1,,302<br />
2002-3-23,35,22,22,15,13,11,64,44,23,1006,1004,1003,6,5,4,23,10,,0.00,0,,330<br />
2002-3-24,26,20,18,15,13,13,73,60,44,1005,1004,1003,5,4,4,11,3,,0.00,0,,260<br />
2002-3-25,36,28,21,17,14,10,73,39,20,1003,1002,1001,6,5,3,23,10,,0.00,3,,72<br />
2002-3-26,36,29,23,19,16,13,61,46,30,1007,1004,1002,6,5,4,19,8,,0.00,3,,95<br />
2002-3-27,35,29,23,17,12,9,69,42,20,1008,1006,1005,6,5,3,14,8,,0.00,3,,210<br />
2002-3-28,34,27,21,14,13,12,64,48,28,1008,1007,1006,6,4,3,14,5,,0.00,0,,282<br />
2002-3-29,35,28,21,8,7,5,43,24,16,1009,1008,1007,8,6,4,14,10,,0.00,0,,292<br />
2002-3-30,26,19,18,11,11,10,64,54,36,1008,1007,1007,5,5,5,6,2,,0.00,0,,272<br />
2002-3-31,36,28,21,16,13,8,51,38,18,1010,1008,1005,6,5,4,11,6,,0.00,0,,236<br />
2002-4-1,35,26,22,19,17,15,64,53,36,1009,1007,1006,5,4,4,14,6,,0.00,0,,106<br />
2002-4-2,28,24,20,18,14,13,64,54,42,1009,1007,1005,5,4,4,11,3,,0.00,0,,95<br />
2002-4-3,35,27,22,18,13,7,69,45,18,1008,1006,1004,6,5,4,23,5,,0.00,0,,280<br />
2002-4-4,36,29,22,14,12,9,53,46,19,1007,1006,1004,6,5,5,11,5,,0.00,0,,340<br />
2002-4-5,36,28,20,18,17,15,78,54,28,1009,1007,1005,5,5,3,11,6,,0.00,2,,29<br />
2002-4-6,39,31,23,20,19,17,69,44,27,1010,1008,1005,6,5,4,13,10,,0.00,2,,249<br />
2002-4-7,36,29,23,20,19,18,73,49,34,1010,1008,1006,5,4,4,11,5,,0.00,6,,62<br />
2002-4-8,32,27,23,18,17,15,69,59,38,1010,1008,1006,6,5,4,19,8,,0.00,4,,265<br />
2002-4-9,34,27,21,17,14,11,78,45,30,1010,1007,1004,8,5,3,23,11,,0.00,4,Rain,263<br />
2002-4-10,36,28,20,14,11,6,68,41,18,1006,1005,1003,6,5,4,11,8,,0.00,1,,303<br />
2002-4-11,36,36,36,8,8,8,18,18,18,1006,1005,1004,7,6,6,11,8,,0.00,1,,315<br />
2002-4-12,36,24,24,15,13,12,57,40,23,1008,1007,1007,6,5,4,8,3,,0.00,0,,70<br />
2002-4-13,,,,,,,,,,1007,1007,1007,6,6,6,8,8,,0.00,3,,90<br />
2002-4-14,38,29,21,18,16,14,78,46,25,1007,1005,1003,6,5,4,11,6,,0.00,4,,30<br />
2002-4-15,41,32,23,19,17,14,73,45,20,1006,1004,1003,6,5,4,14,6,,0.00,2,,34<br />
2002-4-16,42,33,26,20,16,11,61,33,17,1006,1004,1002,6,5,3,23,10,,0.00,0,,304<br />
2002-4-17,41,33,25,12,9,8,41,22,14,1006,1004,1002,6,5,4,23,8,,0.00,0,,330<br />
2002-4-18,41,31,26,13,12,8,44,31,14,1005,1003,1000,5,5,5,10,3,27,0.00,1,,290<br />
2002-4-19,28,28,25,12,10,9,44,35,30,1004,1003,1002,4,4,4,8,3,,0.00,1,,300<br />
2002-4-20,35,,35,8,8,8,19,19,19,1004,1004,1004,4,4,4,6,6,,0.00,6,,270<br />
2002-4-21,42,31,27,13,12,12,39,27,17,1005,1004,1002,6,5,4,8,3,,0.00,3,,10<br />
2002-4-22,35,29,23,20,18,15,61,50,36,1001,1000,1000,5,4,4,14,8,,0.00,3,,100<br />
2002-4-23,36,31,26,21,19,17,62,52,39,1007,1004,1002,6,5,4,23,14,,0.00,2,,92<br />
2002-4-24,32,30,29,21,20,19,58,53,49,1006,1004,1003,6,5,4,19,13,,0.00,2,,100<br />
2002-4-25,36,31,27,22,21,20,70,55,39,1003,1002,1001,6,5,4,23,14,,0.00,3,,101<br />
2002-4-26,34,30,27,22,18,15,74,53,34,1005,1004,1003,6,4,1,29,21,47,0.00,4,,356<br />
2002-4-27,39,31,24,16,8,4,61,27,11,1003,1002,1001,6,5,5,23,6,,0.00,2,,260<br />
2002-4-28,38,32,27,20,16,13,55,40,22,1003,1000,999,5,5,4,23,16,,0.00,0,,102<br />
2002-4-29,36,35,35,22,21,20,47,43,39,1001,1000,999,6,6,6,19,13,,0.00,2,,305<br />
2002-4-30,39,34,29,17,13,3,45,33,11,1006,1003,1000,6,5,5,14,11,,0.00,2,,267<br />
2002-5-1,34,29,25,21,20,19,74,60,44,1004,1002,1001,6,5,5,19,13,29,0.00,2,,99<br />
2002-5-2,35,30,26,23,20,16,74,58,47,1004,1002,1001,5,5,5,14,10,,0.00,1,,98<br />
2002-5-3,32,30,29,24,22,21,66,63,62,1006,1003,1002,6,5,5,11,10,,0.00,1,,112<br />
2002-5-4,39,32,26,24,22,21,79,60,37,1006,1002,1000,6,5,4,19,10,37,0.00,0,,105<br />
2002-5-5,38,27,27,23,22,21,70,56,42,1004,1002,998,6,6,5,19,13,,0.00,0,,90<br />
2002-5-6,36,32,28,23,22,21,74,58,47,1002,1000,998,7,5,4,23,10,40,0.00,2,,84<br />
2002-5-7,34,29,25,21,18,16,69,57,38,1005,1002,1000,6,5,4,23,16,,0.00,2,,121<br />
2002-5-8,27,26,26,20,20,20,69,68,65,1002,1002,1001,5,5,5,10,8,,0.00,0,,110<br />
2002-5-9,40,34,28,22,21,17,70,47,27,1001,1001,999,6,6,5,11,6,,0.00,0,,64<br />
2002-5-10,41,28,28,23,20,17,74,49,24,999,998,998,5,5,5,10,6,,0.00,3,,30<br />
2002-5-11,36,32,28,23,22,21,74,55,41,996,995,994,6,5,3,11,10,,0.00,0,,102<br />
2002-5-12,37,32,27,24,23,23,84,63,44,998,997,996,5,5,4,11,10,,0.00,0,,103<br />
2002-5-13,33,29,29,25,24,23,74,70,63,1001,1000,999,5,5,5,8,6,,0.00,0,,95<br />
2002-5-14,37,37,34,26,24,23,53,52,52,1003,1001,999,5,4,4,27,24,,0.00,0,,90<br />
2002-5-15,37,32,28,26,24,22,89,66,49,1002,1001,999,6,5,4,11,11,,0.00,3,Rain-Thunderstorm,101<br />
2002-5-16,31,29,28,23,23,22,74,66,62,1003,1002,1000,5,4,4,14,11,,0.00,0,,97<br />
2002-5-17,38,34,30,24,24,23,70,55,44,1000,998,995,6,5,5,10,8,,0.00,0,,112<br />
2002-5-18,44,44,44,10,10,10,13,13,13,991,991,991,7,6,5,23,13,,0.00,0,,350<br />
2002-5-19,33,31,29,24,22,19,70,59,49,992,991,990,5,4,4,11,10,,0.00,2,,103<br />
2002-5-20,44,39,35,21,10,5,44,18,9,994,993,991,3,3,3,26,14,34,0.00,5,,312<br />
2002-5-21,41,41,38,11,6,1,17,13,8,997,996,995,4,4,4,26,18,,0.00,0,,268<br />
2002-5-22,44,41,32,17,12,5,40,23,9,1001,999,998,5,5,4,23,10,34,0.00,0,,283<br />
2002-5-23,37,31,26,24,21,16,54,48,44,1003,1000,998,5,4,4,14,5,,0.00,0,,90<br />
2002-5-24,39,34,25,24,23,22,83,58,40,1004,1002,999,6,5,4,19,14,,0.00,3,,91<br />
2002-5-25,29,27,25,23,21,18,89,70,54,1006,1003,1001,6,5,5,23,16,,0.00,5,,100<br />
2002-5-26,33,29,26,22,22,19,78,69,43,1006,1003,1000,6,5,4,23,14,,0.00,5,,77<br />
2002-5-27,34,29,25,24,23,21,89,71,46,1002,1000,999,6,4,1,34,11,52,0.00,6,Rain-Thunderstorm,92<br />
2002-5-28,33,28,24,23,21,20,79,66,49,1003,1002,1001,6,5,4,14,11,,0.00,5,,144<br />
2002-5-29,28,26,25,24,23,22,89,82,74,1004,1003,1003,6,5,3,26,10,,0.00,3,,86<br />
2002-5-30,29,24,24,23,23,23,94,86,70,1005,1004,1004,5,5,4,0,0,,0.00,0,,-1<br />
2002-5-31,37,30,25,24,22,21,83,70,39,1006,1005,1004,7,5,4,6,0,,0.00,1,,70<br />
2002-6-1,39,33,27,22,19,17,74,44,29,1004,1001,1000,6,5,4,6,3,,0.00,2,,295<br />
2002-6-2,41,33,27,24,22,17,79,62,24,1003,1002,1000,6,5,5,14,6,,0.00,1,,94<br />
2002-6-3,38,33,29,21,21,19,62,48,33,998,997,997,5,5,4,6,2,,0.00,2,,180<br />
2002-6-4,41,34,28,22,20,17,70,47,24,999,998,997,6,5,4,11,3,,0.00,1,,324<br />
2002-6-5,35,32,30,21,21,20,55,51,44,1000,999,997,5,3,1,24,19,,0.00,2,,70<br />
2002-6-6,35,29,24,26,23,21,94,71,52,1000,998,997,6,5,4,27,13,,0.00,3,Rain-Thunderstorm,99<br />
2002-6-7,31,30,29,25,24,23,79,70,62,999,998,997,5,3,2,19,13,,0.00,4,Thunderstorm,160<br />
2002-6-8,40,38,35,26,25,24,56,50,42,998,996,995,5,5,5,8,6,,0.00,0,,63<br />
2002-6-9,34,31,28,26,24,20,79,68,49,1000,998,998,6,5,4,14,8,,0.00,3,,81<br />
2002-6-10,37,32,28,26,26,25,89,71,53,1001,999,997,5,4,3,23,8,,0.00,4,,90<br />
2002-6-11,38,33,28,26,24,23,74,64,50,1002,1000,998,7,5,3,14,11,,0.00,3,,86<br />
2002-6-12,32,27,23,27,25,23,100,79,70,1004,1001,998,6,4,0,64,16,84,0.00,2,Rain-Thunderstorm,82<br />
2002-6-13,35,30,26,28,27,25,94,80,67,998,997,995,5,4,3,10,6,,0.00,1,,82<br />
2002-6-14,39,34,26,28,27,24,89,73,50,997,996,993,5,4,2,37,11,55,0.00,3,,86<br />
2002-6-15,35,30,26,26,25,24,89,75,59,997,996,995,4,3,3,11,8,,0.00,4,,112<br />
2002-6-16,32,30,29,27,26,25,84,78,74,1001,1000,998,5,4,3,14,11,,0.00,5,,71<br />
2002-6-17,40,37,34,25,24,23,59,47,38,1001,998,997,6,5,4,10,6,,0.00,2,,35<br />
2002-6-18,38,31,31,27,26,24,79,67,44,998,997,997,6,5,4,11,8,,0.00,5,,321<br />
2002-6-19,32,29,27,25,25,24,89,72,66,998,997,996,5,4,3,19,6,37,0.00,3,Rain-Thunderstorm,270<br />
2002-6-20,37,33,29,26,25,24,84,64,47,996,995,993,6,5,4,11,8,,0.00,2,,286<br />
2002-6-21,39,33,28,28,25,21,84,64,37,997,995,991,4,3,2,23,10,,0.00,3,Rain-Thunderstorm,119<br />
2002-6-22,33,30,27,27,21,2,89,63,16,998,996,993,6,5,4,11,10,,0.00,5,,117<br />
2002-6-23,38,33,28,26,25,23,84,70,47,1000,997,996,7,5,4,55,18,,0.00,4,,96<br />
2002-6-24,38,33,29,25,24,24,79,62,47,1000,999,996,6,5,4,23,16,37,0.00,5,Rain,86<br />
2002-6-25,37,34,33,26,25,24,66,58,50,1001,998,996,6,5,5,19,16,,0.00,2,,85<br />
2002-6-26,35,30,29,26,24,20,84,70,49,1002,1000,1000,6,5,3,27,23,37,0.00,4,Rain,95<br />
2002-6-27,31,29,27,25,25,25,89,80,70,1004,1003,1001,6,5,4,23,13,,0.00,6,Rain,99<br />
2002-6-28,35,30,26,27,26,25,94,77,56,1003,1002,999,6,5,4,23,8,,0.00,5,Rain,124<br />
2002-6-29,33,31,31,26,26,25,75,68,63,1003,1003,1002,7,6,5,11,5,,0.00,3,,270<br />
2002-7-2,37,31,24,28,27,24,100,79,60,999,998,996,5,4,2,27,10,47,0.00,7,Rain-Thunderstorm,2<br />
2002-7-3,33,30,29,28,27,27,89,80,75,1000,999,997,5,5,5,14,11,,0.00,6,,100<br />
2002-7-4,35,29,29,28,27,26,94,76,59,999,998,996,5,5,4,11,6,,0.00,3,,143<br />
2002-7-6,36,30,26,27,25,21,94,70,41,1000,998,997,5,5,3,14,11,,0.00,6,Rain,283<br />
2002-7-7,34,34,34,25,24,24,59,58,56,998,997,996,5,4,3,11,10,,0.00,6,,270<br />
2002-7-8,30,30,29,24,24,23,70,70,70,996,996,995,5,5,5,8,8,,0.00,6,,263<br />
2002-7-9,39,33,28,24,23,22,70,48,37,997,996,995,5,4,4,23,18,,0.00,4,,286<br />
2002-7-10,36,33,33,24,22,20,55,50,46,997,996,995,4,4,4,14,13,,0.00,3,,270<br />
2002-7-12,39,34,30,25,22,21,74,52,39,998,997,995,6,5,4,14,10,,0.00,-1425,,261<br />
2002-7-13,41,38,34,26,20,2,56,42,9,998,996,995,6,5,4,14,10,,0.00,3,,279<br />
2002-7-14,42,33,33,23,22,21,55,49,30,999,998,996,5,4,4,14,8,34,0.00,4,,277<br />
2002-7-15,39,31,31,26,24,23,62,54,47,998,997,997,6,5,4,11,10,,0.00,-3330,,305<br />
2002-7-16,35,28,27,27,26,24,94,83,63,1001,1000,999,5,4,4,23,14,,0.00,6,Rain-Thunderstorm,109<br />
2002-7-17,37,32,28,28,27,25,89,79,56,1001,1000,998,5,4,1,23,6,40,0.00,3,Rain,77<br />
2002-7-18,35,31,27,29,27,26,94,80,67,1002,1000,999,6,5,4,19,11,,0.00,4,Rain,76<br />
2002-7-19,38,34,31,28,27,27,79,65,53,1002,999,997,6,6,5,11,10,,0.00,2,,82<br />
2002-7-20,32,31,29,26,26,25,79,74,70,999,998,997,5,5,4,14,10,,0.00,6,,235<br />
2002-7-21,33,30,28,26,23,2,89,74,14,998,996,994,5,4,4,19,13,,0.00,7,Rain,253<br />
2002-7-22,35,32,29,25,24,23,74,66,53,996,995,995,6,4,4,26,21,40,0.00,6,,250<br />
2002-7-23,36,33,30,24,23,22,62,54,47,1000,998,996,6,5,3,23,14,37,0.00,6,,267<br />
2002-7-24,37,33,31,25,23,22,59,54,47,999,998,996,5,4,3,27,14,47,0.00,-1663,,260<br />
2002-7-25,36,33,31,25,24,24,66,59,53,998,997,996,3,3,3,19,13,,0.00,5,,253<br />
2002-7-26,38,32,30,27,24,24,70,63,53,999,998,995,5,3,3,19,11,37,0.00,5,,256<br />
2002-7-27,39,34,30,26,24,23,70,54,42,999,997,996,6,4,3,19,10,,0.00,-1663,,267<br />
2002-7-28,41,36,30,25,23,22,66,54,40,1000,999,997,6,5,4,14,8,,0.00,3,,273<br />
2002-7-29,39,33,28,27,26,25,94,76,47,1000,998,996,6,4,3,14,5,34,0.00,4,,88<br />
2002-7-30,35,31,29,27,27,26,84,74,63,1000,999,998,5,4,3,14,11,,0.00,6,,135<br />
2002-7-31,31,29,27,28,27,26,100,89,79,1001,999,998,5,5,4,11,8,,0.00,4,Rain-Thunderstorm,73<br />
2002-8-1,30,29,29,29,28,27,94,90,89,1003,1001,998,5,4,4,11,8,,0.00,6,,70<br />
2002-8-2,34,31,29,29,28,27,94,84,75,1002,1000,999,4,4,4,14,8,,0.00,5,,85<br />
2002-8-3,31,29,27,28,27,26,94,88,75,1003,1000,998,6,5,4,19,10,,0.00,5,Rain,90<br />
2002-8-4,34,30,27,28,27,26,94,76,63,1001,999,997,6,5,5,11,8,,0.00,4,Rain,100<br />
2002-8-5,36,31,27,28,20,2,89,60,20,1000,999,996,5,5,4,10,8,,0.00,6,,79<br />
2002-8-6,35,31,28,28,27,27,94,80,63,1000,999,996,6,5,4,11,5,,0.00,4,,84<br />
2002-8-7,38,32,27,28,25,2,94,74,19,1000,999,996,6,5,1,14,5,,0.00,5,Rain,97<br />
2002-8-8,36,32,28,27,27,26,89,69,60,999,996,994,6,5,4,11,6,,0.00,6,,68<br />
2002-8-9,35,32,29,28,27,26,94,75,59,998,996,995,6,5,5,19,6,,0.00,5,,190<br />
2002-8-10,30,30,27,27,27,26,94,89,84,998,997,997,5,4,4,8,5,,0.00,6,,160<br />
2002-8-11,29,27,26,27,24,2,100,89,21,999,998,997,4,3,3,10,2,,0.00,6,Rain,245<br />
2002-8-12,28,27,27,26,26,25,94,91,84,1000,998,997,4,4,3,10,6,,0.00,7,Rain,219<br />
2002-8-13,29,27,25,28,26,25,100,92,84,998,998,996,5,4,4,10,8,,0.00,7,Rain,16<br />
2002-8-14,31,28,26,26,23,2,94,79,18,999,997,995,6,4,3,23,14,,0.00,5,Rain,81<br />
2002-8-15,34,30,26,27,26,25,94,82,63,1002,997,995,6,4,3,11,10,,0.00,4,,72<br />
2002-8-16,35,31,28,27,27,26,94,74,59,998,996,994,6,5,4,10,5,,0.00,3,,72<br />
2002-8-17,33,30,28,27,27,26,89,81,71,998,996,995,6,5,5,6,2,,0.00,4,,70<br />
2002-8-18,30,29,28,27,22,2,89,75,17,999,997,997,6,5,5,14,10,,0.00,6,,60<br />
2002-8-19,33,29,26,28,27,25,94,88,75,1000,998,996,5,4,3,14,8,,0.00,5,,76<br />
2002-8-20,26,26,23,26,24,22,100,98,94,999,998,998,3,3,3,0,0,,0.00,6,Rain,-1<br />
2002-8-21,26,26,26,26,25,25,100,95,94,1003,1001,1000,4,3,3,10,8,,0.00,5,,90<br />
2002-8-22,32,29,27,26,26,26,94,86,70,1006,1005,1003,5,5,5,10,8,,0.00,4,,90<br />
2002-8-23,35,26,26,27,26,24,89,80,63,1005,1005,1005,7,5,5,10,2,,0.00,5,,70<br />
2002-8-24,32,29,26,26,25,24,89,78,70,1008,1006,1004,6,5,3,29,21,40,0.00,4,Rain,85<br />
2002-8-25,32,29,27,26,26,25,89,78,66,1008,1007,1006,6,5,5,19,11,,0.00,5,,104<br />
2002-8-26,35,30,30,24,24,24,70,64,53,1008,1007,1005,7,6,6,13,6,,0.00,2,,250<br />
2002-8-27,33,29,27,26,25,25,89,74,63,1007,1006,1006,6,5,4,14,8,,0.00,4,,263<br />
2002-8-28,35,32,29,27,26,25,79,67,59,1006,1004,1002,6,5,4,11,8,,0.00,4,Rain,276<br />
2002-8-29,35,35,35,28,28,28,67,67,67,1004,1004,1004,6,6,6,19,19,,0.00,1,,110<br />
2002-8-30,33,33,32,25,25,25,66,64,63,1003,1003,1003,6,5,5,8,8,,0.00,2,,70<br />
