MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-13,-7,-12,-18,-9,-14,-20,93,87,85,1024,1019,1008,24,18,1,23,13,32,0.00,7,Snow,321<br />
2002-1-14,-15,-16,-17,-16,-17,-18,92,88,85,1024,1022,1020,8,2,0,10,2,,0.00,7,Fog-Snow,59<br />
2002-1-15,-15,-18,-22,-17,-22,-26,92,78,71,1025,1024,1021,13,6,1,11,3,,0.00,8,Fog-Snow,354<br />
2002-1-16,-20,-25,-30,-24,-29,-35,71,68,63,1033,1030,1025,24,16,5,8,2,,0.00,6,Snow,47<br />
2002-1-17,-20,-22,-24,-23,-25,-28,78,71,65,1032,1024,1019,24,18,2,11,6,,0.00,7,Snow,283<br />
2002-1-18,-20,-28,-37,-24,-34,-42,71,64,56,1019,1017,1016,24,23,19,11,8,,0.00,2,Snow,360<br />
2002-1-19,-37,-38,-40,-42,-43,-44,67,63,61,1017,1016,1016,24,24,24,11,6,,0.00,0,,47<br />
2002-1-20,-38,-39,-41,-42,-44,-45,74,68,61,1021,1018,1016,24,20,6,13,10,,0.00,0,,69<br />
2002-1-21,-35,-38,-40,-40,-43,-44,74,65,61,1024,1023,1021,24,17,3,10,6,,0.00,0,Fog,58<br />
2002-1-22,-37,-39,-42,-42,-44,-46,74,67,60,1025,1024,1023,24,5,1,8,2,,0.00,2,Fog,92<br />
2002-1-23,-37,-39,-42,-41,-44,-45,74,68,61,1023,1020,1018,24,8,1,10,5,,0.00,0,Fog,59<br />
2002-1-24,-35,-39,-43,-39,-43,-46,74,69,61,1021,1019,1016,24,14,1,24,6,,0.00,2,Fog-Snow,326<br />
2002-1-25,-27,-32,-38,-32,-37,-43,69,64,61,1020,1018,1016,24,15,3,24,18,39,0.00,6,Snow,311<br />
2002-1-26,-29,-33,-40,-33,-39,-45,69,62,56,1026,1022,1016,24,23,8,21,14,,0.00,1,Snow,336<br />
2002-1-27,-33,-38,-42,-38,-42,-45,82,67,62,1027,1026,1023,24,8,0,11,5,,0.00,2,Fog-Snow,115<br />
2002-1-28,-31,-32,-33,-36,-37,-38,69,63,57,1023,1021,1020,24,17,5,11,5,,0.00,7,Fog-Snow,102<br />
2002-1-29,-32,-34,-37,-36,-39,-42,69,62,56,1027,1026,1023,24,21,8,13,3,,0.00,3,Fog-Snow,112<br />
2002-1-30,-29,-32,-36,-34,-38,-41,69,62,57,1026,1023,1020,24,24,24,14,11,,0.00,0,Fog-Snow,100<br />
2002-1-31,-22,-27,-32,-26,-31,-37,71,65,63,1020,1018,1016,24,23,19,23,14,,0.00,5,Snow,104<br />
2002-2-1,-20,-21,-22,-24,-25,-26,71,69,65,1018,1017,1016,24,14,2,13,6,,0.00,8,Snow,69<br />
2002-2-2,-19,-20,-22,-23,-24,-27,71,69,65,1019,1018,1016,24,13,1,10,3,,0.00,8,Fog-Snow,139<br />
2002-2-3,-18,-23,-30,-22,-26,-36,78,66,57,1022,1013,1009,24,8,1,27,10,37,0.00,7,Snow,359<br />
2002-2-4,-30,-32,-35,-36,-38,-40,63,60,56,1028,1025,1021,24,24,24,16,10,,0.00,2,,349<br />
2002-2-5,-27,-29,-31,-33,-35,-36,63,59,57,1021,1018,1013,24,24,24,19,13,29,0.00,6,Snow,71<br />
2002-2-6,-25,-28,-32,-30,-33,-38,64,59,53,1013,1011,1010,24,16,4,10,5,,0.00,6,Snow,4<br />
2002-2-7,-25,-29,-34,-30,-34,-40,64,60,56,1015,1013,1011,24,22,8,6,2,,0.00,5,Snow,325<br />
2002-2-8,-25,-28,-33,-31,-34,-38,64,60,57,1032,1022,1015,24,23,6,13,3,,0.00,5,Snow,4<br />
2002-2-9,-30,-34,-38,-36,-39,-43,67,59,52,1044,1040,1033,24,24,24,14,8,,0.00,1,,30<br />
2002-2-10,-17,-22,-28,-22,-26,-34,72,64,54,1033,1015,1007,24,9,1,24,16,37,0.00,7,Snow,71<br />
2002-2-11,-22,-26,-30,-27,-30,-36,65,61,54,1021,1016,1008,24,23,10,13,6,,0.00,3,Snow,80<br />
2002-2-12,-17,-19,-22,-22,-24,-28,72,67,55,1018,1010,1002,24,17,4,13,6,,0.00,8,Snow,103<br />
2002-2-13,-17,-19,-20,-21,-23,-26,72,65,60,1011,1006,1001,24,22,8,19,10,,0.00,7,Snow,52<br />
2002-2-14,-16,-18,-19,-21,-22,-23,72,68,66,1009,1004,1002,24,18,3,16,10,,0.00,6,Snow,89<br />
2002-2-15,-16,-20,-24,-21,-26,-30,66,61,51,1015,1011,1003,24,20,3,14,8,,0.00,3,Snow,45<br />
2002-2-16,-11,-18,-25,-15,-21,-30,79,70,59,1015,1006,997,24,24,24,21,13,29,0.00,5,Snow,73<br />
2002-2-17,-12,-19,-27,-15,-23,-32,79,70,59,1011,1003,997,24,14,1,23,16,32,0.00,7,Snow,4<br />
2002-2-18,-21,-24,-29,-27,-31,-34,65,60,54,1014,1013,1010,24,24,24,24,11,,0.00,3,Snow,98<br />
2002-2-19,-15,-18,-22,-21,-24,-27,66,63,56,1010,1009,1008,24,24,24,26,14,,0.00,4,Snow,85<br />
2002-2-20,-11,-14,-18,-13,-18,-23,85,73,61,1012,1009,1007,24,17,4,19,13,,0.00,7,Snow,47<br />
2002-2-21,-12,-14,-18,-14,-17,-22,85,80,72,1017,1014,1012,10,4,1,23,10,29,0.00,8,Snow,316<br />
2002-2-22,-17,-21,-25,-22,-25,-31,72,64,59,1034,1026,1017,24,19,4,27,21,34,0.00,7,Snow,338<br />
2002-2-23,-20,-24,-28,-27,-29,-34,65,60,54,1039,1036,1034,24,24,24,23,14,,0.00,3,Snow,5<br />
2002-2-24,-20,-26,-31,-28,-33,-36,64,58,50,1046,1044,1040,24,24,24,16,8,,0.00,0,,76<br />
2002-2-25,-17,-22,-28,-23,-29,-33,71,63,58,1045,1035,1026,24,24,24,23,13,27,0.00,1,Snow,145<br />
2002-2-26,-22,-26,-30,-29,-31,-37,70,59,50,1037,1029,1024,24,24,24,26,14,32,0.00,4,Snow,22<br />
2002-2-27,-23,-29,-36,-32,-37,-41,63,55,45,1043,1040,1038,24,24,24,19,11,,0.00,1,,34<br />
2002-2-28,-21,-28,-35,-30,-34,-40,63,55,46,1043,1041,1036,24,24,24,23,13,,0.00,2,,322<br />
2002-3-1,-21,-27,-33,-29,-33,-38,64,57,50,1036,1033,1031,24,24,24,13,8,,0.00,1,Fog,192<br />
2002-3-2,-14,-21,-27,-18,-27,-33,72,61,55,1031,1026,1016,24,20,3,19,8,,0.00,5,Snow,138<br />
2002-3-3,-10,-13,-17,-14,-18,-21,85,72,61,1028,1021,1015,24,19,3,34,16,50,0.00,6,Snow,351<br />
2002-3-4,-18,-22,-27,-22,-29,-33,78,59,45,1037,1034,1029,24,21,6,29,19,45,0.00,4,Snow,332<br />
2002-3-5,-22,-24,-27,-30,-32,-33,59,56,49,1037,1036,1035,24,21,10,26,21,37,0.00,4,Snow,319<br />
2002-3-6,-18,-23,-29,-25,-29,-34,65,61,55,1036,1032,1026,24,19,5,19,11,,0.00,5,Snow,275<br />
2002-3-7,-18,-24,-30,-26,-30,-36,65,59,50,1028,1027,1025,24,24,19,14,6,,0.00,2,Snow,323<br />
2002-3-8,-19,-24,-31,-26,-29,-36,71,63,55,1025,1022,1020,24,17,6,11,8,,0.00,3,Snow,234<br />
2002-3-9,-24,-29,-34,-32,-36,-40,63,56,48,1037,1033,1025,24,22,6,23,11,,0.00,1,Snow,335<br />
2002-3-10,-26,-32,-38,-34,-38,-43,62,56,48,1037,1032,1023,24,22,16,16,10,,0.00,2,Snow,270<br />
2002-3-11,-21,-24,-28,-28,-32,-34,64,58,50,1022,1016,1013,24,20,3,14,8,,0.00,4,Snow,165<br />
2002-3-12,-23,-28,-34,-32,-36,-40,63,54,44,1025,1020,1014,24,23,19,14,10,,0.00,0,Snow,13<br />
2002-3-13,-20,-28,-37,-29,-35,-42,62,53,46,1027,1025,1023,24,23,19,24,10,,0.00,0,Snow,293<br />
2002-3-14,-18,-23,-29,-26,-31,-35,63,56,46,1023,1022,1022,24,20,3,16,11,,0.00,3,Snow,289<br />
2002-3-15,-21,-24,-29,-29,-31,-35,64,57,50,1034,1029,1023,24,17,3,23,11,29,0.00,5,Snow,337<br />
2002-3-16,-21,-27,-34,-28,-33,-39,64,57,50,1035,1033,1032,24,19,5,13,8,,0.00,5,Snow,310<br />
2002-3-17,-21,-26,-32,-28,-33,-37,63,57,46,1042,1037,1033,24,23,8,16,8,,0.00,2,Snow,35<br />
2002-3-18,-21,-29,-37,-25,-32,-41,71,66,54,1042,1039,1035,24,17,5,21,10,,0.00,5,Snow,339<br />
2002-3-19,-21,-27,-33,-29,-32,-37,75,61,49,1045,1041,1035,24,24,24,14,8,,0.00,1,Snow,14<br />
2002-3-20,-9,-18,-26,-20,-25,-31,66,55,40,1045,1041,1035,24,24,24,19,10,,0.00,5,,275<br />
2002-3-21,-7,-13,-19,-13,-18,-24,92,70,60,1034,1031,1027,24,24,24,19,13,,0.00,1,,317<br />
2002-3-22,-6,-12,-18,-11,-16,-21,92,76,63,1027,1026,1025,24,24,24,19,10,,0.00,1,,5<br />
2002-3-23,-9,-14,-20,-12,-14,-25,86,80,65,1027,1025,1023,24,22,6,14,6,,0.00,7,Snow,119<br />
2002-3-24,-7,-12,-17,-12,-14,-20,92,80,63,1023,1021,1021,24,21,6,14,6,,0.00,5,Snow,10<br />
2002-3-25,-10,-16,-22,-13,-18,-26,79,74,67,1022,1020,1013,24,24,24,16,10,,0.00,2,Snow,115<br />
2002-3-26,-1,-6,-10,-7,-10,-13,86,76,64,1012,1003,995,24,24,24,21,18,,0.00,7,Snow,87<br />
2002-3-27,-4,-7,-9,-7,-8,-11,100,87,80,999,995,993,24,12,3,24,14,27,0.00,8,Snow,341<br />
2002-3-28,-10,-15,-21,-12,-21,-27,86,68,56,1024,1011,1000,24,15,4,32,23,40,0.00,6,Snow,5<br />
2002-3-29,-18,-22,-26,-27,-30,-33,59,53,46,1035,1030,1024,24,24,19,23,16,27,0.00,3,Snow,20<br />
2002-3-30,-16,-23,-31,-29,-32,-36,69,48,30,1037,1036,1033,24,24,24,19,10,,0.00,1,,49<br />
2002-3-31,-16,-22,-29,-24,-28,-34,69,58,47,1039,1034,1033,24,20,3,24,16,37,0.00,4,Snow,29<br />
2002-4-1,-15,-19,-24,-22,-25,-29,71,62,55,1047,1044,1039,24,18,8,23,14,,0.00,7,Snow,10<br />
2002-4-2,-16,-21,-27,-23,-26,-31,77,65,51,1047,1044,1039,24,21,8,10,6,,0.00,4,Snow,105<br />
2002-4-3,-12,-20,-28,-20,-24,-32,77,62,48,1039,1036,1035,24,24,24,10,5,,0.00,4,Snow,16<br />
2002-4-4,-12,-19,-26,-18,-23,-30,78,67,56,1036,1036,1035,24,21,8,23,10,,0.00,4,Snow,328<br />
2002-4-5,-12,-19,-26,-19,-23,-30,85,69,48,1036,1032,1024,24,21,4,19,5,,0.00,2,Fog-Snow,266<br />
2002-4-6,-5,-13,-21,-9,-18,-25,93,67,42,1023,1015,1011,24,19,2,23,11,27,0.00,6,Snow,247<br />
2002-4-7,-11,-15,-21,-15,-21,-27,79,62,47,1022,1019,1013,24,19,2,29,18,39,0.00,5,Snow,308<br />
2002-4-8,-14,-18,-22,-17,-27,-32,79,56,38,1022,1019,1012,24,14,0,40,18,60,0.00,4,Snow,271<br />
2002-4-9,-10,-18,-27,-19,-27,-33,70,52,37,1021,1018,1013,24,24,24,21,10,27,0.00,4,,172<br />
2002-4-10,0,-9,-19,-12,-18,-25,61,49,36,1013,1009,1005,24,24,24,23,14,29,0.00,6,,72<br />
2002-4-11,-6,-9,-15,-10,-14,-17,85,72,62,1014,1008,1003,24,19,2,23,14,35,0.00,5,Snow,22<br />
2002-4-12,-4,-13,-23,-11,-16,-26,92,73,59,1017,1015,1012,24,22,8,13,6,,0.00,5,Fog,46<br />
2002-4-13,-5,-11,-16,-10,-15,-19,85,69,54,1012,1010,1008,24,24,16,23,10,27,0.00,3,Snow,10<br />
2002-4-14,-6,-13,-21,-16,-20,-24,78,57,36,1012,1011,1010,24,24,24,16,10,,0.00,0,,107<br />
2002-4-15,-4,-11,-17,-15,-18,-22,66,51,40,1010,1009,1008,24,24,24,26,18,27,0.00,5,,107<br />
2002-4-16,-2,-6,-10,-10,-13,-16,73,58,49,1019,1015,1010,24,24,24,21,13,,0.00,7,,92<br />
2002-4-17,-3,-9,-14,-10,-13,-16,92,74,59,1028,1023,1020,24,24,24,23,11,34,0.00,1,,1<br />
2002-4-18,-3,-10,-16,-10,-13,-17,92,74,55,1031,1030,1028,24,24,24,23,13,,0.00,1,,136<br />
2002-4-19,4,-2,-7,-5,-9,-14,64,57,49,1028,1021,1014,24,24,24,29,19,42,0.00,4,,145<br />
2002-4-20,5,-1,-6,-2,-6,-8,86,67,45,1013,1008,1002,24,24,24,14,8,,0.00,3,,116<br />
2002-4-21,1,-4,-10,1,-6,-14,100,80,68,1006,1003,1000,24,23,19,26,13,34,0.00,7,Rain-Snow,332<br />
2002-4-22,-11,-13,-16,-14,-18,-22,85,69,48,1025,1014,1007,24,17,4,32,24,42,0.00,8,Snow,25<br />
2002-4-23,-9,-16,-22,-19,-23,-26,77,55,41,1034,1030,1025,24,24,24,16,11,,0.00,1,,17<br />
2002-4-24,-8,-14,-21,-16,-21,-26,79,53,41,1036,1035,1033,24,24,24,10,6,,0.00,1,,140<br />
2002-4-25,-2,-10,-17,-9,-16,-22,74,60,36,1033,1031,1029,24,24,24,16,5,,0.00,4,,54<br />
2002-4-26,0,-6,-12,-7,-12,-16,79,68,51,1029,1021,1013,24,24,24,27,11,,0.00,2,,174<br />
2002-4-27,4,-2,-8,1,-7,-11,93,70,52,1013,1005,1001,24,22,6,24,14,42,0.00,6,Rain-Snow,244<br />
2002-4-28,4,1,-2,0,-2,-4,93,78,65,1013,1009,1004,24,20,1,37,19,52,0.00,6,Snow,312<br />
2002-4-29,0,-4,-10,-3,-9,-14,86,67,46,1026,1019,1013,24,20,2,37,23,47,0.00,4,Snow,336<br />
2002-4-30,-5,-11,-16,-13,-16,-18,85,64,46,1031,1029,1027,24,24,24,24,11,,0.00,3,,359<br />
2002-5-1,-3,-9,-14,-9,-14,-17,93,66,46,1027,1018,1007,24,19,2,27,16,45,0.00,6,Snow,90<br />
2002-5-2,-8,-11,-14,-9,-13,-16,93,87,79,1015,1009,1005,5,2,1,42,29,63,0.00,8,Snow,29<br />
2002-5-3,-9,-12,-15,-11,-15,-17,93,82,73,1016,1014,1013,16,4,1,32,21,58,0.00,8,Snow,322<br />
2002-5-4,-6,-11,-16,-11,-14,-17,92,78,62,1030,1024,1017,24,21,8,13,6,,0.00,7,Snow,43<br />
2002-5-5,-4,-11,-18,-15,-17,-21,92,61,39,1036,1034,1031,24,24,24,14,8,,0.00,2,Snow,15<br />
2002-5-6,0,-9,-18,-14,-17,-22,72,50,32,1036,1033,1029,24,24,24,19,8,,0.00,4,,331<br />
2002-5-7,4,-6,-15,-11,-16,-24,72,43,28,1029,1026,1023,24,24,24,13,5,,0.00,2,,310<br />
2002-5-8,5,-2,-10,-8,-12,-15,67,46,31,1023,1023,1021,24,24,24,14,6,,0.00,2,,244<br />
2002-5-9,6,-2,-9,-5,-9,-13,73,50,36,1020,1017,1014,24,24,24,13,6,,0.00,3,,184<br />
2002-5-10,9,2,-5,-5,-7,-9,80,54,34,1014,1012,1011,24,24,24,13,3,,0.00,3,,106<br />
2002-5-11,8,3,-1,-4,-6,-8,69,52,34,1019,1016,1013,24,24,24,13,10,,0.00,6,,133<br />
2002-5-12,9,4,-1,-2,-2,-4,81,62,43,1024,1022,1020,24,24,24,16,8,,0.00,3,Rain,301<br />
2002-5-13,5,3,0,1,-2,-6,81,65,56,1023,1022,1021,24,24,24,23,10,,0.00,5,Rain,56<br />
2002-5-14,4,-1,-5,-5,-7,-10,86,63,45,1025,1024,1023,24,24,24,21,10,,0.00,1,,95<br />
2002-5-15,7,1,-5,-3,-6,-8,80,60,42,1025,1024,1023,24,24,24,21,11,,0.00,1,,142<br />
2002-5-16,13,7,1,0,-3,-5,65,50,40,1023,1022,1020,24,24,24,27,18,34,0.00,3,,140<br />
2002-5-17,18,12,7,-1,-2,-3,53,38,26,1022,1021,1020,24,24,24,24,16,29,0.00,6,,146<br />
2002-5-18,20,13,7,-1,-3,-5,49,33,19,1025,1024,1022,24,24,24,19,13,,0.00,5,,117<br />
2002-5-19,15,12,7,0,-2,-3,61,40,31,1024,1021,1019,24,24,24,21,13,27,0.00,7,,130<br />
2002-5-20,9,4,0,2,-2,-10,87,63,44,1028,1022,1017,24,22,16,37,18,48,0.00,4,,318<br />
2002-5-21,2,-2,-6,-8,-11,-12,68,52,38,1031,1030,1028,24,24,24,24,16,,0.00,1,,11<br />
2002-5-22,4,-1,-5,-9,-12,-14,64,46,28,1033,1031,1029,24,24,24,21,11,,0.00,1,,14<br />
2002-5-23,5,0,-4,-7,-10,-12,74,46,29,1029,1024,1017,24,24,24,23,6,27,0.00,3,,189<br />
2002-5-24,12,6,-1,-1,-5,-10,65,50,30,1017,1012,1009,24,24,24,24,11,39,0.00,7,,302<br />
2002-5-25,6,2,-1,-2,-4,-7,81,64,42,1014,1009,999,24,24,24,27,18,40,0.00,6,Snow,347<br />
2002-5-26,6,3,0,-1,-4,-8,87,61,42,1007,1003,1000,24,24,19,24,19,34,0.00,5,Rain-Snow,345<br />
2002-5-27,3,-2,-6,-8,-12,-14,74,48,35,1015,1012,1007,24,24,24,27,19,40,0.00,4,,340<br />
2002-5-28,4,-1,-5,-8,-9,-10,80,50,38,1016,1014,1010,24,24,24,23,10,32,0.00,5,,144<br />
2002-5-29,2,0,-2,1,-2,-7,100,87,52,1009,1004,1002,24,14,2,26,21,37,0.00,8,Snow,70<br />
2002-5-30,5,2,-1,-1,-2,-4,86,74,61,1009,1006,1003,24,24,24,21,14,,0.00,7,,28<br />
2002-5-31,8,4,1,0,-1,-2,93,70,53,1015,1013,1010,24,22,6,14,10,,0.00,7,Snow,55<br />
2002-6-1,10,7,4,0,-1,-3,70,56,43,1017,1016,1015,24,24,24,21,6,,0.00,4,,177<br />
2002-6-2,18,10,2,1,1,-1,87,53,32,1016,1016,1014,24,24,24,19,8,,0.00,2,,216<br />
2002-6-3,19,12,5,3,2,1,76,46,30,1016,1014,1012,24,24,24,23,10,,0.00,1,,143<br />
2002-6-4,23,17,10,3,2,1,58,39,25,1012,1009,1005,24,24,24,27,19,37,0.00,3,,138<br />
2002-6-5,22,16,11,8,6,3,62,47,35,1005,1003,1001,24,24,24,27,13,,0.00,6,,127<br />
2002-6-6,21,17,13,8,7,6,72,53,38,1009,1004,1001,24,24,24,27,14,34,0.00,6,Rain,60<br />
2002-6-7,16,11,6,6,4,3,87,67,51,1022,1015,1009,24,24,24,27,23,32,0.00,4,,35<br />
2002-6-8,20,13,7,4,3,1,81,52,28,1030,1028,1023,24,24,24,19,14,,0.00,1,,42<br />
2002-6-9,19,13,7,3,1,-2,71,43,26,1030,1027,1020,24,24,24,26,10,,0.00,1,,160<br />
2002-6-10,22,14,8,5,1,-2,53,42,33,1020,1015,1010,24,24,24,27,21,45,0.00,1,,170<br />
2002-6-11,25,18,10,8,4,1,58,45,22,1012,1009,1008,24,23,19,23,14,,0.00,4,,185<br />
2002-6-12,17,14,12,9,6,1,77,54,34,1021,1016,1012,24,24,24,24,11,37,0.00,5,Rain,327<br />
2002-6-13,19,13,8,4,2,-2,76,47,29,1026,1024,1022,24,24,24,34,14,,0.00,1,,332<br />
2002-6-14,18,13,9,5,1,-2,62,43,28,1026,1024,1020,24,24,24,19,8,,0.00,1,,34<br />
2002-6-15,14,11,8,2,0,-2,62,44,33,1021,1019,1017,24,24,24,19,8,,0.00,5,,157<br />
2002-6-16,16,13,10,6,4,1,76,57,39,1017,1015,1013,24,24,24,21,8,,0.00,6,Rain,329<br />
2002-6-17,15,11,7,7,6,3,87,65,48,1013,1010,1007,24,24,24,21,8,,0.00,5,Fog-Rain,234<br />
2002-6-18,16,11,7,6,5,3,87,62,42,1007,1005,1002,24,24,24,24,10,32,0.00,5,,172<br />
2002-6-19,14,9,5,8,6,3,100,85,59,1004,1001,1000,24,15,3,37,18,52,0.00,7,Rain,180<br />
2002-6-20,12,9,6,4,2,0,81,62,50,1009,1005,1004,24,24,24,42,21,58,0.00,4,,301<br />
2002-6-21,14,8,3,4,3,2,93,68,48,1014,1012,1009,24,24,24,23,11,,0.00,3,,296<br />
2002-6-22,21,13,6,12,6,3,81,63,43,1014,1010,1003,24,24,24,40,18,63,0.00,4,Rain-Thunderstorm,167<br />
2002-6-23,18,14,10,12,5,3,82,58,39,1016,1013,1004,24,24,24,27,16,45,0.00,3,,348<br />
2002-6-24,18,14,10,12,8,3,94,69,45,1015,1010,1006,24,22,4,21,10,,0.00,7,Rain,110<br />
2002-6-25,21,16,11,13,11,9,100,77,53,1008,1007,1006,24,21,4,19,6,,0.00,5,Fog-Rain,234<br />
2002-6-26,23,18,14,12,11,9,88,65,43,1008,1004,1001,24,24,19,27,13,,0.00,5,Rain,149<br />
2002-6-27,20,16,11,15,11,8,100,75,46,1002,1000,998,24,20,0,19,8,,0.00,5,Fog-Rain,172<br />
2002-6-28,25,18,10,14,11,7,100,65,32,999,999,998,24,24,16,14,5,,0.00,4,Fog,342<br />
2002-6-29,23,19,16,14,12,10,88,62,47,1000,999,998,24,24,24,21,8,27,0.00,6,,354<br />
2002-6-30,25,20,15,14,11,6,77,59,31,1004,1001,1000,24,24,24,23,11,32,0.00,7,Rain,83<br />
2002-7-1,23,18,13,9,8,7,77,54,36,1008,1005,1002,24,24,24,23,16,32,0.00,5,,83<br />
2002-7-2,20,17,13,8,6,1,67,51,37,1012,1011,1008,24,24,24,19,11,,0.00,4,,147<br />
2002-7-3,20,16,11,10,9,6,82,65,52,1010,1009,1006,24,24,24,21,13,,0.00,4,,164<br />
2002-7-4,23,18,13,11,8,6,72,56,36,1006,1003,1000,24,24,24,23,13,27,0.00,3,,159<br />
2002-7-5,22,18,15,13,11,9,82,67,46,1004,1001,1000,24,24,24,23,10,34,0.00,6,Rain,269<br />
2002-7-6,14,11,9,11,8,7,100,90,82,1012,1009,1004,24,19,2,23,16,34,0.00,7,Rain,285<br />
2002-7-7,18,13,8,8,4,2,93,60,37,1020,1018,1013,24,24,24,14,8,,0.00,3,Rain,245<br />
2002-7-8,23,17,11,9,7,4,77,52,36,1022,1020,1019,24,24,24,23,11,,0.00,1,,168<br />
2002-7-9,20,17,14,13,11,7,77,61,46,1020,1016,1010,24,24,24,26,13,35,0.00,5,Rain,161<br />
2002-7-10,24,18,13,15,12,10,94,70,47,1013,1010,1007,24,23,16,21,14,29,0.00,6,Rain,241<br />
2002-7-11,23,18,14,15,13,11,100,71,50,1014,1012,1009,24,24,19,19,8,,0.00,6,Rain,180<br />
2002-7-12,20,18,15,15,13,10,94,79,64,1015,1010,1007,24,23,10,34,14,39,0.00,5,Rain,281<br />
2002-7-13,19,16,12,11,9,7,94,68,49,1020,1018,1016,24,24,24,23,11,,0.00,5,,69<br />
2002-7-14,14,12,10,11,9,7,100,84,72,1015,1009,1001,24,18,6,23,18,27,0.00,8,Rain,84<br />
2002-7-15,15,12,10,11,10,9,100,87,67,1013,1003,998,24,15,5,35,23,47,0.00,7,Rain,20<br />
2002-7-16,19,14,11,10,8,5,88,64,42,1019,1017,1013,24,24,24,26,10,,0.00,2,Fog,207<br />
2002-7-17,22,16,11,11,9,7,88,61,43,1020,1019,1019,24,24,24,14,10,,0.00,2,,91<br />
2002-7-18,22,17,12,9,6,4,67,49,33,1021,1020,1017,24,24,24,21,13,,0.00,5,,97<br />
2002-7-19,24,18,13,10,7,5,82,49,29,1017,1015,1014,24,24,24,13,6,,0.00,2,,41<br />
2002-7-20,23,19,15,11,9,6,77,51,33,1020,1017,1014,24,24,24,19,6,,0.00,5,,30<br />
2002-7-21,23,18,13,12,8,5,94,52,31,1023,1022,1020,24,24,24,14,3,,0.00,3,Fog,192<br />
2002-7-22,22,18,14,16,11,7,94,68,41,1019,1015,1011,24,24,24,27,10,37,0.00,5,Rain,155<br />
2002-7-23,21,17,14,16,15,14,100,82,64,1011,1010,1009,24,24,16,34,5,47,0.00,6,Fog-Rain-Thunderstorm,281<br />
2002-7-24,24,19,15,15,13,12,94,69,47,1009,1008,1004,24,24,24,19,10,,0.00,1,,269<br />
2002-7-25,25,21,17,16,14,13,83,69,53,1003,999,998,24,24,24,16,8,,0.00,5,,144<br />
2002-7-26,23,20,17,17,16,15,94,79,65,1004,1001,998,24,24,24,23,8,27,0.00,5,Rain-Thunderstorm,45<br />
2002-7-27,18,14,12,16,12,11,100,82,72,1005,1004,1002,24,23,13,24,21,37,0.00,7,Rain,28<br />
2002-7-28,16,13,12,15,13,12,100,97,94,1001,995,993,24,14,2,29,21,40,0.00,8,Rain,55<br />
2002-7-29,20,16,11,14,12,11,100,83,56,1010,1002,993,24,16,1,29,18,40,0.00,7,Rain,84<br />
2002-7-30,13,11,10,11,8,4,94,80,62,1020,1014,1010,24,24,19,42,31,60,0.00,8,Rain,15<br />
2002-7-31,12,10,8,7,3,2,93,65,51,1025,1022,1020,24,24,24,37,23,52,0.00,5,Rain,12<br />
2002-8-1,10,8,7,4,2,0,81,65,50,1029,1027,1026,24,24,24,27,18,37,0.00,6,Rain,10<br />
