EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,1,-2,-4,0,-2,-4,100,96,87,1009,1007,1005,10,8,3,13,8,,0.00,6,Snow,56<br />
2001-1-2,1,-1,-2,-1,-3,-4,93,84,75,1009,1007,1005,10,9,1,23,16,,0.00,7,Snow,121<br />
2001-1-3,-1,-2,-2,-1,-2,-3,100,95,93,1009,1007,1005,10,7,1,19,16,,0.00,6,Snow,109<br />
2001-1-4,1,0,-1,1,-1,-2,100,94,87,1009,1008,1008,10,6,0,23,16,,0.00,8,Fog-Rain-Snow,113<br />
2001-1-5,2,0,-1,2,1,-1,100,100,100,1010,1009,1007,10,3,0,16,8,,0.00,6,Fog,116<br />
2001-1-6,1,0,0,1,1,-1,100,97,93,1007,1002,996,10,6,2,24,19,,0.00,7,Rain-Snow,107<br />
2001-1-7,1,0,-1,1,-1,-2,100,98,87,1002,997,993,10,5,0,24,11,,0.00,7,Fog-Rain-Snow,293<br />
2001-1-8,4,2,1,3,3,1,100,99,93,1004,1003,1002,10,7,0,14,8,,0.00,6,Fog-Rain,183<br />
2001-1-9,4,2,0,3,1,0,100,96,87,1002,1000,999,10,7,1,21,10,,0.00,6,Fog-Rain-Snow,202<br />
2001-1-10,0,-2,-5,0,-2,-5,100,99,93,1003,1002,1001,10,9,1,10,3,,0.00,6,Fog-Rain-Snow,310<br />
2001-1-11,-2,-6,-8,-3,-6,-9,100,94,86,1011,1003,999,10,10,8,13,8,,0.00,4,Snow,312<br />
2001-1-12,-3,-6,-8,-5,-6,-9,100,95,86,1025,1020,1011,10,10,10,10,6,,0.00,5,Snow,332<br />
2001-1-13,1,-6,-11,1,-3,-11,100,98,93,1026,1024,1023,10,9,5,14,5,,0.00,5,,261<br />
2001-1-14,2,0,-2,1,0,-2,100,99,93,1029,1028,1025,10,4,0,11,8,,0.00,6,Fog,286<br />
2001-1-15,1,-1,-2,1,-1,-2,100,100,100,1028,1027,1026,10,3,0,11,6,,0.00,4,Fog,257<br />
2001-1-16,0,-2,-6,0,-3,-6,100,100,100,1027,1026,1026,10,3,0,11,8,,0.00,4,Fog,256<br />
2001-1-17,-2,-4,-6,-2,-3,-6,100,99,93,1032,1029,1027,5,3,0,11,6,,0.00,7,Fog-Snow,257<br />
2001-1-18,-1,-2,-3,-2,-3,-4,100,95,86,1033,1032,1031,10,8,4,13,8,,0.00,7,Fog-Snow,117<br />
