EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,-3,-4,-6,-3,-4,-7,100,93,86,1011,1010,1009,10,9,3,11,3,,0.00,7,Snow,105<br />
2001-1-2,0,-2,-5,-2,-3,-6,100,89,80,1011,1010,1008,10,9,2,19,11,,0.00,6,Snow,148<br />
2001-1-3,-3,-6,-8,-5,-7,-9,93,84,80,1012,1011,1011,10,9,4,21,14,,0.00,7,Snow,131<br />
2001-1-4,-3,-4,-5,-5,-6,-7,93,87,86,1013,1012,1011,10,10,7,19,14,,0.00,6,Snow,137<br />
2001-1-5,-2,-3,-4,-3,-4,-5,100,93,86,1013,1011,1010,10,8,2,16,13,,0.00,7,Snow,130<br />
2001-1-6,-4,-6,-6,-4,-6,-7,100,95,93,1010,1008,1006,10,9,2,16,11,,0.00,6,Snow,126<br />
2001-1-7,-3,-6,-8,-4,-6,-9,100,93,86,1006,1003,1002,10,10,7,21,11,,0.00,7,,103<br />
2001-1-8,-4,-4,-5,-4,-5,-6,100,94,86,1003,1003,1002,10,7,1,10,8,,0.00,6,Snow,109<br />
2001-1-9,0,-2,-4,0,-2,-4,100,97,93,1003,1001,1000,10,5,1,16,10,,0.00,7,Snow,70<br />
2001-1-10,0,-3,-6,0,-2,-7,100,98,93,1000,999,997,10,5,1,14,8,,0.00,6,Rain-Snow,156<br />
2001-1-11,-6,-10,-13,-7,-10,-15,100,93,85,1012,1002,996,10,8,1,13,6,27,0.00,6,Snow,297<br />
2001-1-12,-6,-12,-19,-7,-12,-21,93,91,85,1022,1019,1013,10,9,1,14,10,,0.00,5,Fog-Snow,320<br />
2001-1-13,1,-8,-17,0,-6,-19,100,94,85,1021,1017,1015,10,7,0,11,8,,0.00,5,Fog,216<br />
2001-1-14,3,-1,-4,1,-1,-5,100,91,81,1020,1019,1018,10,10,10,21,10,37,0.00,6,,247<br />
2001-1-15,4,3,2,1,0,0,87,81,75,1018,1016,1014,,,,24,19,45,0.00,,,249<br />
2001-1-16,3,1,-1,0,-1,-2,93,82,70,1019,1016,1014,0,0,0,24,18,45,0.00,1,,251<br />
2001-1-17,0,-6,-11,-2,-6,-12,100,92,86,1029,1025,1019,10,3,0,11,8,,0.00,3,Fog,231<br />
2001-1-18,0,-4,-8,-1,-4,-9,100,90,75,1029,1026,1021,10,7,1,32,14,45,0.00,7,Fog-Snow,218<br />
2001-1-19,1,-1,-2,-1,-2,-4,93,88,80,1021,1018,1016,10,10,10,32,26,52,0.00,5,,234<br />
2001-1-20,-1,-9,-17,-7,-11,-18,93,83,59,1035,1028,1020,10,10,6,13,6,,0.00,3,Fog,305<br />
