CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,14,7,0,11,5,-2,88,75,61,1016,1012,1009,10,10,7,39,19,58,0.00,6,Rain,133<br />
2001-1-2,16,13,10,12,10,8,94,79,72,1010,1007,1004,10,10,10,47,27,64,0.00,5,Rain,153<br />
2001-1-3,14,9,5,9,6,4,100,82,55,1017,1014,1010,10,10,10,19,6,,0.00,4,,141<br />
2001-1-4,14,10,6,11,7,4,94,78,66,1016,1011,1007,10,10,8,39,23,48,0.00,4,Rain,155<br />
2001-1-5,16,10,5,12,8,4,93,79,67,1016,1009,1004,10,10,10,40,18,63,0.00,6,Rain,136<br />
2001-1-6,17,13,10,13,12,9,94,84,72,1009,1005,1003,10,9,6,35,23,58,0.00,6,Rain,174<br />
2001-1-7,11,8,5,8,5,3,93,82,67,1013,1012,1009,10,10,10,23,14,,0.00,6,,325<br />
2001-1-8,11,6,2,5,3,1,93,76,58,1015,1013,1011,10,10,10,40,19,,0.00,2,,327<br />
2001-1-9,13,8,4,8,3,-1,81,70,47,1018,1016,1015,10,10,10,42,24,55,0.00,4,,351<br />
2001-1-10,15,13,11,10,9,8,82,78,72,1017,1015,1014,10,10,10,29,21,,0.00,5,Rain,139<br />
2001-1-11,16,13,11,11,9,8,82,77,68,1016,1015,1014,10,10,10,39,19,,0.00,6,Rain,118<br />
2001-1-12,14,13,12,11,9,8,94,79,72,1014,1013,1012,10,10,8,34,18,,0.00,7,Rain,90<br />
2001-1-13,15,12,9,11,9,7,100,87,77,1017,1014,1013,10,9,1,19,8,,0.00,6,Rain,298<br />
