IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,27,21,16,16,14,12,88,66,42,1014,1012,1009,4,2,0,11,2,,0.00,0,Fog,360<br />
2001-1-2,28,23,18,18,14,13,78,63,54,1015,1013,1011,3,1,1,10,3,,0.00,4,Fog-Rain,318<br />
2001-1-3,25,22,19,19,16,14,88,73,61,1016,1013,1012,3,2,1,14,3,,0.00,2,Fog,341<br />
2001-1-4,23,19,15,16,13,8,94,71,38,1018,1015,1013,4,2,1,14,8,,0.00,0,Fog,349<br />
2001-1-5,22,18,14,12,10,7,88,63,46,1017,1015,1014,4,2,0,13,3,,0.00,0,,338<br />
2001-1-6,21,16,12,12,10,6,94,75,38,1019,1016,1014,4,1,0,13,5,,0.00,0,Fog,324<br />
2001-1-7,22,16,10,13,11,8,94,75,46,1016,1014,1011,3,1,0,11,3,,0.00,1,Fog,337<br />
2001-1-8,22,16,11,14,12,10,100,81,50,1015,1012,1010,3,1,0,8,0,,0.00,0,Fog,130<br />
2001-1-9,23,18,13,18,14,12,94,85,61,1015,1013,1011,3,1,0,10,2,,0.00,3,Fog,326<br />
2001-1-10,21,17,13,15,11,7,94,71,40,1017,1014,1012,4,2,1,14,6,,0.00,2,Fog,348<br />
2001-1-11,21,14,9,11,9,7,100,76,40,1016,1013,1011,3,1,0,16,2,,0.00,0,Fog,322<br />
2001-1-12,24,16,8,11,9,6,100,72,31,1016,1013,1012,4,2,0,11,2,,0.00,0,Fog,344<br />
2001-1-13,24,17,10,14,11,8,94,68,38,1016,1014,1012,3,1,0,10,2,,0.00,0,Fog,288<br />
2001-1-14,25,18,12,12,11,7,100,67,32,1016,1014,1012,3,1,0,11,5,,0.00,0,Fog,344<br />
2001-1-15,23,17,11,13,11,9,94,71,41,1017,1015,1013,3,1,0,19,3,,0.00,0,Fog,340<br />
2001-1-16,25,18,10,13,10,6,100,63,29,1017,1015,1013,4,2,0,11,3,,0.00,0,Fog,337<br />
2001-1-17,25,18,11,12,10,8,100,68,36,1019,1016,1014,5,2,0,19,3,,0.00,0,Fog,347<br />
2001-1-18,23,17,11,13,10,7,100,75,36,1017,1015,1013,5,2,0,14,3,,0.00,0,Fog,357<br />
2001-1-19,24,16,8,11,9,8,100,69,36,1017,1015,1013,4,2,0,14,3,,0.00,0,Fog,348<br />
2001-1-20,27,18,9,11,9,7,100,69,30,1015,1013,1012,4,1,0,8,2,,0.00,0,Fog,353<br />
2001-1-21,26,17,9,14,10,8,94,75,36,1015,1012,1010,5,1,0,10,2,,0.00,0,Fog,352<br />
2001-1-22,28,19,10,22,13,9,100,75,30,1013,1010,1008,3,1,0,13,3,,0.00,0,Fog,175<br />
2001-1-23,29,22,15,20,14,12,94,73,35,1012,1009,1007,4,2,1,16,8,,0.00,0,Fog,234<br />
2001-1-24,25,19,13,15,10,6,100,60,29,1014,1010,1009,5,3,1,27,6,,0.00,0,Fog,312<br />
2001-1-25,24,18,12,11,9,5,94,65,34,1015,1012,1010,5,2,1,14,3,,0.00,0,Fog,327<br />
2001-1-26,31,21,11,13,9,5,100,64,24,1013,1012,1009,5,2,0,19,2,,0.00,0,Fog,306<br />
2001-1-27,26,17,9,15,11,6,100,67,28,1013,1011,1009,4,2,0,11,2,,0.00,1,Fog,300<br />
2001-1-28,26,18,11,14,11,7,100,71,30,1014,1011,1010,5,2,0,11,2,,0.00,1,Fog,304<br />
2001-1-29,27,19,11,18,13,9,100,81,32,1014,1013,1011,3,1,0,11,2,,0.00,1,Fog,303<br />
2001-1-30,28,19,11,17,15,11,100,74,42,1012,1011,1009,4,2,0,11,2,,0.00,1,Fog,232<br />
2001-1-31,28,21,14,21,17,12,100,84,47,1012,1009,1007,3,1,0,6,0,,0.00,0,Fog,217<br />
2001-2-1,31,23,17,21,15,3,100,70,17,1011,1009,1007,4,2,0,10,2,,0.00,0,Fog,269<br />
2001-2-2,29,22,15,18,15,11,94,67,35,1011,1009,1007,5,2,0,14,3,,0.00,0,Fog,336<br />
2001-2-3,27,22,16,17,13,7,94,64,28,1013,1010,1009,4,2,1,10,3,,0.00,2,Fog,349<br />
2001-2-4,27,20,13,15,12,9,100,68,39,1015,1011,1009,4,2,1,13,3,,0.00,0,Fog,11<br />
2001-2-5,28,21,14,18,14,12,100,71,39,1013,1011,1009,4,2,1,8,2,,0.00,2,Fog,67<br />
2001-2-6,29,23,17,22,18,15,100,82,54,1013,1011,1009,3,1,0,13,2,,0.00,1,Fog,340<br />
2001-2-7,27,21,15,17,12,6,100,65,26,1015,1012,1010,4,2,0,14,3,,0.00,0,Fog,331<br />
2001-2-8,28,20,12,15,11,7,94,67,26,1013,1011,1009,4,2,1,13,2,,0.00,0,Fog,291<br />
2001-2-9,28,21,15,14,11,5,94,62,24,1012,1010,1008,5,2,1,11,2,,0.00,0,Fog,295<br />
2001-2-10,30,22,15,14,11,3,82,58,18,1013,1010,1008,5,2,0,11,2,,0.00,0,Fog,289<br />
2001-2-11,27,21,15,19,14,10,100,75,34,1012,1010,1008,4,1,0,13,2,,0.00,1,Fog,300<br />
2001-2-12,30,21,13,18,14,11,100,67,35,1015,1012,1010,3,2,0,10,2,,0.00,0,Fog,295<br />
2001-2-13,29,22,15,16,13,8,100,66,29,1014,1012,1010,5,2,0,11,2,,0.00,0,Fog,331<br />
2001-2-14,29,14,1,16,12,1,100,65,30,1015,1012,1010,4,2,0,11,2,,0.00,2,Fog,346<br />
2001-2-15,30,22,15,18,16,12,100,74,40,1015,1012,1010,4,1,0,8,0,,0.00,1,Fog,57<br />
2001-2-16,26,21,16,23,18,14,94,81,61,1016,1013,1011,3,2,0,14,3,,0.00,1,Fog,353<br />
2001-2-17,30,22,15,21,18,14,100,75,48,1016,1012,1011,3,1,0,0,0,,0.00,1,Fog,-1<br />
2001-2-18,32,24,18,20,16,11,94,65,36,1014,1011,1009,4,2,0,10,3,,0.00,0,Fog,176<br />
2001-2-19,30,24,19,21,16,12,100,63,33,1013,1011,1009,4,2,0,11,5,,0.00,1,Fog,337<br />
2001-2-20,29,23,17,20,15,13,94,64,37,1014,1011,1009,3,1,0,6,0,,0.00,1,Fog,140<br />
2001-2-21,29,24,20,22,19,14,94,79,45,1011,1009,1006,3,2,1,14,6,,0.00,3,Fog-Rain-Thunderstorm,2<br />
2001-2-22,29,24,19,20,17,12,94,71,37,1010,1008,1007,5,3,1,19,5,,0.00,3,Fog-Thunderstorm,360<br />
2001-2-23,30,23,17,19,16,12,94,69,33,1013,1010,1009,5,2,0,10,3,,0.00,1,Fog,211<br />
2001-2-24,31,26,20,21,18,12,94,71,31,1010,1007,1005,3,2,1,16,6,,0.00,2,,203<br />
2001-2-25,32,26,21,22,20,16,94,75,38,1007,1005,1003,5,2,1,19,8,,0.00,1,Fog,153<br />
2001-2-26,33,28,24,24,21,18,89,73,46,1009,1006,1004,5,3,1,23,10,,0.00,3,,172<br />
2001-2-27,30,26,21,23,16,10,89,59,29,1014,1012,1008,4,2,1,14,6,,0.00,4,,353<br />
2001-2-28,31,29,26,22,20,18,78,59,48,1016,1014,1012,4,3,1,10,6,,0.00,2,,86<br />
2001-3-1,30,25,20,22,19,17,94,74,55,1017,1014,1012,3,2,1,11,6,,0.00,4,Fog-Rain-Thunderstorm,62<br />
2001-3-2,29,24,20,21,19,17,94,74,48,1017,1015,1013,4,2,0,13,2,,0.00,2,Fog,6<br />
2001-3-3,29,23,18,19,11,4,94,54,20,1017,1014,1013,5,2,0,19,5,,0.00,2,Fog,5<br />
2001-3-4,30,23,16,14,12,7,77,58,25,1016,1013,1011,5,2,1,14,2,,0.00,1,,335<br />
2001-3-5,26,21,16,17,14,11,94,74,41,1016,1013,1010,3,2,0,37,3,37,0.00,3,Fog-Rain,288<br />
2001-3-6,30,22,14,17,13,8,94,54,25,1015,1012,1010,8,3,0,11,3,,0.00,1,Fog,300<br />
2001-3-7,30,23,17,16,13,8,88,54,27,1016,1014,1011,4,2,0,11,2,,0.00,1,Fog,257<br />
2001-3-8,30,22,15,17,13,10,100,61,30,1013,1011,1009,4,2,1,10,0,,0.00,1,Fog,222<br />
2001-3-9,30,24,18,21,17,13,94,68,35,1013,1011,1008,4,2,1,10,2,,0.00,2,Fog,42<br />
2001-3-10,32,24,18,18,13,4,94,57,17,1013,1011,1009,4,2,0,13,3,,0.00,2,Fog,354<br />
2001-3-11,33,24,16,17,13,10,94,63,24,1014,1012,1010,4,2,1,14,2,,0.00,0,Fog,221<br />
2001-3-12,34,24,16,21,11,5,94,52,16,1012,1010,1008,4,2,1,14,3,,0.00,0,Fog,329<br />
2001-3-13,33,26,18,21,14,1,88,54,29,1012,1009,1007,5,3,1,14,3,,0.00,0,Fog,143<br />
2001-3-14,33,27,20,23,20,11,100,77,26,1012,1010,1008,3,2,0,11,3,,0.00,2,Fog,182<br />
2001-3-15,34,27,20,20,18,10,100,65,26,1013,1011,1009,4,2,0,11,2,,381.00,1,Fog,230<br />
2001-3-16,35,28,21,24,19,13,94,70,26,1012,1009,1006,4,2,0,13,2,,0.00,0,Fog,322<br />
2001-3-17,34,28,21,25,22,17,94,74,46,1011,1008,1005,4,2,1,13,5,,762.00,2,Fog-Rain-Thunderstorm,183<br />
2001-3-18,32,26,21,22,15,8,94,55,22,1012,1009,1007,4,2,1,11,3,,0.00,1,,339<br />
2001-3-19,35,28,20,21,16,7,88,59,18,1012,1010,1007,4,2,1,11,3,,0.00,1,Fog,212<br />
2001-3-20,34,27,21,23,17,6,94,66,17,1010,1008,1005,4,2,0,14,5,,0.00,1,Fog,179<br />
2001-3-21,34,27,21,24,21,17,100,73,36,1008,1006,1003,4,2,0,13,3,,0.00,1,Fog,145<br />
2001-3-22,32,27,22,25,22,18,89,75,43,1009,1005,1002,3,2,1,21,8,,0.00,4,Rain-Thunderstorm,225<br />
2001-3-23,27,23,21,21,19,18,88,81,61,1011,1008,1005,3,2,1,13,6,,0.00,6,Rain-Thunderstorm,103<br />
2001-3-24,31,26,21,22,19,16,94,68,46,1009,1006,1003,4,3,1,19,8,,0.00,3,Rain,201<br />
2001-3-25,32,27,22,24,19,9,94,73,25,1008,1006,1004,6,3,1,21,8,,0.00,4,Fog,208<br />
2001-3-26,35,28,21,23,18,13,88,60,26,1007,1004,1002,5,3,2,13,10,,0.00,2,,201<br />
2001-3-27,36,30,24,24,20,14,94,60,27,1006,1004,1003,5,3,1,14,6,,0.00,1,,190<br />
2001-3-28,37,31,26,25,23,19,89,70,35,1007,1005,1003,4,2,1,19,8,,381.00,2,,166<br />
2001-3-29,35,30,22,25,23,20,94,72,47,1008,1005,1003,6,3,1,23,13,,0.00,3,Fog-Rain-Thunderstorm,161<br />
2001-3-30,35,28,21,24,21,14,88,68,28,1012,1006,1004,5,3,1,225,18,,0.00,5,Rain-Thunderstorm,179<br />
2001-3-31,31,26,21,23,19,17,83,70,49,1019,1010,1006,4,3,3,11,5,,0.00,5,,125<br />
2001-4-1,33,28,22,24,21,18,89,67,46,1011,1009,1006,3,2,1,14,3,,0.00,4,Thunderstorm,175<br />
2001-4-2,33,28,23,23,20,17,83,71,49,1010,1008,1005,3,2,1,19,3,,0.00,4,Rain-Thunderstorm,142<br />
2001-4-3,33,27,21,24,21,18,94,66,43,1010,1008,1007,4,2,1,10,3,,0.00,2,Fog,165<br />
2001-4-4,36,30,24,23,21,17,89,62,32,1012,1009,1007,4,3,1,13,5,,0.00,2,,204<br />
2001-4-5,37,30,24,24,18,8,100,59,18,1008,1007,1005,5,3,1,13,6,,0.00,1,,197<br />
2001-4-6,37,29,22,24,19,15,89,63,28,1011,1009,1006,5,2,1,47,6,,0.00,3,Rain-Thunderstorm,297<br />
2001-4-7,37,29,22,25,22,19,88,67,42,1011,1008,1005,4,3,1,14,3,,0.00,1,,172<br />
2001-4-8,37,30,23,24,22,19,89,65,35,1008,1005,1002,4,3,2,13,8,,0.00,2,,176<br />
2001-4-9,35,31,27,26,24,19,89,74,39,1007,1004,1003,4,2,1,14,8,,0.00,4,,161<br />
2001-4-10,35,31,27,27,25,24,89,76,53,1008,1007,1005,5,3,3,23,16,,0.00,3,,161<br />
2001-4-11,36,31,27,27,25,21,89,73,47,1010,1007,1005,5,3,3,19,8,,0.00,4,,151<br />
2001-4-12,33,29,25,27,25,23,94,78,62,1008,1006,1005,3,3,2,19,8,,0.00,5,,157<br />
2001-4-13,32,29,26,26,21,13,84,63,42,1011,1008,1005,3,3,3,14,10,,0.00,6,,195<br />
2001-4-14,30,26,22,21,19,15,88,67,43,1015,1013,1011,6,3,2,13,3,,0.00,5,Rain,21<br />
2001-4-15,34,28,21,23,21,19,94,71,46,1015,1012,1008,5,3,2,19,3,,0.00,4,Rain-Thunderstorm,151<br />
2001-4-16,33,27,21,25,22,17,94,75,57,1012,1010,1008,4,3,1,14,2,,0.00,4,Thunderstorm,140<br />
2001-4-17,34,28,23,26,23,18,94,74,54,1010,1008,1005,4,3,2,21,6,47,0.00,4,Rain-Thunderstorm,164<br />
2001-4-18,30,26,21,22,21,19,94,76,55,1012,1008,1006,6,3,1,13,5,,0.00,3,Rain-Thunderstorm,97<br />
2001-4-19,36,29,23,24,21,16,94,69,34,1009,1007,1004,5,3,1,14,5,,0.00,2,,193<br />
2001-4-20,37,30,23,22,17,13,73,50,24,1007,1005,1002,5,3,3,13,6,,0.00,1,,256<br />
2001-4-21,38,32,26,24,17,9,79,51,17,1006,1004,1001,5,3,2,14,6,,0.00,1,,237<br />
2001-4-22,38,30,23,23,15,6,88,45,15,1007,1005,1003,5,3,1,19,3,,0.00,0,,281<br />
2001-4-23,38,30,23,25,17,8,89,54,16,1007,1005,1003,5,3,2,10,2,,0.00,0,,173<br />
2001-4-24,38,32,26,27,23,17,94,64,29,1009,1007,1005,5,3,1,11,8,,0.00,1,,151<br />
2001-4-25,38,32,26,25,22,17,94,60,32,1007,1004,1001,5,4,3,19,10,,0.00,1,,145<br />
2001-4-26,36,30,25,24,23,21,94,70,44,1006,1004,1002,5,3,3,23,13,40,0.00,0,,148<br />
2001-4-27,35,31,28,25,24,23,74,65,53,1005,1003,1000,5,4,3,29,18,,0.00,2,,158<br />
2001-4-28,36,32,28,26,25,24,84,68,53,1002,1001,999,5,4,3,23,14,35,0.00,2,,152<br />
2001-4-29,36,32,29,27,25,24,79,70,56,1004,1002,999,4,4,3,21,14,35,0.00,4,,145<br />
2001-4-30,35,28,21,25,23,16,79,68,53,1008,1005,1003,5,3,3,45,16,37,0.00,5,Rain-Thunderstorm,134<br />
2001-5-1,32,27,22,25,22,10,83,74,44,1009,1006,1004,5,4,3,14,6,,0.00,3,Thunderstorm,81<br />
2001-5-2,35,28,22,23,21,17,89,67,44,1006,1004,1000,5,4,2,26,10,,0.00,4,Rain-Thunderstorm,145<br />
2001-5-3,33,29,26,25,24,20,94,77,52,1003,1001,999,4,3,3,13,8,,0.00,3,Thunderstorm,128<br />
2001-5-4,32,26,21,22,19,16,88,66,40,1007,1004,1002,6,4,2,29,6,,0.00,2,Rain,75<br />
2001-5-5,35,28,20,24,19,14,89,57,32,1010,1005,1001,6,4,0,34,6,,0.00,4,Rain-Thunderstorm,127<br />
2001-5-6,31,26,21,26,19,12,83,66,37,1006,1005,1002,5,4,3,19,10,,0.00,4,,81<br />
2001-5-7,32,27,22,24,22,18,94,75,46,1006,1003,1001,4,3,3,24,6,,0.00,5,Rain,117<br />
2001-5-8,34,28,22,27,24,18,89,79,63,1002,1000,998,4,3,1,23,13,,0.00,6,Rain-Thunderstorm,165<br />
2001-5-9,33,27,22,28,22,19,83,76,66,1002,999,997,4,3,2,14,5,,0.00,6,Thunderstorm,150<br />
2001-5-10,36,30,25,29,26,22,89,80,63,1000,999,997,4,3,3,19,11,,0.00,5,,135<br />
2001-5-11,32,27,22,25,22,17,84,71,52,1005,1002,1000,4,3,3,27,14,,0.00,5,Rain-Thunderstorm,42<br />
2001-5-12,32,28,25,24,22,20,84,71,49,1004,1002,1000,5,4,3,19,13,,0.00,4,,37<br />
2001-5-13,32,28,24,23,21,12,89,66,46,1004,1002,1000,6,5,3,14,3,,0.00,3,,66<br />
2001-5-14,35,30,25,24,22,19,84,66,41,1005,1003,1002,5,4,3,122,8,,0.00,3,,124<br />
2001-5-15,35,30,25,24,22,19,89,63,44,1008,1005,1003,6,4,3,26,6,,0.00,3,,122<br />
2001-5-16,36,30,25,25,22,21,89,68,44,1007,1004,1002,5,4,1,14,5,,0.00,3,,128<br />
2001-5-17,36,30,25,25,22,20,79,63,39,1006,1003,1001,6,4,2,14,5,,0.00,2,,129<br />
2001-5-18,36,31,26,24,22,21,79,61,44,1006,1003,1000,4,3,2,16,6,,0.00,3,Rain,343<br />
2001-5-19,38,31,25,24,21,18,78,56,31,1005,1002,999,4,4,3,11,3,,0.00,2,,156<br />
2001-5-20,37,31,26,27,23,20,84,65,41,1004,1002,999,6,3,2,23,5,,0.00,4,Rain-Thunderstorm,140<br />
2001-5-21,37,30,24,25,22,19,89,74,50,1004,1002,999,5,3,1,16,6,,0.00,4,Rain-Thunderstorm,93<br />
2001-5-22,35,30,24,26,22,20,89,73,53,1004,1002,1000,3,3,2,23,5,,0.00,4,Rain-Thunderstorm,132<br />
2001-5-23,36,30,25,25,24,22,83,66,47,1003,1001,998,6,4,2,19,6,,0.00,3,Rain-Thunderstorm,130<br />
2001-5-24,33,28,24,25,23,20,84,72,55,1000,999,996,6,4,3,19,11,,0.00,5,Rain,108<br />
2001-5-25,36,31,26,27,25,23,89,74,56,999,996,994,5,4,2,24,8,,0.00,3,,115<br />
2001-5-26,34,31,28,27,24,21,89,69,52,1002,1000,997,5,4,3,27,8,,0.00,3,,54<br />
2001-5-27,33,28,24,25,22,19,84,76,63,1005,1002,1000,4,2,0,21,3,,0.00,5,Rain-Thunderstorm,58<br />
2001-5-28,35,29,24,25,23,21,89,65,53,1002,1001,997,5,3,1,10,2,,0.00,2,,133<br />
2001-5-29,36,31,26,26,23,20,79,66,47,1002,1000,997,6,4,1,19,3,,0.00,4,Rain-Thunderstorm,112<br />
2001-5-30,37,32,27,24,23,21,84,60,44,1001,999,997,4,4,3,11,2,,0.00,4,,52<br />
2001-5-31,36,31,26,27,23,19,94,68,47,1001,999,996,6,3,1,34,5,,0.00,3,Rain-Thunderstorm,356<br />
2001-6-1,33,29,25,25,21,20,94,61,46,1003,1001,999,6,4,3,11,2,,0.00,4,,181<br />
2001-6-2,32,30,28,25,23,20,79,70,55,1004,1002,1001,4,3,3,14,5,,0.00,4,Rain,138<br />
2001-6-3,32,29,26,24,23,22,84,71,58,1006,1004,1003,5,4,2,23,6,,0.00,4,Rain-Thunderstorm,127<br />
2001-6-4,30,28,25,24,22,21,84,76,66,1005,1003,1001,4,3,2,19,8,,0.00,6,Rain-Thunderstorm,157<br />
2001-6-5,31,29,27,29,26,24,94,80,66,1002,1001,998,6,4,2,19,6,,0.00,6,Rain-Thunderstorm,170<br />
2001-6-6,34,29,25,27,25,24,94,83,59,1002,1000,997,5,3,2,13,3,,0.00,5,Rain-Thunderstorm,153<br />
2001-6-7,32,28,25,27,24,21,89,82,62,1001,1000,998,5,3,1,23,3,,0.00,6,Rain-Thunderstorm,139<br />
2001-6-8,31,28,26,26,24,23,94,82,62,1001,999,998,5,4,3,13,2,,0.00,5,Rain,128<br />
2001-6-9,32,28,25,26,24,23,100,78,70,1001,999,998,5,4,2,16,5,,0.00,4,Thunderstorm,108<br />
2001-6-10,31,28,26,25,24,23,89,77,62,1001,999,997,4,4,2,11,3,,0.00,4,,63<br />
2001-6-11,33,30,27,24,23,21,79,68,52,999,998,996,5,4,2,19,6,,0.00,3,,36<br />
2001-6-12,32,29,27,24,22,22,74,69,59,999,997,995,6,4,3,24,14,,0.00,4,Rain,60<br />
2001-6-13,30,28,27,24,23,22,79,74,66,998,997,995,4,3,2,23,11,,0.00,5,Rain,68<br />
2001-6-14,28,27,25,24,22,21,84,77,70,998,997,995,3,2,1,11,8,,0.00,6,Rain,91<br />
2001-6-15,30,28,26,22,22,21,78,69,58,997,996,995,4,3,3,13,5,,0.00,6,Rain,175<br />
2001-6-16,28,27,26,23,22,21,83,77,70,997,995,994,3,2,1,10,3,,0.00,6,Rain,201<br />
2001-6-17,27,26,25,23,22,20,83,77,69,998,996,994,3,2,1,14,5,,0.00,6,Rain,191<br />
2001-6-18,27,26,25,23,22,21,83,77,70,1000,998,996,3,2,1,21,10,,0.00,7,Rain,178<br />
2001-6-19,30,28,27,25,23,23,84,75,66,1000,998,997,3,2,1,23,8,,0.00,5,Rain,148<br />
2001-6-20,33,29,26,25,23,21,84,71,55,999,996,994,5,3,2,13,8,,0.00,4,Rain-Thunderstorm,159<br />
2001-6-21,34,30,27,26,23,21,89,69,46,998,996,995,4,3,2,10,2,,0.00,6,Rain-Thunderstorm,272<br />
2001-6-22,32,29,26,26,22,21,94,71,55,997,996,995,3,2,1,11,2,,0.00,6,Rain-Thunderstorm,298<br />
2001-6-23,30,28,26,23,22,20,79,72,62,997,996,995,4,3,1,14,3,,0.00,5,Rain,106<br />
2001-6-24,31,29,27,27,24,21,89,74,58,998,996,995,4,3,1,14,6,,0.00,6,Rain-Thunderstorm,112<br />
2001-6-25,32,30,28,27,25,23,94,79,62,998,997,995,4,4,3,14,8,,0.00,6,Rain,88<br />
2001-6-26,32,30,28,27,25,23,84,77,66,997,996,994,4,3,3,16,6,,0.00,5,,103<br />
2001-6-27,32,30,28,25,24,23,84,70,59,998,996,995,4,3,2,14,6,,0.00,5,Rain,112<br />
2001-6-28,33,30,28,25,24,23,84,72,59,998,996,994,6,4,3,23,6,,0.00,3,Rain,110<br />
2001-6-29,31,29,28,25,23,22,79,69,58,999,996,995,6,4,3,19,6,,0.00,5,Rain,108<br />
