EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-22,-5,-11,-15,-6,-12,-15,100,86,68,1032,1029,1026,32,24,16,14,8,,0.00,3,Fog-Snow,211<br />
2001-1-23,-1,-3,-5,-2,-4,-6,93,89,80,1026,1019,1015,24,14,5,27,19,39,0.00,8,Snow,209<br />
2001-1-24,1,-1,-2,-1,-2,-3,100,94,81,1015,1013,1012,32,7,1,13,6,,0.00,8,Snow,246<br />
2001-1-25,-2,-8,-14,-2,-13,-16,100,83,67,1025,1021,1013,32,21,2,34,19,37,0.00,4,Snow,301<br />
2001-1-26,-1,-7,-12,-6,-10,-14,93,82,64,1024,1018,1011,32,24,19,26,13,35,0.00,5,,211<br />
2001-1-27,-3,-7,-9,-6,-8,-12,100,86,74,1017,1011,1008,32,22,13,26,11,37,0.00,7,,2<br />
2001-1-28,-7,-11,-15,-13,-16,-19,92,73,42,1025,1023,1017,24,24,24,24,13,,0.00,3,,277<br />
2001-1-29,0,-7,-13,-5,-9,-16,100,85,69,1025,1021,1015,24,17,8,24,8,32,0.00,6,,223<br />
2001-1-30,-3,-6,-8,-3,-6,-8,100,100,100,1015,1005,995,8,3,1,34,16,47,0.00,7,Rain-Snow,46<br />
2001-1-31,-3,-6,-8,-3,-7,-9,100,94,86,1008,1002,999,24,11,1,27,13,,0.00,8,Snow,84<br />
2001-2-1,-3,-7,-9,-6,-8,-10,100,90,74,1020,1015,1009,32,19,5,13,6,,0.00,7,Snow,206<br />
2001-2-2,1,-4,-11,1,-6,-12,100,95,74,1019,1011,1005,24,7,1,47,13,55,0.00,7,Snow,145<br />
2001-2-3,-12,-15,-18,-13,-19,-22,92,76,62,1028,1022,1012,32,25,19,42,27,55,0.00,2,Snow,273<br />
2001-2-4,-9,-14,-20,-10,-16,-23,100,88,78,1028,1025,1023,32,12,4,19,10,,0.00,7,Snow,77<br />
2001-2-5,-6,-9,-11,-6,-8,-12,100,99,92,1023,1016,1010,10,5,1,21,14,,0.00,8,Snow,73<br />
2001-2-6,0,-3,-6,-1,-4,-6,100,96,86,1014,1010,1007,24,13,2,19,6,,0.00,7,Snow,266<br />
2001-2-7,-1,-6,-9,-3,-6,-9,100,94,80,1030,1023,1015,24,20,8,21,13,,0.00,5,Fog-Snow,275<br />
2001-2-8,-4,-8,-12,-6,-9,-13,100,87,68,1033,1031,1026,32,15,0,26,6,,0.00,7,Fog,38<br />
2001-2-9,6,-1,-8,6,-3,-11,100,95,79,1027,1009,992,24,9,1,32,23,42,0.00,8,Fog-Rain-Snow,116<br />
2001-2-10,7,-4,-15,6,-11,-21,100,75,52,1025,1008,985,32,18,3,64,39,85,0.00,4,Rain-Snow,279<br />
2001-2-11,-13,-16,-19,-20,-23,-25,66,58,48,1041,1035,1026,32,25,24,32,26,45,0.00,0,,284<br />
2001-2-12,-10,-15,-20,-16,-19,-24,79,68,44,1041,1036,1026,32,24,19,16,8,,0.00,5,,71<br />
2001-2-13,-3,-9,-15,-6,-12,-17,85,73,59,1030,1028,1025,32,24,16,14,10,,0.00,3,,210<br />
2001-2-14,1,-3,-6,1,-3,-8,100,94,80,1024,1013,1007,24,9,1,23,10,,0.00,8,Snow,224<br />
2001-2-15,-1,-6,-11,-3,-11,-14,93,75,59,1023,1017,1008,32,26,24,29,18,,0.00,2,,298<br />
2001-2-16,-6,-11,-16,-6,-11,-16,100,96,86,1022,1017,1010,24,8,0,10,3,,0.00,7,Fog-Snow,175<br />
2001-2-17,-4,-10,-17,-4,-16,-24,100,70,44,1025,1015,1007,32,17,2,47,21,60,0.00,4,Snow,288<br />
2001-2-18,-5,-12,-20,-11,-17,-25,79,67,43,1026,1023,1020,24,24,24,32,16,40,0.00,4,Snow,230<br />
2001-2-19,1,-4,-10,-2,-7,-13,100,82,73,1021,1017,1012,24,13,1,35,21,48,0.00,6,Snow,214<br />
2001-2-20,3,1,-2,0,-2,-5,100,84,70,1015,1012,1009,32,17,2,32,16,40,0.00,7,Snow,253<br />
2001-2-21,-3,-11,-18,-3,-18,-27,100,63,36,1030,1022,1011,32,24,1,42,29,52,0.00,3,Snow,289<br />
2001-2-22,-13,-17,-21,-19,-23,-27,78,60,50,1031,1027,1019,32,21,2,21,11,,0.00,5,Snow,91<br />
2001-2-23,-4,-10,-16,-5,-13,-18,93,83,58,1030,1018,1014,32,12,1,34,14,45,0.00,6,Snow,11<br />
2001-2-24,-9,-13,-16,-14,-19,-22,85,61,45,1041,1036,1030,24,24,24,24,13,,0.00,3,Snow,5<br />
2001-2-25,5,-3,-12,5,-6,-18,100,92,62,1029,1012,1001,24,7,1,35,26,47,0.00,8,Rain-Snow,102<br />
2001-2-26,4,-1,-7,0,-6,-11,87,72,59,1023,1016,1004,32,18,2,47,32,64,0.00,4,Snow,275<br />
2001-2-27,-4,-7,-11,-7,-11,-16,93,71,49,1023,1022,1020,32,25,16,34,13,39,0.00,4,Snow,291<br />
2001-2-28,-9,-12,-15,-14,-17,-20,85,68,57,1022,1018,1014,32,28,24,32,10,37,0.00,3,,289<br />
2001-3-1,-8,-13,-18,-15,-18,-22,78,63,53,1014,1010,1007,32,28,24,19,5,,0.00,6,,290<br />
2001-3-2,-8,-13,-17,-13,-16,-19,85,75,63,1009,1006,1005,32,25,11,16,11,,0.00,7,Snow,67<br />
2001-3-3,-6,-10,-14,-13,-16,-21,85,67,35,1021,1015,1009,24,23,16,19,10,,0.00,3,Snow,79<br />
2001-3-4,-5,-11,-17,-13,-17,-22,85,59,39,1024,1021,1017,24,24,24,24,16,34,0.00,2,,71<br />
2001-3-5,-4,-7,-8,-4,-10,-17,100,75,49,1017,1010,1005,24,8,1,32,23,37,0.00,8,Rain-Snow,55<br />
2001-3-6,2,-1,-4,-2,-4,-6,100,83,60,1010,1005,1002,32,14,1,32,18,,0.00,7,Rain-Snow,22<br />
2001-3-7,2,-4,-9,-5,-7,-10,100,75,52,1015,1013,1011,32,25,24,21,10,,0.00,2,,86<br />
2001-3-8,1,-4,-8,-2,-5,-9,100,90,74,1015,1013,1012,24,12,2,19,8,,0.00,7,Snow,97<br />
2001-3-9,2,-1,-3,0,-2,-3,100,92,75,1013,1012,1011,24,8,1,16,10,,0.00,8,Snow,40<br />
2001-3-10,3,-2,-6,-3,-4,-6,100,80,56,1014,1012,1010,32,19,3,24,16,34,0.00,3,,287<br />
2001-3-11,1,-4,-11,1,-6,-16,100,84,62,1024,1011,1004,32,14,1,40,19,55,0.00,6,Snow,252<br />
2001-3-12,-6,-11,-15,-15,-18,-21,73,54,42,1030,1024,1013,32,25,19,29,13,45,0.00,4,,45<br />
2001-3-13,1,-4,-8,1,-5,-15,100,91,54,1012,1000,993,19,6,1,32,23,40,0.00,8,Rain-Snow,88<br />
2001-3-14,2,0,-1,1,-2,-5,100,82,65,1007,998,992,32,19,2,37,21,50,0.00,7,Snow,253<br />
2001-3-15,4,1,-2,-3,-4,-8,86,67,52,1014,1011,1007,32,28,16,37,21,52,0.00,4,Snow,291<br />
2001-3-16,0,-3,-7,-8,-10,-11,80,61,48,1020,1018,1015,32,25,24,24,14,,0.00,5,,338<br />
2001-3-17,1,-4,-8,-8,-9,-12,74,60,44,1021,1019,1017,32,25,24,24,16,,0.00,5,,7<br />
2001-3-18,5,0,-4,-7,-9,-11,64,52,36,1027,1023,1019,24,24,24,35,23,40,0.00,3,,331<br />
2001-3-19,6,0,-5,-4,-7,-10,74,57,45,1032,1030,1027,24,24,24,23,13,,0.00,0,,282<br />
2001-3-20,8,2,-4,-6,-7,-8,74,52,37,1034,1032,1029,32,26,24,11,5,,0.00,3,,164<br />
2001-3-21,7,2,-3,-1,-4,-7,80,66,49,1029,1024,1019,32,24,19,19,10,,0.00,8,,67<br />
2001-3-22,3,1,0,1,0,-2,100,94,70,1018,1013,1008,24,8,1,35,19,40,0.00,8,Rain-Snow,24<br />
2001-3-23,2,1,0,2,1,-3,100,94,75,1008,1004,1002,32,14,1,37,21,52,0.00,8,Rain-Snow,323<br />
2001-3-24,3,0,-3,-3,-7,-10,86,65,48,1009,1005,1003,24,24,24,29,19,39,0.00,3,,293<br />
2001-3-25,-2,-6,-8,-5,-11,-15,100,62,40,1016,1014,1010,32,19,1,26,16,,0.00,4,Snow,280<br />
2001-3-26,-2,-6,-10,-8,-13,-14,86,60,40,1018,1017,1015,24,24,24,21,13,,0.00,2,,286<br />
2001-3-27,1,-4,-8,-5,-8,-13,86,74,60,1020,1018,1017,32,21,4,32,16,37,0.00,7,Snow,275<br />
2001-3-28,2,-1,-3,-2,-4,-6,100,76,60,1026,1023,1021,32,19,3,24,14,,0.00,6,Snow,252<br />
2001-3-29,2,-2,-5,0,-4,-6,100,86,65,1027,1026,1025,32,12,1,27,13,27,0.00,7,Snow,77<br />
2001-3-30,4,1,-2,0,-2,-4,100,84,60,1025,1019,1014,32,15,2,37,23,53,0.00,8,Snow,63<br />
2001-3-31,2,0,-1,0,-1,-2,100,92,75,1014,1013,1012,32,14,2,21,16,,0.00,8,Snow,70<br />
2001-4-1,1,-1,-2,-1,-2,-3,100,91,75,1013,1012,1010,24,10,2,24,18,,0.00,8,Snow,70<br />
2001-4-2,6,2,-2,-1,-3,-6,100,72,49,1017,1015,1013,32,21,10,14,10,,0.00,4,Snow,308<br />
2001-4-3,7,2,-3,-4,-4,-5,93,64,46,1025,1020,1017,32,26,24,19,8,,0.00,3,,168<br />
2001-4-4,11,4,-2,-3,-5,-9,80,53,30,1028,1026,1025,32,27,19,16,5,,0.00,1,,258<br />
2001-4-5,12,6,-1,-4,-6,-8,64,44,28,1029,1026,1022,32,28,24,16,8,,0.00,4,,267<br />
2001-4-6,6,3,0,0,-4,-7,100,58,39,1022,1017,1013,32,22,3,37,14,47,0.00,8,Rain-Snow,77<br />
2001-4-7,5,2,0,0,-4,-8,100,65,39,1026,1022,1018,32,24,19,32,18,47,0.00,7,Rain,75<br />
2001-4-8,16,9,2,9,4,-3,100,82,63,1016,1009,1003,32,19,6,29,21,45,0.00,7,Rain-Thunderstorm,99<br />
2001-4-9,10,7,3,3,1,0,87,69,50,1015,1012,1009,24,24,24,23,16,32,0.00,3,,303<br />
2001-4-10,11,6,2,1,0,-1,87,65,47,1022,1020,1015,32,25,24,16,11,,0.00,2,,57<br />
2001-4-11,14,8,3,4,1,-2,75,62,44,1024,1022,1021,32,25,16,27,16,,0.00,5,,77<br />
2001-4-12,11,7,4,10,6,3,100,97,76,1020,1010,1001,16,8,3,29,21,32,0.00,7,Rain,79<br />
2001-4-13,10,8,5,7,3,-4,100,71,53,1015,1007,1003,32,27,6,47,21,63,0.00,6,Rain,268<br />
2001-4-14,11,6,0,-1,-6,-9,87,48,26,1017,1015,1013,24,24,24,29,18,32,0.00,2,,304<br />
2001-4-15,12,6,1,-4,-6,-10,60,39,28,1015,1013,1010,24,24,24,19,11,,0.00,2,,32<br />
2001-4-16,12,6,1,-8,-9,-11,48,32,21,1012,1010,1009,24,24,24,23,16,,0.00,5,,11<br />
2001-4-17,7,4,2,-8,-11,-14,44,32,21,1015,1012,1009,32,26,24,27,18,37,0.00,6,,13<br />
2001-4-18,5,1,-2,-10,-12,-13,47,38,28,1017,1015,1013,24,24,24,34,23,42,0.00,1,,346<br />
2001-4-19,10,3,-3,-4,-8,-11,69,45,24,1023,1020,1017,24,24,24,21,11,32,0.00,2,,291<br />
2001-4-20,17,8,0,-2,-3,-5,75,46,24,1026,1024,1022,32,29,24,19,11,,0.00,2,,182<br />
2001-4-21,18,11,5,14,7,-2,100,70,43,1025,1022,1017,32,19,6,23,13,34,0.00,7,Rain,175<br />
2001-4-22,15,12,8,14,9,2,100,76,55,1026,1018,1011,32,14,8,40,26,64,0.00,5,Rain,253<br />
2001-4-23,26,14,3,14,7,1,87,68,47,1025,1017,1007,24,24,19,27,18,42,0.00,4,Rain,116<br />
2001-4-24,20,11,3,13,7,-1,93,69,51,1021,1008,1002,32,25,8,45,24,64,0.00,6,Rain,265<br />
2001-4-25,13,6,-1,2,-2,-5,93,62,29,1025,1024,1022,32,28,24,23,13,35,0.00,1,,266<br />
2001-4-26,17,9,2,0,-1,-2,75,48,29,1025,1022,1017,32,29,24,35,14,47,0.00,3,,219<br />
2001-4-27,15,9,3,7,2,-6,93,60,36,1022,1017,1015,32,22,16,39,14,40,0.00,3,Rain,294<br />
2001-4-28,10,5,0,-6,-9,-12,60,39,22,1031,1028,1023,32,25,24,26,16,39,0.00,0,,335<br />
2001-4-29,18,8,-1,-2,-6,-11,64,36,21,1035,1032,1028,32,26,24,21,11,34,0.00,2,,265<br />
2001-4-30,24,16,7,4,0,-6,62,40,25,1027,1023,1019,32,28,24,23,14,34,0.00,5,Rain,222<br />
2001-5-1,30,19,9,6,3,0,62,36,17,1019,1016,1014,32,23,19,21,11,29,0.00,1,,212<br />
2001-5-2,30,22,14,13,9,5,59,46,31,1016,1015,1014,32,23,16,37,11,55,0.00,3,,222<br />
2001-5-3,30,23,16,15,12,10,72,52,29,1019,1017,1015,24,19,13,34,13,47,0.00,6,,248<br />
2001-5-4,21,16,10,14,10,6,100,72,45,1020,1019,1017,32,27,8,35,13,45,0.00,7,Rain,319<br />
2001-5-5,16,11,6,10,1,-3,100,53,29,1029,1025,1020,24,24,24,32,19,45,0.00,2,,342<br />
2001-5-6,18,11,5,-1,-2,-4,65,40,22,1035,1032,1029,32,26,24,19,11,,0.00,0,,73<br />
2001-5-7,23,14,5,3,0,-2,65,39,19,1032,1029,1026,32,25,24,23,13,37,0.00,1,,164<br />
2001-5-8,23,16,9,12,5,-2,88,50,34,1026,1023,1021,32,23,16,27,13,29,0.00,4,Rain,210<br />
2001-5-9,23,17,12,13,11,8,100,72,38,1023,1020,1017,32,19,5,27,13,40,0.00,5,Rain-Thunderstorm,213<br />
2001-5-10,25,18,10,10,6,3,88,50,25,1019,1016,1014,32,28,19,23,8,32,0.00,1,Fog,264<br />
2001-5-11,26,19,12,17,12,9,100,68,42,1014,1011,1009,24,17,6,29,11,47,0.00,5,Rain,221<br />
2001-5-12,16,11,7,16,8,2,100,86,62,1020,1013,1009,32,22,10,27,19,39,0.00,7,Rain,337<br />
2001-5-13,17,10,3,3,0,-2,75,52,29,1024,1022,1020,24,24,24,23,14,34,0.00,2,,316<br />
2001-5-14,17,12,7,5,1,-4,81,50,24,1021,1020,1017,24,24,24,24,13,40,0.00,2,,345<br />
2001-5-15,21,13,6,8,-2,-7,77,39,18,1017,1015,1013,32,27,24,32,16,40,0.00,1,,17<br />
2001-5-16,20,16,11,9,8,8,88,68,46,1017,1015,1012,32,29,24,26,21,35,0.00,7,Rain,88<br />
2001-5-17,18,13,8,11,9,7,93,75,63,1015,1013,1012,24,23,19,21,14,,0.00,8,,115<br />
2001-5-18,19,16,12,15,12,10,100,88,68,1012,1009,1006,24,11,3,37,10,53,0.00,7,Rain-Thunderstorm,197<br />
2001-5-19,19,14,11,14,12,11,100,84,64,1014,1011,1008,32,20,6,21,11,,0.00,5,Rain,301<br />
2001-5-20,23,16,9,12,9,7,100,66,38,1018,1016,1015,24,19,5,24,11,32,0.00,1,Fog,78<br />
2001-5-21,25,19,14,13,11,9,88,61,39,1018,1015,1013,32,23,13,21,11,29,0.00,3,,138<br />
2001-5-22,18,14,12,16,13,8,100,86,52,1013,1011,1011,32,17,6,26,16,37,0.00,8,Rain,105<br />
2001-5-23,16,13,12,15,13,12,100,98,88,1016,1013,1010,19,10,2,24,18,34,0.00,8,Rain,99<br />
2001-5-24,18,14,11,14,12,11,100,89,68,1019,1017,1016,32,16,8,27,16,37,0.00,7,Rain,80<br />
2001-5-25,23,17,11,13,12,10,100,74,53,1021,1019,1016,32,28,24,32,14,42,0.00,4,,103<br />
2001-5-26,20,18,15,16,14,11,100,85,68,1018,1017,1014,32,19,8,13,10,,0.00,8,Rain,133<br />
2001-5-27,20,17,13,16,14,12,100,90,68,1014,1010,1005,32,19,2,34,16,47,0.00,7,Rain-Thunderstorm,98<br />
2001-5-28,18,14,11,13,12,11,100,90,68,1008,1007,1005,32,18,6,19,8,,0.00,7,Rain-Thunderstorm,171<br />
2001-5-29,11,9,8,11,8,4,100,88,71,1012,1009,1006,32,17,5,29,16,40,0.00,6,Fog-Rain,289<br />
2001-5-30,10,7,4,4,3,0,93,74,58,1015,1013,1012,32,26,13,32,18,40,0.00,6,Rain,314<br />
2001-5-31,17,11,5,3,2,0,81,56,32,1017,1016,1014,24,24,24,27,19,35,0.00,4,,301<br />
2001-6-1,20,12,5,12,6,2,94,64,43,1016,1012,1006,32,26,10,21,8,32,0.00,6,Fog-Rain,130<br />
2001-6-2,19,16,13,14,12,11,100,85,64,1006,1004,1003,32,14,3,19,11,,0.00,8,Rain,180<br />
2001-6-3,15,14,13,15,14,13,100,99,94,1005,1003,1002,13,6,1,21,11,34,0.00,8,Fog-Rain,106<br />
2001-6-4,18,14,10,14,12,10,100,91,68,1014,1009,1005,32,13,0,27,13,39,0.00,7,Fog-Rain,281<br />
2001-6-5,19,14,11,12,11,9,100,77,59,1017,1015,1014,32,28,24,32,16,42,0.00,6,,293<br />
2001-6-6,21,16,11,11,9,8,94,66,46,1017,1016,1015,24,24,24,27,11,40,0.00,3,,288<br />
2001-6-7,23,17,11,9,6,1,88,52,25,1015,1014,1011,32,26,24,23,11,34,0.00,4,,312<br />
2001-6-8,23,17,11,8,6,3,72,48,31,1013,1012,1011,24,24,24,24,13,32,0.00,1,,322<br />
2001-6-9,25,18,11,10,8,6,76,52,32,1013,1011,1008,24,24,24,19,10,,0.00,1,,284<br />
2001-6-10,27,20,14,13,11,9,72,55,32,1010,1009,1008,24,24,24,19,13,,0.00,2,,261<br />
2001-6-11,20,17,14,16,14,13,94,80,68,1010,1009,1008,32,24,19,11,6,,0.00,6,Rain,175<br />
2001-6-12,24,19,14,16,15,13,100,77,61,1010,1009,1008,32,20,5,19,3,,0.00,4,,200<br />
2001-6-13,30,23,16,18,16,15,100,69,45,1016,1013,1010,24,17,2,11,6,,0.00,2,,241<br />
2001-6-14,32,24,18,20,17,14,78,61,40,1019,1017,1016,32,22,14,13,6,,0.00,1,,158<br />
2001-6-15,33,27,20,21,19,17,83,64,43,1017,1015,1013,24,15,10,16,6,,0.00,1,,179<br />
2001-6-16,28,24,21,22,20,19,100,80,66,1015,1013,1012,32,19,2,23,11,39,0.00,5,Rain-Thunderstorm,202<br />
2001-6-17,26,21,17,18,14,12,88,64,42,1017,1015,1014,32,29,24,19,10,,0.00,3,,279<br />
2001-6-18,25,20,15,14,11,8,77,59,34,1022,1020,1017,32,29,16,19,10,27,0.00,3,Rain,258<br />
2001-6-19,31,23,17,19,16,10,78,60,43,1020,1015,1012,24,21,13,35,14,48,0.00,6,Rain,206<br />
2001-6-20,23,19,16,14,11,8,77,58,44,1023,1021,1016,32,29,24,14,10,,0.00,5,Rain,254<br />
2001-6-21,27,20,13,15,12,10,94,64,34,1024,1022,1019,32,26,11,23,8,34,0.00,5,Fog-Rain,108<br />
2001-6-22,23,18,14,21,16,14,100,90,69,1018,1012,1008,32,9,2,27,16,37,0.00,7,Rain-Thunderstorm,132<br />
2001-6-23,17,16,15,15,14,13,94,89,82,1017,1016,1013,32,29,24,11,8,,0.00,8,Rain,273<br />
2001-6-24,25,20,15,16,14,13,94,73,50,1021,1020,1018,32,29,24,11,5,,0.00,5,,249<br />
2001-6-25,30,22,15,17,16,14,100,67,40,1024,1023,1021,32,29,24,14,8,,0.00,1,Fog,249<br />
2001-6-26,30,23,17,19,16,15,88,63,40,1027,1025,1023,32,26,19,19,10,,0.00,2,,211<br />
2001-6-27,32,24,17,20,18,16,94,66,46,1024,1022,1020,24,17,16,27,13,37,0.00,2,,262<br />
2001-6-28,23,20,16,20,11,7,94,59,43,1024,1023,1020,32,29,16,21,14,,0.00,5,,340<br />
2001-6-29,29,22,16,20,16,10,88,72,58,1022,1017,1011,32,24,14,26,6,35,0.00,6,Rain,212<br />
2001-6-30,31,26,20,20,18,17,94,73,46,1011,1009,1006,19,13,3,35,16,53,0.00,5,Rain-Thunderstorm,247<br />
2001-7-1,23,17,9,20,14,2,100,78,46,1012,1005,1001,32,22,13,50,16,64,0.00,5,Rain,250<br />
2001-7-2,20,14,9,8,6,3,82,60,43,1021,1018,1013,32,29,24,32,24,45,0.00,4,,273<br />
2001-7-3,19,16,12,13,11,8,88,71,56,1022,1019,1016,32,28,19,19,10,27,0.00,8,Rain,193<br />
2001-7-4,24,18,13,18,15,12,100,86,65,1016,1011,1007,24,18,2,32,10,66,0.00,7,Rain-Thunderstorm,186<br />
2001-7-5,22,17,12,16,9,5,94,67,33,1010,1007,1005,32,30,16,34,14,55,0.00,3,,246<br />
2001-7-6,18,13,9,12,9,8,93,74,52,1016,1014,1010,32,30,24,26,14,37,0.00,4,,262<br />
2001-7-7,25,19,13,13,12,9,88,64,41,1016,1014,1011,32,29,24,26,13,32,0.00,6,Rain-Thunderstorm,206<br />
2001-7-8,27,22,17,19,16,13,88,73,48,1011,1008,1006,32,23,13,21,10,29,0.00,6,Rain-Thunderstorm,216<br />
2001-7-9,29,23,17,19,17,13,100,75,39,1007,1006,1005,32,22,0,26,8,35,0.00,4,Fog-Rain-Thunderstorm,231<br />
2001-7-10,25,20,16,17,15,12,100,73,50,1006,1004,1003,32,28,16,21,10,29,0.00,5,Rain-Thunderstorm,298<br />
2001-7-11,20,18,15,16,14,13,100,85,64,1006,1004,1002,32,22,5,26,13,27,0.00,7,Rain,299<br />
2001-7-12,19,16,12,14,12,10,94,82,68,1010,1008,1007,32,28,19,29,19,40,0.00,6,Rain,283<br />
2001-7-13,21,18,15,14,13,12,88,77,64,1011,1010,1010,32,30,24,27,21,37,0.00,6,Rain,285<br />
2001-7-14,21,18,15,15,14,13,94,78,64,1012,1010,1009,32,30,24,24,14,27,0.00,6,Rain,297<br />
2001-7-15,24,19,14,15,13,12,94,69,47,1016,1014,1012,32,29,24,23,10,,0.00,3,,313<br />
2001-7-16,27,20,14,15,13,11,94,64,37,1018,1016,1015,32,29,24,14,6,,0.00,4,,263<br />
2001-7-17,27,21,16,15,13,10,88,60,37,1018,1016,1015,32,28,24,23,8,27,0.00,1,,337<br />
2001-7-18,27,21,15,15,14,12,88,67,45,1021,1020,1018,32,29,24,14,8,,0.00,2,,70<br />
2001-7-19,28,21,15,17,14,12,94,65,42,1023,1022,1021,32,28,19,19,11,,0.00,1,,78<br />
2001-7-20,30,23,16,17,15,13,88,64,40,1022,1020,1017,32,26,19,11,8,,0.00,1,,108<br />
2001-7-21,30,23,17,20,17,15,88,68,51,1017,1014,1011,24,20,16,21,6,29,0.00,6,Rain,192<br />
2001-7-22,31,24,19,20,18,16,88,66,43,1012,1011,1010,24,18,13,24,11,35,0.00,5,Rain-Thunderstorm,212<br />
2001-7-23,33,27,20,24,21,18,94,76,52,1012,1010,1007,19,14,5,21,11,32,0.00,4,Rain-Thunderstorm,201<br />
2001-7-24,34,29,24,23,20,14,89,66,36,1007,1005,1002,32,19,5,29,16,48,0.00,5,Rain,237<br />
2001-7-25,26,22,18,15,13,7,83,59,43,1016,1011,1007,32,29,24,24,13,27,0.00,4,,312<br />
2001-7-26,21,16,12,8,5,3,62,48,33,1025,1021,1016,32,29,24,27,18,37,0.00,1,,3<br />
2001-7-27,23,16,9,10,7,5,87,56,31,1028,1026,1025,32,29,24,24,11,34,0.00,1,,331<br />
2001-7-28,25,18,11,10,8,7,88,53,32,1027,1025,1022,32,29,24,14,5,,0.00,4,,165<br />
2001-7-29,28,21,15,13,11,9,77,54,35,1022,1020,1018,32,29,24,16,10,,0.00,5,,70<br />
2001-7-30,25,21,18,17,16,13,88,72,57,1022,1021,1019,32,26,24,14,8,,0.00,6,Rain,85<br />
2001-7-31,30,23,16,18,14,11,100,65,33,1025,1024,1022,32,21,11,16,6,,0.00,1,Fog,61<br />
2001-8-1,33,24,17,15,13,11,77,50,27,1027,1025,1022,32,28,24,14,6,,0.00,2,,196<br />
2001-8-2,30,24,18,22,18,12,100,73,48,1022,1019,1015,24,10,0,19,8,,0.00,5,Fog-Rain-Thunderstorm,225<br />
2001-8-3,30,25,20,22,19,14,100,74,45,1015,1014,1012,32,15,0,19,8,,0.00,4,Fog,5<br />
