MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-11-28,-13,-14,-16,-15,-16,-18,92,84,78,1027,1015,1006,16,4,1,14,8,,0.00,8,Snow,105<br />
2001-11-29,-14,-17,-20,-17,-19,-23,85,79,71,1008,1007,1005,16,9,2,16,10,,0.00,8,Snow,342<br />
2001-11-30,-14,-16,-18,-16,-19,-21,85,77,72,1016,1012,1008,32,20,10,24,16,,0.00,6,Snow,269<br />
2001-12-1,0,-8,-16,-4,-12,-20,86,78,64,1008,999,991,24,24,24,27,13,,0.00,6,,165<br />
2001-12-2,-7,-12,-16,-11,-15,-20,79,72,57,1011,1004,994,24,24,24,29,11,27,0.00,3,,350<br />
2001-12-3,-8,-11,-13,-12,-14,-17,85,77,73,1014,1008,1004,32,20,2,32,10,,0.00,7,Snow,278<br />
2001-12-4,-7,-12,-16,-13,-16,-18,92,76,54,1013,1009,1006,32,17,3,19,11,,0.00,5,,196<br />
2001-12-5,-7,-12,-17,-15,-17,-21,85,72,54,1012,1011,1009,24,23,13,13,5,,0.00,3,,276<br />
2001-12-6,-1,-9,-16,-11,-16,-19,85,61,43,1013,1010,1008,24,24,24,29,6,,0.00,4,,222<br />
2001-12-7,5,-3,-10,-6,-11,-15,68,56,44,1027,1021,1014,24,24,24,45,21,47,0.00,4,,248<br />
2001-12-8,6,3,0,-3,-5,-6,65,56,46,1016,1008,999,32,25,24,39,21,52,0.00,5,,209<br />
2001-12-9,3,-4,-12,-6,-9,-15,86,76,48,1016,1011,1000,32,15,1,35,18,47,0.00,5,Snow,301<br />
2001-12-10,-2,-9,-15,-11,-14,-19,79,62,43,1013,1010,1007,24,24,24,27,10,37,0.00,6,,285<br />
2001-12-11,-9,-13,-17,-14,-16,-20,85,76,67,1018,1015,1011,32,27,24,11,3,,0.00,5,Snow,7<br />
2001-12-12,0,-7,-14,-10,-13,-18,85,60,44,1017,1012,1006,24,24,24,39,13,47,0.00,4,Snow,216<br />
2001-12-13,1,-2,-5,-7,-9,-11,69,59,48,1006,997,986,24,24,24,14,10,,0.00,6,,190<br />
2001-12-14,-1,-3,-6,-6,-7,-9,86,73,69,1000,988,981,24,24,24,24,10,,0.00,6,,336<br />
2001-12-15,-1,-6,-9,-9,-11,-14,80,64,37,1010,1006,1000,24,24,24,29,13,,0.00,6,,176<br />
2001-12-16,7,-2,-10,-5,-7,-14,73,55,39,1002,998,994,24,24,24,63,26,74,0.00,5,,216<br />
2001-12-17,6,-1,-8,-4,-8,-16,74,59,38,1018,1003,991,32,26,24,48,21,61,0.00,4,,211<br />
2001-12-18,-1,-6,-9,-12,-14,-17,63,49,40,1019,1014,1007,24,24,24,29,18,37,0.00,5,,196<br />
2001-12-19,0,-3,-9,-8,-11,-13,73,54,44,1023,1014,1005,24,24,24,29,14,32,0.00,6,,279<br />
2001-12-20,-6,-11,-16,-10,-16,-19,85,72,62,1024,1020,1016,24,24,24,26,8,,0.00,4,,222<br />
2001-12-21,-6,-11,-16,-14,-17,-21,79,66,54,1021,1019,1017,24,24,24,19,10,,0.00,1,,206<br />
2001-12-22,-4,-10,-15,-12,-17,-19,73,64,46,1029,1025,1020,24,24,24,21,10,,0.00,1,,308<br />
2001-12-23,0,-9,-19,-10,-17,-23,72,60,44,1034,1031,1028,24,24,24,21,3,,0.00,1,,252<br />
2001-12-24,1,-7,-13,-10,-14,-18,67,57,44,1034,1032,1031,24,24,24,11,5,,0.00,3,,236<br />
2001-12-25,2,-3,-7,-6,-11,-14,64,57,51,1032,1030,1029,24,24,24,13,5,,0.00,3,,288<br />
2001-12-26,2,-4,-11,-5,-11,-14,86,70,60,1030,1028,1026,32,25,24,16,8,,0.00,1,,322<br />
2001-12-27,1,-7,-14,-7,-13,-17,85,68,54,1026,1021,1018,24,24,24,24,8,,0.00,3,,319<br />
2001-12-28,-7,-11,-15,-11,-14,-19,85,80,68,1032,1026,1018,24,7,1,23,14,,0.00,8,Snow,118<br />
2001-12-29,-11,-15,-19,-15,-18,-22,92,80,73,1035,1034,1032,24,9,5,13,6,,0.00,6,Snow,145<br />
2001-12-30,-14,-18,-21,-18,-22,-24,85,79,71,1032,1031,1029,24,11,5,13,6,,0.00,3,,135<br />
2001-12-31,-17,-20,-23,-19,-23,-26,85,75,66,1034,1033,1032,32,9,5,13,10,,0.00,1,,170<br />
200
