WET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-2-12,6,6,5,4,2,1,87,78,70,1015,1009,1002,10,10,10,47,39,50,0.00,5,Rain,272<br />
2001-2-13,8,8,8,6,6,6,87,87,87,1015,1014,1013,10,9,8,26,19,40,0.00,8,Rain,220<br />
2001-2-14,8,8,7,6,6,5,87,87,87,1012,1011,1009,10,4,2,40,32,55,0.00,8,Rain,191<br />
2001-2-15,7,4,2,1,-1,-1,87,77,66,1025,1023,1020,10,10,10,13,8,,0.00,1,,266<br />
2001-2-16,7,4,3,4,1,-4,93,77,60,1027,1022,1017,10,10,10,52,37,76,0.00,5,Rain,231<br />
2001-2-17,8,7,5,6,4,3,87,86,81,1032,1032,1030,10,10,10,37,29,42,0.00,6,Rain,250<br />
2001-2-18,8,7,7,6,6,5,87,87,87,1026,1022,1018,10,9,5,40,32,,0.00,6,Rain,178<br />
2001-2-19,7,6,4,5,3,1,87,82,76,1029,1027,1025,10,10,10,39,32,55,0.00,5,Rain,262<br />
2001-2-20,8,6,4,6,3,-2,93,82,61,1016,1015,1014,10,9,6,55,37,74,0.00,7,Rain,270<br />
2001-2-21,3,2,1,0,-2,-4,87,77,60,1014,1013,1013,10,10,10,64,48,93,0.00,6,Rain-Snow,299<br />
2001-2-22,1,0,-1,-2,-4,-8,93,78,55,1010,1009,1008,10,7,0,63,45,87,0.00,6,Snow,313<br />
2001-2-23,2,0,-1,0,-3,-8,93,73,55,1019,1017,1012,10,9,3,52,43,71,0.00,5,Rain-Snow,351<br />
2001-2-24,-1,-2,-3,-5,-7,-10,86,68,55,1017,1016,1015,10,10,5,52,43,72,0.00,5,Snow,324<br />
2001-2-25,-2,-3,-5,-5,-7,-8,86,77,64,1015,1014,1013,10,7,2,37,19,,0.00,5,Snow,4<br />
2001-2-26,1,-3,-6,-2,-4,-7,93,80,60,1017,1010,1006,10,8,3,48,31,66,0.00,6,Snow,10<br />
2001-2-27,1,0,-1,-2,-6,-8,87,70,60,1016,1014,1013,10,9,3,40,29,50,0.00,3,Snow,344<br />
2001-2-28,-1,-3,-4,-4,-6,-8,93,78,60,1011,1010,1009,10,9,5,37,19,,0.00,3,Snow,359<br />
2001-3-1,0,-3,-6,-1,-4,-7,93,88,80,1008,1007,1006,10,9,6,19,3,,0.00,6,Snow,21<br />
2001-3-2,1,-2,-4,-2,-4,-6,93,82,70,1003,1001,997,10,10,10,16,10,,0.00,3,Snow,334<br />
2001-3-3,-4,-6,-6,-7,-9,-11,86,73,59,992,991,990,10,8,2,34,24,52,0.00,5,Snow,335<br />
2001-3-4,4,1,-2,2,-1,-6,93,87,69,986,982,977,10,6,0,64,48,87,0.00,6,Rain-Snow,107<br />
2001-3-5,5,4,4,3,1,-2,93,78,65,992,983,977,10,10,10,63,47,95,0.00,6,Rain,251<br />
2001-3-6,6,3,0,5,2,-1,93,87,76,1010,1009,1007,10,10,10,37,13,,0.00,4,,135<br />
2001-3-7,7,6,4,6,4,2,93,91,81,993,991,989,10,9,3,60,48,74,0.00,7,Rain,132<br />
2001-3-8,8,7,5,7,5,4,93,91,87,992,990,989,10,9,3,37,29,,0.00,5,Rain,113<br />
2001-3-9,7,6,6,5,5,4,93,88,87,983,982,981,10,8,4,39,31,53,0.00,7,Rain,124<br />
2001-3-10,8,7,5,6,4,4,93,89,87,986,985,984,10,5,0,19,13,,0.00,7,Fog-Rain,160<br />
2001-3-11,7,6,5,3,1,-1,81,69,57,991,988,985,10,10,10,40,27,60,0.00,4,Rain,268<br />
2001-3-12,7,3,-1,2,1,-2,93,82,66,999,996,995,10,10,10,16,5,,0.00,3,,360<br />
2001-3-13,6,4,3,4,2,1,93,86,70,1003,1001,999,10,10,10,32,23,,0.00,5,Rain,351<br />
2001-3-14,2,0,-1,-1,-2,-5,93,80,60,1009,1007,1005,10,9,3,35,23,,0.00,4,Snow,359<br />
2001-3-15,4,2,0,1,-2,-5,93,78,60,1018,1012,1008,10,9,1,29,21,,0.00,3,Snow,353<br />
2001-3-16,3,2,1,-1,-3,-6,87,71,56,1022,1021,1020,10,10,10,32,19,,0.00,4,Snow,4<br />
2001-3-17,4,2,0,0,-1,-2,93,79,70,1021,1021,1020,10,10,10,26,11,,0.00,3,,9<br />
2001-3-18,3,1,0,0,-1,-3,93,83,65,1018,1017,1015,10,9,1,32,19,,0.00,6,Snow,352<br />
2001-3-19,6,3,0,2,0,-2,93,83,70,1020,1018,1016,10,9,4,21,10,,0.00,4,Rain-Snow,72<br />
2001-3-20,1,0,0,-2,-3,-5,87,76,69,1021,1021,1020,10,10,10,21,16,,0.00,6,,22<br />
2001-3-21,0,-1,-1,-3,-6,-7,86,69,60,1015,1012,1009,10,10,9,29,18,,0.00,7,Snow,44<br />
2001-3-22,1,0,-1,-4,-6,-8,80,66,52,1011,1010,1009,10,10,10,34,26,,0.00,5,,14<br />
2001-3-23,5,2,-1,1,-3,-6,87,73,60,1013,1011,1010,10,10,10,21,14,,0.00,4,,37<br />
2001-3-24,4,1,-1,0,-3,-6,87,71,49,1016,1016,1015,10,10,10,26,23,,0.00,2,,82<br />
2001-3-25,6,3,2,2,1,-1,93,79,66,1016,1016,1016,10,10,10,29,26,,0.00,2,,132<br />
2001-3-26,5,3,2,2,-1,-5,93,77,52,1014,1011,1009,10,10,10,35,26,50,0.00,6,Rain-Snow,148<br />
2001-3-27,5,3,1,2,-1,-3,93,84,61,1004,1002,1001,10,9,6,45,26,,0.00,6,Rain-Snow,264<br />
2001-3-28,3,0,-3,0,-3,-5,87,79,70,1002,1000,999,10,10,10,21,8,,0.00,5,,351<br />
2001-3-29,5,3,2,-1,-2,-3,81,71,61,1007,1004,1001,10,10,10,40,27,,0.00,6,Snow,17<br />
2001-3-30,6,4,4,4,2,1,93,85,70,1005,1000,993,10,10,10,53,34,89,0.00,6,Rain,121<br />
2001-3-31,6,4,3,4,3,1,93,90,87,989,983,979,10,10,10,42,24,55,0.00,7,Rain,184<br />
2001-4-1,7,6,5,6,4,2,93,85,76,999,996,993,10,10,10,37,26,58,0.00,6,Rain,231<br />
2001-4-2,8,6,3,5,4,2,93,85,76,1005,1001,993,10,10,10,48,16,71,0.00,6,Rain,124<br />
2001-4-3,8,7,6,6,5,4,93,89,87,977,976,975,10,9,6,24,16,,0.00,6,Rain,167<br />
2001-4-4,5,3,2,3,2,0,93,90,87,987,982,979,10,7,2,55,29,76,0.00,6,Rain,324<br />
2001-4-5,3,2,1,1,0,-1,93,86,81,994,994,993,10,9,2,42,40,63,0.00,6,Rain-Snow,314<br />
2001-4-6,6,4,3,3,2,1,93,86,81,999,996,995,10,10,10,32,16,,0.00,5,Rain,39<br />
2001-4-7,8,4,0,3,1,-2,93,79,66,1004,1003,1002,10,10,10,37,6,,0.00,4,Rain,209<br />
2001-4-8,6,3,1,3,2,0,93,85,81,1006,1006,1005,10,10,10,29,11,,0.00,4,Rain-Snow,185<br />
2001-4-9,6,3,0,2,1,-2,93,77,66,1010,1006,1005,10,10,10,35,13,47,0.00,3,,56<br />
2001-4-10,6,4,3,2,0,-2,87,75,57,1029,1025,1021,10,10,10,35,19,,0.00,4,,6<br />
2001-4-11,1,0,-2,-1,-4,-8,87,75,60,1034,1033,1029,10,10,10,48,35,,0.00,5,Snow,351<br />
2001-4-12,4,1,-2,1,-1,-4,93,84,75,1033,1033,1032,10,10,9,40,21,,0.00,6,Rain-Snow,120<br />
2001-4-13,8,6,4,7,4,0,93,88,71,1028,1017,1009,10,8,1,52,32,63,0.00,7,Rain,184<br />
2001-4-14,8,7,4,6,5,3,93,90,87,1004,1003,1003,10,9,5,45,39,60,0.00,6,Rain,275<br />
2001-4-15,2,1,0,-1,-2,-5,93,79,65,1018,1014,1011,10,7,3,47,40,66,0.00,6,Rain-Snow,335<br />
2001-4-16,7,4,2,4,1,-3,93,78,65,1020,1018,1015,10,10,10,26,16,,0.00,6,Rain,288<br />
2001-4-17,0,0,0,-2,-5,-8,87,70,55,1020,1019,1017,10,10,10,42,34,52,0.00,6,Snow,344<br />
2001-4-18,2,0,-1,-1,-3,-6,87,75,64,1020,1020,1019,10,10,10,48,40,71,0.00,6,Snow,340<br />
2001-4-19,5,2,0,-2,-3,-5,75,64,49,1019,1019,1019,10,10,10,14,10,,0.00,2,,231<br />
2001-4-20,9,6,2,7,5,1,93,91,87,1017,1014,1012,10,6,1,19,11,,0.00,6,Fog,167<br />
2001-4-21,8,7,7,6,6,5,93,90,87,1004,1000,996,10,9,2,29,24,,0.00,7,Rain,152<br />
2001-4-22,9,7,4,6,5,2,93,87,81,998,997,996,10,10,10,24,14,,0.00,5,,142<br />
2001-4-23,8,6,4,6,5,3,93,89,81,1004,1003,1001,10,10,10,24,16,,0.00,5,Rain,120<br />
2001-4-24,8,7,5,5,3,2,93,81,71,1006,1006,1006,10,10,10,29,26,,0.00,5,,117<br />
2001-4-25,8,4,2,3,2,0,93,75,57,1008,1007,1006,10,10,10,14,5,,0.00,3,,272<br />
2001-4-26,6,4,3,3,2,2,93,83,76,1012,1012,1011,10,10,10,21,8,,0.00,6,Rain,148<br />
2001-4-27,8,6,4,6,4,3,93,87,81,1005,1002,998,10,10,10,39,24,,0.00,4,Rain,118<br />
2001-4-28,8,7,6,6,5,4,93,87,81,996,994,994,10,10,10,45,37,,0.00,7,Rain,101<br />
2001-4-29,9,8,7,6,4,4,87,78,71,1010,1008,1005,10,10,10,29,14,,0.00,3,,345<br />
2001-4-30,6,3,2,4,2,0,93,85,76,1017,1016,1014,10,10,10,23,16,,0.00,5,Rain,311<br />
2001-5-1,8,7,6,6,5,4,87,86,81,1013,1013,1012,10,10,10,35,26,53,0.00,7,Rain,249<br />
2001-5-2,7,6,5,5,4,2,93,86,81,1000,999,999,10,10,10,29,24,52,0.00,7,Rain,255<br />
2001-5-3,5,4,3,1,-1,-4,87,69,56,1014,1012,1010,10,10,10,23,14,,0.00,2,,336<br />
2001-5-4,8,4,0,5,3,-2,87,79,66,1015,1015,1014,10,10,10,24,11,,0.00,4,Rain,183<br />
2001-5-5,10,8,7,8,7,5,87,86,81,1023,1021,1018,10,7,3,16,10,,0.00,7,Fog,247<br />
2001-5-6,12,8,4,7,6,2,93,85,72,1031,1030,1029,10,9,4,16,6,,0.00,5,Fog,136<br />
2001-5-7,8,7,6,6,6,5,93,89,81,1030,1029,1027,10,8,3,23,19,,0.00,7,,158<br />
2001-5-8,10,8,7,5,3,0,87,71,50,1030,1029,1027,10,10,10,26,19,,0.00,3,,258<br />
2001-5-9,11,9,8,8,7,5,93,86,67,1030,1029,1029,10,7,0,26,23,,0.00,5,Fog,149<br />
2001-5-10,11,9,7,6,5,4,87,75,62,1031,1030,1029,10,10,10,37,26,,0.00,1,,124<br />
2001-5-11,12,8,5,7,4,2,93,73,54,1028,1027,1025,,,,27,16,,0.00,,,143<br />
2001-5-12,10,7,4,6,5,3,93,88,71,1024,1024,1023,10,4,0,16,6,,0.00,6,Fog,249<br />
2001-5-13,7,6,6,5,4,3,87,84,76,1020,1019,1018,10,10,10,19,11,,0.00,7,,8<br />
2001-5-14,9,7,5,3,1,-1,76,62,50,1016,1016,1016,10,10,10,26,10,,0.00,4,,121<br />
2001-5-15,8,7,5,3,2,0,87,72,66,1011,1007,1004,10,10,10,21,16,,0.00,6,,161<br />
2001-5-16,10,7,4,3,2,1,87,68,54,1001,1000,999,10,10,10,32,21,,0.00,5,Rain,33<br />
2001-5-17,8,7,6,6,5,4,93,87,81,1004,1002,1000,10,10,10,32,21,,0.00,6,Rain,342<br />
2001-5-18,9,7,5,3,2,0,81,69,57,1012,1008,1005,10,10,10,24,21,,0.00,4,Rain,308<br />
2001-5-19,10,8,6,6,4,2,87,80,58,1014,1013,1012,10,10,10,21,14,,0.00,5,,275<br />
2001-5-20,8,7,5,6,5,3,93,86,71,1021,1020,1018,10,10,10,14,11,,0.00,6,Rain,238<br />
2001-5-21,9,9,9,8,8,7,93,92,87,1015,1015,1014,10,4,1,32,21,45,0.00,8,Rain,230<br />
2001-5-22,10,9,9,8,7,7,93,88,87,1017,1016,1016,10,8,1,21,16,,0.00,7,Rain,238<br />
2001-5-23,7,6,6,6,5,4,93,89,81,1026,1022,1018,10,9,7,21,18,,0.00,7,,121<br />
2001-5-24,10,8,6,3,1,-2,76,61,50,1029,1027,1025,10,10,10,32,14,,0.00,6,,120<br />
2001-5-25,14,11,8,10,8,7,93,87,72,1017,1014,1010,10,8,4,29,24,,0.00,6,,134<br />
2001-5-26,10,9,9,9,8,7,94,90,87,1005,1004,1003,4,2,0,26,16,,0.00,7,Fog,168<br />
2001-5-27,10,9,8,8,8,7,93,88,87,1006,1005,1003,10,3,0,29,21,,0.00,7,Fog-Rain,147<br />
2001-5-28,10,9,8,9,8,7,94,90,87,1003,1003,1002,10,3,0,23,16,,0.00,7,Fog-Rain,161<br />
2001-5-29,10,9,8,8,7,7,93,90,87,1009,1007,1004,10,4,0,21,10,,0.00,7,Fog-Rain,185<br />
2001-5-30,12,10,8,9,8,7,93,87,82,1008,1008,1008,10,9,1,16,11,,0.00,6,Fog,158<br />
2001-5-31,10,8,6,9,5,0,94,83,57,1009,1006,1005,10,7,2,32,21,,0.00,5,Rain,268<br />
2001-6-1,8,7,5,5,2,-1,93,76,53,1013,1009,1008,10,10,10,45,29,63,0.00,5,Rain,316<br />
2001-6-2,8,6,4,1,-1,-3,81,62,53,1021,1020,1018,10,10,10,42,37,61,0.00,4,Rain,327<br />
2001-6-3,10,8,6,8,7,5,93,91,82,1016,1013,1010,10,6,0,40,21,,0.00,7,Fog-Rain,256<br />
2001-6-4,9,8,8,7,7,6,93,89,87,1009,1007,1004,10,5,2,34,23,,0.00,7,Rain,258<br />
2001-6-5,10,9,8,6,4,4,81,76,71,1000,998,995,10,10,10,32,24,,0.00,4,,243<br />
2001-6-6,7,6,4,4,3,1,93,83,71,1000,999,998,10,10,10,37,31,53,0.00,6,Rain,286<br />
2001-6-7,5,4,3,3,1,0,87,83,75,1009,1008,1006,10,10,8,42,39,61,0.00,6,Rain,335<br />
2001-6-8,6,4,3,2,-1,-2,81,69,61,1009,1008,1008,10,10,10,27,21,,0.00,4,,332<br />
2001-6-9,8,7,5,2,2,0,81,70,61,1015,1014,1011,10,10,10,23,16,,0.00,4,,304<br />
2001-6-10,10,8,7,8,7,6,93,90,87,1014,1013,1013,10,9,3,23,16,,0.00,6,Rain,225<br />
2001-6-11,9,7,6,4,3,1,87,75,62,1017,1017,1016,10,10,10,37,26,,0.00,5,,319<br />
2001-6-12,10,8,7,8,7,4,93,90,76,1015,1013,1013,10,5,1,29,19,,0.00,7,Rain,251<br />
2001-6-13,7,6,5,2,1,0,81,74,66,1018,1017,1015,10,10,10,42,37,58,0.00,6,Rain,341<br />
2001-6-14,8,7,5,3,1,0,81,69,57,1021,1021,1021,10,10,10,32,24,,0.00,4,Rain,351<br />
2001-6-15,9,7,5,4,2,-1,93,76,57,1021,1020,1020,10,10,10,19,14,,0.00,5,Rain,12<br />
2001-6-16,10,8,5,5,2,0,93,72,58,1021,1020,1019,10,10,10,21,11,,0.00,4,Rain,71<br />
2001-6-17,9,7,6,3,2,-2,81,65,46,1026,1025,1023,10,10,10,14,8,,0.00,5,Rain,178<br />
2001-6-18,9,7,6,5,3,1,87,70,58,1026,1024,1019,10,10,10,53,27,,0.00,6,,118<br />
2001-6-19,11,9,8,10,8,7,94,90,87,1007,1001,998,10,3,0,60,40,80,0.00,7,Fog-Rain,148<br />
2001-6-20,12,10,8,10,8,6,94,89,87,1008,1001,996,10,4,0,52,16,,0.00,6,Fog,286<br />
2001-6-21,12,9,7,7,6,5,93,85,72,1020,1015,1012,10,8,4,52,32,47,0.00,4,Fog,335<br />
2001-6-22,12,10,8,8,8,7,93,87,77,1020,1020,1020,10,10,10,23,14,,0.00,7,,311<br />
2001-6-23,11,9,7,10,7,6,94,89,87,1019,1018,1018,10,3,0,19,8,,0.00,6,Fog,114<br />
2001-6-24,12,9,7,8,7,6,93,87,77,1019,1018,1018,10,9,3,32,23,,0.00,6,,126<br />
2001-6-25,14,12,10,11,9,8,94,89,77,1021,1020,1019,10,6,1,24,18,,0.00,6,Fog-Rain,135<br />
2001-6-26,12,11,10,10,9,8,94,92,87,1019,1018,1016,10,2,0,24,18,,0.00,8,Fog-Rain,150<br />
2001-6-27,12,10,9,10,8,8,94,89,87,1013,1011,1009,10,6,0,19,10,,0.00,6,Fog,269<br />
2001-6-28,13,12,11,8,7,6,82,71,63,1007,1006,1006,10,10,10,26,19,,0.00,6,,350<br />
2001-6-29,13,11,9,8,7,6,87,79,63,1007,1005,1001,10,10,7,19,11,,0.00,6,Rain,112<br />
2001-6-30,13,11,8,10,9,6,94,91,82,1009,1004,1001,10,8,0,34,14,,0.00,6,Fog-Rain,280<br />
2001-7-1,11,9,8,10,6,2,94,83,58,1018,1016,1015,10,7,0,40,18,,0.00,6,Fog-Rain,159<br />
2001-7-2,11,10,9,10,9,8,94,94,88,1015,1013,1013,2,1,0,26,18,40,0.00,8,Fog-Rain,189<br />
2001-7-3,12,11,10,10,8,7,94,83,72,1017,1017,1015,10,10,10,21,11,,0.00,6,,169<br />
2001-7-4,11,10,10,10,9,8,94,90,87,1017,1017,1016,10,5,0,19,10,,0.00,6,Fog-Rain,272<br />
2001-7-5,13,11,9,10,9,7,94,90,77,1018,1018,1017,10,6,0,19,13,,0.00,7,Fog-Rain,177<br />
2001-7-6,13,11,10,9,8,7,87,81,72,1018,1017,1017,10,10,10,21,13,,0.00,3,,297<br />
2001-7-7,12,11,10,8,7,6,82,77,67,1018,1017,1016,10,10,10,16,8,,0.00,5,,129<br />
2001-7-8,11,10,9,8,7,6,93,83,76,1012,1010,1007,10,10,10,19,10,,0.00,6,,258<br />
2001-7-9,13,11,9,10,8,6,94,85,72,1004,1003,1002,10,10,7,21,11,,0.00,6,Rain,162<br />
2001-7-10,13,11,10,10,9,8,94,84,77,1000,999,999,10,10,9,34,24,,0.00,7,Rain,110<br />
2001-7-11,13,11,10,8,6,5,87,73,62,1003,1001,1000,10,10,10,32,19,,0.00,6,,16<br />
2001-7-12,8,7,7,4,3,2,81,72,66,1006,1005,1005,10,10,10,42,35,,0.00,6,Rain,347<br />
2001-7-13,8,7,6,5,4,1,93,84,62,1006,1005,1004,10,10,8,29,24,,0.00,6,Rain,331<br />
2001-7-14,13,9,6,7,4,0,87,67,50,1011,1009,1006,10,10,10,29,21,,0.00,2,,317<br />
2001-7-15,11,8,6,4,3,2,76,67,58,1016,1014,1012,10,10,10,13,10,,0.00,3,,187<br />
2001-7-16,11,8,6,7,3,2,82,66,54,1017,1017,1016,10,10,10,26,18,,0.00,5,,124<br />
2001-7-17,12,10,9,4,2,1,71,54,47,1020,1019,1018,10,10,10,26,18,,0.00,4,,105<br />
2001-7-18,12,10,9,4,2,0,62,54,47,1021,1021,1020,10,10,10,21,13,,0.00,6,,29<br />
2001-7-19,11,10,9,5,3,1,76,63,50,1021,1020,1019,10,10,10,21,14,,0.00,6,,22<br />
2001-7-20,12,10,8,5,3,2,81,62,51,1018,1016,1015,10,10,10,24,14,,0.00,6,Rain,68<br />
2001-7-21,13,11,9,10,8,6,88,83,76,1011,1009,1007,10,10,10,27,23,,0.00,6,Rain,95<br />
2001-7-22,14,12,9,10,9,7,94,82,63,1009,1007,1001,10,9,6,29,21,,0.00,5,Rain,120<br />
2001-7-23,12,10,9,10,9,8,94,91,82,1008,1006,1004,10,8,3,26,19,,0.00,7,Rain,134<br />
2001-7-24,11,10,9,9,8,8,94,88,82,1003,1002,1001,10,10,10,35,27,52,0.00,6,Rain,179<br />
2001-7-25,13,10,8,10,8,6,94,84,71,1016,1013,1009,10,9,3,21,8,,0.00,4,,236<br />
2001-7-26,14,11,9,10,9,8,93,86,77,1019,1018,1017,10,5,1,16,8,,0.00,4,Fog,149<br />
2001-7-27,11,8,6,8,7,5,93,83,67,1020,1020,1019,10,6,0,16,6,,0.00,6,Fog,154<br />
2001-7-28,14,12,10,11,9,9,94,89,72,1014,1010,1008,10,5,0,29,23,,0.00,7,Fog-Rain,187<br />
2001-7-29,12,11,10,10,9,7,94,86,76,1002,997,994,10,8,2,58,32,82,0.00,6,Rain,246<br />
2001-7-30,13,11,10,10,9,7,94,85,76,1012,1008,1004,10,10,10,48,34,,0.00,5,Rain,277<br />
2001-7-31,13,11,10,10,9,8,94,89,82,1018,1017,1016,10,10,10,19,13,,0.00,6,Rain,281<br />
2001-8-1,14,12,10,9,8,6,88,78,59,1018,1017,1016,10,9,3,32,11,,0.00,6,Fog,165<br />
2001-8-2,13,11,10,12,9,8,94,91,82,1009,1004,1002,10,3,0,27,19,,0.00,6,Fog-Rain,151<br />
2001-8-3,13,11,9,11,10,8,94,90,87,1002,1001,1001,10,8,0,26,19,,0.00,5,Fog-Rain,153<br />
2001-8-4,12,11,10,10,9,9,94,90,82,1005,1003,1001,10,9,5,23,16,,0.00,6,Rain,192<br />
2001-8-5,13,11,9,10,8,7,94,81,67,1010,1008,1007,10,10,10,23,10,,0.00,5,,322<br />
2001-8-6,13,10,8,8,7,6,93,75,63,1010,1010,1010,10,10,10,27,21,,0.00,5,,342<br />
2001-8-7,11,9,8,7,5,4,87,73,66,1008,1008,1007,10,10,10,23,18,,0.00,6,,334<br />
2001-8-8,9,9,9,8,7,7,93,88,87,1006,1005,1005,10,8,2,27,23,,0.00,6,Rain,328<br />
2001-8-9,10,8,7,5,4,2,87,75,62,1014,1011,1009,10,9,3,35,27,,0.00,6,Rain,312<br />
2001-8-10,13,10,8,9,6,3,94,71,51,1016,1015,1014,10,10,10,24,14,,0.00,4,,178<br />
2001-8-11,11,10,10,10,9,8,94,91,87,1010,1004,996,10,8,5,52,31,66,0.00,7,Rain,128<br />
2001-8-12,11,10,10,9,9,8,94,91,87,995,994,993,10,6,3,53,37,53,0.00,8,Rain,260<br />
2001-8-13,13,11,10,10,9,8,94,87,77,995,995,993,10,8,1,19,13,,0.00,7,Fog-Rain,152<br />
