MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-14,4,-3,-11,-12,-14,-17,81,45,22,1021,1017,1013,16,16,16,24,13,,0.00,3,,182<br />
2001-1-15,1,-6,-12,-6,-11,-16,93,64,40,1025,1022,1020,16,12,1,23,11,,0.00,5,Snow,115<br />
2001-1-16,-5,-10,-14,-6,-8,-16,100,92,84,1028,1021,1018,16,5,1,24,13,,4.83,7,Fog-Snow,89<br />
2001-1-17,-4,-10,-16,-11,-13,-17,100,80,58,1027,1023,1020,16,10,0,16,11,,0.00,4,Fog,220<br />
2001-1-18,2,-3,-8,-7,-9,-13,89,70,46,1025,1022,1019,16,16,16,21,10,,0.00,5,,183<br />
2001-1-19,2,-6,-12,-7,-11,-13,95,75,44,1028,1023,1019,16,16,11,21,14,,0.00,2,,153<br />
2001-1-20,4,-2,-7,-4,-7,-11,86,67,35,1028,1021,1015,16,14,3,27,13,45,0.00,6,Snow,293<br />
2001-1-21,7,-1,-9,-8,-11,-16,88,52,18,1031,1028,1023,16,16,16,26,14,,0.00,2,,182<br />
2001-1-22,7,2,-3,-7,-11,-13,72,41,25,1027,1023,1020,16,16,16,29,18,,0.00,6,,218<br />
2001-1-23,2,-2,-5,-4,-6,-7,88,77,61,1026,1024,1021,16,16,16,16,10,,0.00,5,,247<br />
2001-1-24,4,-2,-7,-4,-6,-9,89,73,53,1030,1026,1017,16,16,16,47,16,55,0.00,3,,178<br />
2001-1-25,5,-1,-7,-4,-7,-12,100,70,32,1014,1009,1003,16,10,0,48,24,61,0.00,5,Fog-Snow,265<br />
2001-1-26,1,-3,-7,-7,-9,-13,85,59,38,1024,1020,1013,16,16,16,26,14,,0.00,5,,113<br />
2001-1-27,-2,-4,-6,-4,-6,-8,100,88,69,1021,1017,1014,16,6,1,13,8,,1.27,7,Fog-Snow,301<br />
2001-1-28,-4,-6,-7,-6,-7,-8,100,93,84,1016,1010,1006,16,4,0,21,8,,10.67,8,Fog-Snow,315<br />
2001-1-29,2,-2,-7,-4,-7,-9,100,83,46,1008,1003,999,16,7,1,27,14,,3.05,8,Fog-Snow,280<br />
2001-1-30,0,-6,-11,-7,-11,-14,81,57,43,1020,1012,1003,16,16,16,35,19,,0.00,7,,340<br />
2001-1-31,-2,-6,-9,-9,-13,-17,81,57,43,1024,1021,1020,16,16,16,29,19,,0.00,4,,205<br />
2001-2-1,2,-6,-12,-9,-14,-18,70,53,31,1028,1025,1021,16,16,16,27,13,,0.00,4,,192<br />
2001-2-2,6,0,-6,-3,-7,-12,67,55,43,1024,1020,1014,16,16,16,24,18,,0.00,6,,188<br />
2001-2-3,6,0,-5,-1,-4,-7,92,68,43,1026,1019,1013,16,16,16,27,14,,0.00,6,,97<br />
2001-2-4,7,-1,-8,-2,-6,-11,81,68,53,1031,1025,1017,16,16,16,29,13,,0.00,5,,157<br />
2001-2-5,13,6,-2,-2,-4,-9,92,55,28,1017,1012,1007,16,16,16,47,19,55,0.00,4,,280<br />
2001-2-6,4,0,-4,-1,-3,-5,96,85,67,1016,1010,1002,16,15,10,16,10,,0.00,4,Snow,201<br />
2001-2-7,-1,-4,-7,-2,-6,-8,100,92,80,1012,1006,1001,10,1,0,23,11,,1.78,7,Fog-Snow,6<br />
2001-2-8,-7,-11,-15,-9,-14,-18,87,84,79,1023,1014,1009,5,2,0,19,13,,7.37,8,Fog-Snow,26<br />
2001-2-9,-7,-14,-22,-14,-18,-24,88,75,42,1027,1024,1016,16,15,4,21,8,,0.51,2,Snow,166<br />
2001-2-10,-2,-10,-18,-8,-13,-20,83,75,63,1021,1017,1014,16,15,11,23,14,,0.00,2,,190<br />
2001-2-11,6,-4,-14,-5,-9,-15,92,63,31,1016,1012,1008,16,15,11,19,13,,0.00,2,,245<br />
2001-2-12,6,-1,-7,-2,-6,-11,79,67,54,1017,1015,1013,16,16,16,39,19,50,0.00,2,,171<br />
2001-2-13,7,-1,-8,-1,-4,-10,100,82,56,1015,1012,1007,16,10,0,42,16,53,1.02,4,Fog-Snow,35<br />
2001-2-14,-8,-12,-15,-10,-13,-17,93,86,77,1017,1014,1010,16,8,1,21,14,,3.30,7,Fog-Snow,77<br />
2001-2-15,4,-7,-17,-4,-8,-18,92,73,50,1019,1015,1012,16,14,8,23,11,,0.00,2,,159<br />
2001-2-16,-3,-5,-7,-5,-7,-8,100,92,80,1028,1024,1018,8,2,0,19,13,,0.00,7,Fog,11<br />
2001-2-17,8,1,-6,-1,-3,-7,100,91,50,1029,1025,1022,16,3,0,21,6,,0.00,4,Fog-Snow,168<br />
2001-2-18,11,3,-4,-2,-4,-6,100,66,35,1023,1017,1012,16,13,2,26,11,,0.00,4,,217<br />
2001-2-19,9,4,0,-1,-3,-5,85,62,49,1016,1012,1010,16,16,16,24,13,,0.00,4,,161<br />
2001-2-20,7,2,-3,0,-2,-6,100,82,55,1023,1019,1015,16,7,0,29,16,,0.25,4,Fog,36<br />
2001-2-21,9,3,-3,0,-2,-3,100,89,54,1023,1020,1016,16,6,0,16,2,,0.00,6,Fog-Snow,143<br />
2001-2-22,12,6,-1,-1,-3,-6,82,58,32,1019,1013,1006,16,16,16,48,14,,0.00,5,,140<br />
2001-2-23,3,0,-2,0,-1,-3,100,91,76,1005,1000,996,16,4,0,23,13,,0.00,7,Fog,281<br />
2001-2-24,2,0,-2,-1,-2,-7,100,90,61,1011,1001,996,16,9,0,32,6,,0.00,6,Fog-Snow,52<br />
2001-2-25,11,3,-4,-4,-9,-12,75,42,21,1017,1014,1011,16,16,16,29,16,40,0.00,2,,240<br />
2001-2-26,4,0,-4,-2,-4,-5,100,82,55,1023,1020,1017,16,10,0,35,18,,0.00,6,Fog-Snow,70<br />
2001-2-27,-5,-8,-11,-6,-10,-13,100,87,74,1030,1025,1019,16,7,0,21,16,,1.78,8,Fog-Snow,70<br />
2001-2-28,1,-4,-8,-4,-8,-11,93,77,59,1026,1017,1009,16,13,10,13,6,,0.00,6,,73<br />
2001-3-1,11,4,-1,-2,-6,-10,92,51,23,1014,1009,1006,16,16,10,26,13,34,0.00,4,,231<br />
2001-3-2,10,3,-4,-3,-7,-11,89,56,22,1013,1007,1002,16,16,16,26,13,,0.00,2,,211<br />
2001-3-3,8,2,-3,-4,-6,-8,89,61,32,1017,1009,1004,16,16,11,21,13,26,0.00,5,,350<br />
2001-3-4,10,4,-2,-4,-6,-9,75,57,25,1024,1022,1018,16,16,16,23,8,,0.00,1,,102<br />
2001-3-5,16,7,-1,-3,-6,-8,69,45,19,1025,1021,1018,16,16,16,23,13,,0.00,6,,177<br />
2001-3-6,13,8,3,-1,-3,-4,70,51,30,1023,1021,1019,16,16,16,24,14,34,0.00,6,,176<br />
2001-3-7,14,8,2,-1,-1,-3,79,60,32,1023,1019,1015,16,16,14,29,14,,0.00,5,,192<br />
2001-3-8,14,7,-1,-1,-3,-7,89,58,24,1019,1016,1013,16,16,11,24,13,,0.00,2,,209<br />
2001-3-9,17,10,3,-1,-4,-7,67,44,20,1012,1008,1004,16,16,16,24,16,,0.00,5,Rain,183<br />
2001-3-10,6,1,-3,0,-2,-5,100,89,62,1012,1009,1004,16,5,0,35,16,,9.91,8,Fog-Snow,40<br />
2001-3-11,-2,-4,-6,-3,-5,-8,93,89,77,1010,1006,1002,16,5,1,26,14,,2.54,7,Snow-Thunderstorm,97<br />
2001-3-12,9,1,-8,-4,-7,-10,85,59,34,1011,1009,1008,16,16,16,29,16,,0.00,4,,199<br />
2001-3-13,11,4,-2,-1,-4,-7,75,53,40,1014,1010,1006,16,16,14,24,16,29,0.00,4,,167<br />
2001-3-14,12,6,0,-2,-7,-11,69,45,24,1010,1004,1000,16,16,16,52,21,64,0.00,5,,292<br />
2001-3-15,4,-2,-7,-4,-8,-10,96,61,39,1019,1016,1010,16,16,16,58,35,72,0.00,5,,29<br />
2001-3-16,8,0,-7,-3,-7,-9,88,60,30,1017,1015,1011,16,15,11,26,16,39,0.00,6,,134<br />
2001-3-17,2,-1,-3,-3,-4,-6,100,79,67,1018,1016,1014,16,13,1,34,19,39,1.02,8,Snow,143<br />
2001-3-18,9,2,-5,-1,-4,-7,100,74,32,1026,1020,1017,16,12,0,34,16,53,0.00,4,Fog,247<br />
2001-3-19,15,7,-2,-4,-7,-14,79,42,15,1024,1020,1016,16,16,16,26,18,,0.00,3,,191<br />
2001-3-20,19,10,2,2,-2,-4,67,43,23,1019,1016,1013,16,16,14,32,16,32,0.00,5,,192<br />
2001-3-21,19,11,3,5,2,-3,92,61,23,1017,1013,1009,16,16,13,39,14,50,0.00,5,,123<br />
2001-3-22,16,9,3,6,3,-3,96,73,27,1020,1016,1013,16,13,0,29,13,37,0.51,5,Fog-Rain,179<br />
2001-3-23,15,7,-1,2,0,-3,93,69,29,1025,1019,1013,16,14,3,35,21,48,0.00,5,,80<br />
2001-3-24,4,1,-1,-1,-2,-3,100,86,70,1026,1024,1023,16,9,1,27,18,,0.00,8,,59<br />
2001-3-25,1,-1,-2,-1,-2,-3,100,93,79,1023,1022,1020,16,5,0,16,10,,8.13,8,Fog-Snow-Thunderstorm,29<br />
2001-3-26,3,0,-2,1,-1,-2,100,93,75,1021,1017,1013,11,3,0,14,8,,1.02,8,Fog-Snow,5<br />
2001-3-27,12,6,-1,4,1,-2,100,84,37,1016,1013,1009,16,8,0,34,11,48,4.06,6,Fog-Rain-Thunderstorm,64<br />
2001-3-28,10,4,-2,0,-2,-5,92,69,35,1012,1007,1003,16,16,16,24,14,,0.00,6,,145<br />
2001-3-29,7,2,-2,1,-1,-3,92,75,60,1013,1010,1007,16,13,4,24,13,,0.51,7,Rain,233<br />
2001-3-30,14,7,-1,0,-3,-8,100,67,22,1017,1010,1004,16,13,3,47,23,60,1.02,6,Rain-Snow,315<br />
2001-3-31,9,3,-3,-1,-3,-6,100,78,41,1021,1016,1007,16,14,6,19,13,,1.52,5,Snow,62<br />
2001-4-1,21,10,0,0,-3,-7,79,43,16,1009,1003,999,16,16,16,40,16,53,0.00,5,,168<br />
2001-4-2,22,12,3,0,-1,-6,76,46,22,1006,1000,994,16,16,11,32,18,50,0.00,5,,181<br />
2001-4-3,23,13,6,6,0,-4,67,49,18,1011,1006,1001,16,12,0,45,21,60,0.00,6,,163<br />
2001-4-4,14,10,7,7,6,5,100,81,60,1016,1011,1007,16,7,0,24,16,26,0.00,7,,345<br />
2001-4-5,22,12,4,7,4,-3,100,75,19,1015,1009,1002,16,7,0,32,8,,0.00,6,Fog,182<br />
2001-4-6,19,12,5,7,3,-2,100,70,25,1006,999,990,16,9,0,37,16,71,3.56,7,Fog-Rain-Thunderstorm,256<br />
2001-4-7,18,11,4,-2,-6,-8,56,34,18,1006,1002,996,16,16,16,35,21,45,0.00,5,,254<br />
2001-4-8,18,9,1,1,-1,-5,87,59,28,1008,1003,998,16,13,0,32,10,40,0.00,3,,9<br />
2001-4-9,18,9,1,1,-3,-6,83,53,19,1010,1006,1001,16,16,13,45,26,58,0.00,2,,143<br />
2001-4-10,5,2,0,2,0,-1,100,84,65,1010,1003,997,16,10,0,29,21,39,8.13,8,Fog-Rain-Snow,17<br />
2001-4-11,5,2,0,0,-1,-4,100,85,62,1013,1001,993,16,6,0,85,47,97,11.43,8,Fog-Snow-Thunderstorm,339<br />
2001-4-12,8,3,-1,1,-2,-4,88,72,52,1014,1012,1010,16,16,16,23,11,,0.00,5,,165<br />
2001-4-13,12,6,1,0,-4,-9,93,55,24,1017,1013,998,16,14,1,82,26,90,0.00,3,Snow,163<br />
2001-4-14,15,8,1,-1,-3,-6,79,50,26,1017,1012,1009,16,16,16,48,18,61,0.00,4,,270<br />
2001-4-15,15,7,-1,0,-3,-9,88,56,31,1022,1019,1015,16,16,16,32,16,42,0.00,1,,150<br />
2001-4-16,6,2,-2,0,-3,-6,89,73,60,1032,1028,1018,16,16,11,35,14,40,0.00,7,,68<br />
2001-4-17,18,8,-2,3,-1,-4,89,62,31,1031,1025,1019,16,16,16,21,14,,0.00,2,,160<br />
2001-4-18,26,16,5,1,-2,-8,73,36,11,1018,1010,1002,16,16,16,26,19,32,0.00,4,,191<br />
2001-4-19,25,18,11,-1,-7,-11,37,20,9,1002,999,998,16,16,16,45,24,58,0.00,5,,241<br />
2001-4-20,17,10,3,0,-3,-11,76,41,17,1007,1001,995,16,16,16,29,18,40,2.79,6,Rain-Thunderstorm,319<br />
2001-4-21,13,7,2,6,3,-1,100,80,53,1014,1010,1007,16,10,0,42,24,52,3.81,6,Rain,62<br />
2001-4-22,1,-1,-2,1,-1,-3,100,96,85,1020,1009,1005,16,3,0,47,29,58,2.79,8,Fog-Rain-Snow,1<br />
2001-4-23,13,4,-3,2,-2,-6,92,63,38,1025,1023,1020,16,16,16,19,6,,0.00,3,,158<br />
2001-4-24,17,9,3,5,0,-3,71,52,32,1025,1024,1023,16,16,16,24,16,,0.00,3,,173<br />
2001-4-25,21,12,3,4,1,-1,83,46,23,1024,1021,1017,16,16,16,26,16,,0.00,1,,214<br />
2001-4-26,24,16,9,6,1,-3,66,42,17,1018,1016,1014,16,16,16,23,16,,0.00,2,,189<br />
2001-4-27,26,16,7,4,2,-2,73,43,17,1016,1013,1009,16,16,16,40,16,60,0.00,2,,167<br />
2001-4-28,26,17,9,6,4,1,64,43,24,1013,1009,1006,16,16,16,32,18,50,0.00,4,Rain-Thunderstorm,248<br />
2001-4-29,26,18,11,5,1,-3,59,36,15,1010,1007,1005,16,16,16,39,19,48,0.00,4,,189<br />
2001-4-30,23,16,9,4,0,-4,69,39,17,1015,1012,1009,16,16,16,34,19,34,0.00,5,,203<br />
2001-5-1,29,20,13,6,-1,-6,53,27,10,1008,1002,996,16,16,16,35,23,42,0.00,6,,167<br />
2001-5-2,9,4,0,2,1,-2,100,91,59,1022,1016,1004,16,6,1,35,21,48,4.32,8,Fog-Rain-Snow,7<br />
2001-5-3,2,1,0,2,1,-1,100,96,93,1025,1023,1021,10,2,1,21,11,,6.35,8,Rain-Snow,359<br />
2001-5-4,4,2,0,3,2,0,100,96,87,1024,1021,1015,11,3,0,21,16,,20.07,8,Fog-Rain-Snow,324<br />
2001-5-5,8,5,3,6,4,2,100,93,87,1014,1006,1002,16,10,2,48,26,60,21.59,8,Rain-Snow,347<br />
2001-5-6,14,9,4,6,3,-2,86,69,46,1018,1012,1005,16,16,16,29,18,34,0.25,6,Rain,123<br />
2001-5-7,17,9,3,7,3,0,100,74,49,1027,1023,1018,16,16,11,27,13,,0.00,3,,53<br />
2001-5-8,23,16,8,7,2,-4,80,45,21,1022,1019,1014,16,16,16,27,21,,0.00,2,,168<br />
2001-5-9,27,18,10,6,1,-4,66,37,13,1017,1011,1007,16,16,16,61,24,76,0.00,3,,229<br />
2001-5-10,26,19,12,7,3,-1,64,41,20,1017,1010,1007,16,16,11,40,21,80,0.51,5,Rain-Thunderstorm,228<br />
2001-5-11,22,14,8,8,7,3,100,80,31,1027,1022,1013,16,9,0,26,14,34,0.00,5,Fog,56<br />
2001-5-12,27,19,11,9,6,-4,80,48,13,1019,1016,1014,16,16,16,29,18,,0.00,3,,183<br />
2001-5-13,29,20,11,6,3,-2,69,35,13,1020,1012,1009,16,16,16,26,14,,0.00,2,,177<br />
2001-5-14,27,20,12,11,6,3,86,48,23,1016,1010,1008,16,16,13,40,16,63,2.54,3,Rain-Thunderstorm,187<br />
2001-5-15,29,21,13,9,4,1,72,39,19,1008,1006,1005,16,16,16,27,18,,0.00,5,,254<br />
2001-5-16,26,20,16,10,7,3,56,44,30,1015,1007,1004,16,16,16,35,18,45,0.00,6,,155<br />
2001-5-17,18,13,9,11,9,8,94,82,54,1020,1014,1006,16,15,8,32,18,,3.30,7,Rain,99<br />
2001-5-18,24,14,6,11,7,0,100,77,22,1019,1014,1009,16,7,0,32,10,39,0.00,5,Fog-Thunderstorm,211<br />
2001-5-19,17,14,10,11,9,8,93,74,58,1019,1012,1008,16,16,16,27,10,26,1.02,7,Thunderstorm,136<br />
2001-5-20,22,11,-1,8,2,-3,100,75,28,1021,1011,1000,16,10,0,74,29,93,1.27,6,Fog-Rain-Snow,9<br />
2001-5-21,13,7,1,-2,-5,-8,78,47,24,1024,1019,1016,16,16,16,40,16,58,0.00,4,,297<br />
2001-5-22,23,12,3,-1,-2,-3,73,40,21,1017,1015,1014,16,16,16,29,18,47,0.00,4,,301<br />
2001-5-23,26,16,6,4,1,-3,80,39,16,1022,1013,1009,16,16,16,52,19,61,0.00,3,,345<br />
2001-5-24,23,15,7,1,-1,-3,65,36,20,1019,1015,1014,16,16,16,32,18,45,0.00,2,,24<br />
2001-5-25,22,13,4,4,2,-1,82,54,28,1021,1016,1013,16,16,16,23,13,32,0.00,3,,158<br />
2001-5-26,24,16,8,9,6,2,80,52,25,1013,1012,1011,16,16,16,23,14,39,0.00,4,,162<br />
2001-5-27,26,19,12,12,9,7,89,61,35,1013,1008,1005,16,16,8,50,19,64,2.54,6,Rain-Thunderstorm,129<br />
2001-5-28,27,17,9,12,9,6,96,73,30,1014,1010,1004,16,14,3,55,18,74,13.21,7,Rain-Thunderstorm,94<br />
2001-5-29,23,17,11,12,9,7,96,69,41,1015,1009,1005,16,15,3,47,16,60,0.00,6,Thunderstorm,165<br />
2001-5-30,18,14,11,12,10,7,90,74,60,1022,1017,1010,16,16,16,35,14,40,0.00,5,,32<br />
2001-5-31,22,15,8,10,8,7,93,66,38,1020,1015,1012,16,16,16,24,13,35,0.00,3,,119<br />
2001-6-1,26,18,11,9,7,3,83,53,22,1012,1009,1006,16,16,16,23,14,,0.00,2,,109<br />
2001-6-2,32,20,10,11,7,3,77,45,17,1010,1002,995,16,16,16,26,16,32,0.00,4,Thunderstorm,129<br />
2001-6-3,21,16,12,13,12,9,100,90,54,1007,1002,994,16,7,0,39,18,40,13.72,8,Fog-Rain-Hail-Thunderstorm,53<br />
2001-6-4,19,13,10,13,11,9,100,90,60,1015,1006,1001,16,10,0,37,24,48,1.02,7,Rain,91<br />
2001-6-5,23,14,6,10,7,3,97,65,37,1013,1010,1008,16,16,14,27,16,35,0.00,4,,151<br />
2001-6-6,27,18,10,12,10,7,89,58,36,1015,1012,1010,16,16,16,27,18,39,0.00,3,,86<br />
2001-6-7,25,18,13,17,13,9,96,78,50,1024,1018,1014,16,10,0,23,13,,0.51,6,Fog-Rain-Thunderstorm,273<br />
2001-6-8,30,21,12,14,10,7,83,59,25,1017,1015,1011,16,16,16,32,24,,0.00,3,,162<br />
2001-6-9,31,23,15,9,6,-1,67,38,15,1017,1010,1008,16,16,11,47,23,80,0.00,5,Thunderstorm,214<br />
2001-6-10,34,24,17,8,3,-2,50,23,11,1013,1008,1003,16,16,16,42,23,50,0.00,3,Thunderstorm,201<br />
2001-6-11,33,24,16,10,2,-3,41,25,11,1011,1004,1001,16,16,16,45,23,50,0.00,3,,167<br />
2001-6-12,32,22,13,14,10,-3,94,57,11,1010,999,991,16,13,4,23,6,40,0.00,5,,246<br />
2001-6-13,16,11,6,7,4,-3,100,71,27,1011,1004,994,16,13,3,32,18,40,14.99,6,Rain-Thunderstorm,37<br />
2001-6-14,18,11,5,4,-1,-3,93,43,24,1013,1011,1007,16,16,16,45,19,53,0.00,3,,262<br />
2001-6-15,28,18,9,1,-2,-3,52,27,14,1018,1013,1010,16,16,16,32,23,37,26.42,2,,241<br />
2001-6-16,31,20,9,12,6,-1,83,47,14,1019,1016,1013,16,16,14,26,14,34,0.00,3,,177<br />
2001-6-17,33,22,12,10,2,-4,69,30,10,1015,1011,1006,16,16,16,21,13,29,0.00,3,,216<br />
2001-6-18,33,24,17,9,1,-5,58,25,11,1017,1009,1005,16,16,16,37,21,45,0.00,4,,302<br />
2001-6-19,22,17,12,11,7,4,81,53,31,1025,1019,1017,16,16,16,32,21,40,0.25,6,Thunderstorm,112<br />
2001-6-20,26,18,11,13,11,8,94,71,34,1027,1021,1017,16,14,1,69,16,87,0.00,5,Fog-Rain-Hail-Thunderstorm,62<br />
2001-6-21,26,19,13,14,12,9,100,72,36,1029,1022,1018,16,11,0,21,11,27,0.00,4,Fog,130<br />
2001-6-22,32,22,14,12,8,3,81,47,17,1023,1015,1012,16,16,16,37,16,50,0.00,3,,207<br />
2001-6-23,34,26,18,6,3,0,45,28,12,1020,1010,1008,16,16,14,37,23,48,0.00,3,Rain,192<br />
2001-6-24,33,26,19,10,6,3,45,29,16,1019,1010,1008,16,16,16,42,19,55,0.00,4,Thunderstorm,218<br />
2001-6-25,34,25,17,10,8,5,56,33,17,1019,1011,1008,16,16,16,26,16,39,0.00,5,Thunderstorm,158<br />
2001-6-26,33,24,17,11,9,7,60,40,20,1020,1011,1008,16,16,16,35,18,47,0.00,5,,172<br />
2001-6-27,31,24,18,11,8,6,56,38,21,1015,1013,1010,16,16,16,26,16,27,0.00,3,,182<br />
2001-6-28,33,24,15,9,6,3,63,34,15,1016,1014,1012,16,16,16,23,14,37,0.00,3,,241<br />
2001-6-29,35,27,21,9,6,2,42,27,14,1020,1012,1010,16,16,16,39,18,48,0.00,4,,118<br />
2001-6-30,37,27,18,10,7,1,58,31,11,1021,1011,1009,16,16,16,35,16,42,0.00,5,,168<br />
2001-7-1,38,28,19,12,8,0,61,32,10,1023,1013,1009,16,16,16,42,19,53,0.00,4,Rain-Thunderstorm,129<br />
2001-7-2,36,28,21,10,7,-1,47,29,10,1021,1013,1010,16,16,16,40,24,48,0.00,4,,199<br />
2001-7-3,34,26,18,16,11,4,70,47,16,1024,1016,1013,16,15,8,32,23,69,23.88,4,Rain-Thunderstorm,180<br />
2001-7-4,36,26,17,14,11,7,72,42,18,1025,1016,1013,16,16,16,48,18,58,0.00,4,Thunderstorm,168<br />
2001-7-5,37,28,20,14,11,6,68,45,15,1024,1013,1008,16,14,3,76,26,87,3.30,6,Rain-Thunderstorm,200<br />
2001-7-6,36,27,18,17,12,7,94,50,18,1019,1011,1007,16,13,0,71,21,95,25.65,6,Fog-Rain-Thunderstorm,341<br />
2001-7-7,32,24,17,16,14,11,87,54,30,1021,1012,1009,16,15,3,39,14,64,4.57,4,Rain-Hail-Thunderstorm,15<br />
2001-7-8,33,25,17,17,14,12,90,66,27,1025,1017,1012,16,16,11,72,18,87,9.14,6,Rain-Thunderstorm,250<br />
2001-7-9,31,23,17,15,13,11,81,54,36,1021,1015,1011,16,16,13,39,16,52,0.00,5,Thunderstorm,212<br />
2001-7-10,31,23,17,16,13,9,90,62,33,1025,1015,1009,16,16,13,50,23,64,0.00,6,Rain-Thunderstorm,182<br />
2001-7-11,32,23,16,17,13,9,87,62,26,1020,1013,1009,16,16,11,34,14,47,3.30,5,Rain-Thunderstorm,120<br />
2001-7-12,29,23,18,17,15,13,84,68,40,1026,1016,1012,16,16,13,47,16,60,0.00,5,Rain-Thunderstorm,305<br />
2001-7-13,29,22,16,17,14,12,90,72,35,1027,1020,1016,16,16,16,26,13,,1.78,5,Rain-Thunderstorm,201<br />
2001-7-14,28,21,15,16,14,12,93,69,38,1018,1013,1010,16,15,8,39,13,50,0.00,5,Rain-Thunderstorm,246<br />
2001-7-15,29,22,15,14,11,7,87,56,25,1017,1008,1006,16,16,11,35,13,66,1.02,3,Rain-Thunderstorm,232<br />
2001-7-16,33,24,16,9,6,2,58,32,15,1009,1007,1005,16,16,16,24,13,32,0.00,2,,228<br />
2001-7-17,32,24,17,8,4,-1,44,28,13,1010,1008,1006,16,16,16,29,18,40,0.00,4,,209<br />
2001-7-18,32,26,19,12,6,2,57,31,15,1019,1010,1008,16,16,10,23,18,34,1.78,4,Rain-Thunderstorm,189<br />
2001-7-19,33,26,18,12,8,4,63,37,17,1019,1010,1008,16,16,16,39,18,48,0.00,5,,197<br />
2001-7-20,34,25,17,10,8,3,60,35,15,1017,1009,1008,16,16,16,23,13,29,0.00,4,,253<br />
2001-7-21,35,27,20,10,8,3,47,33,15,1017,1008,1006,16,16,16,27,16,29,0.00,5,,244<br />
2001-7-22,36,28,21,10,6,1,47,28,12,1007,1006,1005,16,16,16,26,14,,0.00,4,,176<br />
2001-7-23,29,22,16,17,14,5,94,68,34,1021,1014,1007,16,13,0,64,16,89,36.58,5,Fog-Rain-Thunderstorm,90<br />
2001-7-24,29,22,17,18,15,12,90,69,42,1020,1012,1009,16,16,16,26,11,47,0.25,6,Rain-Thunderstorm,111<br />
2001-7-25,31,23,15,16,12,9,86,54,27,1012,1011,1010,16,16,16,27,16,35,0.00,4,,164<br />
2001-7-26,27,21,17,16,13,10,84,58,40,1019,1012,1009,16,16,16,37,18,47,0.51,5,Rain,228<br />
2001-7-27,30,23,17,16,11,7,84,49,25,1023,1014,1012,16,16,16,19,13,27,0.00,4,,184<br />
2001-7-28,34,24,16,10,6,-1,64,35,11,1016,1013,1009,16,16,16,39,14,40,0.00,1,,185<br />
2001-7-29,37,29,21,9,5,0,43,25,10,1019,1009,1005,16,16,16,34,24,29,0.00,3,,195<br />
2001-7-30,36,29,22,8,6,2,37,23,13,1014,1006,1001,16,15,3,50,21,80,0.00,4,Rain-Thunderstorm,184<br />
2001-7-31,32,25,18,16,12,8,84,46,26,1021,1009,1001,16,16,16,48,21,66,8.89,5,Rain-Thunderstorm,205<br />
2001-8-1,31,23,18,17,13,9,90,64,31,1027,1019,1013,16,16,14,45,16,58,1.78,5,Rain-Thunderstorm,292<br />
