MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-3-15,-12,-14,-16,-14,-17,-18,92,82,72,1027,1023,1019,24,8,2,16,11,,0.00,7,Snow,31<br />
2002-3-16,-16,-18,-20,-18,-21,-23,85,79,72,1031,1029,1027,24,10,2,16,10,,0.00,8,Snow,2<br />
2002-3-17,-16,-19,-23,-20,-22,-26,85,75,66,1031,1029,1029,16,7,1,14,6,,0.00,7,Snow,62<br />
2002-3-18,-16,-19,-22,-22,-24,-26,77,68,60,1032,1031,1031,32,19,5,14,10,,0.00,7,Snow,17<br />
2002-3-19,-18,-19,-21,-23,-24,-25,71,70,66,1037,1033,1031,8,4,2,24,11,,0.00,8,Snow,91<br />
2002-3-20,-18,-22,-26,-24,-27,-30,71,63,50,1052,1046,1037,32,24,5,23,10,,0.00,3,Snow,343<br />
2002-3-21,-12,-19,-27,-22,-26,-31,70,58,40,1052,1045,1035,24,23,16,24,10,,0.00,4,,182<br />
2002-3-22,-4,-11,-18,-12,-18,-24,73,60,40,1035,1027,1021,24,19,13,11,5,,0.00,5,,17<br />
2002-3-23,-7,-11,-15,-12,-15,-19,79,71,58,1021,1020,1019,32,21,11,16,8,,0.00,6,,141<br />
2002-3-24,-7,-11,-14,-10,-13,-16,93,78,68,1021,1020,1018,32,17,5,26,16,35,0.00,5,,173<br />
2002-3-25,1,-4,-9,-3,-6,-11,86,79,74,1021,1020,1016,32,20,6,23,13,,0.00,6,,43<br />
2002-3-26,9,1,-7,-2,-6,-9,86,63,37,1018,1008,999,24,17,13,26,13,,0.00,5,,200<br />
2002-3-27,4,2,0,-4,-8,-11,75,49,36,1006,1004,1000,32,25,24,47,26,55,0.00,5,Snow,279<br />
2002-3-28,5,1,-2,-3,-8,-11,86,54,39,1017,1008,1003,32,26,24,37,24,48,0.00,6,Snow,329<br />
2002-3-29,0,-2,-4,-7,-11,-13,74,53,40,1022,1019,1017,32,26,24,29,18,35,0.00,6,,16<br />
2002-3-30,-3,-4,-6,-6,-7,-10,93,80,59,1027,1024,1019,32,15,3,29,13,29,0.00,8,Snow,108<br />
2002-3-31,13,3,-7,-2,-5,-10,86,74,31,1021,1012,1004,32,5,1,52,27,69,0.00,7,Snow,333<br />
2002-4-1,-8,-12,-15,-12,-17,-19,79,68,62,1042,1032,1019,32,21,1,52,39,63,0.00,5,Snow,354<br />
2002-4-2,-9,-14,-19,-15,-18,-22,85,72,62,1043,1040,1032,32,26,16,26,11,,0.00,4,Snow,98<br />
2002-4-3,-3,-10,-16,-9,-14,-19,85,73,62,1032,1029,1028,32,26,16,27,14,,0.00,1,,14<br />
2002-4-4,-4,-8,-11,-8,-11,-14,86,75,59,1033,1031,1027,24,11,2,21,10,,0.00,7,Snow,74<br />
2002-4-5,-2,-4,-7,-4,-7,-10,86,83,80,1031,1022,1009,16,11,5,27,19,35,0.00,8,Fog-Snow,149<br />
2002-4-6,3,0,-3,-2,-4,-6,86,78,60,1012,1009,1007,24,9,1,32,13,32,0.00,8,Fog-Snow,56<br />
2002-4-7,-3,-4,-6,-5,-8,-9,93,78,64,1022,1015,1007,19,7,0,26,14,29,0.00,8,Snow,49<br />
2002-4-8,6,0,-5,-3,-6,-8,86,72,46,1022,1017,1012,32,14,6,39,18,48,0.00,7,Snow,163<br />
2002-4-9,-1,-2,-3,-2,-6,-9,93,76,64,1021,1020,1016,24,12,1,27,18,35,0.00,8,Snow,132<br />
2002-4-10,14,7,-1,0,-3,-6,93,57,27,1015,1013,1012,24,10,1,40,21,42,0.00,5,Fog-Snow,229<br />
2002-4-11,16,8,1,-3,-5,-7,57,41,25,1013,1012,1011,32,25,24,35,14,47,0.00,3,,230<br />
2002-4-12,17,10,3,-2,-3,-4,65,44,25,1012,1010,1009,32,25,24,40,18,52,0.00,4,,237<br />
2002-4-13,18,11,5,0,-2,-4,61,42,26,1010,1002,997,32,25,24,52,16,66,0.00,3,,223<br />
2002-4-14,17,9,2,2,-5,-15,70,44,18,1002,992,983,32,26,24,63,24,80,0.00,3,,213<br />
2002-4-15,9,3,-2,-3,-11,-14,80,41,22,1003,999,996,24,24,24,34,16,40,0.00,4,,292<br />
2002-4-16,7,2,-2,-2,-4,-6,87,67,42,1010,1006,1004,32,21,13,24,10,,0.00,6,Rain-Snow,53<br />
2002-4-17,3,-1,-4,-2,-4,-8,86,72,52,1027,1017,1010,32,14,2,24,10,,0.00,7,Snow,17<br />
2002-4-18,5,0,-5,-4,-7,-9,80,63,45,1031,1029,1027,32,28,24,27,10,32,0.00,6,Snow,66<br />
2002-4-19,10,1,-8,-5,-7,-10,86,57,29,1032,1028,1023,32,24,10,26,10,,0.00,2,,133<br />
2002-4-20,14,4,-5,-6,-8,-10,74,42,23,1023,1017,1012,32,25,24,23,13,,0.00,2,,159<br />
2002-4-21,17,9,2,-1,-5,-9,57,39,23,1011,1007,1005,32,25,24,32,13,37,0.00,5,Rain,282<br />
2002-4-22,15,8,0,0,-5,-8,87,53,22,1009,1004,999,32,17,1,45,19,60,0.00,5,Rain-Snow,328<br />
2002-4-23,2,-1,-4,-3,-8,-12,86,62,41,1028,1020,1009,32,19,2,42,27,52,0.00,7,Snow,350<br />
2002-4-24,2,-3,-7,-9,-11,-13,80,54,33,1032,1031,1029,32,26,6,26,10,39,0.00,5,Snow,19<br />
2002-4-25,6,0,-6,-5,-9,-13,69,49,31,1031,1026,1020,32,27,24,26,14,27,0.00,5,,158<br />
2002-4-26,2,-2,-5,-3,-6,-9,86,80,64,1022,1021,1019,24,5,1,35,19,37,0.00,8,Snow,27<br />
2002-4-27,7,1,-5,-2,-4,-7,86,71,49,1021,1017,1012,32,21,3,26,11,34,0.00,5,Snow,173<br />
2002-4-28,14,7,1,-1,-7,-9,75,39,20,1018,1014,1012,24,24,24,29,14,47,0.00,5,,304<br />
2002-4-29,9,6,2,2,0,-2,87,69,54,1021,1019,1017,32,27,6,27,10,37,0.00,7,Rain,14<br />
2002-4-30,6,3,2,2,-1,-4,93,79,60,1024,1022,1019,32,21,2,47,18,60,0.00,7,Rain-Snow,351<br />
2002-5-1,14,7,-1,0,-2,-3,86,58,36,1023,1015,1005,32,23,16,19,10,,0.00,5,Snow,228<br />
2002-5-2,18,9,-2,-1,-3,-5,93,45,22,1004,997,993,32,14,1,61,26,71,0.00,5,Rain-Snow,331<br />
2002-5-3,-2,-6,-7,-5,-8,-11,86,77,69,1020,1016,1007,32,17,0,50,35,69,0.00,7,Fog-Snow,20<br />
2002-5-4,2,-2,-5,-2,-5,-8,87,77,74,1020,1017,1015,32,25,13,24,16,27,0.00,8,Rain-Snow,120<br />
2002-5-5,1,-1,-2,0,-2,-4,100,92,86,1019,1016,1015,24,6,1,35,19,45,0.00,8,Snow,108<br />
2002-5-6,-1,-3,-6,-2,-6,-8,93,87,80,1029,1025,1018,16,4,0,32,24,32,0.00,8,Snow,1<br />
2002-5-7,1,-2,-5,-5,-7,-9,93,69,48,1028,1027,1026,32,18,2,24,13,,0.00,7,Snow,339<br />
2002-5-8,4,-2,-7,-6,-8,-12,74,58,45,1027,1025,1023,32,25,24,16,11,,0.00,3,,257<br />
2002-5-9,7,1,-4,-5,-7,-9,74,52,34,1022,1021,1019,32,25,24,14,8,,0.00,2,,328<br />
2002-5-10,13,6,-2,-4,-6,-8,80,47,24,1021,1019,1016,32,25,24,23,6,,0.00,1,,240<br />
2002-5-11,14,8,2,1,-3,-6,58,48,33,1025,1020,1016,24,24,24,29,11,39,0.00,5,,338<br />
2002-5-12,18,9,1,1,-1,-3,81,47,24,1029,1026,1023,24,24,24,19,8,,0.00,3,,172<br />
2002-5-13,22,12,2,1,-3,-10,65,35,18,1024,1018,1010,24,24,24,13,8,,0.00,3,,197<br />
2002-5-14,17,10,3,4,0,-4,100,55,27,1013,1007,1002,32,25,24,63,23,74,0.00,6,Rain,279<br />
2002-5-15,8,4,1,2,-1,-3,93,72,46,1025,1021,1013,24,13,1,45,32,55,0.00,7,Rain-Snow,337<br />
2002-5-16,12,4,-2,-1,-3,-4,86,57,38,1026,1025,1024,32,29,24,29,11,34,0.00,4,,127<br />
2002-5-17,11,6,1,6,1,-3,81,66,47,1024,1020,1017,32,23,10,37,23,58,0.00,5,Rain,154<br />
2002-5-18,14,8,2,7,3,-2,87,69,48,1022,1020,1017,32,25,13,26,16,27,0.00,6,Rain,38<br />
2002-5-19,22,13,6,7,4,1,87,59,35,1019,1016,1013,32,27,24,24,13,35,0.00,7,Rain,129<br />
2002-5-20,20,13,7,5,4,2,71,52,37,1014,1011,1008,24,15,8,23,11,27,0.00,6,,55<br />
2002-5-21,13,7,1,6,3,-3,87,75,58,1014,1009,1006,24,12,5,58,39,74,0.00,8,Rain-Snow,336<br />
2002-5-22,2,0,-1,-2,-3,-5,93,76,65,1026,1020,1014,32,10,0,52,43,66,0.00,8,Rain-Snow,335<br />
2002-5-23,7,2,-3,1,-3,-6,81,64,39,1027,1023,1018,32,28,24,29,16,39,0.00,6,,175<br />
2002-5-24,9,3,-2,3,1,-3,93,76,50,1019,1018,1017,32,25,10,27,11,29,0.00,6,Rain,345<br />
2002-5-25,15,8,1,4,2,0,93,66,41,1019,1016,1013,32,26,24,14,8,,0.00,6,Rain,268<br />
2002-5-26,21,11,2,3,2,-1,81,51,28,1014,1011,1007,24,24,24,29,10,37,0.00,3,,263<br />
2002-5-27,23,16,9,3,2,1,62,40,27,1008,1007,1006,32,25,24,34,16,40,0.00,2,,282<br />
2002-5-28,23,16,8,7,4,1,67,47,33,1009,1007,1004,32,25,24,35,14,50,0.00,5,,242<br />
2002-5-29,22,17,13,4,2,-1,48,37,23,1007,1005,1004,32,26,24,48,19,64,0.00,4,,251<br />
2002-5-30,23,17,10,4,0,-4,62,37,17,1015,1011,1008,32,26,24,32,13,45,0.00,3,,273<br />
2002-5-31,16,12,8,4,1,-5,76,46,23,1017,1014,1009,32,27,24,40,23,55,0.00,5,,353<br />
2002-6-1,17,12,7,6,3,0,93,56,34,1020,1017,1014,32,27,14,23,10,,0.00,8,Rain,66<br />
2002-6-2,13,10,7,8,6,2,100,83,47,1020,1017,1013,24,14,6,21,13,,0.00,7,Rain,348<br />
2002-6-3,17,12,7,9,7,6,100,78,52,1021,1019,1016,32,20,10,21,6,,0.00,5,Rain,181<br />
2002-6-4,21,13,7,8,4,1,93,54,28,1017,1015,1012,32,26,24,32,13,40,0.00,5,,248<br />
2002-6-5,23,17,10,9,4,1,82,48,27,1012,1007,1005,32,26,24,37,11,55,0.00,5,Rain,244<br />
2002-6-6,16,12,8,5,-2,-6,81,42,23,1013,1009,1005,24,24,24,50,23,64,0.00,3,Rain,289<br />
2002-6-7,15,8,1,0,-4,-7,65,41,23,1016,1014,1013,32,26,24,26,14,40,0.00,4,Rain,280<br />
2002-6-8,9,7,5,6,3,0,93,77,54,1026,1022,1016,24,16,10,42,23,58,0.00,8,Rain,5<br />
2002-6-9,11,8,6,8,7,5,100,89,76,1027,1025,1024,24,19,6,35,18,45,0.00,8,Rain,14<br />
2002-6-10,13,10,7,7,6,3,100,76,51,1024,1021,1018,32,22,6,27,13,47,0.00,8,Fog-Rain,346<br />
2002-6-11,16,11,7,5,4,1,81,60,39,1017,1016,1015,32,27,24,24,18,35,0.00,6,,332<br />
2002-6-12,21,11,2,5,2,-4,93,50,21,1023,1022,1019,32,26,24,23,8,,0.00,3,,15<br />
2002-6-13,24,14,6,7,3,0,71,44,21,1024,1023,1022,32,27,24,16,5,,0.00,3,,177<br />
2002-6-14,24,16,7,9,6,3,82,53,31,1022,1020,1017,32,28,16,19,11,,0.00,2,,182<br />
2002-6-15,25,16,7,11,8,4,93,61,29,1018,1015,1013,32,27,24,39,11,52,0.00,4,Rain-Thunderstorm,272<br />
2002-6-16,26,18,10,11,9,6,82,54,29,1013,1010,1005,24,24,24,21,6,,0.00,4,,267<br />
2002-6-17,23,17,10,11,7,3,88,54,29,1008,1005,1003,32,20,10,42,16,39,0.00,7,Rain,310<br />
2002-6-18,10,9,8,8,7,6,100,90,87,1012,1009,1007,32,20,6,27,16,,0.00,8,Rain,24<br />
2002-6-19,18,10,3,8,5,2,100,70,39,1018,1014,1012,32,28,24,34,11,29,0.00,4,Rain,307<br />
2002-6-20,21,13,5,8,6,1,93,61,34,1020,1019,1017,32,28,24,23,10,,0.00,2,,196<br />
2002-6-21,24,16,7,7,5,2,76,50,27,1019,1017,1015,24,22,16,16,6,,0.00,1,,41<br />
2002-6-22,26,16,7,9,6,4,82,50,28,1019,1016,1014,32,22,13,26,11,35,0.00,2,,159<br />
2002-6-23,26,18,11,13,10,8,82,59,38,1013,1012,1012,32,28,16,32,11,37,0.00,5,Rain,164<br />
2002-6-24,26,19,12,11,8,5,82,51,26,1016,1013,1010,32,25,24,21,13,29,0.00,5,,290<br />
2002-6-25,27,19,11,12,7,3,72,45,27,1019,1017,1015,32,25,24,24,10,,0.00,5,,217<br />
2002-6-26,31,22,13,11,8,6,63,40,24,1017,1014,1010,24,24,24,21,6,,0.00,2,,188<br />
2002-6-27,31,23,16,13,11,8,77,48,24,1010,1006,1004,32,26,16,42,13,60,0.00,6,Rain-Thunderstorm,209<br />
2002-6-28,26,20,15,13,9,4,82,51,28,1005,1003,1002,32,25,24,35,16,45,0.00,6,,268<br />
2002-6-29,24,19,14,9,6,-1,67,46,26,1006,1002,1000,24,24,24,42,16,60,0.00,5,,239<br />
2002-6-30,19,13,8,3,-1,-3,53,37,26,1012,1010,1007,24,24,24,39,16,48,0.00,3,Rain,260<br />
2002-7-1,19,13,8,0,-3,-4,50,33,21,1015,1013,1011,24,24,24,42,19,60,0.00,2,,259<br />
2002-7-2,23,14,5,0,-3,-5,65,32,15,1016,1016,1016,24,24,24,34,16,45,0.00,2,,258<br />
2002-7-3,22,13,6,9,4,-2,66,50,38,1017,1014,1007,24,24,24,24,14,35,0.00,5,,65<br />
2002-7-4,22,14,7,5,1,-3,66,38,19,1010,1007,1006,32,25,24,32,13,48,0.00,2,,250<br />
2002-7-5,20,14,8,0,-2,-5,57,34,20,1019,1014,1010,24,24,24,40,21,55,0.00,2,,278<br />
2002-7-6,25,14,4,6,1,-2,65,40,22,1022,1020,1017,24,24,24,19,11,,0.00,1,,40<br />
2002-7-7,29,19,9,15,6,3,88,46,24,1023,1021,1017,32,22,8,61,14,74,0.00,3,Rain-Thunderstorm,53<br />
2002-7-8,20,17,13,16,14,11,100,88,68,1021,1018,1015,32,27,8,27,13,34,0.00,7,Rain-Thunderstorm,128<br />
2002-7-9,22,17,13,13,12,11,94,73,53,1028,1026,1021,24,21,10,50,18,61,0.00,4,Rain,338<br />
2002-7-10,27,19,12,16,13,11,94,68,45,1028,1025,1020,24,24,24,29,14,37,0.00,1,,169<br />
2002-7-11,32,23,15,17,14,11,94,57,27,1020,1016,1012,24,24,24,23,13,27,0.00,3,,166<br />
2002-7-12,33,24,15,15,11,8,73,44,26,1015,1013,1011,24,24,24,23,13,29,0.00,1,,66<br />
2002-7-13,34,24,15,17,13,9,77,47,23,1013,1010,1005,24,24,24,27,8,40,0.00,3,,150<br />
2002-7-14,32,23,16,17,13,8,77,58,24,1010,1005,1003,32,28,24,45,16,55,0.00,5,,294<br />
2002-7-15,29,20,12,13,11,9,94,57,32,1014,1012,1010,32,25,24,26,8,,0.00,2,,167<br />
2002-7-16,29,21,14,13,9,6,68,47,30,1017,1014,1012,32,26,24,23,14,27,0.00,2,,22<br />
2002-7-17,33,23,14,13,9,6,82,45,21,1013,1011,1010,32,22,13,24,11,34,0.00,0,,206<br />
2002-7-18,30,22,15,13,12,6,77,52,33,1014,1012,1010,32,23,16,26,14,27,0.00,2,,23<br />
2002-7-19,29,21,14,14,12,8,94,61,30,1012,1010,1006,32,26,16,53,19,63,0.00,4,Rain,292<br />
2002-7-20,22,16,10,11,7,5,82,57,38,1021,1016,1013,24,24,24,29,18,47,0.00,4,Rain-Thunderstorm,2<br />
2002-7-21,20,14,9,7,6,5,82,55,40,1026,1025,1022,32,25,24,27,18,35,0.00,3,,345<br />
2002-7-22,24,14,5,9,6,3,87,55,31,1027,1023,1019,24,24,24,32,13,39,0.00,1,,159<br />
2002-7-23,30,20,11,11,8,5,88,51,22,1019,1016,1013,24,24,24,24,11,,0.00,3,,166<br />
2002-7-24,29,22,15,12,10,8,77,49,27,1017,1015,1014,24,24,24,34,13,,0.00,3,Rain-Thunderstorm,13<br />
2002-7-25,31,22,13,12,9,6,77,47,21,1016,1013,1009,32,25,24,29,6,39,0.00,3,Rain-Thunderstorm,3<br />
2002-7-26,22,19,16,13,10,8,82,60,49,1012,1009,1006,32,26,16,42,18,53,0.00,5,Rain-Thunderstorm,344<br />
2002-7-27,23,17,10,11,8,5,87,59,31,1014,1012,1010,32,25,24,21,8,,0.00,5,Rain-Thunderstorm,8<br />
2002-7-28,27,18,9,8,4,0,82,50,18,1012,1010,1007,24,24,24,39,13,55,0.00,4,,249<br />
2002-7-29,23,17,11,7,3,-5,72,47,19,1014,1011,1010,24,24,24,42,13,61,0.00,5,Rain,202<br />
2002-7-30,19,14,9,6,4,2,76,53,32,1015,1013,1011,32,27,24,39,10,48,0.00,6,Rain,345<br />
2002-7-31,12,9,6,4,2,-1,76,63,47,1029,1020,1015,32,27,19,48,19,60,0.00,7,Rain,331<br />
2002-8-1,12,8,5,3,1,-1,70,58,47,1030,1028,1024,32,28,16,19,13,,0.00,8,Rain,85<br />
2002-8-2,12,7,2,4,2,-2,81,71,54,1026,1021,1016,32,21,3,50,23,61,0.00,8,Rain,47<br />
2002-8-3,8,4,2,1,-1,-2,81,67,53,1030,1028,1026,32,27,24,23,14,,0.00,7,Rain,59<br />
