CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,10,5,0,-1,-4,-6,87,58,34,1016,1014,1012,10,10,10,19,6,,0.00,1,,81<br />
2001-1-2,12,4,-2,6,2,-3,93,80,50,1017,1016,1014,10,10,10,14,5,,0.00,3,,114<br />
2001-1-3,14,10,7,13,9,4,100,94,81,1015,1013,1011,10,9,0,16,8,,0.00,6,Fog-Rain,68<br />
2001-1-4,13,8,4,10,8,4,100,95,82,1016,1014,1009,10,9,0,19,3,,0.00,4,Fog-Rain,132<br />
2001-1-5,13,10,7,11,9,7,100,96,72,1015,1013,1010,10,10,4,3,0,,0.00,4,Rain,150<br />
2001-1-6,14,11,8,12,10,7,100,91,82,1015,1014,1013,10,10,10,24,10,,0.00,7,Rain,119<br />
2001-1-7,17,13,11,14,12,10,100,90,68,1016,1015,1012,10,10,10,26,14,42,0.00,5,Rain,112<br />
2001-1-8,16,12,9,15,12,9,100,94,82,1012,1008,1004,10,10,2,37,19,61,0.00,7,Rain-Hail-Thunderstorm,130<br />
2001-1-9,10,6,2,9,6,1,100,92,54,1020,1011,1002,10,10,10,23,5,,0.00,7,Rain,340<br />
2001-1-10,11,6,2,9,6,2,100,94,82,1022,1022,1021,10,10,10,14,6,,0.00,6,Rain,110<br />
2001-1-11,13,10,8,12,9,7,100,96,88,1022,1021,1010,10,10,10,13,6,,0.00,6,Rain,117<br />
2001-1-12,11,8,6,10,8,3,100,93,81,1020,1018,1008,10,10,6,26,10,42,0.00,8,Rain,77<br />
2001-1-13,7,4,3,3,-3,-9,87,62,41,1022,1019,1017,10,10,10,32,24,52,0.00,7,Rain,54<br />
2001-1-14,5,3,2,-8,-11,-11,48,38,31,1022,1021,1019,,,,39,27,63,0.00,,,47<br />
2001-1-15,5,2,0,-6,-7,-9,64,53,44,1023,1022,1021,10,10,10,26,16,,0.00,1,,55<br />
2001-1-16,5,2,0,4,-3,-6,100,65,53,1025,1024,1023,10,10,10,111,13,,0.00,6,,62<br />
2001-1-17,9,6,2,4,2,-2,93,78,58,1024,1023,1022,10,10,10,8,3,,0.00,7,,110<br />
2001-1-18,12,7,3,7,3,0,93,76,44,1023,1021,1020,10,10,10,14,8,,0.00,6,Rain,126<br />
2001-1-19,13,9,6,9,6,2,100,87,47,1023,1022,1022,10,10,10,13,5,,0.00,6,Rain,122<br />
2001-1-20,12,7,3,6,3,0,100,73,51,1023,1021,1021,10,10,10,11,6,,0.00,5,Rain,96<br />
