EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-13,-27,-30,-33,-31,-34,-38,70,66,57,1013,1010,1008,24,12,1,37,23,48,0.00,3,Snow,314<br />
2001-1-14,-25,-29,-33,-28,-34,-38,77,67,62,1011,1011,1010,24,23,11,23,8,34,0.00,3,Snow,350<br />
2001-1-15,-32,-33,-34,-36,-38,-39,69,64,62,1009,1008,1007,32,23,6,29,18,,0.00,4,Snow,320<br />
2001-1-16,-31,-34,-38,-35,-39,-43,69,63,61,1008,1006,1006,32,18,5,29,11,,0.00,1,,320<br />
2001-1-17,-30,-33,-36,-35,-37,-42,69,61,56,1014,1011,1008,32,14,3,47,29,53,0.00,3,Snow,331<br />
2001-1-18,-30,-31,-33,-35,-37,-38,69,63,57,1015,1013,1011,24,20,8,42,31,47,0.00,0,Snow,321<br />
2001-1-19,-32,-33,-35,-36,-38,-40,69,64,62,1011,1010,1009,24,24,24,34,21,34,0.00,0,Snow,320<br />
2001-1-20,-28,-31,-35,-32,-37,-40,70,63,57,1012,1011,1009,24,19,6,26,16,,0.00,2,Snow,323<br />
2001-1-21,-28,-33,-38,-32,-38,-43,70,63,56,1013,1012,1010,24,18,6,35,19,34,0.00,2,Snow,320<br />
2001-1-22,-33,-36,-38,-38,-41,-43,68,62,55,1012,1011,1009,32,25,16,26,13,,0.00,1,,343<br />
2001-1-23,-24,-28,-32,-28,-33,-38,70,62,57,1008,1006,1003,32,22,6,13,3,,0.00,7,Snow,322<br />
2001-1-24,-24,-29,-35,-28,-36,-40,70,62,56,1012,1009,1003,32,14,4,50,26,53,0.00,1,Snow,322<br />
2001-1-25,-19,-27,-34,-24,-32,-38,77,64,57,1008,1002,994,24,23,16,26,5,35,0.00,4,,115<br />
2001-1-26,-16,-18,-19,-20,-21,-24,78,70,66,994,989,987,24,8,2,37,27,48,0.00,7,Snow,113<br />
2001-1-27,-16,-21,-26,-20,-24,-30,78,72,64,999,991,987,11,4,1,42,19,52,0.00,8,Snow,316<br />
2001-1-28,-23,-27,-30,-27,-30,-34,76,68,59,1009,1005,1000,24,12,3,16,8,,0.00,3,Snow,128<br />
2001-1-29,-23,-27,-31,-28,-31,-35,70,64,54,1009,1006,1003,32,22,11,24,8,29,0.00,5,Snow,124<br />
2001-1-30,-16,-20,-24,-21,-26,-31,72,59,50,1013,1008,1003,24,13,2,29,21,34,0.00,7,Snow,49<br />
2001-1-31,-20,-26,-32,-26,-33,-36,69,65,59,1014,1014,1013,24,10,1,55,32,69,0.00,2,Snow,328<br />
2001-2-1,-30,-31,-34,-36,-37,-39,69,62,57,1017,1015,1013,32,16,5,45,27,48,0.00,2,Snow,318<br />
2001-2-2,-29,-31,-33,-34,-35,-38,69,65,62,1017,1014,1012,32,24,8,29,19,,0.00,0,,326<br />
2001-2-3,-27,-30,-33,-32,-35,-38,75,66,62,1012,1011,1010,24,24,16,11,3,,0.00,5,,333<br />
2001-2-4,-16,-21,-27,-19,-23,-32,78,73,64,1012,1009,1008,32,15,2,37,14,47,0.00,8,Snow,134<br />
2001-2-5,-17,-21,-24,-20,-22,-28,84,74,65,1020,1016,1012,24,10,2,29,18,35,0.00,6,Snow,126<br />
2001-2-6,-23,-27,-32,-27,-31,-36,83,71,63,1021,1021,1020,24,17,5,8,2,,0.00,2,,17<br />
2001-2-7,-26,-29,-33,-31,-34,-37,69,66,63,1026,1023,1020,32,25,11,34,10,,0.00,2,Snow,322<br />
2001-2-8,-26,-29,-32,-31,-34,-37,83,68,58,1030,1029,1026,32,23,4,19,8,,0.00,2,,342<br />
2001-2-9,-32,-33,-36,-36,-39,-43,83,65,42,1030,1028,1023,32,24,11,24,13,,0.00,0,,313<br />
2001-2-10,-32,-34,-37,-36,-39,-45,83,63,34,1022,1017,1014,32,23,10,8,2,,0.00,0,,276<br />
2001-2-11,-31,-33,-36,-35,-39,-45,83,62,37,1013,1010,1004,32,19,10,6,2,,0.00,0,,333<br />
2001-2-12,-27,-31,-35,-31,-34,-41,76,67,56,1003,1000,998,24,12,2,39,5,45,0.00,5,Snow,312<br />
2001-2-13,-28,-30,-34,-33,-36,-39,69,62,57,1006,1004,1000,32,19,2,42,29,50,0.00,2,Snow,325<br />
2001-2-14,-32,-34,-38,-37,-39,-42,75,66,62,1007,1006,1005,24,24,16,16,6,,0.00,2,,335<br />
2001-2-15,-32,-34,-38,-36,-38,-41,75,66,62,1012,1011,1007,32,22,3,8,2,,0.00,2,,335<br />
2001-2-16,-29,-31,-33,-34,-36,-38,69,66,62,1012,1008,1002,24,19,5,6,0,,0.00,1,,336<br />
2001-2-17,-31,-33,-37,-36,-39,-42,75,63,56,1002,1002,1001,24,22,16,10,2,,0.00,1,,3<br />
2001-2-18,-20,-28,-37,-25,-36,-42,77,65,58,1001,995,988,24,20,5,21,6,,0.00,3,,331<br />
2001-2-19,-28,-32,-36,-35,-37,-40,69,65,48,1006,996,988,32,25,24,21,6,,0.00,1,,308<br />
2001-2-20,-28,-31,-36,-33,-37,-40,83,67,56,1021,1015,1006,32,21,5,16,3,,0.00,2,Snow,351<br />
2001-2-21,-24,-31,-37,-28,-35,-42,70,66,56,1021,1019,1015,24,14,3,23,3,,0.00,4,Snow,346<br />
2001-2-22,-8,-13,-19,-11,-14,-22,86,77,61,1014,1003,993,19,4,0,98,39,121,0.00,8,Snow,94<br />
2001-2-23,-6,-13,-21,-10,-16,-26,86,76,63,1005,994,987,24,6,0,100,60,122,0.00,6,Snow,110<br />
2001-2-24,-20,-21,-23,-24,-26,-30,71,64,50,1016,1013,1006,32,10,1,48,31,58,0.00,6,Snow,143<br />
2001-2-25,-18,-19,-21,-23,-26,-29,66,59,50,1015,1010,1008,32,21,10,40,27,48,0.00,7,Snow,150<br />
2001-2-26,-22,-24,-27,-28,-30,-34,70,60,49,1016,1014,1011,32,20,2,42,14,47,0.00,5,Snow,331<br />
2001-2-27,-23,-24,-26,-28,-29,-31,65,63,59,1016,1013,1011,24,13,2,39,32,,0.00,5,Snow,331<br />
2001-2-28,-17,-22,-27,-22,-27,-33,72,65,58,1016,1012,1008,24,5,0,60,40,71,0.00,5,Snow,328<br />
2001-3-1,-5,-12,-18,-7,-16,-22,93,82,72,1017,1012,1009,5,2,1,45,19,50,0.00,8,Fog-Snow,342<br />
2001-3-2,0,-2,-5,-2,-3,-7,93,89,80,1027,1023,1018,24,10,2,29,8,,0.00,8,Snow,122<br />
2001-3-3,-4,-8,-12,-6,-9,-14,93,85,74,1032,1030,1027,32,15,2,29,19,,0.00,7,Snow,92<br />
2001-3-4,-7,-12,-16,-9,-13,-19,93,85,78,1032,1030,1028,24,17,2,45,21,52,0.00,5,Snow,323<br />
2001-3-5,-15,-18,-22,-18,-23,-26,78,72,65,1029,1027,1026,32,23,8,47,27,50,0.00,3,Snow,330<br />
2001-3-6,-16,-20,-24,-20,-24,-28,84,71,65,1026,1024,1023,24,23,6,32,19,34,0.00,2,Snow,322<br />
2001-3-7,-14,-18,-21,-18,-22,-26,78,69,61,1023,1020,1017,32,22,5,26,21,35,0.00,3,Snow,328<br />
2001-3-8,-17,-21,-26,-23,-26,-30,84,70,60,1016,1013,1010,32,25,24,0,0,,0.00,2,,-1<br />
2001-3-9,-13,-20,-25,-15,-23,-31,85,72,59,1009,1004,998,32,15,4,0,0,,0.00,6,Snow,-1<br />
2001-3-10,-11,-13,-14,-13,-15,-18,85,80,67,998,995,993,24,10,0,27,8,34,0.00,7,Snow,130<br />
2001-3-11,-14,-20,-25,-18,-24,-31,85,69,59,1010,1003,996,24,24,24,27,13,,0.00,5,,323<br />
2001-3-12,-25,-28,-31,-31,-33,-35,69,60,53,1018,1015,1010,32,25,24,27,13,27,0.00,1,,328<br />
2001-3-13,-25,-29,-33,-31,-35,-38,76,61,52,1023,1020,1019,32,25,24,0,0,,0.00,1,,-1<br />
2001-3-14,-18,-24,-32,-22,-31,-37,76,66,57,1025,1024,1023,32,21,11,21,2,,0.00,4,,107<br />
2001-3-15,-10,-14,-18,-15,-19,-24,73,62,56,1023,1021,1019,32,21,6,26,18,27,0.00,6,Snow,115<br />
2001-3-16,-7,-9,-11,-14,-15,-16,68,62,53,1023,1021,1019,24,23,14,16,10,,0.00,7,Snow,132<br />
2001-3-17,-6,-10,-14,-11,-14,-17,79,73,62,1029,1027,1023,24,24,24,39,10,,0.00,5,Snow,318<br />
2001-3-18,-10,-12,-15,-13,-15,-18,85,78,73,1032,1031,1029,24,19,3,37,23,,0.00,7,Snow,334<br />
2001-3-19,-12,-16,-20,-14,-21,-24,85,73,66,1036,1035,1032,32,22,16,37,29,39,0.00,3,Snow,330<br />
2001-3-20,-14,-19,-24,-20,-25,-29,71,63,55,1038,1036,1036,32,26,24,34,19,,0.00,1,Snow,329<br />
2001-3-21,-15,-19,-24,-20,-24,-28,78,69,60,1036,1035,1033,32,25,10,8,2,,0.00,4,Snow,295<br />
2001-3-22,-13,-17,-21,-20,-22,-25,78,70,56,1033,1028,1024,24,19,10,6,2,,0.00,4,,212<br />
2001-3-23,-11,-14,-18,-14,-17,-23,85,75,61,1028,1025,1024,24,13,6,21,13,29,0.00,6,Snow,120<br />
2001-3-24,-10,-11,-12,-13,-14,-15,79,78,73,1030,1029,1028,24,14,6,19,14,,0.00,8,Snow,118<br />
2001-3-25,-10,-13,-18,-13,-16,-21,92,81,78,1034,1031,1029,32,16,3,24,13,,0.00,7,Snow,127<br />
2001-3-26,-17,-19,-22,-22,-24,-28,78,63,55,1033,1033,1032,24,24,24,21,14,,0.00,2,,118<br />
2001-3-27,-19,-23,-29,-26,-29,-34,70,57,50,1034,1033,1032,24,24,24,10,3,,0.00,1,,318<br />
2001-3-28,-19,-24,-29,-25,-29,-35,65,59,53,1032,1031,1030,24,24,24,40,24,50,0.00,3,Snow,326<br />
2001-3-29,-18,-21,-25,-22,-26,-30,72,66,54,1030,1028,1027,32,11,0,47,32,52,0.00,3,Snow,314<br />
2001-3-30,-17,-19,-21,-21,-24,-26,72,66,60,1028,1028,1027,32,14,2,42,32,47,0.00,3,Snow,322<br />
2001-3-31,-14,-18,-21,-18,-22,-26,72,68,65,1028,1026,1025,32,16,5,39,29,50,0.00,2,Snow,328<br />
2001-4-1,-12,-16,-20,-16,-20,-23,85,70,61,1028,1026,1024,32,21,10,40,27,47,0.00,1,Snow,346<br />
2001-4-2,-10,-16,-21,-14,-19,-23,85,78,66,1029,1028,1027,24,24,24,8,2,,0.00,1,,358<br />
2001-4-3,-10,-15,-20,-14,-18,-22,92,80,57,1028,1026,1023,32,25,24,6,2,,0.00,0,,358<br />
2001-4-4,-10,-15,-20,-14,-18,-24,92,78,67,1022,1016,1013,32,25,24,11,3,,0.00,3,,328<br />
2001-4-5,-11,-14,-17,-15,-17,-21,79,77,72,1023,1018,1013,32,23,16,39,26,48,0.00,3,Snow,326<br />
2001-4-6,-9,-15,-21,-13,-18,-26,85,76,65,1026,1024,1022,24,24,24,10,3,,0.00,3,Snow,308<br />
2001-4-7,-9,-13,-17,-13,-16,-20,85,76,67,1025,1022,1017,24,24,24,10,3,,0.00,2,,215<br />
2001-4-8,-6,-9,-12,-8,-9,-16,86,84,73,1017,1012,1010,32,8,1,29,16,47,0.00,8,Snow,127<br />
2001-4-9,-3,-8,-14,-5,-8,-16,93,83,68,1015,1011,1009,24,9,2,37,19,48,0.00,7,Snow,178<br />
2001-4-10,-12,-15,-18,-16,-18,-21,85,77,72,1026,1020,1015,32,25,16,42,29,52,0.00,2,Snow,323<br />
2001-4-11,-14,-17,-20,-20,-22,-24,78,67,56,1030,1029,1026,32,25,24,27,18,,0.00,2,,323<br />
2001-4-12,-4,-13,-22,-9,-16,-27,74,68,63,1028,1020,1010,24,24,24,34,6,45,0.00,5,,129<br />
2001-4-13,-2,-4,-6,-5,-7,-10,86,76,68,1010,1003,999,32,11,1,23,13,,0.00,8,Snow,112<br />
2001-4-14,-3,-8,-13,-5,-13,-16,93,81,79,1009,1004,999,24,7,1,42,24,50,0.00,8,Snow,332<br />
2001-4-15,-5,-9,-13,-9,-13,-15,85,75,58,1020,1015,1010,32,18,3,26,10,,0.00,8,Snow,159<br />
2001-4-16,-9,-13,-17,-14,-17,-21,85,69,57,1020,1020,1019,24,24,24,19,3,,0.00,4,,310<br />
2001-4-17,-10,-14,-18,-14,-17,-22,79,72,66,1020,1016,1011,32,24,8,42,24,52,0.00,5,Snow,336<br />
2001-4-18,-11,-12,-13,-14,-15,-15,85,83,79,1010,1006,1004,11,2,0,58,47,66,0.00,8,Snow,331<br />
2001-4-19,-6,-10,-14,-11,-14,-16,92,79,63,1008,1007,1005,32,15,5,10,3,,0.00,7,Snow,167<br />
2001-4-20,-10,-12,-14,-14,-15,-17,85,77,73,1013,1009,1007,24,23,19,35,21,39,0.00,6,Snow,320<br />
2001-4-21,-4,-9,-14,-7,-12,-16,85,79,73,1014,1010,998,24,15,1,45,6,61,0.00,8,Snow,135<br />
2001-4-22,-3,-9,-15,-5,-15,-21,93,72,56,1010,1003,994,32,13,1,53,34,64,0.00,6,Snow,281<br />
2001-4-23,-10,-13,-18,-15,-19,-24,79,62,48,1009,1007,1004,32,28,24,35,13,50,0.00,5,,246<br />
2001-4-24,-12,-17,-21,-16,-21,-26,79,70,55,1007,1001,996,32,26,8,34,3,,0.00,5,Snow,313<br />
2001-4-25,-17,-20,-23,-20,-24,-28,85,73,65,1001,996,994,24,9,0,58,42,71,0.00,3,Snow,317<br />
2001-4-26,-14,-19,-23,-19,-23,-28,72,67,59,1006,1005,1001,32,24,10,34,23,,0.00,5,Snow,310<br />
2001-4-27,-5,-10,-15,-8,-12,-17,93,83,73,1003,1000,999,8,3,1,48,13,60,0.00,8,Snow,66<br />
2001-4-28,-11,-14,-18,-13,-16,-21,85,84,78,1018,1011,1002,24,3,0,72,58,85,0.00,3,Snow,323<br />
2001-4-29,-9,-14,-19,-14,-17,-22,85,76,67,1018,1016,1014,24,24,19,40,21,48,0.00,2,Snow,322<br />
2001-4-30,-2,-10,-17,-3,-12,-20,93,81,67,1013,1007,996,32,14,2,66,23,76,0.00,6,Rain-Snow,122<br />
2001-5-1,3,0,-2,-2,-4,-7,93,76,65,1009,1004,997,24,19,3,39,21,52,0.00,5,Rain-Snow,275<br />
2001-5-2,-3,-7,-12,-7,-11,-15,80,74,68,1021,1016,1010,32,27,24,42,29,47,0.00,3,Snow,331<br />
2001-5-3,-8,-11,-14,-13,-15,-18,79,73,63,1023,1021,1021,24,24,24,39,18,47,0.00,1,,318<br />
2001-5-4,-8,-12,-16,-12,-16,-19,85,77,72,1025,1024,1022,24,24,24,39,29,45,0.00,1,,322<br />
2001-5-5,-3,-9,-15,-6,-12,-17,86,77,59,1022,1016,1006,32,18,3,29,14,35,0.00,4,Snow,242<br />
2001-5-6,1,-2,-4,-1,-3,-6,93,87,80,1014,1007,1003,32,10,2,48,23,60,0.00,8,Snow,126<br />
2001-5-7,-1,-6,-12,-4,-9,-15,86,79,73,1023,1020,1014,32,29,19,47,32,50,0.00,7,Snow,322<br />
2001-5-8,-4,-10,-16,-6,-13,-18,86,77,62,1023,1020,1013,24,10,2,50,19,58,0.00,6,Snow,130<br />
2001-5-9,0,-2,-5,-2,-4,-7,87,85,80,1013,1005,1001,32,12,3,64,48,84,0.00,8,Rain-Snow,137<br />
2001-5-10,1,-6,-12,0,-4,-15,100,87,74,1016,1006,1000,32,10,1,42,23,47,0.00,7,Snow,170<br />
2001-5-11,-7,-12,-18,-14,-17,-21,79,67,46,1025,1022,1017,24,24,24,21,14,,0.00,2,,343<br />
2001-5-12,-3,-9,-15,-6,-12,-19,93,77,59,1025,1022,1019,32,13,1,16,8,,0.00,7,Snow,259<br />
2001-5-13,1,-2,-5,-1,-4,-6,100,86,75,1019,1017,1013,32,14,1,16,3,,0.00,7,Snow,238<br />
2001-5-14,2,0,-2,-1,-3,-4,93,86,70,1017,1015,1012,32,9,2,27,13,32,0.00,8,Snow,151<br />
2001-5-15,-1,-3,-4,-2,-6,-8,100,76,60,1028,1023,1017,32,18,1,32,14,34,0.00,8,Snow,264<br />
2001-5-16,-2,-3,-5,-5,-7,-10,80,76,68,1030,1029,1029,32,20,8,19,8,,0.00,5,Snow,325<br />
2001-5-17,1,-4,-8,-5,-8,-11,86,74,60,1030,1028,1026,32,27,24,10,6,,0.00,4,,133<br />
2001-5-18,-1,-6,-10,-5,-7,-12,100,85,75,1026,1024,1022,32,20,1,10,5,,0.00,5,Fog,295<br />
2001-5-19,-1,-6,-11,-3,-7,-12,100,88,74,1022,1021,1020,32,12,0,14,5,,0.00,3,Fog,150<br />
2001-5-20,-1,-3,-5,-2,-4,-7,93,92,86,1020,1018,1016,32,11,0,19,11,,0.00,7,Fog-Snow,136<br />
2001-5-21,5,1,-3,0,-2,-5,93,79,70,1019,1017,1015,32,25,24,8,3,,0.00,6,,296<br />
2001-5-22,6,3,1,0,-1,-1,93,82,66,1024,1023,1020,32,26,24,24,8,,0.00,7,,138<br />
2001-5-23,2,1,0,0,-1,-2,93,87,81,1024,1022,1019,32,27,24,27,16,27,0.00,6,,163<br />
2001-5-24,4,2,1,1,-1,-2,93,83,75,1026,1025,1020,24,21,16,37,23,35,0.00,6,Rain,323<br />
2001-5-25,3,1,-1,-2,-3,-4,81,76,65,1028,1026,1024,24,24,24,47,34,58,0.00,5,,318<br />
2001-5-26,2,0,-2,1,-2,-4,93,87,80,1024,1020,1015,32,10,3,19,10,,0.00,7,Rain-Snow,203<br />
2001-5-27,6,3,1,2,1,-1,93,84,76,1014,1010,1009,,,,26,10,32,0.00,5,,169<br />
2001-5-28,4,2,1,0,-2,-3,93,79,70,1009,1008,1007,32,29,24,34,18,,0.00,6,Rain,329<br />
2001-5-29,3,1,-1,-1,-2,-3,93,79,70,1016,1013,1008,,,,34,23,35,0.00,5,Rain-Snow,322<br />
2001-5-30,4,2,0,-1,-2,-4,87,75,65,1016,1015,1013,,,,35,19,,0.00,6,,332<br />
2001-5-31,5,2,0,0,-1,-2,93,83,65,1013,1012,1011,32,19,10,21,16,,0.00,8,Snow,340<br />
2001-6-1,3,1,-1,-1,-2,-4,93,81,65,1013,1011,1009,32,13,3,26,11,29,0.00,7,Snow,201<br />
2001-6-2,3,1,0,-3,-4,-5,75,66,56,1021,1017,1013,,,,16,11,,0.00,8,,303<br />
2001-6-3,4,2,0,-2,-4,-5,75,68,56,1026,1024,1021,,,,19,10,,0.00,5,,282<br />
2001-6-4,3,0,-2,-1,-2,-4,93,77,65,1027,1024,1019,32,32,32,23,6,,0.00,2,,136<br />
2001-6-5,6,3,1,0,-2,-3,87,72,57,1018,1014,1011,,,,34,18,37,0.00,6,Snow,220<br />
2001-6-6,5,2,-1,0,-2,-3,93,79,65,1012,1011,1011,32,13,5,39,18,48,0.00,5,Snow,317<br />
2001-6-7,3,1,0,-2,-3,-3,87,76,70,1015,1012,1011,32,18,4,32,21,37,0.00,7,Snow,318<br />
2001-6-8,4,2,0,-3,-4,-5,80,65,52,1018,1017,1015,,,,19,14,,0.00,6,Snow,327<br />
2001-6-9,4,0,-3,-1,-3,-5,93,75,60,1016,1015,1014,,,,14,8,,0.00,3,,132<br />
2001-6-10,3,1,0,-1,-2,-4,75,74,70,1014,1013,1012,,,,24,10,,0.00,3,,160<br />
2001-6-11,5,3,1,0,-1,-3,87,79,65,1012,1011,1010,,,,32,21,40,0.00,7,,138<br />
2001-6-12,4,2,1,2,1,0,100,91,87,1013,1012,1011,32,29,16,27,14,37,0.00,8,,142<br />
2001-6-13,10,6,2,4,2,1,93,72,58,1015,1012,1011,24,20,16,39,16,50,0.00,6,,120<br />
2001-6-14,9,7,5,4,2,1,87,71,62,1020,1018,1015,32,19,10,37,19,35,0.00,7,Rain,50<br />
2001-6-15,10,8,5,3,3,2,87,72,58,1021,1020,1019,24,15,11,35,14,47,0.00,6,Rain,360<br />
2001-6-16,7,3,1,3,1,0,100,84,70,1021,1014,1005,32,16,6,52,14,66,0.00,8,Rain,129<br />
2001-6-17,4,2,1,3,1,0,100,94,87,1004,998,994,32,17,6,40,32,50,0.00,8,Fog-Rain,142<br />
2001-6-18,6,3,1,2,1,0,93,83,70,996,994,993,24,24,24,34,21,45,0.00,7,Rain,148<br />
2001-6-19,6,3,1,1,0,-1,93,81,70,998,995,993,19,17,13,24,14,,0.00,7,Rain-Snow,191<br />
2001-6-20,8,4,2,3,2,0,93,83,71,1004,1000,998,32,21,10,35,16,39,0.00,6,Rain,306<br />
2001-6-21,7,4,2,1,-2,-4,87,64,49,1009,1008,1004,,,,35,19,40,0.00,6,,281<br />
2001-6-22,5,3,2,1,-1,-6,93,74,49,1010,1009,1008,,,,27,11,34,0.00,6,Rain,145<br />
2001-6-23,6,3,1,2,0,-2,87,77,61,1015,1014,1011,,,,39,13,53,0.00,6,,143<br />
2001-6-24,5,3,2,3,2,0,100,92,70,1011,1008,1004,32,15,8,48,34,60,0.00,8,Rain-Snow,141<br />
2001-6-25,10,6,2,2,1,0,93,69,50,1022,1017,1011,,,,35,23,45,0.00,5,Rain,310<br />
2001-6-26,10,7,3,4,2,0,93,72,54,1024,1021,1015,,,,14,8,,0.00,3,,166<br />
2001-6-27,8,6,3,2,1,-1,76,68,57,1015,1013,1011,,,,14,6,,0.00,5,,147<br />
2001-6-28,8,6,3,3,2,0,93,72,57,1015,1014,1011,32,32,32,23,6,32,0.00,7,Rain,150<br />
2001-6-29,4,3,2,3,2,1,100,94,87,1011,1008,1005,24,14,3,23,10,,0.00,8,Fog-Rain,156<br />
2001-6-30,6,3,2,3,2,1,100,90,76,1006,1005,1003,16,11,8,34,21,47,0.00,7,Fog-Rain,131<br />
2001-7-1,5,3,1,2,2,1,100,90,81,1010,1008,1004,24,11,3,21,6,,0.00,6,Fog-Rain,143<br />
2001-7-2,7,4,3,2,1,1,93,79,66,1011,1010,1008,,,,16,10,,0.00,6,,153<br />
2001-7-3,13,9,5,6,4,2,87,71,58,1007,1004,1001,32,26,16,29,18,34,0.00,8,Rain,10<br />
2001-7-4,16,12,8,8,6,4,87,69,45,1008,1005,1002,,,,26,19,,0.00,5,,321<br />
2001-7-5,20,14,7,7,4,0,82,54,26,1015,1011,1008,,,,35,24,45,0.00,4,,336<br />
2001-7-6,12,8,5,4,2,1,81,65,51,1017,1016,1014,,,,24,8,,0.00,1,,154<br />
2001-7-7,11,7,4,5,3,1,87,73,58,1015,1013,1012,,,,14,5,,0.00,1,,157<br />
2001-7-8,11,8,5,5,3,2,87,71,58,1017,1015,1013,,,,21,6,,0.00,0,,146<br />
2001-7-9,10,7,4,4,3,1,87,73,62,1019,1018,1017,,,,19,6,,0.00,1,,148<br />
2001-7-10,7,3,1,4,2,1,100,87,76,1024,1022,1019,24,6,1,26,13,,0.00,3,Fog,142<br />
2001-7-11,6,3,1,4,3,1,100,91,76,1026,1026,1024,32,9,1,24,16,,0.00,5,Fog,149<br />
2001-7-12,8,6,4,5,4,3,100,91,81,1027,1026,1025,19,4,0,19,11,,0.00,6,Fog,148<br />
2001-7-13,10,7,3,5,4,2,100,88,71,1025,1021,1017,32,8,0,11,5,,0.00,5,Fog,158<br />
2001-7-14,24,14,5,9,6,3,93,65,31,1017,1013,1011,,,,39,10,48,0.00,3,,303<br />
2001-7-15,24,18,12,11,7,3,62,48,31,1015,1014,1012,,,,23,18,37,0.00,2,,329<br />
2001-7-16,18,16,12,10,9,5,72,63,45,1021,1019,1016,,,,29,19,39,0.00,5,Rain,309<br />
2001-7-17,18,14,10,9,6,4,82,60,42,1022,1021,1020,24,24,24,32,11,40,0.00,5,,309<br />
2001-7-18,13,10,8,9,6,4,100,77,58,1020,1017,1013,24,15,8,24,16,,0.00,8,Rain,311<br />
2001-7-19,15,10,6,9,7,3,100,86,48,1015,1013,1012,32,15,1,39,6,,0.00,6,Fog-Rain,279<br />
2001-7-20,18,11,4,8,5,2,100,82,42,1015,1014,1012,24,5,0,39,8,47,0.00,4,Fog-Rain,210<br />
2001-7-21,8,6,4,4,3,2,93,86,76,1014,1012,1010,24,24,24,19,11,,0.00,5,Rain,139<br />
2001-7-22,7,3,1,3,2,1,100,89,76,1014,1013,1011,24,7,0,26,16,35,0.00,7,Fog,153<br />
2001-7-23,9,7,5,5,3,1,87,78,62,1015,1014,1013,24,24,24,27,13,34,0.00,7,Rain,150<br />
2001-7-24,10,8,7,3,2,0,71,64,54,1014,1013,1012,32,25,16,39,24,48,0.00,7,Rain,60<br />
2001-7-25,15,10,6,4,3,1,81,60,39,1013,1012,1011,24,24,24,29,18,32,0.00,5,Rain,37<br />
2001-7-26,19,12,5,7,4,1,81,56,37,1011,1008,1006,24,24,24,37,18,39,0.00,3,,333<br />
2001-7-27,23,14,6,10,7,2,81,59,41,1007,1006,1005,24,24,24,45,19,63,0.00,1,,314<br />
2001-7-28,25,18,9,13,10,6,94,64,44,1011,1007,1006,24,24,24,50,31,60,0.00,1,,310<br />
2001-7-29,18,12,7,12,8,5,87,73,59,1014,1013,1012,24,24,24,11,5,,0.00,4,,162<br />
2001-7-30,22,17,12,13,11,9,88,70,56,1014,1013,1012,24,24,24,21,8,,0.00,2,,80<br />
2001-7-31,19,14,10,13,10,8,88,75,63,1015,1014,1012,24,24,24,11,3,,0.00,5,Rain,153<br />
2001-8-1,11,9,7,9,7,6,100,88,82,1012,1007,1004,32,20,5,23,10,27,0.00,7,Rain,151<br />
