IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,20,16,12,16,13,11,100,90,68,1014,1013,1012,2,1,0,8,2,,0.00,5,Fog-Rain,95<br />
2001-1-2,17,14,12,14,13,11,100,95,82,1017,1015,1013,2,2,0,11,3,,0.00,5,Fog,292<br />
2001-1-3,13,11,10,12,11,10,100,95,94,1020,1019,1017,1,1,0,13,8,,0.00,3,Fog,275<br />
2001-1-4,13,13,13,10,9,9,82,79,77,1018,1018,1018,2,2,2,14,13,,0.00,6,,290<br />
2001-1-5,12,11,11,10,8,7,88,83,76,1017,1017,1016,3,3,3,14,11,,0.00,6,,292<br />
2001-1-6,10,10,6,8,7,6,100,91,87,1018,1017,1017,3,2,2,0,0,,0.00,0,,-1<br />
2001-1-7,12,8,5,9,6,4,93,89,82,1017,1015,1013,2,1,1,0,0,,0.00,0,Fog,-1<br />
2001-1-8,19,13,7,10,8,6,100,82,46,1015,1013,1013,3,1,0,10,3,,0.00,3,Fog,318<br />
2001-1-9,19,10,7,9,8,7,100,81,46,1017,1015,1014,3,2,0,14,8,,0.00,0,Fog,283<br />
2001-1-10,9,8,8,7,7,7,93,91,87,1019,1017,1016,1,1,1,8,8,,0.00,0,Fog,250<br />
2001-1-11,7,7,7,7,7,6,100,96,93,1016,1016,1015,,,,,,,0.00,0,Fog,-1<br />
2001-1-12,17,10,4,12,7,4,100,95,72,1017,1015,1013,1,0,0,8,0,,0.00,1,Fog,50<br />
2001-1-13,17,11,5,8,7,5,100,88,52,1016,1016,1015,3,1,0,10,2,,0.00,1,Fog,277<br />
2001-1-14,11,9,8,8,7,6,93,86,76,1016,1015,1015,3,2,1,8,5,,0.00,0,,270<br />
2001-1-15,11,9,8,7,7,6,87,82,76,1019,1017,1016,2,2,1,0,0,,0.00,0,,-1<br />
2001-1-16,21,13,6,8,6,6,100,71,38,1020,1017,1016,3,1,0,10,2,,0.00,0,Fog,292<br />
2001-1-17,20,9,6,10,7,6,100,86,43,1021,1018,1016,3,1,0,8,0,,0.00,0,Fog,140<br />
2001-1-18,18,8,7,7,6,6,93,78,49,1017,1017,1016,2,1,1,0,0,,0.00,0,,-1<br />
2001-1-19,27,17,6,6,6,5,93,85,76,1016,1016,1016,2,2,2,0,0,,0.00,0,Fog,-1<br />
2001-1-20,23,14,6,11,8,5,93,72,38,1018,1016,1014,4,1,1,6,2,,0.00,0,Fog,325<br />
2001-1-21,14,10,10,10,9,9,94,86,77,1013,1012,1011,3,2,1,3,2,,0.00,0,,90<br />
2001-1-22,23,17,11,13,10,9,88,67,41,1012,1010,1007,4,3,2,11,5,,0.00,2,,82<br />
2001-1-23,24,11,10,12,10,9,94,83,38,1010,1009,1008,3,1,1,27,3,,0.00,1,Fog,290<br />
2001-1-24,17,12,8,8,6,2,93,74,37,1016,1013,1011,4,2,1,14,11,34,0.00,0,Fog,284<br />
2001-1-25,16,12,9,4,2,1,62,48,36,1015,1013,1011,5,4,3,19,16,37,0.00,0,,272<br />
2001-1-26,22,16,10,6,5,4,66,54,31,1012,1011,1010,4,3,3,14,11,,0.00,0,,264<br />
2001-1-27,25,18,10,7,6,3,82,60,24,1014,1013,1011,5,3,2,29,13,,0.00,0,,274<br />
2001-1-28,24,17,9,8,3,1,71,44,22,1015,1012,1011,5,4,3,14,8,,0.00,0,,270<br />
2001-1-29,25,20,14,10,8,5,77,53,28,1015,1014,1012,4,3,2,13,8,,0.00,3,,216<br />
2001-1-30,22,17,13,12,11,8,82,63,41,1013,1012,1010,3,2,1,11,3,,0.00,6,,270<br />
2001-1-31,21,16,12,12,12,10,94,73,49,1012,1010,1009,3,2,1,10,5,,0.00,5,,273<br />
2001-2-1,17,14,14,12,11,8,88,78,55,1013,1011,1010,3,2,1,11,6,,0.00,4,,283<br />
2001-2-2,22,14,8,7,4,1,71,55,25,1014,1012,1010,5,3,0,23,14,,0.00,3,,287<br />
2001-2-3,10,9,8,5,5,5,81,75,71,1012,1012,1011,3,3,2,11,8,,0.00,0,,254<br />
2001-2-4,9,9,9,6,6,6,82,82,82,1012,1012,1012,2,2,2,0,0,,0.00,0,,-1<br />
2001-2-5,24,17,9,7,7,4,87,58,27,1015,1012,1011,4,2,1,8,2,,0.00,1,Fog,305<br />
2001-2-6,20,15,10,7,6,5,76,58,37,1016,1014,1012,3,3,3,14,8,,0.00,0,,282<br />
2001-2-7,26,18,11,7,4,1,76,43,20,1014,1012,1011,6,4,3,26,14,,0.00,0,,277<br />
2001-2-8,25,18,11,7,6,4,76,58,26,1013,1012,1010,5,3,3,19,10,,0.00,0,,277<br />
2001-2-9,18,14,11,7,4,3,62,52,45,1012,1011,1010,4,3,3,13,10,,0.00,0,,275<br />
2001-2-10,21,16,10,8,6,5,76,53,40,1013,1012,1010,4,4,4,11,10,,0.00,0,,287<br />
2001-2-11,25,18,11,10,8,5,88,61,29,1013,1011,1009,5,4,2,11,6,,0.00,0,,280<br />
2001-2-12,27,17,8,9,7,6,87,53,26,1014,1013,1012,5,4,3,11,8,,0.00,1,,277<br />
2001-2-13,27,19,12,11,7,2,77,54,21,1017,1014,1012,5,3,2,14,6,,0.00,3,,264<br />
2001-2-14,27,19,11,12,9,6,94,65,28,1013,1011,1010,4,3,1,14,3,,0.00,3,,107<br />
2001-2-15,24,20,15,16,14,12,88,71,57,1015,1013,1011,3,3,1,19,13,,0.00,6,Rain-Thunderstorm,76<br />
2001-2-16,20,14,13,15,12,11,88,80,73,1018,1017,1015,3,3,3,0,0,,0.00,0,,-1<br />
2001-2-17,28,21,14,15,13,11,94,72,35,1017,1014,1013,5,3,2,11,2,,0.00,1,,331<br />
2001-2-18,26,20,15,14,13,13,88,62,44,1014,1012,1011,4,3,3,14,5,,0.00,0,,275<br />
2001-2-19,26,21,16,15,12,9,88,62,34,1013,1012,1011,5,3,1,19,8,,0.00,0,,270<br />
2001-2-20,28,21,14,13,10,8,77,53,28,1014,1011,1009,6,5,3,19,10,,0.00,1,,270<br />
2001-2-21,29,22,15,14,11,1,73,52,30,1011,1009,1007,8,5,2,13,6,,0.00,1,,282<br />
2001-2-22,27,21,15,14,12,10,82,54,34,1012,1010,1009,6,5,3,14,6,,0.00,1,,280<br />
2001-2-23,29,22,16,15,12,10,83,55,30,1012,1009,1007,6,5,3,11,5,,0.00,3,,246<br />
2001-2-24,31,22,14,14,13,11,94,51,31,1009,1007,1006,6,4,1,10,5,,0.00,5,Rain,283<br />
2001-2-25,25,23,21,18,18,16,78,72,65,1007,1006,1005,3,3,3,11,6,,0.00,5,,339<br />
2001-2-26,26,22,19,17,13,6,83,62,32,1010,1008,1007,5,4,3,19,11,,0.00,3,,324<br />
2001-2-27,25,21,18,12,8,4,68,44,26,1014,1013,1012,5,5,4,19,10,,0.00,4,,308<br />
2001-2-28,30,,30,2,2,2,17,17,17,1015,1015,1015,,,,,,,0.00,1,,-1<br />
2001-3-1,18,17,16,7,6,6,52,50,48,1018,1017,1015,5,4,4,8,5,,0.00,2,,330<br />
2001-3-2,27,19,11,8,6,4,71,42,23,1019,1017,1016,6,5,4,23,10,,0.00,2,,296<br />
2001-3-3,28,20,12,10,8,6,67,44,25,1016,1015,1014,6,5,4,10,2,,0.00,2,,290<br />
2001-3-4,30,22,14,12,8,5,77,47,23,1017,1016,1014,5,4,3,13,5,,0.00,5,,330<br />
2001-3-5,28,21,14,11,8,5,82,53,23,1014,1012,1011,7,5,3,19,5,,0.00,2,,269<br />
2001-3-6,29,22,15,10,8,6,63,44,23,1013,1013,1011,6,5,4,23,10,,0.00,0,,293<br />
2001-3-7,30,22,15,11,9,6,72,57,22,1015,1013,1012,6,4,3,10,5,,0.00,2,,300<br />
2001-3-8,27,19,12,11,10,6,88,72,26,1015,1013,1011,5,3,3,6,0,,0.00,0,,220<br />
2001-3-9,23,18,13,12,10,9,82,68,41,1014,1012,1011,5,3,3,6,0,,0.00,0,,340<br />
2001-3-10,31,23,17,12,9,6,72,48,22,1014,1012,1011,6,4,3,14,6,,0.00,0,,270<br />
2001-3-11,18,16,16,10,10,10,68,64,59,1014,1014,1013,5,4,3,0,0,,0.00,0,,-1<br />
2001-3-12,30,16,14,10,9,8,77,55,25,1013,1012,1011,6,4,3,148,40,,0.00,0,,350<br />
2001-3-13,30,28,21,12,11,9,56,39,27,1010,1009,1009,4,4,3,6,3,,0.00,1,,300<br />
2001-3-14,30,23,16,16,13,10,83,66,29,1013,1010,1009,5,3,3,23,3,27,0.00,4,,40<br />
2001-3-15,29,20,20,15,14,14,68,55,42,1015,1014,1013,6,5,5,11,10,,0.00,4,Rain,190<br />
2001-3-16,32,26,19,15,11,7,78,43,21,1013,1012,1009,8,6,4,27,10,,0.00,0,,291<br />
2001-3-17,31,23,17,10,9,8,63,48,24,1011,1010,1008,8,4,3,19,8,,0.00,0,,283<br />
2001-3-18,22,16,15,15,12,11,77,72,64,1010,1009,1008,4,4,4,6,2,,0.00,0,,340<br />
2001-3-19,26,23,20,15,13,11,64,54,39,1010,1009,1008,4,4,4,6,3,,0.00,5,,340<br />
2001-3-20,22,20,19,15,15,15,78,69,64,1009,1008,1007,4,3,3,0,0,,0.00,5,,-1<br />
2001-3-21,34,26,18,20,16,8,83,56,20,1005,1004,1003,8,4,3,26,13,,0.00,4,,90<br />
2001-3-22,33,28,22,18,14,12,69,45,28,1008,1006,1004,5,4,2,14,5,,0.00,4,,48<br />
2001-3-23,32,24,18,14,12,9,77,60,24,1008,1007,1007,6,5,4,11,8,,0.00,1,,321<br />
2001-3-24,26,18,16,11,10,9,68,55,34,1008,1007,1006,4,4,4,10,8,,0.00,4,,280<br />
2001-3-25,34,18,18,10,9,8,59,48,20,1005,1004,1003,4,4,4,8,6,,0.00,1,,285<br />
2001-3-26,35,31,24,13,11,9,50,33,20,1005,1004,1003,8,5,4,27,16,,0.00,2,,276<br />
2001-3-27,35,28,20,17,12,10,64,40,24,1006,1003,1002,7,5,3,27,10,,0.00,4,,290<br />
2001-3-28,21,19,18,14,13,13,77,68,60,1003,1003,1003,3,3,3,3,2,,0.00,2,,290<br />
2001-3-29,37,30,24,15,13,1,57,41,10,1006,1004,1002,8,4,0,27,8,34,0.00,4,,90<br />
2001-3-30,37,29,22,14,13,10,53,41,19,1008,1004,1002,6,4,3,14,10,34,0.00,2,,60<br />
2001-3-31,35,27,18,14,11,7,73,42,18,1011,1009,1008,7,5,4,14,10,,0.00,1,,299<br />
2001-4-1,33,26,18,13,11,8,68,45,21,1012,1010,1010,6,5,4,19,8,,0.00,1,,313<br />
