JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,4,1,-2,-2,-6,-9,87,64,45,1004,1001,999,10,8,2,27,14,48,0.00,4,Snow,298<br />
2001-1-2,0,-1,-2,-1,-2,-2,100,94,87,1002,999,997,4,2,1,11,3,,0.00,6,Snow,25<br />
2001-1-3,-1,-3,-4,-4,-6,-7,93,83,64,1002,1002,1000,8,4,1,14,10,32,0.00,6,Snow,247<br />
2001-1-4,0,-2,-3,-6,-8,-9,69,60,51,1007,1004,1003,10,10,8,21,14,40,0.00,6,Snow,305<br />
2001-1-5,1,-2,-5,-2,-3,-5,100,88,75,1015,1013,1012,10,5,0,13,6,,0.00,6,Fog-Snow,208<br />
2001-1-6,1,-3,-7,-4,-7,-10,100,73,52,1025,1022,1020,10,7,0,13,5,,0.00,4,Fog-Snow,308<br />
2001-1-7,1,-2,-5,-7,-8,-9,80,64,52,1028,1026,1025,10,10,10,11,6,,0.00,5,,246<br />
2001-1-8,-1,-2,-3,-3,-4,-7,93,83,69,1021,1016,1015,10,4,1,27,23,,0.00,6,Snow,348<br />
2001-1-9,-3,-6,-8,-6,-8,-10,93,80,74,1028,1025,1021,10,10,10,11,5,,0.00,6,,98<br />
2001-1-10,6,3,0,0,-4,-8,100,61,52,1010,1006,1003,10,9,5,26,16,50,0.00,6,Fog-Rain-Snow,291<br />
2001-1-11,0,-2,-3,-2,-3,-8,93,87,69,1005,1001,999,10,3,0,24,11,,0.00,6,Snow,212<br />
2001-1-12,-5,-6,-6,-9,-10,-11,80,72,68,1006,1006,1005,10,4,1,26,16,53,0.00,6,Snow,278<br />
2001-1-13,-3,-6,-10,-9,-11,-12,86,66,54,1012,1010,1008,10,10,8,24,18,45,0.00,3,Snow,275<br />
2001-1-14,-3,-8,-12,-9,-12,-14,85,65,50,1007,1005,1004,10,10,10,13,10,,0.00,6,Snow,325<br />
2001-1-15,-2,-4,-7,-5,-6,-9,93,86,69,1011,1009,1008,10,4,1,16,6,,0.00,6,Snow,179<br />
2001-1-16,-1,-2,-6,-9,-9,-10,74,63,55,1015,1013,1012,10,10,10,13,11,,0.00,5,Snow,100<br />
2001-1-17,-3,-8,-12,-7,-10,-12,100,77,51,1019,1017,1016,10,7,1,14,6,,0.00,5,Snow,154<br />
2001-1-18,-2,-4,-6,-6,-6,-7,93,85,74,1018,1017,1016,10,6,3,10,5,,0.00,6,Snow,161<br />
2001-1-19,-3,-7,-10,-7,-11,-13,86,74,50,1027,1026,1026,10,10,10,10,6,,0.00,2,,347<br />
2001-1-20,-2,-6,-10,-9,-10,-12,93,71,55,1024,1019,1015,10,10,10,6,3,,0.00,6,Snow,245<br />
2001-1-21,3,-1,-4,-1,-4,-9,100,75,52,1012,1009,1006,10,6,1,23,11,47,0.00,6,Snow,282<br />
