EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,15,12,9,10,6,4,82,69,51,1021,1018,1013,10,10,10,16,3,,0.00,5,,79<br />
2001-1-2,17,13,9,7,3,0,71,55,36,1018,1014,1012,10,10,10,23,5,,0.00,5,,185<br />
2001-1-3,11,10,9,10,8,2,100,85,62,1022,1020,1018,10,10,6,16,5,,0.00,5,Rain,100<br />
2001-1-4,11,8,6,9,7,5,100,89,76,1019,1018,1016,10,10,10,14,6,,0.00,3,,124<br />
2001-1-5,11,8,6,8,7,4,93,90,81,1020,1019,1018,10,10,10,13,8,,0.00,3,,117<br />
2001-1-6,12,9,7,9,7,5,94,90,77,1023,1021,1020,10,10,10,14,6,,0.00,3,,118<br />
2001-1-7,12,9,7,9,7,5,93,85,76,1025,1024,1023,10,10,7,11,5,,0.00,3,,119<br />
2001-1-8,13,9,6,9,4,2,88,74,58,1026,1024,1016,10,10,10,13,5,,0.00,1,,91<br />
2001-1-9,14,10,6,10,3,-1,88,65,36,1021,1017,1014,,,,10,3,,0.00,,,71<br />
2001-1-10,18,14,10,10,6,-1,100,64,30,1025,1020,1014,10,10,4,27,8,,0.00,6,Rain,245<br />
2001-1-11,10,8,6,10,7,5,100,91,82,1025,1024,1020,10,9,4,13,6,,0.00,6,Rain,159<br />
2001-1-12,12,9,6,7,4,2,93,76,58,1020,1019,1018,10,10,6,10,3,,0.00,5,,151<br />
2001-1-13,12,9,6,9,6,1,100,81,54,1025,1023,1020,10,8,3,29,8,,0.00,5,Rain,318<br />
2001-1-14,6,6,5,6,4,0,100,93,66,1030,1028,1020,6,4,3,16,10,,0.00,6,Rain,65<br />
2001-1-15,8,7,5,4,3,2,93,78,66,1030,1027,1025,10,9,6,19,11,,0.00,6,Rain,101<br />
2001-1-16,9,7,5,5,3,3,87,75,66,1027,1026,1025,10,10,10,11,6,,0.00,5,,108<br />
2001-1-17,9,7,5,6,4,3,87,79,71,1025,1024,1024,10,10,10,13,8,,0.00,4,,201<br />
2001-1-18,10,8,7,8,7,4,100,89,71,1024,1023,1022,10,9,6,14,6,,0.00,6,Rain,246<br />
2001-1-19,8,7,6,7,6,4,100,89,81,1026,1024,1021,10,9,6,24,11,,0.00,6,Rain,234<br />
2001-1-20,8,7,6,5,4,4,93,87,76,1028,1027,1026,10,10,8,23,10,,0.00,6,Rain,214<br />
2001-1-21,8,7,6,5,4,4,93,87,76,1028,1027,1026,10,9,6,19,6,,0.00,6,Rain,225<br />
2001-1-22,7,6,3,5,4,3,100,87,76,1027,1027,1026,10,9,4,16,8,,0.00,6,Rain,161<br />
2001-1-23,5,3,2,3,2,2,100,90,81,1028,1027,1026,10,9,5,16,10,,0.00,6,Rain,193<br />
2001-1-24,7,4,2,3,1,-3,100,79,57,1027,1026,1025,10,10,8,21,6,40,0.00,5,Rain,201<br />
2001-1-25,6,4,3,3,-1,-6,93,67,42,1031,1028,1026,10,10,10,32,21,,0.00,5,Rain,202<br />
2001-1-26,8,6,3,2,1,-2,87,70,57,1032,1030,1028,10,10,10,19,11,,0.00,4,,187<br />
2001-1-27,8,4,2,3,1,-1,81,74,61,1028,1023,1020,10,10,10,19,10,,0.00,3,,104<br />
2001-1-28,11,7,4,6,1,-6,81,62,37,1022,1021,1020,10,10,10,19,5,,0.00,2,,101<br />
2001-1-29,14,9,5,7,2,-3,76,55,31,1023,1021,1019,10,10,10,16,5,,0.00,6,,117<br />
2001-1-30,14,12,10,9,4,1,82,63,44,1023,1021,1018,10,10,10,13,5,,0.00,3,,69<br />
2001-1-31,20,15,10,10,3,-5,82,50,18,1017,1012,1009,10,10,10,32,6,,0.00,5,,137<br />
2001-2-1,21,18,16,3,-3,-6,42,24,17,1010,1009,1008,10,10,10,37,26,47,0.00,4,,183<br />
2001-2-2,16,13,10,8,4,0,87,60,34,1011,1010,1008,10,10,10,16,6,,0.00,5,,194<br />
2001-2-3,14,11,8,9,4,0,94,62,41,1013,1008,1006,10,10,10,40,8,60,0.00,5,Rain,241<br />
2001-2-4,8,7,5,6,4,3,87,84,76,1024,1021,1014,10,10,10,42,29,64,0.00,6,Rain,245<br />
2001-2-5,8,6,4,5,3,2,100,81,66,1025,1024,1023,10,10,8,16,10,,0.00,4,Rain,108<br />
2001-2-6,11,7,4,6,3,-1,87,74,57,1023,1021,1019,10,10,10,14,5,,0.00,5,,98<br />
2001-2-7,10,9,8,8,7,3,93,84,62,1029,1025,1021,10,9,7,21,8,,0.00,6,Rain,144<br />
2001-2-8,10,8,6,8,7,5,100,92,87,1031,1029,1028,10,10,8,13,6,,0.00,5,Rain,105<br />
2001-2-9,10,7,4,8,6,3,100,89,76,1028,1027,1025,10,10,10,14,6,,0.00,3,,94<br />
2001-2-10,12,8,4,7,3,0,93,77,58,1027,1026,1025,,,,6,3,,0.00,,,140<br />
2001-2-11,11,7,4,9,5,0,93,81,67,1030,1028,1026,10,10,10,19,6,,0.00,6,,258<br />
2001-2-12,9,8,8,7,6,3,93,81,71,1031,1030,1020,10,10,10,16,6,,0.00,6,Rain,216<br />
2001-2-13,10,8,5,7,4,2,93,76,58,1027,1020,1014,10,10,10,19,6,,0.00,4,,94<br />
2001-2-14,8,6,4,7,6,3,100,93,81,1016,1014,1012,10,7,2,16,6,,0.00,5,Rain,220<br />
2001-2-15,8,7,6,6,4,3,93,83,76,1027,1023,1017,10,10,5,24,11,,0.00,6,Rain,224<br />
2001-2-16,8,7,6,4,3,2,87,78,66,1028,1027,1026,10,10,10,21,6,,0.00,6,Rain,203<br />
2001-2-17,9,7,6,5,4,4,93,85,76,1027,1025,1023,10,9,4,19,6,,0.00,6,Rain,171<br />
2001-2-18,10,7,4,5,4,2,93,80,62,1023,1020,1014,10,10,10,19,8,,0.00,5,Rain,231<br />
2001-2-19,14,9,5,8,4,1,93,76,41,1014,1009,1008,10,10,10,34,6,52,0.00,6,Rain,228<br />
2001-2-20,7,3,1,5,2,0,100,94,87,1011,1009,1008,8,5,1,47,19,66,0.00,6,Rain-Snow,233<br />
2001-2-21,5,2,0,2,-1,-9,100,86,41,1015,1013,1010,10,7,0,45,21,64,0.00,5,Snow,236<br />
2001-2-22,9,6,3,-7,-10,-13,38,30,22,1011,1006,1005,10,10,10,34,29,55,0.00,4,,179<br />
2001-2-23,11,8,6,6,-1,-7,87,54,30,1009,1005,1003,10,10,10,29,11,48,0.00,5,,120<br />
2001-2-24,18,12,7,8,4,-2,87,72,32,1012,1010,1008,10,10,10,32,16,42,0.00,6,,84<br />
2001-2-25,19,16,12,8,3,1,77,42,30,1012,1011,1009,10,10,10,32,14,,0.00,6,Rain,179<br />
2001-2-26,20,16,11,9,4,0,88,50,26,1015,1012,1008,10,10,10,34,19,53,0.00,5,,171<br />
2001-2-27,22,17,11,8,1,-1,82,31,22,1013,1009,1007,10,10,10,42,31,66,0.00,5,,185<br />
2001-2-28,11,10,9,9,9,8,100,95,82,1025,1021,1014,10,9,4,21,10,,0.00,6,Rain,39<br />
2001-3-1,17,12,9,10,9,6,100,89,48,1022,1016,1008,10,8,6,16,10,,0.00,6,,78<br />
2001-3-2,22,16,9,10,7,3,94,63,29,1020,1012,1006,10,10,6,45,14,53,0.00,6,Rain,144<br />
2001-3-3,14,11,8,9,6,1,93,71,41,1022,1021,1020,10,10,10,19,8,,0.00,3,Rain,94<br />
2001-3-4,19,14,11,10,6,3,88,61,37,1020,1019,1018,10,10,10,13,3,,0.00,4,,73<br />
2001-3-5,19,16,13,11,7,5,82,57,42,1018,1016,1013,10,10,10,10,2,,0.00,5,,72<br />
2001-3-6,17,13,10,10,7,4,100,63,45,1018,1015,1013,10,10,10,26,6,,0.00,5,,29<br />
2001-3-7,11,8,5,9,7,4,100,96,88,1022,1020,1018,10,7,4,34,18,52,0.00,6,Rain,279<br />
2001-3-8,7,6,4,5,4,2,93,88,81,1025,1024,1021,10,8,3,23,10,,0.00,6,Rain,203<br />
2001-3-9,8,6,3,6,4,2,93,83,71,1025,1024,1024,10,10,10,14,8,,0.00,4,,83<br />
2001-3-10,10,8,5,7,4,2,93,81,71,1025,1023,1019,10,10,10,19,8,,0.00,2,,85<br />
2001-3-11,12,8,5,9,4,0,88,74,47,1019,1017,1017,,,,13,6,,0.00,,,79<br />
2001-3-12,12,9,6,8,5,0,100,79,51,1017,1015,1014,10,5,1,14,5,,0.00,5,Fog,301<br />
2001-3-13,10,8,7,7,7,6,93,88,82,1015,1015,1014,6,4,2,13,8,,0.00,6,,76<br />
2001-3-14,12,9,7,10,8,6,100,91,82,1014,1011,1008,8,6,2,26,8,,0.00,5,,66<br />
