JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,10,7,4,-3,-4,-5,57,43,35,1014,1012,1011,10,10,10,27,18,,0.00,1,,354<br />
2001-1-2,13,7,1,4,-1,-4,81,59,37,1014,1012,1010,10,10,10,26,11,50,0.00,3,Rain,326<br />
2001-1-3,11,7,4,-1,-7,-10,70,39,24,1019,1016,1015,10,10,10,35,16,,0.00,1,,324<br />
2001-1-4,10,5,0,-3,-7,-11,69,43,24,1022,1018,1017,10,10,10,29,14,,0.00,1,,313<br />
2001-1-5,9,3,-3,-4,-6,-6,80,53,34,1027,1025,1024,10,10,10,26,11,,0.00,1,,326<br />
2001-1-6,9,4,-1,-4,-6,-6,75,47,34,1030,1028,1027,10,10,10,34,18,,0.00,2,,348<br />
2001-1-7,10,7,4,9,4,-4,100,89,53,1025,1018,1009,10,7,4,21,14,,0.00,6,Rain,337<br />
2001-1-8,15,11,7,8,4,0,93,62,44,1020,1014,1007,10,10,10,34,14,,0.00,4,,340<br />
2001-1-9,9,6,3,9,5,1,100,87,62,1021,1015,1010,10,8,4,16,14,,0.00,6,Rain,325<br />
2001-1-10,14,11,9,9,3,0,82,55,38,1011,1010,1008,10,10,10,37,26,,0.00,3,,338<br />
2001-1-11,11,6,1,1,-1,-4,87,64,35,1013,1012,1010,10,10,10,14,11,,0.00,2,,299<br />
2001-1-12,10,4,-1,-2,-5,-7,87,52,30,1017,1016,1015,10,10,10,24,10,,0.00,1,,302<br />
2001-1-13,4,2,1,0,-2,-5,87,76,52,1017,1014,1010,10,9,5,11,8,,0.00,5,Rain-Snow,343<br />
2001-1-14,5,2,0,-5,-9,-13,69,44,28,1016,1014,1012,10,10,10,24,19,,0.00,2,,324<br />
2001-1-15,5,1,-2,-9,-12,-14,55,40,24,1022,1019,1016,10,10,10,27,13,,0.00,1,,299<br />
2001-1-16,6,0,-6,-7,-10,-12,80,49,27,1023,1021,1019,10,10,10,26,11,50,0.00,1,,333<br />
2001-1-17,7,0,-6,-6,-8,-10,80,54,34,1026,1025,1024,10,10,10,19,10,,0.00,1,,326<br />
2001-1-18,10,3,-4,-2,-5,-7,80,54,32,1026,1025,1023,10,10,10,21,11,,0.00,1,,303<br />
2001-1-19,11,6,0,-1,-2,-4,81,56,38,1028,1026,1025,10,10,10,24,13,,0.00,3,,320<br />
2001-1-20,9,7,5,8,6,1,100,91,71,1020,1013,1006,10,7,3,24,14,,0.00,6,Rain,329<br />
2001-1-21,13,10,7,0,-2,-2,57,46,36,1018,1016,1014,10,10,10,26,18,,0.00,2,,8<br />
2001-1-22,11,6,2,0,-1,-2,81,60,44,1020,1019,1017,10,10,10,23,14,,0.00,5,Rain,332<br />
2001-1-23,13,7,2,1,-2,-5,93,52,33,1022,1019,1018,10,10,10,37,19,55,0.00,1,,358<br />
2001-1-24,10,7,3,0,-3,-7,61,48,37,1027,1025,1023,10,10,10,32,18,48,0.00,3,,348<br />
2001-1-25,12,9,6,10,7,1,94,89,66,1020,1013,1004,10,10,10,32,14,,0.00,6,Rain,352<br />
2001-1-26,10,9,8,5,4,3,81,72,62,1009,1008,1006,10,10,10,29,27,,0.00,6,Rain,352<br />
2001-1-27,11,9,7,8,4,0,100,74,50,1011,1004,1000,10,9,4,39,18,53,0.00,4,Rain,347<br />
2001-1-28,12,7,2,2,-1,-4,87,58,35,1016,1013,1010,10,10,10,34,14,,0.00,2,,301<br />
2001-1-29,9,4,0,-3,-6,-10,80,49,25,1022,1020,1018,10,10,10,21,14,,0.00,1,,330<br />
2001-1-30,10,4,-1,0,-3,-5,80,61,43,1021,1020,1018,10,10,10,19,14,,0.00,2,,324<br />
2001-1-31,11,4,-1,0,-2,-5,81,59,40,1022,1020,1017,10,10,10,16,13,,0.00,3,,328<br />
2001-2-1,12,9,6,8,3,-3,100,72,49,1012,1008,1006,10,10,7,35,18,,0.00,5,Rain,342<br />
2001-2-2,9,7,4,-3,-5,-7,53,45,37,1020,1016,1013,10,10,10,35,24,,0.00,2,,6<br />
2001-2-3,11,4,-1,-4,-6,-8,69,42,26,1024,1023,1022,10,10,10,26,16,,0.00,1,,351<br />
2001-2-4,9,7,4,5,1,-4,87,65,46,1025,1024,1022,10,10,8,16,13,,0.00,6,Rain,342<br />
2001-2-5,15,10,6,8,6,4,93,73,51,1022,1020,1017,10,9,7,14,11,,0.00,6,,334<br />
2001-2-6,16,12,9,10,8,4,100,83,55,1014,1012,1010,10,9,5,32,18,,0.00,6,Rain,352<br />
2001-2-7,11,9,8,9,7,5,94,87,76,1015,1012,1010,10,9,7,14,13,,0.00,6,Rain,338<br />
2001-2-8,11,7,4,3,-1,-2,93,56,41,1018,1016,1013,10,10,10,23,14,,0.00,3,,360<br />
2001-2-9,11,6,0,-1,-3,-5,87,51,35,1025,1022,1020,10,10,10,27,14,,0.00,1,,319<br />
2001-2-10,10,7,4,-3,-4,-6,53,42,34,1026,1024,1023,10,10,10,29,23,,0.00,2,,355<br />
2001-2-11,12,7,2,-5,-7,-9,48,35,24,1029,1028,1026,10,10,10,29,21,,0.00,1,,341<br />
2001-2-12,11,8,5,-3,-4,-6,53,42,33,1028,1026,1024,10,10,10,32,23,,0.00,6,Rain,347<br />
2001-2-13,9,7,6,0,-2,-3,61,54,43,1018,1016,1013,10,10,10,27,16,,0.00,7,Rain,343<br />
2001-2-14,10,7,3,-2,-4,-7,70,49,30,1020,1016,1014,10,10,10,35,19,,0.00,3,,344<br />
2001-2-15,10,3,-3,-3,-6,-8,80,48,32,1024,1022,1020,10,10,10,19,11,,0.00,1,,269<br />
2001-2-16,10,6,2,1,-2,-6,87,59,32,1025,1019,1016,10,10,10,37,18,,0.00,1,,295<br />
2001-2-17,10,4,-1,0,-2,-3,87,63,43,1029,1026,1024,10,10,10,14,11,,0.00,1,,305<br />
2001-2-18,13,8,3,3,1,-1,81,64,47,1021,1019,1016,10,10,10,19,13,,0.00,5,,319<br />
